Date,CPCAYStock_Open_average,CPCAYStock_Open_max,CPCAYStock_Open_min,CPCAYStock_Open_volatility,CPCAYStock_Open_change,CPCAYStock_High_average,CPCAYStock_High_max,CPCAYStock_High_min,CPCAYStock_High_volatility,CPCAYStock_High_change,CPCAYStock_Low_average,CPCAYStock_Low_max,CPCAYStock_Low_min,CPCAYStock_Low_volatility,CPCAYStock_Low_change,CPCAYStock_Close_average,CPCAYStock_Close_max,CPCAYStock_Close_min,CPCAYStock_Close_volatility,CPCAYStock_Close_change,CPCAYStock_Volume_average,CPCAYStock_Volume_max,CPCAYStock_Volume_min,CPCAYStock_Volume_volatility,CPCAYStock_Volume_change
2018-01-14,8.239999999999998,8.28,8.2,0.08000000000000007,0.08000000000000007,8.245,8.29,8.2,0.08999999999999986,0.08999999999999986,8.239999999999998,8.28,8.2,0.08000000000000007,0.08000000000000007,8.245,8.29,8.2,0.08999999999999986,0.08999999999999986,1250,2500,0,2500,2500
2018-01-21,8.15,8.15,8.15,0.0,0.0,8.15,8.15,8.15,0.0,0.0,8.15,8.15,8.15,0.0,0.0,8.15,8.15,8.15,0.0,0.0,0,0,0,0,0
2018-01-28,7.8,7.85,7.76,0.08999999999999986,0.03000000000000025,7.843333333333334,7.92,7.79,0.1299999999999999,-0.03000000000000025,7.8,7.85,7.76,0.08999999999999986,0.03000000000000025,7.843333333333334,7.92,7.79,0.1299999999999999,-0.03000000000000025,3161,8082,0,8082,-1402
2018-02-04,7.83,7.98,7.67,0.3100000000000005,-0.3100000000000005,7.9125,8.06,7.84,0.22000000000000064,-0.22000000000000064,7.8075,7.96,7.67,0.29000000000000004,-0.29000000000000004,7.87,7.96,7.81,0.15000000000000036,-0.1200000000000001,1048,1983,512,1471,-163
2018-02-11,8.048,8.11,7.92,0.1899999999999995,0.1899999999999995,8.056,8.15,7.92,0.23000000000000043,0.23000000000000043,8.048,8.11,7.92,0.1899999999999995,0.1899999999999995,8.049999999999999,8.12,7.92,0.1999999999999993,0.1999999999999993,422,2113,0,2113,2113
2018-02-18,8.2525,8.36,8.15,0.20999999999999908,0.10999999999999943,8.29,8.36,8.25,0.10999999999999943,0.10999999999999943,8.215,8.3,8.15,0.15000000000000036,0.05000000000000071,8.255,8.3,8.17,0.13000000000000078,0.05000000000000071,11893,20200,0,20200,13124
2018-02-25,8.418,8.59,8.2,0.39000000000000057,-0.2400000000000002,8.438,8.59,8.2,0.39000000000000057,-0.3000000000000007,8.416,8.59,8.2,0.39000000000000057,-0.2400000000000002,8.436,8.59,8.2,0.39000000000000057,-0.3000000000000007,1977,5000,0,5000,-3185
2018-03-04,8.54,8.68,8.28,0.40000000000000036,0.40000000000000036,8.54,8.68,8.28,0.40000000000000036,0.40000000000000036,8.506666666666666,8.66,8.28,0.3800000000000008,0.3000000000000007,8.506666666666666,8.66,8.28,0.3800000000000008,0.3000000000000007,550,1650,0,1650,1650
2018-03-11,9.067499999999999,9.54,8.71,0.8299999999999983,0.8299999999999983,9.14,9.54,8.88,0.6599999999999984,0.6599999999999984,8.995000000000001,9.28,8.71,0.5699999999999985,0.5699999999999985,9.065,9.28,8.88,0.3999999999999986,0.3999999999999986,7423,16428,245,16183,2892
2018-03-18,8.955,9.06,8.85,0.21000000000000085,-0.21000000000000085,8.955,9.06,8.85,0.21000000000000085,-0.21000000000000085,8.735,9.06,8.41,0.6500000000000004,-0.6500000000000004,8.735,9.06,8.41,0.6500000000000004,-0.6500000000000004,1200,2400,0,2400,2400
2018-03-25,8.524999999999999,8.53,8.52,0.009999999999999787,0.009999999999999787,8.605,8.63,8.58,0.05000000000000071,0.05000000000000071,8.524999999999999,8.53,8.52,0.009999999999999787,0.009999999999999787,8.58,8.63,8.53,0.10000000000000142,0.10000000000000142,648,649,648,1,1
