Date,APOGStock_Open_average,APOGStock_Open_max,APOGStock_Open_min,APOGStock_Open_volatility,APOGStock_Open_change,APOGStock_High_average,APOGStock_High_max,APOGStock_High_min,APOGStock_High_volatility,APOGStock_High_change,APOGStock_Low_average,APOGStock_Low_max,APOGStock_Low_min,APOGStock_Low_volatility,APOGStock_Low_change,APOGStock_Close_average,APOGStock_Close_max,APOGStock_Close_min,APOGStock_Close_volatility,APOGStock_Close_change,APOGStock_Volume_average,APOGStock_Volume_max,APOGStock_Volume_min,APOGStock_Volume_volatility,APOGStock_Volume_change
2018-01-14,46.0525,47.13,45.14,1.990000000000002,-1.990000000000002,46.37,47.52,45.16,2.3600000000000065,-2.3600000000000065,45.1725,45.87,44.75,1.1199999999999974,-1.1199999999999974,45.4925,46.1,45.0,1.1000000000000014,-1.1000000000000014,324579,384539,294613,89926,-79909
2018-01-21,45.054,45.44,44.6,0.8399999999999963,0.6700000000000017,45.574,46.33,45.12,1.2100000000000009,0.9399999999999977,44.608,45.17,44.33,0.8400000000000034,0.8400000000000034,45.224,46.09,44.53,1.5600000000000023,1.5600000000000023,348245,525586,263058,262528,-86790
2018-01-28,45.684,46.59,44.97,1.6200000000000045,-0.9299999999999997,46.166,46.72,45.15,1.5700000000000003,-1.1499999999999986,45.228,45.73,44.34,1.3899999999999935,-1.3099999999999952,45.56,46.38,44.41,1.970000000000006,-1.740000000000002,256321,313724,154913,158811,-112276
2018-02-04,42.385999999999996,44.04,41.41,2.6300000000000026,-1.5600000000000023,43.152,44.51,42.38,2.1299999999999955,-1.1499999999999986,41.660000000000004,42.14,40.66,1.480000000000004,-0.17999999999999972,42.256,43.05,42.01,1.0399999999999991,0.8999999999999986,282977,461662,147968,313694,-9199
2018-02-11,43.098,44.16,42.36,1.7999999999999972,0.9299999999999997,43.806,45.16,42.93,2.229999999999997,1.8799999999999955,42.834,44.16,42.14,2.019999999999996,2.019999999999996,43.464,44.84,42.5,2.3400000000000034,2.3400000000000034,220856,331709,136715,194994,-34380
2018-02-18,44.465,44.58,44.28,0.29999999999999716,0.00999999999999801,45.0525,45.15,44.84,0.30999999999999517,0.28999999999999915,44.1725,44.38,44.05,0.3300000000000054,0.22000000000000597,44.5425,45.04,44.3,0.740000000000002,0.740000000000002,186167,269522,126899,142623,-81884
2018-02-25,44.14,45.16,42.77,2.3899999999999935,-2.289999999999999,44.692,45.59,43.68,1.9100000000000037,-1.2800000000000011,43.444,44.85,42.34,2.509999999999998,-2.1799999999999997,43.93,45.28,43.03,2.25,-1.3100000000000023,230439,295027,143298,151729,57366
2018-03-04,44.81,45.98,43.78,2.1999999999999957,1.3699999999999974,45.542,46.1,44.47,1.6300000000000026,1.6300000000000026,44.31,44.71,43.31,1.3999999999999986,1.3799999999999955,45.186,45.93,44.23,1.7000000000000028,1.7000000000000028,169915,188645,143080,45565,44780
2018-03-11,45.824,46.68,44.77,1.9099999999999966,-1.259999999999998,46.328,46.86,45.56,1.2999999999999972,-0.45000000000000284,45.016,45.84,44.58,1.2600000000000051,-1.0700000000000003,45.616,46.52,44.8,1.720000000000006,-1.2700000000000031,215491,377743,131754,245989,122475
2018-03-18,44.646,45.1,43.64,1.4600000000000009,-1.4600000000000009,44.984,45.41,43.79,1.6199999999999974,-1.6199999999999974,43.834,44.43,42.56,1.8699999999999974,-1.7199999999999989,44.174,45.12,42.57,2.549999999999997,-2.1799999999999997,190907,316358,108436,207922,18520
