Date,AEPStock_Open_average,AEPStock_Open_max,AEPStock_Open_min,AEPStock_Open_volatility,AEPStock_Open_change,AEPStock_High_average,AEPStock_High_max,AEPStock_High_min,AEPStock_High_volatility,AEPStock_High_change,AEPStock_Low_average,AEPStock_Low_max,AEPStock_Low_min,AEPStock_Low_volatility,AEPStock_Low_change,AEPStock_Close_average,AEPStock_Close_max,AEPStock_Close_min,AEPStock_Close_volatility,AEPStock_Close_change,AEPStock_Volume_average,AEPStock_Volume_max,AEPStock_Volume_min,AEPStock_Volume_volatility,AEPStock_Volume_change
2018-01-14,68.15,68.58,67.75,0.8299999999999983,0.3400000000000034,68.3225,68.59,67.93,0.6599999999999966,0.28999999999999204,67.4925,67.74,67.11,0.6299999999999955,0.45000000000000284,67.8275,68.25,67.5,0.75,0.2600000000000051,3215211,3999858,2704764,1295094,-778290
2018-01-21,68.706,69.58,68.35,1.230000000000004,1.2099999999999937,69.33,69.8,68.78,1.019999999999996,0.9500000000000028,68.242,68.39,68.04,0.3499999999999943,0.2799999999999869,68.766,69.7,68.13,1.5700000000000074,0.6200000000000045,4130492,4900587,3519613,1380974,278045
2018-01-28,68.286,68.74,67.74,1.0,-0.7800000000000011,68.68,68.98,68.23,0.75,-0.39000000000000057,67.726,67.97,67.52,0.45000000000000284,-0.15000000000000568,68.124,68.78,67.75,1.0300000000000011,-0.15000000000000568,3907044,5796088,2800181,2995907,-2995907
2018-02-04,65.064,67.82,63.54,4.279999999999994,-4.279999999999994,65.95,68.42,64.83,3.5900000000000034,-3.230000000000004,64.262,66.3,63.32,2.979999999999997,-2.9099999999999966,64.788,66.48,63.38,3.1000000000000014,-1.7600000000000051,5434555,7872392,4146484,3725908,615036
2018-02-11,65.34,66.62,64.68,1.9399999999999977,1.9399999999999977,66.196,67.52,65.16,2.3599999999999994,2.3599999999999994,64.966,66.53,64.19,2.3400000000000034,2.3200000000000074,65.924,67.26,64.8,2.460000000000008,2.460000000000008,4116672,5755964,3538230,2217734,21319
2018-02-18,66.2425,67.01,65.72,1.2900000000000063,-1.2900000000000063,67.0825,67.5,66.21,1.2900000000000063,0.09000000000000341,65.65,65.96,65.43,0.5299999999999869,-0.30999999999998806,66.25,67.37,65.58,1.7900000000000063,1.0,2840146,3570420,2401008,1169412,-349048
2018-02-25,66.472,67.69,65.65,2.039999999999992,-1.9500000000000028,66.98,67.76,66.35,1.4100000000000108,-1.4100000000000108,65.618,66.81,64.6,2.210000000000008,-2.210000000000008,65.86,66.97,65.18,1.789999999999992,-1.789999999999992,3337652,4418660,2088245,2330415,2330415
2018-03-04,65.43599999999999,66.35,65.04,1.309999999999988,0.2599999999999909,65.978,66.72,65.52,1.2000000000000028,-1.039999999999992,64.946,65.18,64.64,0.5400000000000063,0.25,65.572,66.49,64.92,1.5699999999999932,-0.8399999999999892,3005017,3507731,2346306,1161425,659571
2018-03-11,66.33200000000001,67.09,65.74,1.3500000000000085,1.3500000000000085,66.954,67.92,65.99,1.9300000000000068,1.9300000000000068,66.166,67.07,65.57,1.5,1.4899999999999949,66.66,67.81,65.87,1.9399999999999977,1.9399999999999977,3983528,6399405,3006372,3393033,3208963
2018-03-18,67.362,67.69,67.03,0.6599999999999966,-0.2599999999999909,68.052,68.34,67.86,0.480000000000004,-0.18999999999999773,66.824,67.18,66.25,0.9300000000000068,-0.8599999999999994,67.112,67.45,66.39,1.0600000000000023,-1.0600000000000023,2829349,3137695,2496436,641259,516247
