Date,Global X MSCI NigeriaEtf_Open_average,Global X MSCI NigeriaEtf_Open_max,Global X MSCI NigeriaEtf_Open_min,Global X MSCI NigeriaEtf_Open_volatility,Global X MSCI NigeriaEtf_Open_change,Global X MSCI NigeriaEtf_High_average,Global X MSCI NigeriaEtf_High_max,Global X MSCI NigeriaEtf_High_min,Global X MSCI NigeriaEtf_High_volatility,Global X MSCI NigeriaEtf_High_change,Global X MSCI NigeriaEtf_Low_average,Global X MSCI NigeriaEtf_Low_max,Global X MSCI NigeriaEtf_Low_min,Global X MSCI NigeriaEtf_Low_volatility,Global X MSCI NigeriaEtf_Low_change,Global X MSCI NigeriaEtf_Close_average,Global X MSCI NigeriaEtf_Close_max,Global X MSCI NigeriaEtf_Close_min,Global X MSCI NigeriaEtf_Close_volatility,Global X MSCI NigeriaEtf_Close_change
2018-04-29,23.2,23.2,23.2,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2018-05-06,23.54,23.54,23.54,0.0,0.0,23.58,23.58,23.58,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.91,22.91,22.91,0.0,0.0
2018-05-13,22.75,22.75,22.75,0.0,0.0,23.15,23.15,23.15,0.0,0.0,22.75,22.75,22.75,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2018-05-20,21.6,21.6,21.6,0.0,0.0,21.65,21.65,21.65,0.0,0.0,21.3,21.3,21.3,0.0,0.0,21.32,21.32,21.32,0.0,0.0
2018-05-27,20.85,20.85,20.85,0.0,0.0,21.38,21.38,21.38,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.91,20.91,20.91,0.0,0.0
2018-06-03,21.62,21.62,21.62,0.0,0.0,21.71,21.71,21.71,0.0,0.0,21.45,21.45,21.45,0.0,0.0,21.59,21.59,21.59,0.0,0.0
2018-06-10,21.51,21.51,21.51,0.0,0.0,21.62,21.62,21.62,0.0,0.0,21.5,21.5,21.5,0.0,0.0,21.57,21.57,21.57,0.0,0.0
2018-06-17,21.15,21.15,21.15,0.0,0.0,21.19,21.19,21.19,0.0,0.0,20.93,20.93,20.93,0.0,0.0,21.05,21.05,21.05,0.0,0.0
2018-06-24,21.5,21.5,21.5,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.34,21.34,21.34,0.0,0.0,21.6,21.6,21.6,0.0,0.0
2018-07-01,21.2,21.2,21.2,0.0,0.0,21.2,21.2,21.2,0.0,0.0,20.34,20.34,20.34,0.0,0.0,21.14,21.14,21.14,0.0,0.0
2018-07-08,20.62,20.62,20.62,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.6,20.6,20.6,0.0,0.0,20.86,20.86,20.86,0.0,0.0
2018-07-15,19.75,19.75,19.75,0.0,0.0,20.84,20.84,20.84,0.0,0.0,19.66,19.66,19.66,0.0,0.0,20.05,20.05,20.05,0.0,0.0
2018-07-22,19.85,19.85,19.85,0.0,0.0,20.1,20.1,20.1,0.0,0.0,19.85,19.85,19.85,0.0,0.0,20.1,20.1,20.1,0.0,0.0
2018-07-29,19.99,19.99,19.99,0.0,0.0,20.13,20.13,20.13,0.0,0.0,19.99,19.99,19.99,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2018-08-05,19.99,19.99,19.99,0.0,0.0,19.99,19.99,19.99,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2018-08-12,19.37,19.37,19.37,0.0,0.0,19.37,19.37,19.37,0.0,0.0,18.99,18.99,18.99,0.0,0.0,19.25,19.25,19.25,0.0,0.0
2018-08-19,18.79,18.79,18.79,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2018-08-26,18.69,18.69,18.69,0.0,0.0,19.35,19.35,19.35,0.0,0.0,18.69,18.69,18.69,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2018-09-02,18.43,18.43,18.43,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.23,18.23,18.23,0.0,0.0,18.23,18.23,18.23,0.0,0.0
2018-09-09,17.13,17.13,17.13,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.13,17.13,17.13,0.0,0.0,17.13,17.13,17.13,0.0,0.0
2018-09-16,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0,17.96,17.96,17.96,0.0,0.0
2018-09-23,18.18,18.18,18.18,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2018-09-30,18.05,18.05,18.05,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2018-10-07,18.11,18.11,18.11,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2018-10-14,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.07,18.07,18.07,0.0,0.0
2018-10-21,18.17,18.17,18.17,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.21,18.21,18.21,0.0,0.0
2018-10-28,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2018-11-04,18.13,18.13,18.13,0.0,0.0,18.23,18.23,18.23,0.0,0.0,17.52,17.52,17.52,0.0,0.0,18.0,18.0,18.0,0.0,0.0
2018-11-11,17.59,17.59,17.59,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.37,17.37,17.37,0.0,0.0,17.59,17.59,17.59,0.0,0.0
2018-11-18,17.85,17.85,17.85,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.85,17.85,17.85,0.0,0.0
2018-11-25,17.01,17.01,17.01,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.0,17.0,17.0,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2018-12-02,17.16,17.16,17.16,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2018-12-09,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2018-12-16,16.75,16.75,16.75,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.9,16.9,16.9,0.0,0.0
2018-12-23,16.53,16.53,16.53,0.0,0.0,16.53,16.53,16.53,0.0,0.0,15.92,15.92,15.92,0.0,0.0,16.4,16.4,16.4,0.0,0.0
2018-12-30,15.64,15.64,15.64,0.0,0.0,16.98,16.98,16.98,0.0,0.0,15.64,15.64,15.64,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2019-01-06,16.02,16.02,16.02,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-01-13,16.48,16.48,16.48,0.0,0.0,16.82,16.82,16.82,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.72,16.72,16.72,0.0,0.0
2019-01-20,16.78,16.78,16.78,0.0,0.0,17.15,17.15,17.15,0.0,0.0,16.76,16.76,16.76,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2019-01-27,16.65,16.65,16.65,0.0,0.0,16.8,16.8,16.8,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.6,16.6,16.6,0.0,0.0
2019-02-03,17.65,17.65,17.65,0.0,0.0,17.88,17.88,17.88,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.83,17.83,17.83,0.0,0.0
2019-02-10,18.84,18.84,18.84,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.16,18.16,18.16,0.0,0.0,18.19,18.19,18.19,0.0,0.0
2019-02-17,18.33,18.33,18.33,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.0,18.0,18.0,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2019-02-24,17.52,17.52,17.52,0.0,0.0,17.52,17.52,17.52,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.37,17.37,17.37,0.0,0.0
2019-03-03,17.5,17.5,17.5,0.0,0.0,17.89,17.89,17.89,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.52,17.52,17.52,0.0,0.0
2019-03-10,17.52,17.52,17.52,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.16,17.16,17.16,0.0,0.0,17.25,17.25,17.25,0.0,0.0
2019-03-17,17.38,17.38,17.38,0.0,0.0,17.38,17.38,17.38,0.0,0.0,17.32,17.32,17.32,0.0,0.0,17.32,17.32,17.32,0.0,0.0
2019-03-24,17.0,17.0,17.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,16.86,16.86,16.86,0.0,0.0,16.89,16.89,16.89,0.0,0.0
2019-03-31,16.22,16.22,16.22,0.0,0.0,16.26,16.26,16.26,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.19,16.19,16.19,0.0,0.0
2019-04-07,16.39,16.39,16.39,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.39,16.39,16.39,0.0,0.0
2019-04-14,16.84,16.84,16.84,0.0,0.0,16.97,16.97,16.97,0.0,0.0,16.69,16.69,16.69,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2019-04-21,16.6,16.6,16.6,0.0,0.0,16.75,16.75,16.75,0.0,0.0,16.6,16.6,16.6,0.0,0.0,16.69,16.69,16.69,0.0,0.0
2019-04-28,16.09,16.09,16.09,0.0,0.0,16.49,16.49,16.49,0.0,0.0,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0
2019-05-05,16.03,16.03,16.03,0.0,0.0,16.15,16.15,16.15,0.0,0.0,15.9,15.9,15.9,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2019-05-12,15.57,15.57,15.57,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2019-05-19,15.41,15.41,15.41,0.0,0.0,15.46,15.46,15.46,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-05-26,15.61,15.61,15.61,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.53,15.53,15.53,0.0,0.0
2019-06-02,15.6,15.6,15.6,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2019-06-09,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-06-16,15.32,15.32,15.32,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.51,15.51,15.51,0.0,0.0
2019-06-23,14.86,14.86,14.86,0.0,0.0,15.25,15.25,15.25,0.0,0.0,14.83,14.83,14.83,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2019-06-30,14.5,14.5,14.5,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.56,14.56,14.56,0.0,0.0
2019-07-07,14.2,14.2,14.2,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-07-14,13.6,13.6,13.6,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.66,13.66,13.66,0.0,0.0
2019-07-21,13.8,13.8,13.8,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.51,13.51,13.51,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2019-07-28,13.12,13.12,13.12,0.0,0.0,13.6,13.6,13.6,0.0,0.0,13.12,13.12,13.12,0.0,0.0,13.38,13.38,13.38,0.0,0.0
2019-08-04,13.12,13.12,13.12,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.01,13.01,13.01,0.0,0.0
2019-08-11,12.35,12.35,12.35,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.34,12.34,12.34,0.0,0.0,12.43,12.43,12.43,0.0,0.0
2019-08-18,12.63,12.63,12.63,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.61,12.61,12.61,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-08-25,12.85,12.85,12.85,0.0,0.0,12.96,12.96,12.96,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.89,12.89,12.89,0.0,0.0
2019-09-01,12.78,12.78,12.78,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.77,12.77,12.77,0.0,0.0
2019-09-08,13.1,13.1,13.1,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.35,13.35,13.35,0.0,0.0
2019-09-15,13.44,13.44,13.44,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.29,13.29,13.29,0.0,0.0
2019-09-22,13.08,13.08,13.08,0.0,0.0,13.09,13.09,13.09,0.0,0.0,12.95,12.95,12.95,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2019-09-29,12.63,12.63,12.63,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.52,12.52,12.52,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-10-06,12.65,12.65,12.65,0.0,0.0,12.85,12.85,12.85,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2019-10-13,12.51,12.51,12.51,0.0,0.0,12.78,12.78,12.78,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.62,12.62,12.62,0.0,0.0
2019-10-20,12.56,12.56,12.56,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2019-10-27,12.65,12.65,12.65,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.46,12.46,12.46,0.0,0.0,12.5,12.5,12.5,0.0,0.0
2019-11-03,12.7,12.7,12.7,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.64,12.64,12.64,0.0,0.0,12.7,12.7,12.7,0.0,0.0
2019-11-10,13.52,13.52,13.52,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.62,13.62,13.62,0.0,0.0
2019-11-17,13.38,13.38,13.38,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2019-11-24,13.61,13.61,13.61,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.52,13.52,13.52,0.0,0.0
2019-12-01,13.66,13.66,13.66,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2019-12-08,13.65,13.65,13.65,0.0,0.0,13.66,13.66,13.66,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2019-12-15,13.37,13.37,13.37,0.0,0.0,13.44,13.44,13.44,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.44,13.44,13.44,0.0,0.0
2019-12-22,13.31,13.31,13.31,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2019-12-29,13.88,13.88,13.88,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0
2020-01-05,14.68,14.68,14.68,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.82,14.82,14.82,0.0,0.0
2020-01-12,14.94,14.94,14.94,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.9,14.9,14.9,0.0,0.0,15.05,15.05,15.05,0.0,0.0
2020-01-19,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2020-01-26,14.0,14.0,14.0,0.0,0.0,14.09,14.09,14.09,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2020-02-02,13.74,13.74,13.74,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.58,13.58,13.58,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2020-02-09,13.5,13.5,13.5,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.5,13.5,13.5,0.0,0.0,13.5,13.5,13.5,0.0,0.0
2020-02-16,13.13,13.13,13.13,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0
2020-02-23,11.99,11.99,11.99,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.16,11.16,11.16,0.0,0.0,11.5,11.5,11.5,0.0,0.0
2020-03-01,11.85,11.85,11.85,0.0,0.0,12.13,12.13,12.13,0.0,0.0,11.61,11.61,11.61,0.0,0.0,11.79,11.79,11.79,0.0,0.0
2020-03-08,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0,8.94,8.94,8.94,0.0,0.0
2020-03-15,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0
2020-03-22,8.32,8.32,8.32,0.0,0.0,8.32,8.32,8.32,0.0,0.0,8.32,8.32,8.32,0.0,0.0,8.32,8.32,8.32,0.0,0.0
2020-03-29,8.25,8.25,8.25,0.0,0.0,8.25,8.25,8.25,0.0,0.0,8.07,8.07,8.07,0.0,0.0,8.14,8.14,8.14,0.0,0.0
2020-04-05,9.53,9.53,9.53,0.0,0.0,9.53,9.53,9.53,0.0,0.0,9.01,9.01,9.01,0.0,0.0,9.01,9.01,9.01,0.0,0.0
2020-04-12,10.1,10.1,10.1,0.0,0.0,10.24,10.24,10.24,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.78,9.78,9.78,0.0,0.0
2020-04-19,9.22,9.22,9.22,0.0,0.0,9.5,9.5,9.5,0.0,0.0,8.99,8.99,8.99,0.0,0.0,8.99,8.99,8.99,0.0,0.0
2020-04-26,8.61,8.61,8.61,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2020-05-03,8.6,8.6,8.6,0.0,0.0,8.91,8.91,8.91,0.0,0.0,8.56,8.56,8.56,0.0,0.0,8.69,8.69,8.69,0.0,0.0
2020-05-10,8.6,8.6,8.6,0.0,0.0,8.61,8.61,8.61,0.0,0.0,8.6,8.6,8.6,0.0,0.0,8.61,8.61,8.61,0.0,0.0
2020-05-17,9.68,9.68,9.68,0.0,0.0,10.0,10.0,10.0,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.61,9.61,9.61,0.0,0.0
2020-05-24,9.99,9.99,9.99,0.0,0.0,10.12,10.12,10.12,0.0,0.0,9.7,9.7,9.7,0.0,0.0,10.0,10.0,10.0,0.0,0.0
2020-05-31,10.24,10.24,10.24,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.24,10.24,10.24,0.0,0.0
2020-06-07,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.27,9.27,9.27,0.0,0.0,9.58,9.58,9.58,0.0,0.0
2020-06-14,9.69,9.69,9.69,0.0,0.0,9.69,9.69,9.69,0.0,0.0,9.5,9.5,9.5,0.0,0.0,9.5,9.5,9.5,0.0,0.0
2020-06-21,9.38,9.38,9.38,0.0,0.0,9.41,9.41,9.41,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.33,9.33,9.33,0.0,0.0
2020-06-28,9.26,9.26,9.26,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.26,9.26,9.26,0.0,0.0,9.26,9.26,9.26,0.0,0.0
2020-07-05,9.1,9.1,9.1,0.0,0.0,9.1,9.1,9.1,0.0,0.0,9.08,9.08,9.08,0.0,0.0,9.08,9.08,9.08,0.0,0.0
