Date,Vanguard FTSE All-World ex-US Small-CapEtf_Open_average,Vanguard FTSE All-World ex-US Small-CapEtf_Open_max,Vanguard FTSE All-World ex-US Small-CapEtf_Open_min,Vanguard FTSE All-World ex-US Small-CapEtf_Open_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Open_change,Vanguard FTSE All-World ex-US Small-CapEtf_High_average,Vanguard FTSE All-World ex-US Small-CapEtf_High_max,Vanguard FTSE All-World ex-US Small-CapEtf_High_min,Vanguard FTSE All-World ex-US Small-CapEtf_High_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_High_change,Vanguard FTSE All-World ex-US Small-CapEtf_Low_average,Vanguard FTSE All-World ex-US Small-CapEtf_Low_max,Vanguard FTSE All-World ex-US Small-CapEtf_Low_min,Vanguard FTSE All-World ex-US Small-CapEtf_Low_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Low_change,Vanguard FTSE All-World ex-US Small-CapEtf_Close_average,Vanguard FTSE All-World ex-US Small-CapEtf_Close_max,Vanguard FTSE All-World ex-US Small-CapEtf_Close_min,Vanguard FTSE All-World ex-US Small-CapEtf_Close_volatility,Vanguard FTSE All-World ex-US Small-CapEtf_Close_change
2018-07-08,115.42,115.42,115.42,0.0,0.0,115.64,115.64,115.64,0.0,0.0,115.18,115.18,115.18,0.0,0.0,115.63,115.63,115.63,0.0,0.0
2018-07-15,115.0,115.0,115.0,0.0,0.0,115.44,115.44,115.44,0.0,0.0,115.0,115.0,115.0,0.0,0.0,115.34,115.34,115.34,0.0,0.0
2018-07-22,117.11,117.11,117.11,0.0,0.0,117.3,117.3,117.3,0.0,0.0,116.63,116.63,116.63,0.0,0.0,116.82,116.82,116.82,0.0,0.0
2018-07-29,115.38,115.38,115.38,0.0,0.0,115.74,115.74,115.74,0.0,0.0,115.26,115.26,115.26,0.0,0.0,115.62,115.62,115.62,0.0,0.0
2018-08-05,113.69,113.69,113.69,0.0,0.0,113.73,113.73,113.73,0.0,0.0,113.14,113.14,113.14,0.0,0.0,113.31,113.31,113.31,0.0,0.0
2018-08-12,111.19,111.19,111.19,0.0,0.0,112.15,112.15,112.15,0.0,0.0,111.15,111.15,111.15,0.0,0.0,111.91,111.91,111.91,0.0,0.0
2018-08-19,113.8,113.8,113.8,0.0,0.0,114.22,114.22,114.22,0.0,0.0,113.67,113.67,113.67,0.0,0.0,114.13,114.13,114.13,0.0,0.0
2018-08-26,114.4,114.4,114.4,0.0,0.0,114.94,114.94,114.94,0.0,0.0,114.19,114.19,114.19,0.0,0.0,114.52,114.52,114.52,0.0,0.0
2018-09-02,110.43,110.43,110.43,0.0,0.0,110.82,110.82,110.82,0.0,0.0,110.07,110.07,110.07,0.0,0.0,110.38,110.38,110.38,0.0,0.0
2018-09-09,112.34,112.34,112.34,0.0,0.0,112.47,112.47,112.47,0.0,0.0,111.85,111.85,111.85,0.0,0.0,112.01,112.01,112.01,0.0,0.0
2018-09-16,113.81,113.81,113.81,0.0,0.0,114.08,114.08,114.08,0.0,0.0,113.76,113.76,113.76,0.0,0.0,113.89,113.89,113.89,0.0,0.0
2018-09-23,111.92,111.92,111.92,0.0,0.0,112.54,112.54,112.54,0.0,0.0,111.92,111.92,111.92,0.0,0.0,112.16,112.16,112.16,0.0,0.0
2018-09-30,109.17,109.17,109.17,0.0,0.0,109.24,109.24,109.24,0.0,0.0,108.1,108.1,108.1,0.0,0.0,108.49,108.49,108.49,0.0,0.0
2018-10-07,104.64,104.64,104.64,0.0,0.0,104.87,104.87,104.87,0.0,0.0,103.5,103.5,103.5,0.0,0.0,104.6,104.6,104.6,0.0,0.0
2018-10-14,104.08,104.08,104.08,0.0,0.0,104.64,104.64,104.64,0.0,0.0,103.81,103.81,103.81,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2018-10-21,98.91,98.91,98.91,0.0,0.0,99.9,99.9,99.9,0.0,0.0,98.24,98.24,98.24,0.0,0.0,99.31,99.31,99.31,0.0,0.0
2018-10-28,104.44,104.44,104.44,0.0,0.0,104.48,104.48,104.48,0.0,0.0,102.88,102.88,102.88,0.0,0.0,103.62,103.62,103.62,0.0,0.0
2018-11-04,103.08,103.08,103.08,0.0,0.0,103.08,103.08,103.08,0.0,0.0,102.3,102.3,102.3,0.0,0.0,102.76,102.76,102.76,0.0,0.0
2018-11-11,101.16,101.16,101.16,0.0,0.0,102.06,102.06,102.06,0.0,0.0,101.02,101.02,101.02,0.0,0.0,101.85,101.85,101.85,0.0,0.0
2018-11-18,99.8,99.8,99.8,0.0,0.0,100.24,100.24,100.24,0.0,0.0,99.8,99.8,99.8,0.0,0.0,99.82,99.82,99.82,0.0,0.0
2018-11-25,101.68,101.68,101.68,0.0,0.0,102.04,102.04,102.04,0.0,0.0,101.38,101.38,101.38,0.0,0.0,101.96,101.96,101.96,0.0,0.0
2018-12-02,99.86,99.86,99.86,0.0,0.0,100.35,100.35,100.35,0.0,0.0,98.47,98.47,98.47,0.0,0.0,98.63,98.63,98.63,0.0,0.0
2018-12-09,97.68,97.68,97.68,0.0,0.0,98.07,98.07,98.07,0.0,0.0,97.37,97.37,97.37,0.0,0.0,97.4,97.4,97.4,0.0,0.0
2018-12-16,94.33,94.33,94.33,0.0,0.0,94.89,94.89,94.89,0.0,0.0,93.18,93.18,93.18,0.0,0.0,93.42,93.42,93.42,0.0,0.0
2018-12-23,94.4,94.4,94.4,0.0,0.0,94.78,94.78,94.78,0.0,0.0,93.9,93.9,93.9,0.0,0.0,94.32,94.32,94.32,0.0,0.0
2018-12-30,95.07,95.07,95.07,0.0,0.0,96.55,96.55,96.55,0.0,0.0,94.86,94.86,94.86,0.0,0.0,96.44,96.44,96.44,0.0,0.0
2019-01-06,98.71,98.71,98.71,0.0,0.0,99.0,99.0,99.0,0.0,0.0,98.45,98.45,98.45,0.0,0.0,98.7,98.7,98.7,0.0,0.0
2019-01-13,99.96,99.96,99.96,0.0,0.0,100.01,100.01,100.01,0.0,0.0,99.61,99.61,99.61,0.0,0.0,99.89,99.89,99.89,0.0,0.0
2019-01-20,100.3,100.3,100.3,0.0,0.0,100.81,100.81,100.81,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.6,100.6,100.6,0.0,0.0
2019-01-27,101.81,101.81,101.81,0.0,0.0,101.87,101.87,101.87,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.59,101.59,101.59,0.0,0.0
2019-02-03,100.49,100.49,100.49,0.0,0.0,100.6,100.6,100.6,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.55,100.55,100.55,0.0,0.0
2019-02-10,102.1,102.1,102.1,0.0,0.0,102.48,102.48,102.48,0.0,0.0,101.97,101.97,101.97,0.0,0.0,102.47,102.47,102.47,0.0,0.0
2019-02-17,103.64,103.64,103.64,0.0,0.0,104.09,104.09,104.09,0.0,0.0,103.64,103.64,103.64,0.0,0.0,103.84,103.84,103.84,0.0,0.0
2019-02-24,104.43,104.43,104.43,0.0,0.0,104.75,104.75,104.75,0.0,0.0,104.13,104.13,104.13,0.0,0.0,104.44,104.44,104.44,0.0,0.0
2019-03-03,101.92,101.92,101.92,0.0,0.0,102.27,102.27,102.27,0.0,0.0,101.69,101.69,101.69,0.0,0.0,102.24,102.24,102.24,0.0,0.0
2019-03-10,104.53,104.53,104.53,0.0,0.0,105.05,105.05,105.05,0.0,0.0,104.5,104.5,104.5,0.0,0.0,105.02,105.02,105.02,0.0,0.0
2019-03-17,104.44,104.44,104.44,0.0,0.0,104.55,104.55,104.55,0.0,0.0,103.32,103.32,103.32,0.0,0.0,103.32,103.32,103.32,0.0,0.0
2019-03-24,104.13,104.13,104.13,0.0,0.0,104.23,104.23,104.23,0.0,0.0,103.72,103.72,103.72,0.0,0.0,104.13,104.13,104.13,0.0,0.0
2019-03-31,106.24,106.24,106.24,0.0,0.0,106.55,106.55,106.55,0.0,0.0,106.16,106.16,106.16,0.0,0.0,106.53,106.53,106.53,0.0,0.0
2019-04-07,106.93,106.93,106.93,0.0,0.0,107.19,107.19,107.19,0.0,0.0,106.91,106.91,106.91,0.0,0.0,107.14,107.14,107.14,0.0,0.0
2019-04-14,107.13,107.13,107.13,0.0,0.0,107.18,107.18,107.18,0.0,0.0,106.87,106.87,106.87,0.0,0.0,107.16,107.16,107.16,0.0,0.0
2019-04-21,106.1,106.1,106.1,0.0,0.0,106.34,106.34,106.34,0.0,0.0,105.91,105.91,105.91,0.0,0.0,106.31,106.31,106.31,0.0,0.0
2019-04-28,106.06,106.06,106.06,0.0,0.0,106.84,106.84,106.84,0.0,0.0,106.06,106.06,106.06,0.0,0.0,106.8,106.8,106.8,0.0,0.0
2019-05-05,103.34,103.34,103.34,0.0,0.0,104.1,104.1,104.1,0.0,0.0,102.83,102.83,102.83,0.0,0.0,103.99,103.99,103.99,0.0,0.0
2019-05-12,102.07,102.07,102.07,0.0,0.0,102.7,102.7,102.7,0.0,0.0,102.07,102.07,102.07,0.0,0.0,102.26,102.26,102.26,0.0,0.0
2019-05-19,102.0,102.0,102.0,0.0,0.0,102.0,102.0,102.0,0.0,0.0,101.47,101.47,101.47,0.0,0.0,101.86,101.86,101.86,0.0,0.0
2019-05-26,100.65,100.65,100.65,0.0,0.0,101.18,101.18,101.18,0.0,0.0,100.5,100.5,100.5,0.0,0.0,101.08,101.08,101.08,0.0,0.0
2019-06-02,103.3,103.3,103.3,0.0,0.0,103.72,103.72,103.72,0.0,0.0,103.18,103.18,103.18,0.0,0.0,103.5,103.5,103.5,0.0,0.0
2019-06-09,103.2,103.2,103.2,0.0,0.0,103.33,103.33,103.33,0.0,0.0,102.82,102.82,102.82,0.0,0.0,102.99,102.99,102.99,0.0,0.0
2019-06-16,104.42,104.42,104.42,0.0,0.0,104.61,104.61,104.61,0.0,0.0,104.31,104.31,104.31,0.0,0.0,104.42,104.42,104.42,0.0,0.0
2019-06-23,105.0,105.0,105.0,0.0,0.0,105.26,105.26,105.26,0.0,0.0,104.93,104.93,104.93,0.0,0.0,105.26,105.26,105.26,0.0,0.0
2019-06-30,105.85,105.85,105.85,0.0,0.0,106.09,106.09,106.09,0.0,0.0,105.44,105.44,105.44,0.0,0.0,106.02,106.02,106.02,0.0,0.0
2019-07-07,105.51,105.51,105.51,0.0,0.0,105.78,105.78,105.78,0.0,0.0,105.39,105.39,105.39,0.0,0.0,105.78,105.78,105.78,0.0,0.0
2019-07-14,105.32,105.32,105.32,0.0,0.0,105.49,105.49,105.49,0.0,0.0,104.99,104.99,104.99,0.0,0.0,105.01,105.01,105.01,0.0,0.0
2019-07-21,105.14,105.14,105.14,0.0,0.0,105.14,105.14,105.14,0.0,0.0,104.82,104.82,104.82,0.0,0.0,104.95,104.95,104.95,0.0,0.0
2019-07-28,101.8,101.8,101.8,0.0,0.0,101.94,101.94,101.94,0.0,0.0,101.18,101.18,101.18,0.0,0.0,101.43,101.43,101.43,0.0,0.0
2019-08-04,100.91,100.91,100.91,0.0,0.0,100.91,100.91,100.91,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.49,100.49,100.49,0.0,0.0
2019-08-11,98.13,98.13,98.13,0.0,0.0,98.84,98.84,98.84,0.0,0.0,98.1,98.1,98.1,0.0,0.0,98.73,98.73,98.73,0.0,0.0
2019-08-18,99.45,99.45,99.45,0.0,0.0,100.19,100.19,100.19,0.0,0.0,98.65,98.65,98.65,0.0,0.0,98.74,98.74,98.74,0.0,0.0
2019-08-25,100.29,100.29,100.29,0.0,0.0,100.54,100.54,100.54,0.0,0.0,99.92,99.92,99.92,0.0,0.0,100.35,100.35,100.35,0.0,0.0
2019-09-01,102.38,102.38,102.38,0.0,0.0,102.57,102.57,102.57,0.0,0.0,102.21,102.21,102.21,0.0,0.0,102.22,102.22,102.22,0.0,0.0
2019-09-08,104.09,104.09,104.09,0.0,0.0,104.48,104.48,104.48,0.0,0.0,104.09,104.09,104.09,0.0,0.0,104.28,104.28,104.28,0.0,0.0
2019-09-15,104.46,104.46,104.46,0.0,0.0,104.56,104.56,104.56,0.0,0.0,104.03,104.03,104.03,0.0,0.0,104.2,104.2,104.2,0.0,0.0
2019-09-22,102.46,102.46,102.46,0.0,0.0,102.46,102.46,102.46,0.0,0.0,101.45,101.45,101.45,0.0,0.0,101.63,101.63,101.63,0.0,0.0
2019-09-29,100.73,100.73,100.73,0.0,0.0,101.61,101.61,101.61,0.0,0.0,100.73,100.73,100.73,0.0,0.0,101.52,101.52,101.52,0.0,0.0
2019-10-06,103.0,103.0,103.0,0.0,0.0,103.81,103.81,103.81,0.0,0.0,102.73,102.73,102.73,0.0,0.0,103.2,103.2,103.2,0.0,0.0
2019-10-13,104.51,104.51,104.51,0.0,0.0,104.69,104.69,104.69,0.0,0.0,104.2,104.2,104.2,0.0,0.0,104.42,104.42,104.42,0.0,0.0
2019-10-20,104.98,104.98,104.98,0.0,0.0,105.48,105.48,105.48,0.0,0.0,104.98,104.98,104.98,0.0,0.0,105.39,105.39,105.39,0.0,0.0
2019-10-27,106.24,106.24,106.24,0.0,0.0,106.9,106.9,106.9,0.0,0.0,106.24,106.24,106.24,0.0,0.0,106.89,106.89,106.89,0.0,0.0
2019-11-03,107.28,107.28,107.28,0.0,0.0,107.54,107.54,107.54,0.0,0.0,107.03,107.03,107.03,0.0,0.0,107.5,107.5,107.5,0.0,0.0
2019-11-10,107.43,107.43,107.43,0.0,0.0,107.88,107.88,107.88,0.0,0.0,107.43,107.43,107.43,0.0,0.0,107.81,107.81,107.81,0.0,0.0
2019-11-17,107.04,107.04,107.04,0.0,0.0,107.16,107.16,107.16,0.0,0.0,106.7,106.7,106.7,0.0,0.0,106.94,106.94,106.94,0.0,0.0
2019-11-24,107.77,107.77,107.77,0.0,0.0,107.9,107.9,107.9,0.0,0.0,107.54,107.54,107.54,0.0,0.0,107.54,107.54,107.54,0.0,0.0
2019-12-01,108.76,108.76,108.76,0.0,0.0,109.15,109.15,109.15,0.0,0.0,108.68,108.68,108.68,0.0,0.0,109.06,109.06,109.06,0.0,0.0
2019-12-08,110.12,110.12,110.12,0.0,0.0,110.73,110.73,110.73,0.0,0.0,110.03,110.03,110.03,0.0,0.0,110.59,110.59,110.59,0.0,0.0
2019-12-15,111.28,111.28,111.28,0.0,0.0,111.46,111.46,111.46,0.0,0.0,111.2,111.2,111.2,0.0,0.0,111.21,111.21,111.21,0.0,0.0
2019-12-22,111.16,111.16,111.16,0.0,0.0,111.19,111.19,111.19,0.0,0.0,110.59,110.59,110.59,0.0,0.0,110.64,110.64,110.64,0.0,0.0
2019-12-29,111.01,111.01,111.01,0.0,0.0,111.42,111.42,111.42,0.0,0.0,110.8,110.8,110.8,0.0,0.0,110.86,110.86,110.86,0.0,0.0
2020-01-05,110.87,110.87,110.87,0.0,0.0,111.1,111.1,111.1,0.0,0.0,110.62,110.62,110.62,0.0,0.0,110.8,110.8,110.8,0.0,0.0
2020-01-12,112.22,112.22,112.22,0.0,0.0,112.49,112.49,112.49,0.0,0.0,112.05,112.05,112.05,0.0,0.0,112.37,112.37,112.37,0.0,0.0
2020-01-19,111.82,111.82,111.82,0.0,0.0,111.82,111.82,111.82,0.0,0.0,110.68,110.68,110.68,0.0,0.0,110.9,110.9,110.9,0.0,0.0
2020-01-26,107.61,107.61,107.61,0.0,0.0,107.71,107.71,107.71,0.0,0.0,106.67,106.67,106.67,0.0,0.0,106.91,106.91,106.91,0.0,0.0
2020-02-02,108.7,108.7,108.7,0.0,0.0,108.7,108.7,108.7,0.0,0.0,108.09,108.09,108.09,0.0,0.0,108.19,108.19,108.19,0.0,0.0
2020-02-09,110.02,110.02,110.02,0.0,0.0,110.16,110.16,110.16,0.0,0.0,109.73,109.73,109.73,0.0,0.0,109.97,109.97,109.97,0.0,0.0
2020-02-16,108.46,108.46,108.46,0.0,0.0,108.64,108.64,108.64,0.0,0.0,108.13,108.13,108.13,0.0,0.0,108.36,108.36,108.36,0.0,0.0
2020-02-23,96.48,96.48,96.48,0.0,0.0,98.59,98.59,98.59,0.0,0.0,95.87,95.87,95.87,0.0,0.0,98.59,98.59,98.59,0.0,0.0
2020-03-01,97.14,97.14,97.14,0.0,0.0,97.56,97.56,97.56,0.0,0.0,96.31,96.31,96.31,0.0,0.0,97.2,97.2,97.2,0.0,0.0
2020-03-08,80.9,80.9,80.9,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.9,80.9,80.9,0.0,0.0,80.9,80.9,80.9,0.0,0.0
2020-03-15,68.78,68.78,68.78,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.78,68.78,68.78,0.0,0.0,68.78,68.78,68.78,0.0,0.0
2020-03-22,77.28,77.28,77.28,0.0,0.0,77.28,77.28,77.28,0.0,0.0,77.28,77.28,77.28,0.0,0.0,77.28,77.28,77.28,0.0,0.0
2020-03-29,75.68,75.68,75.68,0.0,0.0,76.14,76.14,76.14,0.0,0.0,74.06,74.06,74.06,0.0,0.0,74.55,74.55,74.55,0.0,0.0
2020-04-05,82.31,82.31,82.31,0.0,0.0,83.88,83.88,83.88,0.0,0.0,82.14,82.14,82.14,0.0,0.0,83.14,83.14,83.14,0.0,0.0
2020-04-12,83.65,83.65,83.65,0.0,0.0,84.14,84.14,84.14,0.0,0.0,83.19,83.19,83.19,0.0,0.0,83.91,83.91,83.91,0.0,0.0
2020-04-19,83.82,83.82,83.82,0.0,0.0,84.63,84.63,84.63,0.0,0.0,83.35,83.35,83.35,0.0,0.0,84.24,84.24,84.24,0.0,0.0
2020-04-26,85.37,85.37,85.37,0.0,0.0,85.37,85.37,85.37,0.0,0.0,85.37,85.37,85.37,0.0,0.0,85.37,85.37,85.37,0.0,0.0
2020-05-03,88.29,88.29,88.29,0.0,0.0,88.79,88.79,88.79,0.0,0.0,88.22,88.22,88.22,0.0,0.0,88.6,88.6,88.6,0.0,0.0
2020-05-10,85.96,85.96,85.96,0.0,0.0,86.5,86.5,86.5,0.0,0.0,85.74,85.74,85.74,0.0,0.0,86.31,86.31,86.31,0.0,0.0
2020-05-17,88.92,88.92,88.92,0.0,0.0,89.27,89.27,89.27,0.0,0.0,88.68,88.68,88.68,0.0,0.0,89.15,89.15,89.15,0.0,0.0
2020-05-24,92.41,92.41,92.41,0.0,0.0,93.18,93.18,93.18,0.0,0.0,92.0,92.0,92.0,0.0,0.0,92.91,92.91,92.91,0.0,0.0
2020-05-31,99.09,99.09,99.09,0.0,0.0,99.09,99.09,99.09,0.0,0.0,99.09,99.09,99.09,0.0,0.0,99.09,99.09,99.09,0.0,0.0
2020-06-07,95.89,95.89,95.89,0.0,0.0,96.21,96.21,96.21,0.0,0.0,94.12,94.12,94.12,0.0,0.0,95.47,95.47,95.47,0.0,0.0
2020-06-14,97.54,97.54,97.54,0.0,0.0,97.56,97.56,97.56,0.0,0.0,96.28,96.28,96.28,0.0,0.0,96.37,96.37,96.37,0.0,0.0
2020-06-21,96.43,96.43,96.43,0.0,0.0,96.48,96.48,96.48,0.0,0.0,95.36,95.36,95.36,0.0,0.0,95.49,95.49,95.49,0.0,0.0
2020-06-28,98.01,98.01,98.01,0.0,0.0,98.01,98.01,98.01,0.0,0.0,98.01,98.01,98.01,0.0,0.0,98.01,98.01,98.01,0.0,0.0
2020-07-05,99.61,99.61,99.61,0.0,0.0,99.72,99.72,99.72,0.0,0.0,98.86,98.86,98.86,0.0,0.0,98.94,98.94,98.94,0.0,0.0
