Date,JECStock_Open_average,JECStock_Open_max,JECStock_Open_min,JECStock_Open_volatility,JECStock_Open_change,JECStock_High_average,JECStock_High_max,JECStock_High_min,JECStock_High_volatility,JECStock_High_change,JECStock_Low_average,JECStock_Low_max,JECStock_Low_min,JECStock_Low_volatility,JECStock_Low_change,JECStock_Close_average,JECStock_Close_max,JECStock_Close_min,JECStock_Close_volatility,JECStock_Close_change,JECStock_Volume_average,JECStock_Volume_max,JECStock_Volume_min,JECStock_Volume_volatility,JECStock_Volume_change
2018-01-14,69.78,70.0,69.43,0.5699999999999932,-0.5699999999999932,70.07249999999999,70.35,69.9,0.44999999999998863,-0.35999999999999943,69.09,69.25,68.77,0.480000000000004,-0.480000000000004,69.58500000000001,69.95,69.39,0.5600000000000023,0.5300000000000011,933458,1411935,649736,762199,-488085
2018-01-21,70.164,70.62,69.71,0.9100000000000108,0.3300000000000125,70.538,70.9,70.13,0.7700000000000102,-0.3400000000000034,69.508,69.83,69.32,0.5100000000000051,-0.15000000000000568,70.032,70.24,69.86,0.37999999999999545,-0.28000000000000114,739256,986198,576905,409293,-230825
2018-01-28,70.23400000000001,71.0,69.09,1.9099999999999966,-1.3799999999999955,70.81,72.18,69.67,2.510000000000005,-2.510000000000005,68.658,70.52,66.71,3.8100000000000023,-3.8100000000000023,69.47,71.05,67.12,3.9299999999999926,-3.9299999999999926,1076424,1446959,817375,629584,-403668
2018-02-04,63.912,66.21,59.45,6.759999999999991,-2.549999999999997,65.77,67.1,63.66,3.4399999999999977,-3.1700000000000017,61.138,63.06,56.55,6.510000000000005,-2.710000000000001,63.67,66.01,62.23,3.7800000000000082,-0.9200000000000017,2425822,3666171,1819806,1846365,210419
2018-02-11,62.884,64.0,61.58,2.4200000000000017,0.4099999999999966,63.818,64.3,63.01,1.2899999999999991,0.3999999999999986,62.036,63.14,61.32,1.8200000000000003,1.6700000000000017,63.184,63.71,62.27,1.4399999999999977,0.09999999999999432,1605107,2033748,1327360,706388,-547496
2018-02-18,62.637499999999996,62.91,62.4,0.509999999999998,0.14999999999999858,63.5225,63.84,63.26,0.5800000000000054,-0.21999999999999886,61.8675,62.11,61.23,0.8800000000000026,-0.8800000000000026,62.370000000000005,62.6,62.06,0.5399999999999991,-0.11999999999999744,1293222,1878546,983232,895314,895314
2018-02-25,61.45,62.92,58.56,4.359999999999999,-4.119999999999997,62.141999999999996,63.64,60.16,3.480000000000004,-3.0900000000000034,60.424,61.89,58.29,3.6000000000000014,-3.6000000000000014,61.038000000000004,63.01,59.34,3.6699999999999946,-2.969999999999999,1702665,2229011,966552,1262459,602896
2018-03-04,60.002,60.46,59.48,0.980000000000004,0.769999999999996,60.598,60.89,60.36,0.5300000000000011,0.2700000000000031,59.488,59.91,59.11,0.7999999999999972,0.5899999999999963,60.182,60.8,59.61,1.1899999999999977,0.6899999999999977,1081430,1227322,910383,316939,-163749
2018-03-11,60.336,60.79,59.95,0.8399999999999963,-0.7899999999999991,60.978,61.36,60.69,0.6700000000000017,0.259999999999998,59.79,59.89,59.63,0.259999999999998,0.04999999999999716,60.242,60.95,59.78,1.1700000000000017,0.5200000000000031,1339495,2009716,834166,1175550,1018667
2018-03-18,59.67,60.61,57.72,2.8900000000000006,-2.8900000000000006,60.054,61.17,57.89,3.280000000000001,-2.789999999999999,58.456,59.99,55.42,4.57,-3.9399999999999977,58.76,60.53,55.57,4.960000000000001,-4.339999999999996,1051532,1418579,637920,780659,139669
2018-03-25,57.6575,58.0,56.89,1.1099999999999994,0.03999999999999915,58.5625,59.52,57.48,2.0400000000000063,0.05000000000000426,56.56,57.71,55.88,1.8299999999999983,1.4600000000000009,57.5075,59.15,56.23,2.9200000000000017,1.3699999999999974,1979848,2403550,1408755,994795,-994795
2018-04-01,58.86,60.52,57.59,2.9299999999999997,0.5700000000000003,59.628,60.69,58.68,2.009999999999998,0.6199999999999974,57.726,59.64,56.7,2.9399999999999977,0.6400000000000006,58.866,60.18,57.72,2.460000000000001,0.28999999999999915,1358152,1652879,1027230,625649,-232412
2018-04-08,59.332,59.97,58.63,1.3399999999999963,1.2899999999999991,59.858,60.22,59.53,0.6899999999999977,0.39000000000000057,58.822,59.35,58.26,1.0900000000000034,0.6099999999999994,59.202,59.52,58.32,1.2000000000000028,0.9500000000000028,739824,1067652,461065,606587,-437905
2018-04-15,60.32,60.67,59.69,0.980000000000004,0.740000000000002,60.65,61.0,59.97,1.0300000000000011,0.7199999999999989,59.868,60.4,59.28,1.1199999999999974,0.14999999999999858,60.204,60.56,59.72,0.8400000000000034,0.28000000000000114,714174,855411,588499,266912,191614
2018-04-22,59.316,60.56,58.06,2.5,-2.009999999999998,59.812,61.15,58.82,2.3299999999999983,-1.9500000000000028,58.466,59.93,57.63,2.299999999999997,-2.1700000000000017,59.04,60.46,58.21,2.25,-1.6600000000000037,843873,1227784,626188,601596,-460664
