Date,CNTFYStock_Open_average,CNTFYStock_Open_max,CNTFYStock_Open_min,CNTFYStock_Open_volatility,CNTFYStock_Open_change,CNTFYStock_High_average,CNTFYStock_High_max,CNTFYStock_High_min,CNTFYStock_High_volatility,CNTFYStock_High_change,CNTFYStock_Low_average,CNTFYStock_Low_max,CNTFYStock_Low_min,CNTFYStock_Low_volatility,CNTFYStock_Low_change,CNTFYStock_Close_average,CNTFYStock_Close_max,CNTFYStock_Close_min,CNTFYStock_Close_volatility,CNTFYStock_Close_change,CNTFYStock_Volume_average,CNTFYStock_Volume_max,CNTFYStock_Volume_min,CNTFYStock_Volume_volatility,CNTFYStock_Volume_change
2018-01-14,2.70345,3.06,2.55,0.5100000000000002,0.4862000000000002,2.9145,3.15,2.63,0.52,0.242,2.6012750000000002,2.8513,2.43,0.4213,0.2775000000000003,2.795,3.08,2.52,0.56,0.41999999999999993,124753,276684,65098,211586,2049
2018-01-21,2.84384,3.0,2.75,0.25,-0.1499999999999999,3.01398,3.21,2.8599,0.35009999999999986,-0.23999999999999977,2.7566,2.943,2.66,0.2829999999999999,-0.2330000000000001,2.838,2.96,2.72,0.23999999999999977,0.009999999999999787,51466,95260,20840,74420,1675
2018-01-28,2.85232,2.97,2.7766,0.19340000000000002,-0.16000000000000014,2.8777,2.975,2.81,0.16500000000000004,-0.16500000000000004,2.714,2.73,2.68,0.04999999999999982,-0.040000000000000036,2.8024999999999998,2.9,2.699,0.20100000000000007,-0.20100000000000007,23697,42329,10836,31493,-18165
2018-02-04,2.59998,2.68,2.49,0.18999999999999995,-0.18999999999999995,2.67336,2.7404,2.6159,0.12450000000000028,-0.08910000000000018,2.508,2.59,2.39,0.19999999999999973,-0.19999999999999973,2.53802,2.5901,2.43,0.1600999999999999,-0.1600999999999999,34709,69609,5328,64281,-1793
2018-02-11,2.55998,2.64,2.43,0.20999999999999996,0.1198999999999999,2.62798,2.7,2.5499,0.15010000000000012,-0.08009999999999984,2.4846,2.533,2.43,0.10299999999999976,0.06999999999999984,2.534,2.58,2.5,0.08000000000000007,-0.07000000000000028,22232,40241,1004,39237,-37215
2018-02-18,2.4806500000000002,2.5716,2.43,0.14159999999999995,0.14159999999999995,2.5235,2.574,2.5,0.07399999999999984,0.053999999999999826,2.447775,2.4801,2.41,0.07010000000000005,0.07010000000000005,2.465,2.5,2.43,0.06999999999999984,0.06999999999999984,6741,13833,3040,10793,-10617
2018-02-25,2.4579999999999997,2.57,2.32,0.25,-0.16000000000000014,2.49432,2.5767,2.4,0.1767000000000003,-0.09489999999999998,2.386,2.48,2.26,0.2200000000000002,-0.2200000000000002,2.43,2.5,2.33,0.16999999999999993,-0.08000000000000007,8165,22508,852,21656,3264
2018-03-04,2.4,2.48,2.35,0.1299999999999999,0.0,2.4639800000000003,2.49,2.4199,0.07010000000000005,-0.06009999999999982,2.3237200000000002,2.35,2.2846,0.0653999999999999,0.009399999999999853,2.394,2.49,2.31,0.18000000000000016,-0.16999999999999993,4829,12209,600,11609,2662
2018-03-11,2.3120000000000003,2.43,2.2,0.22999999999999998,-0.07999999999999963,2.38682,2.4741,2.261,0.21309999999999985,-0.20799999999999974,2.2342,2.29,2.181,0.10899999999999999,-0.07999999999999963,2.314,2.44,2.22,0.21999999999999975,-0.18999999999999995,22266,47863,10634,37229,4780
2018-03-18,2.222,2.26,2.19,0.06999999999999984,-0.040000000000000036,2.2855,2.3375,2.23,0.10749999999999993,-0.020000000000000018,2.1622,2.2,2.13,0.07000000000000028,0.020999999999999908,2.204,2.26,2.13,0.1299999999999999,0.10000000000000009,16841,48044,3855,44189,-44189
2018-03-25,2.205575,2.2599,2.1624,0.09750000000000014,-0.06000000000000005,2.243475,2.34,2.18,0.1599999999999997,-0.1459999999999999,2.1399999999999997,2.17,2.13,0.040000000000000036,0.0,2.2074,2.34,2.13,0.20999999999999996,-0.20999999999999996,7530,12040,2959,9081,-8297
2018-04-01,2.1358,2.23,2.09,0.14000000000000012,0.08999999999999986,2.1945200000000002,2.35,2.1,0.25,0.057399999999999896,2.098,2.121,2.08,0.040999999999999925,0.01100000000000012,2.136,2.19,2.1,0.08999999999999986,0.07000000000000028,18835,54550,2556,51994,-4330
2018-04-08,2.2851,2.41,2.1605,0.24950000000000028,0.1795,2.37846,2.4695,2.22,0.24949999999999983,0.11999999999999966,2.22524,2.281,2.1401,0.14090000000000025,0.14090000000000025,2.30402,2.39,2.22,0.16999999999999993,0.09999999999999964,31153,90119,1474,88645,-103
2018-04-15,2.28,2.42,2.18,0.23999999999999977,-0.1299999999999999,2.3463600000000002,2.43,2.25,0.18000000000000016,-0.18000000000000016,2.2202,2.27,2.161,0.10899999999999999,-0.06000000000000005,2.27226,2.42,2.17,0.25,-0.16999999999999993,15241,34695,2810,31885,-23749
2018-04-22,2.282,2.38,2.21,0.16999999999999993,-0.009999999999999787,2.328,2.4,2.24,0.1599999999999997,-0.03999999999999959,2.19602,2.25,2.12,0.1299999999999999,-0.06009999999999982,2.24802,2.4,2.16,0.23999999999999977,-0.020099999999999785,3865,11062,1860,9202,9002
