Date,SPDR MSCI Emer Mkts StrategicFactorsEtf_Open_average,SPDR MSCI Emer Mkts StrategicFactorsEtf_Open_max,SPDR MSCI Emer Mkts StrategicFactorsEtf_Open_min,SPDR MSCI Emer Mkts StrategicFactorsEtf_Open_volatility,SPDR MSCI Emer Mkts StrategicFactorsEtf_Open_change,SPDR MSCI Emer Mkts StrategicFactorsEtf_High_average,SPDR MSCI Emer Mkts StrategicFactorsEtf_High_max,SPDR MSCI Emer Mkts StrategicFactorsEtf_High_min,SPDR MSCI Emer Mkts StrategicFactorsEtf_High_volatility,SPDR MSCI Emer Mkts StrategicFactorsEtf_High_change,SPDR MSCI Emer Mkts StrategicFactorsEtf_Low_average,SPDR MSCI Emer Mkts StrategicFactorsEtf_Low_max,SPDR MSCI Emer Mkts StrategicFactorsEtf_Low_min,SPDR MSCI Emer Mkts StrategicFactorsEtf_Low_volatility,SPDR MSCI Emer Mkts StrategicFactorsEtf_Low_change,SPDR MSCI Emer Mkts StrategicFactorsEtf_Close_average,SPDR MSCI Emer Mkts StrategicFactorsEtf_Close_max,SPDR MSCI Emer Mkts StrategicFactorsEtf_Close_min,SPDR MSCI Emer Mkts StrategicFactorsEtf_Close_volatility,SPDR MSCI Emer Mkts StrategicFactorsEtf_Close_change
2018-05-06,64.65,64.65,64.65,0.0,0.0,64.78,64.78,64.78,0.0,0.0,64.28,64.28,64.28,0.0,0.0,64.66,64.66,64.66,0.0,0.0
2018-05-13,62.98,62.98,62.98,0.0,0.0,62.98,62.98,62.98,0.0,0.0,62.56,62.56,62.56,0.0,0.0,62.56,62.56,62.56,0.0,0.0
2018-05-20,63.35,63.35,63.35,0.0,0.0,63.75,63.75,63.75,0.0,0.0,63.13,63.13,63.13,0.0,0.0,63.2,63.2,63.2,0.0,0.0
2018-05-27,63.07,63.07,63.07,0.0,0.0,63.16,63.16,63.16,0.0,0.0,62.66,62.66,62.66,0.0,0.0,63.0,63.0,63.0,0.0,0.0
2018-06-03,63.02,63.02,63.02,0.0,0.0,63.26,63.26,63.26,0.0,0.0,62.83,62.83,62.83,0.0,0.0,63.12,63.12,63.12,0.0,0.0
2018-06-10,61.7,61.7,61.7,0.0,0.0,61.82,61.82,61.82,0.0,0.0,61.26,61.26,61.26,0.0,0.0,61.6,61.6,61.6,0.0,0.0
2018-06-17,60.28,60.28,60.28,0.0,0.0,60.65,60.65,60.65,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.38,60.38,60.38,0.0,0.0
2018-06-24,59.11,59.11,59.11,0.0,0.0,59.49,59.49,59.49,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.33,59.33,59.33,0.0,0.0
2018-07-01,59.16,59.16,59.16,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.51,59.51,59.51,0.0,0.0
2018-07-08,60.01,60.01,60.01,0.0,0.0,60.17,60.17,60.17,0.0,0.0,59.98,59.98,59.98,0.0,0.0,60.11,60.11,60.11,0.0,0.0
2018-07-15,60.03,60.03,60.03,0.0,0.0,60.7,60.7,60.7,0.0,0.0,60.03,60.03,60.03,0.0,0.0,60.44,60.44,60.44,0.0,0.0
2018-07-22,61.39,61.39,61.39,0.0,0.0,61.39,61.39,61.39,0.0,0.0,60.72,60.72,60.72,0.0,0.0,61.04,61.04,61.04,0.0,0.0
2018-07-29,60.41,60.41,60.41,0.0,0.0,60.8,60.8,60.8,0.0,0.0,60.23,60.23,60.23,0.0,0.0,60.62,60.62,60.62,0.0,0.0
2018-08-05,61.07,61.07,61.07,0.0,0.0,61.07,61.07,61.07,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.29,59.29,59.29,0.0,0.0
2018-08-12,58.32,58.32,58.32,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.03,58.03,58.03,0.0,0.0,58.65,58.65,58.65,0.0,0.0
2018-08-19,60.02,60.02,60.02,0.0,0.0,60.02,60.02,60.02,0.0,0.0,59.76,59.76,59.76,0.0,0.0,59.97,59.97,59.97,0.0,0.0
2018-08-26,59.97,59.97,59.97,0.0,0.0,60.13,60.13,60.13,0.0,0.0,59.75,59.75,59.75,0.0,0.0,60.13,60.13,60.13,0.0,0.0
2018-09-02,58.52,58.52,58.52,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.57,58.57,58.57,0.0,0.0
2018-09-09,58.58,58.58,58.58,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.36,58.36,58.36,0.0,0.0,58.36,58.36,58.36,0.0,0.0
2018-09-16,59.36,59.36,59.36,0.0,0.0,59.56,59.56,59.56,0.0,0.0,59.34,59.34,59.34,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2018-09-23,59.53,59.53,59.53,0.0,0.0,59.6,59.6,59.6,0.0,0.0,59.32,59.32,59.32,0.0,0.0,59.32,59.32,59.32,0.0,0.0
2018-09-30,56.63,56.63,56.63,0.0,0.0,56.63,56.63,56.63,0.0,0.0,56.37,56.37,56.37,0.0,0.0,56.6,56.6,56.6,0.0,0.0
2018-10-07,55.97,55.97,55.97,0.0,0.0,56.02,56.02,56.02,0.0,0.0,55.19,55.19,55.19,0.0,0.0,55.45,55.45,55.45,0.0,0.0
2018-10-14,55.72,55.72,55.72,0.0,0.0,55.72,55.72,55.72,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.36,55.36,55.36,0.0,0.0
2018-10-21,53.72,53.72,53.72,0.0,0.0,54.24,54.24,54.24,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.9,53.9,53.9,0.0,0.0
2018-10-28,56.86,56.86,56.86,0.0,0.0,57.39,57.39,57.39,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.6,56.6,56.6,0.0,0.0
2018-11-04,55.91,55.91,55.91,0.0,0.0,56.45,56.45,56.45,0.0,0.0,55.49,55.49,55.49,0.0,0.0,55.88,55.88,55.88,0.0,0.0
2018-11-11,56.44,56.44,56.44,0.0,0.0,57.08,57.08,57.08,0.0,0.0,56.44,56.44,56.44,0.0,0.0,57.08,57.08,57.08,0.0,0.0
2018-11-18,55.75,55.75,55.75,0.0,0.0,55.76,55.76,55.76,0.0,0.0,55.6,55.6,55.6,0.0,0.0,55.75,55.75,55.75,0.0,0.0
2018-11-25,57.0,57.0,57.0,0.0,0.0,57.21,57.21,57.21,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.21,57.21,57.21,0.0,0.0
2018-12-02,56.69,56.69,56.69,0.0,0.0,56.82,56.82,56.82,0.0,0.0,55.85,55.85,55.85,0.0,0.0,55.85,55.85,55.85,0.0,0.0
2018-12-09,55.83,55.83,55.83,0.0,0.0,56.21,56.21,56.21,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.99,55.99,55.99,0.0,0.0
2018-12-16,54.3,54.3,54.3,0.0,0.0,54.37,54.37,54.37,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.85,53.85,53.85,0.0,0.0
2018-12-23,54.43,54.43,54.43,0.0,0.0,54.7,54.7,54.7,0.0,0.0,54.43,54.43,54.43,0.0,0.0,54.49,54.49,54.49,0.0,0.0
2018-12-30,54.16,54.16,54.16,0.0,0.0,55.34,55.34,55.34,0.0,0.0,54.16,54.16,54.16,0.0,0.0,55.32,55.32,55.32,0.0,0.0
2019-01-06,56.0,56.0,56.0,0.0,0.0,56.32,56.32,56.32,0.0,0.0,56.0,56.0,56.0,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2019-01-13,57.1,57.1,57.1,0.0,0.0,57.63,57.63,57.63,0.0,0.0,57.09,57.09,57.09,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2019-01-20,58.67,58.67,58.67,0.0,0.0,58.84,58.84,58.84,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2019-01-27,59.42,59.42,59.42,0.0,0.0,59.44,59.44,59.44,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.22,59.22,59.22,0.0,0.0
2019-02-03,58.67,58.67,58.67,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.17,58.17,58.17,0.0,0.0,58.72,58.72,58.72,0.0,0.0
2019-02-10,58.52,58.52,58.52,0.0,0.0,58.66,58.66,58.66,0.0,0.0,58.31,58.31,58.31,0.0,0.0,58.37,58.37,58.37,0.0,0.0
2019-02-17,59.22,59.22,59.22,0.0,0.0,59.51,59.51,59.51,0.0,0.0,59.2,59.2,59.2,0.0,0.0,59.35,59.35,59.35,0.0,0.0
2019-02-24,58.94,58.94,58.94,0.0,0.0,59.21,59.21,59.21,0.0,0.0,58.72,58.72,58.72,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2019-03-03,57.65,57.65,57.65,0.0,0.0,57.67,57.67,57.67,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.59,57.59,57.59,0.0,0.0
2019-03-10,59.12,59.12,59.12,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.02,59.02,59.02,0.0,0.0,59.12,59.12,59.12,0.0,0.0
2019-03-17,59.3,59.3,59.3,0.0,0.0,59.3,59.3,59.3,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.59,58.59,58.59,0.0,0.0
2019-03-24,59.1,59.1,59.1,0.0,0.0,59.42,59.42,59.42,0.0,0.0,58.98,58.98,58.98,0.0,0.0,59.14,59.14,59.14,0.0,0.0
2019-03-31,60.47,60.47,60.47,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.61,60.61,60.61,0.0,0.0
2019-04-07,60.63,60.63,60.63,0.0,0.0,60.72,60.72,60.72,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.48,60.48,60.48,0.0,0.0
2019-04-14,60.69,60.69,60.69,0.0,0.0,60.92,60.92,60.92,0.0,0.0,60.64,60.64,60.64,0.0,0.0,60.91,60.91,60.91,0.0,0.0
2019-04-21,60.15,60.15,60.15,0.0,0.0,60.31,60.31,60.31,0.0,0.0,59.96,59.96,59.96,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2019-04-28,60.57,60.57,60.57,0.0,0.0,60.73,60.73,60.73,0.0,0.0,60.48,60.48,60.48,0.0,0.0,60.52,60.52,60.52,0.0,0.0
2019-05-05,57.99,57.99,57.99,0.0,0.0,58.37,58.37,58.37,0.0,0.0,57.63,57.63,57.63,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2019-05-12,56.58,56.58,56.58,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.25,56.25,56.25,0.0,0.0,56.35,56.35,56.35,0.0,0.0
2019-05-19,56.16,56.16,56.16,0.0,0.0,56.17,56.17,56.17,0.0,0.0,55.91,55.91,55.91,0.0,0.0,55.91,55.91,55.91,0.0,0.0
2019-05-26,56.81,56.81,56.81,0.0,0.0,57.07,57.07,57.07,0.0,0.0,56.71,56.71,56.71,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-06-02,57.18,57.18,57.18,0.0,0.0,57.32,57.32,57.32,0.0,0.0,57.13,57.13,57.13,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2019-06-09,57.37,57.37,57.37,0.0,0.0,57.49,57.49,57.49,0.0,0.0,56.95,56.95,56.95,0.0,0.0,57.06,57.06,57.06,0.0,0.0
2019-06-16,58.98,58.98,58.98,0.0,0.0,59.33,59.33,59.33,0.0,0.0,58.98,58.98,58.98,0.0,0.0,59.17,59.17,59.17,0.0,0.0
2019-06-23,59.56,59.56,59.56,0.0,0.0,59.57,59.57,59.57,0.0,0.0,59.19,59.19,59.19,0.0,0.0,59.36,59.36,59.36,0.0,0.0
2019-06-30,59.2,59.2,59.2,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.04,59.04,59.04,0.0,0.0,59.21,59.21,59.21,0.0,0.0
2019-07-07,59.35,59.35,59.35,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.09,59.09,59.09,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2019-07-14,59.78,59.78,59.78,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.39,59.39,59.39,0.0,0.0,59.61,59.61,59.61,0.0,0.0
2019-07-21,59.09,59.09,59.09,0.0,0.0,59.35,59.35,59.35,0.0,0.0,59.06,59.06,59.06,0.0,0.0,59.21,59.21,59.21,0.0,0.0
2019-07-28,56.89,56.89,56.89,0.0,0.0,56.89,56.89,56.89,0.0,0.0,56.35,56.35,56.35,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-08-04,55.77,55.77,55.77,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.69,55.69,55.69,0.0,0.0,55.76,55.76,55.76,0.0,0.0
2019-08-11,54.99,54.99,54.99,0.0,0.0,55.28,55.28,55.28,0.0,0.0,54.86,54.86,54.86,0.0,0.0,55.24,55.24,55.24,0.0,0.0
2019-08-18,55.41,55.41,55.41,0.0,0.0,55.52,55.52,55.52,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.79,54.79,54.79,0.0,0.0
2019-08-25,55.93,55.93,55.93,0.0,0.0,56.2,56.2,56.2,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.08,56.08,56.08,0.0,0.0
2019-09-01,57.35,57.35,57.35,0.0,0.0,57.46,57.46,57.46,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.35,57.35,57.35,0.0,0.0
2019-09-08,58.57,58.57,58.57,0.0,0.0,58.69,58.69,58.69,0.0,0.0,58.37,58.37,58.37,0.0,0.0,58.5,58.5,58.5,0.0,0.0
2019-09-15,58.05,58.05,58.05,0.0,0.0,58.07,58.07,58.07,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.76,57.76,57.76,0.0,0.0
2019-09-22,57.25,57.25,57.25,0.0,0.0,57.38,57.38,57.38,0.0,0.0,56.84,56.84,56.84,0.0,0.0,56.88,56.88,56.88,0.0,0.0
2019-09-29,57.17,57.17,57.17,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.88,56.88,56.88,0.0,0.0,57.17,57.17,57.17,0.0,0.0
2019-10-06,58.14,58.14,58.14,0.0,0.0,58.25,58.25,58.25,0.0,0.0,58.12,58.12,58.12,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2019-10-13,58.59,58.59,58.59,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.34,58.34,58.34,0.0,0.0,58.38,58.38,58.38,0.0,0.0
2019-10-20,59.1,59.1,59.1,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.1,59.1,59.1,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2019-10-27,59.91,59.91,59.91,0.0,0.0,60.07,60.07,60.07,0.0,0.0,59.91,59.91,59.91,0.0,0.0,59.91,59.91,59.91,0.0,0.0
2019-11-03,60.35,60.35,60.35,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.33,60.33,60.33,0.0,0.0,60.4,60.4,60.4,0.0,0.0
2019-11-10,60.01,60.01,60.01,0.0,0.0,60.01,60.01,60.01,0.0,0.0,59.78,59.78,59.78,0.0,0.0,59.84,59.84,59.84,0.0,0.0
2019-11-17,59.43,59.43,59.43,0.0,0.0,59.47,59.47,59.47,0.0,0.0,59.25,59.25,59.25,0.0,0.0,59.34,59.34,59.34,0.0,0.0
2019-11-24,58.89,58.89,58.89,0.0,0.0,59.07,59.07,59.07,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.6,58.6,58.6,0.0,0.0
2019-12-01,59.31,59.31,59.31,0.0,0.0,59.31,59.31,59.31,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.2,59.2,59.2,0.0,0.0
2019-12-08,60.74,60.74,60.74,0.0,0.0,61.55,61.55,61.55,0.0,0.0,60.49,60.49,60.49,0.0,0.0,60.75,60.75,60.75,0.0,0.0
2019-12-15,60.61,60.61,60.61,0.0,0.0,60.86,60.86,60.86,0.0,0.0,60.41,60.41,60.41,0.0,0.0,60.65,60.65,60.65,0.0,0.0
2019-12-22,61.09,61.09,61.09,0.0,0.0,61.27,61.27,61.27,0.0,0.0,60.89,60.89,60.89,0.0,0.0,61.02,61.02,61.02,0.0,0.0
2019-12-29,61.08,61.08,61.08,0.0,0.0,61.15,61.15,61.15,0.0,0.0,60.67,60.67,60.67,0.0,0.0,60.69,60.69,60.69,0.0,0.0
2020-01-05,61.54,61.54,61.54,0.0,0.0,61.56,61.56,61.56,0.0,0.0,61.28,61.28,61.28,0.0,0.0,61.44,61.44,61.44,0.0,0.0
2020-01-12,61.92,61.92,61.92,0.0,0.0,62.1,62.1,62.1,0.0,0.0,61.84,61.84,61.84,0.0,0.0,62.09,62.09,62.09,0.0,0.0
2020-01-19,60.74,60.74,60.74,0.0,0.0,60.74,60.74,60.74,0.0,0.0,60.08,60.08,60.08,0.0,0.0,60.21,60.21,60.21,0.0,0.0
2020-01-26,57.52,57.52,57.52,0.0,0.0,57.52,57.52,57.52,0.0,0.0,56.86,56.86,56.86,0.0,0.0,56.98,56.98,56.98,0.0,0.0
2020-02-02,58.72,58.72,58.72,0.0,0.0,58.73,58.73,58.73,0.0,0.0,58.21,58.21,58.21,0.0,0.0,58.27,58.27,58.27,0.0,0.0
2020-02-09,59.43,59.43,59.43,0.0,0.0,59.59,59.59,59.59,0.0,0.0,58.88,58.88,58.88,0.0,0.0,59.06,59.06,59.06,0.0,0.0
2020-02-16,58.33,58.33,58.33,0.0,0.0,58.65,58.65,58.65,0.0,0.0,58.27,58.27,58.27,0.0,0.0,58.45,58.45,58.45,0.0,0.0
2020-02-23,53.88,53.88,53.88,0.0,0.0,55.31,55.31,55.31,0.0,0.0,53.02,53.02,53.02,0.0,0.0,54.59,54.59,54.59,0.0,0.0
2020-03-01,54.6,54.6,54.6,0.0,0.0,55.35,55.35,55.35,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2020-03-08,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.9,48.9,48.9,0.0,0.0
2020-03-15,42.78,42.78,42.78,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.78,42.78,42.78,0.0,0.0,42.78,42.78,42.78,0.0,0.0
2020-03-22,45.7,45.7,45.7,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.7,45.7,45.7,0.0,0.0,45.7,45.7,45.7,0.0,0.0
2020-03-29,46.34,46.34,46.34,0.0,0.0,46.35,46.35,46.35,0.0,0.0,44.94,44.94,44.94,0.0,0.0,45.17,45.17,45.17,0.0,0.0
2020-04-05,49.22,49.22,49.22,0.0,0.0,49.46,49.46,49.46,0.0,0.0,48.5,48.5,48.5,0.0,0.0,48.5,48.5,48.5,0.0,0.0
2020-04-12,49.34,49.34,49.34,0.0,0.0,49.34,49.34,49.34,0.0,0.0,48.69,48.69,48.69,0.0,0.0,48.95,48.95,48.95,0.0,0.0
2020-04-19,48.75,48.75,48.75,0.0,0.0,48.79,48.79,48.79,0.0,0.0,48.11,48.11,48.11,0.0,0.0,48.48,48.48,48.48,0.0,0.0
2020-04-26,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2020-05-03,49.52,49.52,49.52,0.0,0.0,50.31,50.31,50.31,0.0,0.0,49.52,49.52,49.52,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2020-05-10,48.86,48.86,48.86,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2020-05-17,49.63,49.63,49.63,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.46,49.46,49.46,0.0,0.0
2020-05-24,50.41,50.41,50.41,0.0,0.0,50.9,50.9,50.9,0.0,0.0,50.18,50.18,50.18,0.0,0.0,50.9,50.9,50.9,0.0,0.0
2020-05-31,53.98,53.98,53.98,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.98,53.98,53.98,0.0,0.0
2020-06-07,52.76,52.76,52.76,0.0,0.0,53.1,53.1,53.1,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2020-06-14,53.38,53.38,53.38,0.0,0.0,53.38,53.38,53.38,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.64,52.64,52.64,0.0,0.0
2020-06-21,53.15,53.15,53.15,0.0,0.0,53.15,53.15,53.15,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.77,52.77,52.77,0.0,0.0
2020-06-28,54.14,54.14,54.14,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.14,54.14,54.14,0.0,0.0,54.14,54.14,54.14,0.0,0.0
2020-07-05,56.01,56.01,56.01,0.0,0.0,56.01,56.01,56.01,0.0,0.0,55.57,55.57,55.57,0.0,0.0,55.57,55.57,55.57,0.0,0.0
