Date,LMTStock_Open_average,LMTStock_Open_max,LMTStock_Open_min,LMTStock_Open_volatility,LMTStock_Open_change,LMTStock_High_average,LMTStock_High_max,LMTStock_High_min,LMTStock_High_volatility,LMTStock_High_change,LMTStock_Low_average,LMTStock_Low_max,LMTStock_Low_min,LMTStock_Low_volatility,LMTStock_Low_change,LMTStock_Close_average,LMTStock_Close_max,LMTStock_Close_min,LMTStock_Close_volatility,LMTStock_Close_change,LMTStock_Volume_average,LMTStock_Volume_max,LMTStock_Volume_min,LMTStock_Volume_volatility,LMTStock_Volume_change
2018-01-14,334.04,336.35,331.46,4.890000000000043,-2.1100000000000136,335.805,336.67,334.89,1.7800000000000296,-1.7800000000000296,331.2725,332.99,330.0,2.990000000000009,1.7799999999999727,332.4925,334.86,330.11,4.75,1.8899999999999864,1217488,1511840,973659,538181,136986
2018-01-21,331.708,336.87,328.87,8.0,5.100000000000023,335.326,345.11,331.15,13.960000000000036,12.410000000000025,329.97,334.74,327.42,7.319999999999993,5.769999999999982,333.562,344.9,328.7,16.19999999999999,15.899999999999977,1545916,2057270,1066187,991083,594254
2018-01-28,351.812,355.0,346.52,8.480000000000018,5.0,357.07,361.79,352.72,9.069999999999993,3.680000000000007,349.036,354.01,342.15,11.860000000000014,9.370000000000005,353.34000000000003,357.38,350.39,6.990000000000009,1.240000000000009,2067901,2881104,1579733,1301371,-922527
2018-02-04,340.788,350.21,328.71,21.5,-10.529999999999973,348.042,353.99,340.01,13.980000000000018,-9.110000000000014,331.484,337.82,326.11,11.70999999999998,6.139999999999986,339.04,345.43,334.3,11.129999999999995,4.960000000000036,2519428,2947077,2052913,894164,-580484
2018-02-11,351.39,361.0,344.54,16.45999999999998,16.45999999999998,355.788,363.0,348.47,14.529999999999973,14.529999999999973,349.078,357.84,340.1,17.739999999999952,17.739999999999952,354.446,361.0,345.81,15.189999999999998,14.71999999999997,1402601,1829161,1084825,744336,-744336
2018-02-18,358.21,359.15,356.25,2.8999999999999773,-2.8999999999999773,360.8275,362.98,358.69,4.2900000000000205,-3.980000000000018,355.645,357.23,353.84,3.390000000000043,-3.390000000000043,357.4625,358.69,355.41,3.2799999999999727,0.0,1207224,1432675,902544,530131,-200095
2018-02-25,353.334,360.0,337.5,22.5,-22.5,355.852,362.32,342.85,19.46999999999997,-18.46999999999997,348.044,358.09,335.05,23.039999999999964,-22.029999999999973,350.144,358.7,339.69,19.00999999999999,-16.97999999999996,1503116,2307149,988365,1318784,527742
2018-03-04,340.772,343.12,336.23,6.889999999999986,1.9499999999999886,343.24399999999997,343.99,342.56,1.4300000000000068,-0.21999999999997044,337.418,339.34,334.1,5.239999999999952,0.45999999999997954,341.266,342.36,339.5,2.8600000000000136,-1.8700000000000045,1419245,1812373,1056448,755925,-243808
2018-03-11,335.36199999999997,341.0,331.94,9.060000000000002,-7.6200000000000045,336.48400000000004,341.35,334.35,7.0,-7.0,330.142,333.04,327.58,5.460000000000036,-3.8100000000000023,332.574,333.46,331.4,2.0600000000000023,-1.7000000000000455,2442585,4718068,1622086,3095982,2434912
2018-03-18,332.494,336.26,327.0,9.259999999999991,-3.3000000000000114,338.814,344.14,335.47,8.669999999999959,7.909999999999968,330.104,335.22,325.79,9.430000000000007,-3.480000000000018,333.956,336.31,327.15,9.160000000000025,1.0600000000000023,1672431,2898564,1153912,1744652,1395628
2018-03-25,340.935,345.3,336.04,9.259999999999991,-6.359999999999957,343.05,345.94,340.66,5.279999999999973,-3.6000000000000227,336.12,339.27,333.22,6.0499999999999545,-3.8799999999999955,339.01,343.93,335.33,8.600000000000023,-6.0,1341900,1611118,1039314,571804,-571804
2018-04-01,337.746,344.23,328.88,15.350000000000023,6.529999999999973,341.702,346.93,337.03,9.900000000000034,6.78000000000003,331.954,340.01,327.5,12.509999999999991,4.079999999999984,338.162,346.65,333.0,13.649999999999977,1.660000000000025,1410398,1589359,1296812,292547,119296
2018-04-08,340.264,344.08,337.48,6.599999999999966,6.599999999999966,343.538,346.25,340.83,5.420000000000016,4.230000000000018,338.35,340.69,335.46,5.230000000000018,5.230000000000018,340.038,342.88,335.91,6.96999999999997,6.689999999999998,1063581,1481106,763124,717982,-218468
2018-04-15,350.01800000000003,354.53,344.87,9.659999999999968,9.659999999999968,351.864,355.0,347.74,7.259999999999991,7.259999999999991,348.266,351.13,344.55,6.579999999999984,6.579999999999984,350.272,353.38,345.7,7.680000000000007,6.2900000000000205,1002736,1185251,781655,403596,43910
2018-04-22,341.888,360.02,329.95,30.069999999999993,-22.840000000000032,344.57,361.99,330.23,31.75999999999999,-28.389999999999986,329.896,352.45,320.56,31.889999999999986,-30.75,335.404,358.6,322.03,36.57000000000005,-36.57000000000005,2445066,3780462,1580559,2199903,-405473
2018-04-29,312.436,322.35,303.95,18.400000000000034,-14.240000000000009,316.65999999999997,325.46,310.5,14.95999999999998,-12.759999999999991,307.048,320.2,300.5,19.69999999999999,-12.949999999999989,311.274,320.84,305.7,15.139999999999986,-9.399999999999977,2508283,3880113,1451110,2429003,224345
2018-05-06,321.746,328.48,312.23,16.25,12.45999999999998,325.348,329.02,317.92,11.099999999999966,7.939999999999998,319.96,324.7,312.09,12.610000000000014,10.670000000000016,323.31,326.12,317.71,8.410000000000025,6.330000000000041,1714560,2949452,844941,2104511,-971873
2018-05-13,320.172,323.25,317.75,5.5,-2.490000000000009,321.908,323.98,320.35,3.6299999999999955,-1.9800000000000182,318.096,319.8,317.0,2.8000000000000114,2.3600000000000136,319.81,320.45,319.08,1.3700000000000045,1.3700000000000045,1087946,1417164,915822,501342,-403267
2018-05-20,322.45,326.0,315.83,10.170000000000016,3.5,326.002,329.13,323.6,5.529999999999973,2.6900000000000546,319.106,323.34,314.13,9.20999999999998,-1.3000000000000114,322.776,326.35,317.13,9.220000000000027,-3.4799999999999613,1267806,1603365,1001489,601876,18801
2018-05-27,318.71500000000003,319.67,316.92,2.75,-2.75,320.145,321.81,317.8,4.009999999999991,-2.8899999999999864,315.615,317.16,314.47,2.6899999999999977,0.11000000000001364,317.3525,321.04,314.54,6.5,-0.5699999999999932,1100186,1452683,886891,565792,-272876
2018-06-03,319.644,321.73,317.11,4.6200000000000045,4.6200000000000045,321.424,322.6,319.25,3.3500000000000227,3.3500000000000227,317.85200000000003,318.94,316.22,2.7199999999999704,1.8799999999999955,320.472,322.31,318.17,4.139999999999986,4.139999999999986,1032393,1260300,857002,403298,403298
2018-06-10,316.116,322.12,309.62,12.5,-12.5,317.444,322.62,310.97,11.649999999999977,-11.649999999999977,311.886,319.16,306.34,12.82000000000005,-12.82000000000005,313.908,319.3,310.14,9.160000000000025,-9.160000000000025,1570155,2014213,911066,1103147,875186
2018-06-17,304.1,307.38,301.38,6.0,-6.0,305.454,310.0,301.81,8.189999999999998,-8.189999999999998,301.134,306.0,298.1,7.899999999999977,-7.310000000000002,302.932,309.52,299.38,10.139999999999986,-10.139999999999986,1525217,1821579,1261144,560435,143924
2018-06-24,297.606,299.39,295.0,4.389999999999986,0.12999999999999545,300.514,303.33,296.71,6.6200000000000045,-3.349999999999966,294.894,297.08,291.52,5.560000000000002,-0.8100000000000023,296.65999999999997,299.08,294.78,4.300000000000011,-3.339999999999975,1566349,1944807,1267894,676913,-676913
2018-07-01,298.21500000000003,300.28,294.17,6.109999999999957,4.240000000000009,301.64,303.16,299.3,3.8600000000000136,2.2099999999999795,296.0825,298.62,292.31,6.310000000000002,3.8999999999999773,299.24,299.46,299.12,0.339999999999975,0.06999999999999318,934650,1123447,650973,472474,145559
2018-07-08,308.004,313.68,301.0,12.680000000000007,12.680000000000007,312.346,319.5,307.47,12.029999999999973,12.029999999999973,307.164,313.52,300.36,13.159999999999968,13.159999999999968,310.714,318.37,306.48,11.889999999999986,11.889999999999986,1322517,1662719,896239,766480,417934
2018-07-15,318.926,319.89,317.71,2.180000000000007,-1.0299999999999727,321.73,323.38,320.58,2.8000000000000114,-0.5299999999999727,317.164,318.18,316.12,2.0600000000000023,-0.13999999999998636,319.694,322.55,317.5,5.050000000000011,3.5,1072017,1567858,760025,807833,264411
2018-07-22,323.966,325.0,322.55,2.4499999999999886,1.849999999999966,325.826,329.65,323.5,6.149999999999977,1.6399999999999864,317.884,321.79,313.0,8.79000000000002,5.0,322.45799999999997,324.36,318.33,6.03000000000003,5.759999999999991,1992554,3253493,1009897,2243596,-575402
2018-07-29,323.24399999999997,325.59,321.38,4.2099999999999795,-1.4800000000000182,324.852,326.43,322.62,3.8100000000000023,-3.3700000000000045,320.584,322.57,319.11,3.4599999999999795,-0.5099999999999909,322.742,326.1,320.11,5.990000000000009,0.4399999999999977,1083052,1392260,820362,571898,-325056
2018-08-05,316.608,318.61,314.79,3.819999999999993,-3.7100000000000364,317.206,318.61,314.9,3.7100000000000364,-3.7100000000000364,313.106,314.21,311.39,2.819999999999993,-2.2900000000000205,315.694,317.41,313.12,4.2900000000000205,-3.8000000000000114,1175668,1736684,922740,813944,-654714
2018-08-12,318.326,325.86,312.51,13.350000000000023,13.350000000000023,321.684,327.42,315.26,12.160000000000025,12.160000000000025,317.12,324.72,312.0,12.720000000000027,12.720000000000027,320.204,325.86,313.64,12.220000000000027,11.590000000000032,1135879,1397418,790405,607013,607013
2018-08-19,323.158,325.26,320.0,5.259999999999991,-5.259999999999991,323.888,325.97,321.39,4.580000000000041,-4.580000000000041,321.266,323.81,318.72,5.089999999999975,-5.089999999999975,322.366,324.39,320.01,4.3799999999999955,-2.930000000000007,845400,1167607,690554,477053,-103877
2018-08-26,322.75,324.66,318.56,6.100000000000023,-3.509999999999991,324.46,326.49,320.89,5.600000000000023,-4.110000000000014,320.886,322.3,317.0,5.300000000000011,-5.0,323.052,324.34,320.41,3.92999999999995,-3.92999999999995,997746,1409694,737616,672078,317869
2018-09-02,322.62,328.03,320.0,8.029999999999973,8.029999999999973,326.08500000000004,330.88,321.67,9.20999999999998,8.629999999999995,321.325,326.89,317.6,9.289999999999964,9.289999999999964,325.17,328.91,321.33,7.580000000000041,6.619999999999948,1114705,1326595,892732,433863,344787
2018-09-09,326.034,331.31,321.38,9.930000000000007,2.589999999999975,329.446,336.5,323.85,12.649999999999977,7.319999999999993,324.086,329.5,320.3,9.199999999999989,6.839999999999975,327.508,335.8,322.23,13.569999999999993,12.850000000000023,1231137,1423982,798196,625786,-111933
2018-09-16,338.73,343.22,334.07,9.150000000000034,-2.430000000000007,341.702,345.77,337.91,7.859999999999957,-1.7699999999999818,335.014,339.48,329.01,10.470000000000027,-1.9300000000000068,338.53000000000003,343.22,333.13,10.090000000000032,-1.67999999999995,1583492,2003850,1117303,886547,758513
2018-09-23,341.634,345.72,336.81,8.910000000000025,8.910000000000025,344.86,348.0,339.32,8.680000000000007,8.680000000000007,340.252,344.71,334.3,10.409999999999968,10.409999999999968,343.202,346.05,337.58,8.470000000000027,8.379999999999995,1338954,1827545,1159932,667613,650769
2018-09-30,348.166,350.0,346.82,3.180000000000007,1.2100000000000364,350.024,351.35,348.33,3.0200000000000387,2.569999999999993,345.94,347.22,344.87,2.3500000000000227,0.7799999999999727,348.222,349.46,347.21,2.25,-0.7200000000000273,1020104,1237802,809540,428262,79503
2018-10-07,341.536,348.62,330.59,18.03000000000003,-16.30000000000001,343.334,350.49,331.47,19.019999999999982,-19.019999999999982,335.358,346.27,322.6,23.66999999999996,-23.66999999999996,337.574,349.93,326.26,23.670000000000016,-22.310000000000002,1367352,1938112,825497,1112615,468498
2018-10-14,330.934,335.72,327.2,8.520000000000039,-0.7300000000000182,334.386,337.4,330.04,7.359999999999957,-3.9399999999999977,328.698,333.32,325.04,8.279999999999973,-1.8700000000000045,331.582,337.13,328.0,9.129999999999995,-3.1000000000000227,1094096,1323251,860281,462970,97542
2018-10-21,320.314,331.62,303.4,28.220000000000027,-28.220000000000027,324.004,334.77,308.97,25.799999999999955,-22.649999999999977,311.51800000000003,324.47,301.66,22.810000000000002,-22.810000000000002,314.144,326.78,305.05,21.72999999999996,-21.72999999999996,2212471,2995685,1407689,1587996,501973
2018-10-28,297.248,309.5,285.61,23.889999999999986,-8.45999999999998,301.058,309.5,292.5,17.0,-6.75,290.644,297.75,283.21,14.54000000000002,14.54000000000002,294.058,299.42,286.67,12.75,12.609999999999957,2247527,3262948,1526915,1736033,-1665690
2018-11-04,306.26,310.0,302.0,8.0,5.189999999999998,309.64,314.16,304.3,9.860000000000014,9.860000000000014,304.46,307.14,300.59,6.550000000000011,6.550000000000011,308.254,313.12,303.21,9.910000000000025,9.910000000000025,1186020,1650678,878966,771712,-356399
2018-11-11,306.45799999999997,313.2,302.17,11.029999999999973,-9.360000000000014,309.204,314.23,305.25,8.980000000000018,-8.980000000000018,301.89,304.6,299.74,4.860000000000014,-4.730000000000018,304.194,305.74,301.24,4.5,-3.8799999999999955,1196919,1319487,1117810,201677,201677
2018-11-18,295.1275,301.09,291.36,9.729999999999961,-8.029999999999973,298.0325,301.09,295.25,5.839999999999975,-3.1499999999999773,291.985,294.23,288.56,5.670000000000016,-1.2900000000000205,294.53,295.38,293.86,1.5199999999999818,0.7900000000000205,1157501,1558938,434298,1124640,-1124640
2018-11-25,298.108,301.0,293.9,7.100000000000023,3.7099999999999795,300.71,304.98,295.66,9.319999999999993,4.67999999999995,294.924,300.28,289.6,10.67999999999995,4.9599999999999795,298.672,302.42,295.28,7.140000000000043,5.150000000000034,2118181,3666258,1282651,2383607,2290367
2018-12-02,292.24,304.94,282.9,22.04000000000002,-19.54000000000002,294.57,305.32,286.89,18.430000000000007,-14.96999999999997,286.085,295.9,277.2,18.69999999999999,-10.689999999999998,288.8175,296.79,285.4,11.390000000000043,-11.390000000000043,2043575,2793994,1407197,1386797,-357790
2018-12-09,294.374,302.68,289.93,12.75,0.06999999999999318,297.098,303.25,291.24,12.009999999999991,-7.689999999999998,289.83,292.01,286.62,5.389999999999986,-2.569999999999993,292.596,298.4,287.7,10.699999999999989,-10.699999999999989,1662318,2418274,1121520,1296754,-536471
2018-12-16,276.054,286.2,260.78,25.420000000000016,-25.420000000000016,278.18,286.79,262.64,24.150000000000034,-24.150000000000034,268.824,278.05,255.3,22.75,-22.539999999999964,270.90000000000003,279.47,256.55,22.920000000000016,-22.680000000000007,2228113,3738755,1649146,2089609,2089609
2018-12-23,252.9,263.01,246.31,16.69999999999999,9.97999999999999,257.78499999999997,264.83,251.89,12.939999999999998,10.199999999999989,248.6325,260.14,241.18,18.95999999999998,15.129999999999995,254.4725,261.26,245.22,16.039999999999992,16.039999999999992,1874641,2201422,1515428,685994,468330
2018-12-30,261.1875,262.32,258.36,3.9599999999999795,-0.22999999999996135,264.975,265.49,264.0,1.490000000000009,0.37999999999999545,258.59000000000003,260.34,256.79,3.5499999999999545,0.48999999999995225,262.4225,265.04,258.08,6.960000000000036,3.2000000000000455,1214970,1444084,1064888,379196,258794
2019-01-06,270.534,275.79,266.0,9.79000000000002,9.79000000000002,273.882,277.76,270.0,7.759999999999991,7.759999999999991,268.546,272.43,263.86,8.569999999999993,8.569999999999993,272.744,277.73,268.08,9.650000000000034,9.650000000000034,1498630,1842543,1157952,684591,-307210
2019-01-13,276.53000000000003,281.18,271.17,10.009999999999991,4.509999999999991,279.78,285.37,275.69,9.680000000000007,5.850000000000023,273.826,279.72,270.63,9.090000000000032,5.2900000000000205,277.514,282.87,272.39,10.480000000000018,5.360000000000014,1444576,2073526,1193552,879974,684881
2019-01-20,284.065,288.17,281.39,6.78000000000003,6.78000000000003,286.9725,289.3,284.62,4.680000000000007,4.680000000000007,281.805,286.13,278.0,8.129999999999995,8.129999999999995,283.84749999999997,287.04,279.59,7.4500000000000455,7.4500000000000455,1396081,1885239,1017571,867668,-834758
2019-01-27,288.216,293.95,281.11,12.839999999999975,5.850000000000023,292.134,293.99,288.41,5.579999999999984,4.169999999999959,285.526,289.19,281.0,8.189999999999998,6.310000000000002,290.372,292.05,287.87,4.180000000000007,2.7099999999999795,1531147,2037401,1166359,871042,192642
2019-02-03,297.78000000000003,300.0,290.9,9.100000000000023,8.32000000000005,301.342,302.98,299.06,3.920000000000016,2.569999999999993,295.898,299.01,290.11,8.899999999999977,6.889999999999986,299.938,301.5,298.77,2.730000000000018,2.730000000000018,1214074,1454764,1021879,432885,-307021
2019-02-10,303.124,305.0,301.47,3.5299999999999727,2.230000000000018,304.87,307.33,302.75,4.579999999999984,4.579999999999984,301.652,304.01,298.8,5.2099999999999795,5.2099999999999795,303.36,307.23,300.04,7.189999999999998,7.189999999999998,922643,1077932,840639,237293,-230228
2019-02-17,305.985,307.06,305.0,2.0600000000000023,-0.060000000000002274,307.08,307.36,306.59,0.7700000000000387,0.7700000000000387,303.8075,304.29,303.28,1.0100000000000477,0.13999999999998636,306.005,307.2,304.51,2.6899999999999977,1.9499999999999886,856712,1044980,581808,463172,-347655
2019-02-24,307.702,311.56,305.02,6.5400000000000205,2.670000000000016,309.746,311.75,307.94,3.8100000000000023,2.160000000000025,305.446,306.44,304.11,2.329999999999984,0.8899999999999864,307.66200000000003,309.47,305.88,3.590000000000032,3.5,1269007,1839228,871562,967666,336862
2019-03-03,305.548,311.78,300.57,11.20999999999998,-11.20999999999998,306.448,311.78,301.69,10.089999999999975,-10.089999999999975,301.442,304.22,297.42,6.800000000000011,-4.710000000000036,303.546,305.76,300.95,4.810000000000002,-3.740000000000009,1033481,1255490,879164,376326,-16702
2019-03-10,301.91200000000003,304.6,298.86,5.740000000000009,-0.7599999999999909,303.628,305.31,299.23,6.079999999999984,-5.349999999999966,298.526,301.12,293.77,7.350000000000023,-4.860000000000014,300.88599999999997,304.4,296.15,8.25,-8.25,1874359,4516526,1133476,3383050,3222104
2019-03-17,297.056,299.48,295.37,4.110000000000014,1.7799999999999727,299.536,302.14,298.36,3.7799999999999727,0.03999999999996362,294.53,295.44,293.27,2.170000000000016,0.6100000000000136,296.648,299.01,294.01,5.0,-3.6299999999999955,1341601,1793659,942780,850879,-850879
2019-03-24,295.73,297.5,294.41,3.089999999999975,3.089999999999975,297.568,300.59,295.82,4.769999999999982,4.769999999999982,293.692,296.74,292.53,4.210000000000036,4.210000000000036,295.75,300.16,293.95,6.210000000000036,6.0400000000000205,855314,1211953,567095,644858,432296
2019-03-31,301.822,304.87,298.16,6.7099999999999795,-2.6499999999999773,304.4,306.78,302.05,4.729999999999961,-3.4499999999999886,299.69,302.87,296.14,6.730000000000018,-2.1299999999999955,301.382,304.29,297.27,7.020000000000039,-1.7100000000000364,939929,1178337,705239,473098,-448759
2019-04-07,303.16200000000003,307.0,300.23,6.769999999999982,5.009999999999991,305.678,309.78,302.35,7.42999999999995,3.919999999999959,301.044,306.03,297.33,8.699999999999989,5.359999999999957,304.55,309.7,299.12,10.579999999999984,4.039999999999964,987241,1226188,829474,396714,-229550
