Date,First Trust NASDAQ Rising Dividend AchieversEtf_Open_average,First Trust NASDAQ Rising Dividend AchieversEtf_Open_max,First Trust NASDAQ Rising Dividend AchieversEtf_Open_min,First Trust NASDAQ Rising Dividend AchieversEtf_Open_volatility,First Trust NASDAQ Rising Dividend AchieversEtf_Open_change,First Trust NASDAQ Rising Dividend AchieversEtf_High_average,First Trust NASDAQ Rising Dividend AchieversEtf_High_max,First Trust NASDAQ Rising Dividend AchieversEtf_High_min,First Trust NASDAQ Rising Dividend AchieversEtf_High_volatility,First Trust NASDAQ Rising Dividend AchieversEtf_High_change,First Trust NASDAQ Rising Dividend AchieversEtf_Low_average,First Trust NASDAQ Rising Dividend AchieversEtf_Low_max,First Trust NASDAQ Rising Dividend AchieversEtf_Low_min,First Trust NASDAQ Rising Dividend AchieversEtf_Low_volatility,First Trust NASDAQ Rising Dividend AchieversEtf_Low_change,First Trust NASDAQ Rising Dividend AchieversEtf_Close_average,First Trust NASDAQ Rising Dividend AchieversEtf_Close_max,First Trust NASDAQ Rising Dividend AchieversEtf_Close_min,First Trust NASDAQ Rising Dividend AchieversEtf_Close_volatility,First Trust NASDAQ Rising Dividend AchieversEtf_Close_change
2018-03-25,29.42,29.42,29.42,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.35,29.35,29.35,0.0,0.0,29.71,29.71,29.71,0.0,0.0
2018-04-01,29.88,29.88,29.88,0.0,0.0,29.93,29.93,29.93,0.0,0.0,29.12,29.12,29.12,0.0,0.0,29.37,29.37,29.37,0.0,0.0
2018-04-08,30.3,30.3,30.3,0.0,0.0,30.3,30.3,30.3,0.0,0.0,29.69,29.69,29.69,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2018-04-15,30.31,30.31,30.31,0.0,0.0,30.31,30.31,30.31,0.0,0.0,29.83,29.83,29.83,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2018-04-22,30.12,30.12,30.12,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.01,30.01,30.01,0.0,0.0
2018-04-29,29.21,29.21,29.21,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.1,29.1,29.1,0.0,0.0,29.66,29.66,29.66,0.0,0.0
2018-05-06,30.24,30.24,30.24,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.23,30.23,30.23,0.0,0.0
2018-05-13,30.45,30.45,30.45,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.25,30.25,30.25,0.0,0.0,30.33,30.33,30.33,0.0,0.0
2018-05-20,30.46,30.46,30.46,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.34,30.34,30.34,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2018-05-27,30.29,30.29,30.29,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2018-06-03,31.02,31.02,31.02,0.0,0.0,31.1,31.1,31.1,0.0,0.0,30.94,30.94,30.94,0.0,0.0,31.1,31.1,31.1,0.0,0.0
2018-06-10,31.06,31.06,31.06,0.0,0.0,31.17,31.17,31.17,0.0,0.0,30.85,30.85,30.85,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2018-06-17,30.8,30.8,30.8,0.0,0.0,30.8,30.8,30.8,0.0,0.0,30.52,30.52,30.52,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-06-24,30.12,30.12,30.12,0.0,0.0,30.26,30.26,30.26,0.0,0.0,29.94,29.94,29.94,0.0,0.0,29.95,29.95,29.95,0.0,0.0
2018-07-01,29.96,29.96,29.96,0.0,0.0,30.19,30.19,30.19,0.0,0.0,29.83,29.83,29.83,0.0,0.0,30.14,30.14,30.14,0.0,0.0
2018-07-08,30.5,30.5,30.5,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2018-07-15,30.49,30.49,30.49,0.0,0.0,30.53,30.53,30.53,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.46,30.46,30.46,0.0,0.0
2018-07-22,30.92,30.92,30.92,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.78,30.78,30.78,0.0,0.0
2018-07-29,30.65,30.65,30.65,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.74,30.74,30.74,0.0,0.0
2018-08-05,30.77,30.77,30.77,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.54,30.54,30.54,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2018-08-12,30.78,30.78,30.78,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2018-08-19,31.32,31.32,31.32,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.31,31.31,31.31,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2018-08-26,31.54,31.54,31.54,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2018-09-02,31.39,31.39,31.39,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.44,31.44,31.44,0.0,0.0
2018-09-09,31.39,31.39,31.39,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2018-09-16,31.97,31.97,31.97,0.0,0.0,31.97,31.97,31.97,0.0,0.0,31.87,31.87,31.87,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2018-09-23,31.45,31.45,31.45,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.56,31.56,31.56,0.0,0.0
2018-09-30,31.58,31.58,31.58,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2018-10-07,29.99,29.99,29.99,0.0,0.0,30.0,30.0,30.0,0.0,0.0,29.33,29.33,29.33,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-10-14,30.15,30.15,30.15,0.0,0.0,30.24,30.24,30.24,0.0,0.0,29.92,29.92,29.92,0.0,0.0,29.99,29.99,29.99,0.0,0.0
2018-10-21,28.57,28.57,28.57,0.0,0.0,28.67,28.67,28.67,0.0,0.0,28.04,28.04,28.04,0.0,0.0,28.38,28.38,28.38,0.0,0.0
2018-10-28,29.95,29.95,29.95,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.63,29.63,29.63,0.0,0.0
2018-11-04,30.36,30.36,30.36,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.2,30.2,30.2,0.0,0.0
2018-11-11,29.38,29.38,29.38,0.0,0.0,29.59,29.59,29.59,0.0,0.0,29.21,29.21,29.21,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2018-11-18,28.6,28.6,28.6,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.53,28.53,28.53,0.0,0.0,28.62,28.62,28.62,0.0,0.0
2018-11-25,29.59,29.59,29.59,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.75,29.75,29.75,0.0,0.0
2018-12-02,28.48,28.48,28.48,0.0,0.0,28.82,28.82,28.82,0.0,0.0,27.77,27.77,27.77,0.0,0.0,27.87,27.87,27.87,0.0,0.0
2018-12-09,27.38,27.38,27.38,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.22,27.22,27.22,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2018-12-16,25.88,25.88,25.88,0.0,0.0,26.27,26.27,26.27,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.35,25.35,25.35,0.0,0.0
2018-12-23,26.36,26.36,26.36,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.09,26.09,26.09,0.0,0.0,26.21,26.21,26.21,0.0,0.0
2018-12-30,26.3,26.3,26.3,0.0,0.0,26.83,26.83,26.83,0.0,0.0,26.28,26.28,26.28,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-01-06,27.51,27.51,27.51,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2019-01-13,28.61,28.61,28.61,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.49,28.49,28.49,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2019-01-20,28.95,28.95,28.95,0.0,0.0,29.12,29.12,29.12,0.0,0.0,28.93,28.93,28.93,0.0,0.0,29.07,29.07,29.07,0.0,0.0
2019-01-27,29.4,29.4,29.4,0.0,0.0,29.46,29.46,29.46,0.0,0.0,29.25,29.25,29.25,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2019-02-03,29.24,29.24,29.24,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.09,29.09,29.09,0.0,0.0,29.34,29.34,29.34,0.0,0.0
2019-02-10,30.05,30.05,30.05,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-02-17,30.11,30.11,30.11,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.11,30.11,30.11,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-02-24,30.56,30.56,30.56,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.49,30.49,30.49,0.0,0.0
2019-03-03,29.43,29.43,29.43,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.37,29.37,29.37,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2019-03-10,30.21,30.21,30.21,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.21,30.21,30.21,0.0,0.0,30.36,30.36,30.36,0.0,0.0
2019-03-17,30.2,30.2,30.2,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.51,29.51,29.51,0.0,0.0
2019-03-24,29.77,29.77,29.77,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.72,29.72,29.72,0.0,0.0,29.83,29.83,29.83,0.0,0.0
2019-03-31,30.95,30.95,30.95,0.0,0.0,31.04,31.04,31.04,0.0,0.0,30.92,30.92,30.92,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2019-04-07,31.15,31.15,31.15,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-04-14,31.31,31.31,31.31,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.31,31.31,31.31,0.0,0.0
2019-04-21,31.3,31.3,31.3,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.2,31.2,31.2,0.0,0.0,31.48,31.48,31.48,0.0,0.0
2019-04-28,31.65,31.65,31.65,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-05-05,30.68,30.68,30.68,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.83,30.83,30.83,0.0,0.0
2019-05-12,30.06,30.06,30.06,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.04,30.04,30.04,0.0,0.0,30.08,30.08,30.08,0.0,0.0
2019-05-19,29.59,29.59,29.59,0.0,0.0,29.65,29.65,29.65,0.0,0.0,29.4,29.4,29.4,0.0,0.0,29.48,29.48,29.48,0.0,0.0
2019-05-26,28.66,28.66,28.66,0.0,0.0,28.81,28.81,28.81,0.0,0.0,28.51,28.51,28.51,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2019-06-02,29.93,29.93,29.93,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.93,29.93,29.93,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-06-09,30.15,30.15,30.15,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.99,29.99,29.99,0.0,0.0,30.1,30.1,30.1,0.0,0.0
2019-06-16,30.84,30.84,30.84,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2019-06-23,31.03,31.03,31.03,0.0,0.0,31.12,31.12,31.12,0.0,0.0,30.96,30.96,30.96,0.0,0.0,31.06,31.06,31.06,0.0,0.0
2019-06-30,31.27,31.27,31.27,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.36,31.36,31.36,0.0,0.0
2019-07-07,31.38,31.38,31.38,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.59,31.59,31.59,0.0,0.0
2019-07-14,31.62,31.62,31.62,0.0,0.0,31.76,31.76,31.76,0.0,0.0,31.5,31.5,31.5,0.0,0.0,31.5,31.5,31.5,0.0,0.0
2019-07-21,32.43,32.43,32.43,0.0,0.0,32.6,32.6,32.6,0.0,0.0,32.34,32.34,32.34,0.0,0.0,32.53,32.53,32.53,0.0,0.0
2019-07-28,31.37,31.37,31.37,0.0,0.0,31.4,31.4,31.4,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2019-08-04,30.74,30.74,30.74,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.64,30.64,30.64,0.0,0.0
2019-08-11,29.68,29.68,29.68,0.0,0.0,30.12,30.12,30.12,0.0,0.0,29.65,29.65,29.65,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-08-18,30.32,30.32,30.32,0.0,0.0,30.47,30.47,30.47,0.0,0.0,29.5,29.5,29.5,0.0,0.0,29.59,29.59,29.59,0.0,0.0
2019-08-25,30.6,30.6,30.6,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.37,30.37,30.37,0.0,0.0,30.51,30.51,30.51,0.0,0.0
2019-09-01,31.32,31.32,31.32,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-09-08,32.58,32.58,32.58,0.0,0.0,32.61,32.61,32.61,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2019-09-15,32.38,32.38,32.38,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.05,32.05,32.05,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-09-22,31.93,31.93,31.93,0.0,0.0,32.04,32.04,32.04,0.0,0.0,31.53,31.53,31.53,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2019-09-29,31.02,31.02,31.02,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.37,31.37,31.37,0.0,0.0
2019-10-06,31.7,31.7,31.7,0.0,0.0,32.11,32.11,32.11,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-10-13,32.3,32.3,32.3,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.15,32.15,32.15,0.0,0.0,32.31,32.31,32.31,0.0,0.0
2019-10-20,32.97,32.97,32.97,0.0,0.0,33.32,33.32,33.32,0.0,0.0,32.97,32.97,32.97,0.0,0.0,33.26,33.26,33.26,0.0,0.0
2019-10-27,33.41,33.41,33.41,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.41,33.41,33.41,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2019-11-03,34.43,34.43,34.43,0.0,0.0,34.58,34.58,34.58,0.0,0.0,34.23,34.23,34.23,0.0,0.0,34.58,34.58,34.58,0.0,0.0
2019-11-10,34.56,34.56,34.56,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.45,34.45,34.45,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-11-17,34.22,34.22,34.22,0.0,0.0,34.31,34.31,34.31,0.0,0.0,34.1,34.1,34.1,0.0,0.0,34.24,34.24,34.24,0.0,0.0
2019-11-24,34.85,34.85,34.85,0.0,0.0,34.89,34.89,34.89,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2019-12-01,34.66,34.66,34.66,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-12-08,35.43,35.43,35.43,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.21,35.21,35.21,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-12-15,35.95,35.95,35.95,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.9,35.9,35.9,0.0,0.0,35.96,35.96,35.96,0.0,0.0
2019-12-22,36.16,36.16,36.16,0.0,0.0,36.16,36.16,36.16,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.97,35.97,35.97,0.0,0.0
2019-12-29,35.74,35.74,35.74,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.64,35.64,35.64,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2020-01-05,36.32,36.32,36.32,0.0,0.0,36.32,36.32,36.32,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.0,36.0,36.0,0.0,0.0
2020-01-12,36.66,36.66,36.66,0.0,0.0,36.67,36.67,36.67,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.62,36.62,36.62,0.0,0.0
2020-01-19,36.35,36.35,36.35,0.0,0.0,36.35,36.35,36.35,0.0,0.0,35.42,35.42,35.42,0.0,0.0,35.68,35.68,35.68,0.0,0.0
2020-01-26,35.02,35.02,35.02,0.0,0.0,35.04,35.04,35.04,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.4,34.4,34.4,0.0,0.0
2020-02-02,36.0,36.0,36.0,0.0,0.0,36.0,36.0,36.0,0.0,0.0,35.72,35.72,35.72,0.0,0.0,35.75,35.75,35.75,0.0,0.0
2020-02-09,36.78,36.78,36.78,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.43,36.43,36.43,0.0,0.0,36.58,36.58,36.58,0.0,0.0
2020-02-16,36.31,36.31,36.31,0.0,0.0,36.31,36.31,36.31,0.0,0.0,35.89,35.89,35.89,0.0,0.0,36.01,36.01,36.01,0.0,0.0
2020-02-23,30.55,30.55,30.55,0.0,0.0,31.53,31.53,31.53,0.0,0.0,30.42,30.42,30.42,0.0,0.0,31.53,31.53,31.53,0.0,0.0
2020-03-01,30.28,30.28,30.28,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.05,30.05,30.05,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2020-03-08,26.43,26.43,26.43,0.0,0.0,27.65,27.65,27.65,0.0,0.0,25.15,25.15,25.15,0.0,0.0,27.38,27.38,27.38,0.0,0.0
2020-03-15,23.68,23.68,23.68,0.0,0.0,24.1,24.1,24.1,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.32,22.32,22.32,0.0,0.0
2020-03-22,25.49,25.49,25.49,0.0,0.0,26.13,26.13,26.13,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.44,25.44,25.44,0.0,0.0
2020-03-29,24.48,24.48,24.48,0.0,0.0,24.65,24.65,24.65,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2020-04-05,28.04,28.04,28.04,0.0,0.0,28.46,28.46,28.46,0.0,0.0,27.62,27.62,27.62,0.0,0.0,27.89,27.89,27.89,0.0,0.0
2020-04-12,27.95,27.95,27.95,0.0,0.0,28.18,28.18,28.18,0.0,0.0,27.67,27.67,27.67,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2020-04-19,27.51,27.51,27.51,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.24,27.24,27.24,0.0,0.0,27.79,27.79,27.79,0.0,0.0
2020-04-26,28.51,28.51,28.51,0.0,0.0,28.51,28.51,28.51,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.02,28.02,28.02,0.0,0.0
2020-05-03,28.65,28.65,28.65,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.6,28.6,28.6,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2020-05-10,27.21,27.21,27.21,0.0,0.0,27.54,27.54,27.54,0.0,0.0,27.21,27.21,27.21,0.0,0.0,27.52,27.52,27.52,0.0,0.0
2020-05-17,28.95,28.95,28.95,0.0,0.0,28.95,28.95,28.95,0.0,0.0,28.65,28.65,28.65,0.0,0.0,28.84,28.84,28.84,0.0,0.0
2020-05-24,30.04,30.04,30.04,0.0,0.0,30.32,30.32,30.32,0.0,0.0,29.69,29.69,29.69,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2020-05-31,33.51,33.51,33.51,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.16,33.16,33.16,0.0,0.0
2020-06-07,31.17,31.17,31.17,0.0,0.0,31.2,31.2,31.2,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.8,30.8,30.8,0.0,0.0
2020-06-14,31.91,31.91,31.91,0.0,0.0,31.91,31.91,31.91,0.0,0.0,30.92,30.92,30.92,0.0,0.0,31.12,31.12,31.12,0.0,0.0
2020-06-21,30.31,30.31,30.31,0.0,0.0,30.36,30.36,30.36,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.81,29.81,29.81,0.0,0.0
2020-06-28,30.98,30.98,30.98,0.0,0.0,31.24,31.24,31.24,0.0,0.0,30.62,30.62,30.62,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2020-07-05,31.0,31.0,31.0,0.0,0.0,31.02,31.02,31.02,0.0,0.0,30.59,30.59,30.59,0.0,0.0,30.6,30.6,30.6,0.0,0.0
