Date,Vanguard S&P Small Cap 600 ValueEtf_Open_average,Vanguard S&P Small Cap 600 ValueEtf_Open_max,Vanguard S&P Small Cap 600 ValueEtf_Open_min,Vanguard S&P Small Cap 600 ValueEtf_Open_volatility,Vanguard S&P Small Cap 600 ValueEtf_Open_change,Vanguard S&P Small Cap 600 ValueEtf_High_average,Vanguard S&P Small Cap 600 ValueEtf_High_max,Vanguard S&P Small Cap 600 ValueEtf_High_min,Vanguard S&P Small Cap 600 ValueEtf_High_volatility,Vanguard S&P Small Cap 600 ValueEtf_High_change,Vanguard S&P Small Cap 600 ValueEtf_Low_average,Vanguard S&P Small Cap 600 ValueEtf_Low_max,Vanguard S&P Small Cap 600 ValueEtf_Low_min,Vanguard S&P Small Cap 600 ValueEtf_Low_volatility,Vanguard S&P Small Cap 600 ValueEtf_Low_change,Vanguard S&P Small Cap 600 ValueEtf_Close_average,Vanguard S&P Small Cap 600 ValueEtf_Close_max,Vanguard S&P Small Cap 600 ValueEtf_Close_min,Vanguard S&P Small Cap 600 ValueEtf_Close_volatility,Vanguard S&P Small Cap 600 ValueEtf_Close_change
2018-05-27,140.94,140.94,140.94,0.0,0.0,141.46,141.46,141.46,0.0,0.0,140.94,140.94,140.94,0.0,0.0,141.09,141.09,141.09,0.0,0.0
2018-06-03,144.43,144.43,144.43,0.0,0.0,144.58,144.58,144.58,0.0,0.0,144.25,144.25,144.25,0.0,0.0,144.45,144.45,144.45,0.0,0.0
2018-06-10,143.41,143.41,143.41,0.0,0.0,143.97,143.97,143.97,0.0,0.0,143.0,143.0,143.0,0.0,0.0,143.97,143.97,143.97,0.0,0.0
2018-06-17,145.57,145.57,145.57,0.0,0.0,145.77,145.77,145.77,0.0,0.0,144.45,144.45,144.45,0.0,0.0,145.07,145.07,145.07,0.0,0.0
2018-06-24,141.88,141.88,141.88,0.0,0.0,142.09,142.09,142.09,0.0,0.0,140.91,140.91,140.91,0.0,0.0,140.98,140.98,140.98,0.0,0.0
2018-07-01,144.36,144.36,144.36,0.0,0.0,145.47,145.47,145.47,0.0,0.0,144.36,144.36,144.36,0.0,0.0,145.06,145.06,145.06,0.0,0.0
2018-07-08,144.4,144.4,144.4,0.0,0.0,145.04,145.04,145.04,0.0,0.0,144.08,144.08,144.08,0.0,0.0,144.19,144.19,144.19,0.0,0.0
2018-07-15,145.58,145.58,145.58,0.0,0.0,145.73,145.73,145.73,0.0,0.0,144.94,144.94,144.94,0.0,0.0,144.94,144.94,144.94,0.0,0.0
2018-07-22,145.61,145.61,145.61,0.0,0.0,145.61,145.61,145.61,0.0,0.0,143.0,143.0,143.0,0.0,0.0,143.23,143.23,143.23,0.0,0.0
2018-07-29,145.18,145.18,145.18,0.0,0.0,145.55,145.55,145.55,0.0,0.0,143.76,143.76,143.76,0.0,0.0,144.25,144.25,144.25,0.0,0.0
2018-08-05,145.0,145.0,145.0,0.0,0.0,145.99,145.99,145.99,0.0,0.0,145.0,145.0,145.0,0.0,0.0,145.24,145.24,145.24,0.0,0.0
2018-08-12,145.75,145.75,145.75,0.0,0.0,146.77,146.77,146.77,0.0,0.0,145.58,145.58,145.58,0.0,0.0,146.76,146.76,146.76,0.0,0.0
2018-08-19,149.02,149.02,149.02,0.0,0.0,149.23,149.23,149.23,0.0,0.0,148.7,148.7,148.7,0.0,0.0,149.23,149.23,149.23,0.0,0.0
2018-08-26,148.09,148.09,148.09,0.0,0.0,149.18,149.18,149.18,0.0,0.0,148.09,148.09,148.09,0.0,0.0,149.03,149.03,149.03,0.0,0.0
2018-09-02,146.95,146.95,146.95,0.0,0.0,147.23,147.23,147.23,0.0,0.0,146.2,146.2,146.2,0.0,0.0,146.81,146.81,146.81,0.0,0.0
2018-09-09,146.4,146.4,146.4,0.0,0.0,147.18,147.18,147.18,0.0,0.0,146.4,146.4,146.4,0.0,0.0,147.18,147.18,147.18,0.0,0.0
2018-09-16,147.15,147.15,147.15,0.0,0.0,147.64,147.64,147.64,0.0,0.0,146.32,146.32,146.32,0.0,0.0,146.41,146.41,146.41,0.0,0.0
2018-09-23,143.0,143.0,143.0,0.0,0.0,144.25,144.25,144.25,0.0,0.0,142.81,142.81,142.81,0.0,0.0,143.85,143.85,143.85,0.0,0.0
2018-09-30,140.48,140.48,140.48,0.0,0.0,140.8,140.8,140.8,0.0,0.0,138.26,138.26,138.26,0.0,0.0,139.38,139.38,139.38,0.0,0.0
2018-10-07,134.54,134.54,134.54,0.0,0.0,134.54,134.54,134.54,0.0,0.0,130.86,130.86,130.86,0.0,0.0,132.32,132.32,132.32,0.0,0.0
2018-10-14,133.28,133.28,133.28,0.0,0.0,133.76,133.76,133.76,0.0,0.0,131.6,131.6,131.6,0.0,0.0,131.96,131.96,131.96,0.0,0.0
2018-10-21,127.82,127.82,127.82,0.0,0.0,129.29,129.29,129.29,0.0,0.0,125.59,125.59,125.59,0.0,0.0,127.89,127.89,127.89,0.0,0.0
2018-10-28,133.01,133.01,133.01,0.0,0.0,133.08,133.08,133.08,0.0,0.0,131.65,131.65,131.65,0.0,0.0,132.37,132.37,132.37,0.0,0.0
2018-11-04,133.85,133.85,133.85,0.0,0.0,134.28,134.28,134.28,0.0,0.0,131.96,131.96,131.96,0.0,0.0,132.83,132.83,132.83,0.0,0.0
2018-11-11,129.83,129.83,129.83,0.0,0.0,131.25,131.25,131.25,0.0,0.0,129.66,129.66,129.66,0.0,0.0,130.91,130.91,130.91,0.0,0.0
2018-11-18,127.01,127.01,127.01,0.0,0.0,128.53,128.53,128.53,0.0,0.0,127.01,127.01,127.01,0.0,0.0,127.71,127.71,127.71,0.0,0.0
2018-11-25,129.04,129.04,129.04,0.0,0.0,130.54,130.54,130.54,0.0,0.0,129.01,129.01,129.01,0.0,0.0,130.45,130.45,130.45,0.0,0.0
2018-12-02,124.85,124.85,124.85,0.0,0.0,125.96,125.96,125.96,0.0,0.0,122.05,122.05,122.05,0.0,0.0,122.65,122.65,122.65,0.0,0.0
2018-12-09,118.86,118.86,118.86,0.0,0.0,120.15,120.15,120.15,0.0,0.0,117.73,117.73,117.73,0.0,0.0,118.11,118.11,118.11,0.0,0.0
2018-12-16,112.34,112.34,112.34,0.0,0.0,112.44,112.44,112.44,0.0,0.0,108.92,108.92,108.92,0.0,0.0,109.32,109.32,109.32,0.0,0.0
2018-12-23,112.56,112.56,112.56,0.0,0.0,114.8,114.8,114.8,0.0,0.0,111.98,111.98,111.98,0.0,0.0,113.16,113.16,113.16,0.0,0.0
2018-12-30,114.56,114.56,114.56,0.0,0.0,117.42,117.42,117.42,0.0,0.0,114.47,114.47,114.47,0.0,0.0,117.16,117.16,117.16,0.0,0.0
2019-01-06,121.68,121.68,121.68,0.0,0.0,122.68,122.68,122.68,0.0,0.0,121.54,121.54,121.54,0.0,0.0,122.6,122.6,122.6,0.0,0.0
2019-01-13,125.22,125.22,125.22,0.0,0.0,126.15,126.15,126.15,0.0,0.0,124.94,124.94,124.94,0.0,0.0,125.89,125.89,125.89,0.0,0.0
2019-01-20,125.28,125.28,125.28,0.0,0.0,126.09,126.09,126.09,0.0,0.0,125.28,125.28,125.28,0.0,0.0,125.84,125.84,125.84,0.0,0.0
2019-01-27,128.02,128.02,128.02,0.0,0.0,128.09,128.09,128.09,0.0,0.0,127.3,127.3,127.3,0.0,0.0,127.85,127.85,127.85,0.0,0.0
2019-02-03,127.39,127.39,127.39,0.0,0.0,127.81,127.81,127.81,0.0,0.0,126.9,126.9,126.9,0.0,0.0,127.54,127.54,127.54,0.0,0.0
2019-02-10,132.12,132.12,132.12,0.0,0.0,133.49,133.49,133.49,0.0,0.0,132.12,132.12,132.12,0.0,0.0,133.24,133.24,133.24,0.0,0.0
2019-02-17,134.9,134.9,134.9,0.0,0.0,135.34,135.34,135.34,0.0,0.0,134.9,134.9,134.9,0.0,0.0,135.22,135.22,135.22,0.0,0.0
2019-02-24,133.84,133.84,133.84,0.0,0.0,134.2,134.2,134.2,0.0,0.0,132.93,132.93,132.93,0.0,0.0,133.71,133.71,133.71,0.0,0.0
2019-03-03,127.02,127.02,127.02,0.0,0.0,127.51,127.51,127.51,0.0,0.0,126.99,126.99,126.99,0.0,0.0,127.51,127.51,127.51,0.0,0.0
2019-03-10,129.14,129.14,129.14,0.0,0.0,130.14,130.14,130.14,0.0,0.0,128.97,128.97,128.97,0.0,0.0,128.97,128.97,128.97,0.0,0.0
2019-03-17,128.48,128.48,128.48,0.0,0.0,128.48,128.48,128.48,0.0,0.0,124.63,124.63,124.63,0.0,0.0,124.67,124.67,124.67,0.0,0.0
2019-03-24,128.3,128.3,128.3,0.0,0.0,128.63,128.63,128.63,0.0,0.0,126.91,126.91,126.91,0.0,0.0,127.42,127.42,127.42,0.0,0.0
2019-03-31,130.84,130.84,130.84,0.0,0.0,131.59,131.59,131.59,0.0,0.0,130.77,130.77,130.77,0.0,0.0,131.49,131.49,131.49,0.0,0.0
2019-04-07,132.54,132.54,132.54,0.0,0.0,132.74,132.74,132.74,0.0,0.0,131.81,131.81,131.81,0.0,0.0,132.32,132.32,132.32,0.0,0.0
2019-04-14,132.63,132.63,132.63,0.0,0.0,132.64,132.64,132.64,0.0,0.0,131.81,131.81,131.81,0.0,0.0,132.26,132.26,132.26,0.0,0.0
2019-04-21,131.45,131.45,131.45,0.0,0.0,132.75,132.75,132.75,0.0,0.0,131.36,131.36,131.36,0.0,0.0,132.72,132.72,132.72,0.0,0.0
2019-04-28,132.32,132.32,132.32,0.0,0.0,134.85,134.85,134.85,0.0,0.0,132.21,132.21,132.21,0.0,0.0,134.79,134.79,134.79,0.0,0.0
2019-05-05,130.72,130.72,130.72,0.0,0.0,131.49,131.49,131.49,0.0,0.0,129.21,129.21,129.21,0.0,0.0,131.18,131.18,131.18,0.0,0.0
2019-05-12,128.1,128.1,128.1,0.0,0.0,129.04,129.04,129.04,0.0,0.0,127.17,127.17,127.17,0.0,0.0,127.17,127.17,127.17,0.0,0.0
2019-05-19,124.09,124.09,124.09,0.0,0.0,124.33,124.33,124.33,0.0,0.0,123.68,123.68,123.68,0.0,0.0,124.3,124.3,124.3,0.0,0.0
2019-05-26,120.0,120.0,120.0,0.0,0.0,120.08,120.08,120.08,0.0,0.0,119.34,119.34,119.34,0.0,0.0,119.7,119.7,119.7,0.0,0.0
2019-06-02,123.61,123.61,123.61,0.0,0.0,124.41,124.41,124.41,0.0,0.0,123.61,123.61,123.61,0.0,0.0,124.02,124.02,124.02,0.0,0.0
2019-06-09,125.38,125.38,125.38,0.0,0.0,125.38,125.38,125.38,0.0,0.0,124.73,124.73,124.73,0.0,0.0,124.73,124.73,124.73,0.0,0.0
2019-06-16,126.85,126.85,126.85,0.0,0.0,126.86,126.86,126.86,0.0,0.0,125.92,125.92,125.92,0.0,0.0,126.01,126.01,126.01,0.0,0.0
2019-06-23,126.85,126.85,126.85,0.0,0.0,128.62,128.62,128.62,0.0,0.0,126.85,126.85,126.85,0.0,0.0,128.34,128.34,128.34,0.0,0.0
2019-06-30,127.78,127.78,127.78,0.0,0.0,128.93,128.93,128.93,0.0,0.0,127.44,127.44,127.44,0.0,0.0,128.93,128.93,128.93,0.0,0.0
2019-07-07,127.08,127.08,127.08,0.0,0.0,128.34,128.34,128.34,0.0,0.0,127.08,127.08,127.08,0.0,0.0,128.17,128.17,128.17,0.0,0.0
2019-07-14,126.23,126.23,126.23,0.0,0.0,127.15,127.15,127.15,0.0,0.0,126.05,126.05,126.05,0.0,0.0,126.05,126.05,126.05,0.0,0.0
2019-07-21,128.29,128.29,128.29,0.0,0.0,129.69,129.69,129.69,0.0,0.0,128.29,128.29,128.29,0.0,0.0,129.67,129.67,129.67,0.0,0.0
2019-07-28,126.73,126.73,126.73,0.0,0.0,126.73,126.73,126.73,0.0,0.0,124.99,124.99,124.99,0.0,0.0,125.91,125.91,125.91,0.0,0.0
2019-08-04,125.99,125.99,125.99,0.0,0.0,125.99,125.99,125.99,0.0,0.0,124.5,124.5,124.5,0.0,0.0,124.89,124.89,124.89,0.0,0.0
2019-08-11,120.67,120.67,120.67,0.0,0.0,122.95,122.95,122.95,0.0,0.0,120.67,120.67,120.67,0.0,0.0,122.88,122.88,122.88,0.0,0.0
2019-08-18,123.24,123.24,123.24,0.0,0.0,123.54,123.54,123.54,0.0,0.0,119.59,119.59,119.59,0.0,0.0,119.6,119.6,119.6,0.0,0.0
2019-08-25,123.87,123.87,123.87,0.0,0.0,124.04,124.04,124.04,0.0,0.0,122.94,122.94,122.94,0.0,0.0,123.14,123.14,123.14,0.0,0.0
2019-09-01,125.81,125.81,125.81,0.0,0.0,126.06,126.06,126.06,0.0,0.0,125.24,125.24,125.24,0.0,0.0,125.24,125.24,125.24,0.0,0.0
2019-09-08,134.04,134.04,134.04,0.0,0.0,134.43,134.43,134.43,0.0,0.0,133.39,133.39,133.39,0.0,0.0,133.39,133.39,133.39,0.0,0.0
2019-09-15,131.56,131.56,131.56,0.0,0.0,132.36,132.36,132.36,0.0,0.0,130.65,130.65,130.65,0.0,0.0,131.26,131.26,131.26,0.0,0.0
2019-09-22,130.69,130.69,130.69,0.0,0.0,130.97,130.97,130.97,0.0,0.0,129.06,129.06,129.06,0.0,0.0,129.49,129.49,129.49,0.0,0.0
2019-09-29,125.89,125.89,125.89,0.0,0.0,126.87,126.87,126.87,0.0,0.0,125.24,125.24,125.24,0.0,0.0,126.87,126.87,126.87,0.0,0.0
2019-10-06,126.71,126.71,126.71,0.0,0.0,128.97,128.97,128.97,0.0,0.0,126.71,126.71,126.71,0.0,0.0,127.4,127.4,127.4,0.0,0.0
2019-10-13,129.45,129.45,129.45,0.0,0.0,130.03,130.03,130.03,0.0,0.0,128.46,128.46,128.46,0.0,0.0,129.41,129.41,129.41,0.0,0.0
2019-10-20,131.92,131.92,131.92,0.0,0.0,132.92,132.92,132.92,0.0,0.0,131.92,131.92,131.92,0.0,0.0,132.68,132.68,132.68,0.0,0.0
2019-10-27,132.89,132.89,132.89,0.0,0.0,134.5,134.5,134.5,0.0,0.0,132.89,132.89,132.89,0.0,0.0,134.5,134.5,134.5,0.0,0.0
2019-11-03,135.87,135.87,135.87,0.0,0.0,136.5,136.5,136.5,0.0,0.0,135.57,135.57,135.57,0.0,0.0,136.31,136.31,136.31,0.0,0.0
2019-11-10,135.77,135.77,135.77,0.0,0.0,135.77,135.77,135.77,0.0,0.0,134.72,134.72,134.72,0.0,0.0,135.17,135.17,135.17,0.0,0.0
2019-11-17,133.41,133.41,133.41,0.0,0.0,133.67,133.67,133.67,0.0,0.0,133.09,133.09,133.09,0.0,0.0,133.44,133.44,133.44,0.0,0.0
2019-11-24,136.54,136.54,136.54,0.0,0.0,136.54,136.54,136.54,0.0,0.0,135.7,135.7,135.7,0.0,0.0,135.7,135.7,135.7,0.0,0.0
2019-12-01,136.52,136.52,136.52,0.0,0.0,137.79,137.79,137.79,0.0,0.0,136.52,136.52,136.52,0.0,0.0,137.26,137.26,137.26,0.0,0.0
2019-12-08,138.48,138.48,138.48,0.0,0.0,138.98,138.98,138.98,0.0,0.0,137.09,137.09,137.09,0.0,0.0,137.43,137.43,137.43,0.0,0.0
2019-12-15,139.69,139.69,139.69,0.0,0.0,139.72,139.72,139.72,0.0,0.0,138.85,138.85,138.85,0.0,0.0,139.07,139.07,139.07,0.0,0.0
2019-12-22,139.53,139.53,139.53,0.0,0.0,139.58,139.58,139.58,0.0,0.0,138.42,138.42,138.42,0.0,0.0,138.42,138.42,138.42,0.0,0.0
2019-12-29,137.52,137.52,137.52,0.0,0.0,138.66,138.66,138.66,0.0,0.0,137.51,137.51,137.51,0.0,0.0,138.58,138.58,138.58,0.0,0.0
2020-01-05,137.08,137.08,137.08,0.0,0.0,137.12,137.12,137.12,0.0,0.0,136.19,136.19,136.19,0.0,0.0,136.39,136.39,136.39,0.0,0.0
2020-01-12,140.5,140.5,140.5,0.0,0.0,140.58,140.58,140.58,0.0,0.0,139.47,139.47,139.47,0.0,0.0,139.63,139.63,139.63,0.0,0.0
2020-01-19,137.97,137.97,137.97,0.0,0.0,137.97,137.97,137.97,0.0,0.0,134.56,134.56,134.56,0.0,0.0,135.32,135.32,135.32,0.0,0.0
2020-01-26,132.19,132.19,132.19,0.0,0.0,132.57,132.57,132.57,0.0,0.0,129.71,129.71,129.71,0.0,0.0,130.12,130.12,130.12,0.0,0.0
2020-02-02,133.78,133.78,133.78,0.0,0.0,133.8,133.8,133.8,0.0,0.0,132.5,132.5,132.5,0.0,0.0,132.72,132.72,132.72,0.0,0.0
2020-02-09,135.39,135.39,135.39,0.0,0.0,135.39,135.39,135.39,0.0,0.0,134.11,134.11,134.11,0.0,0.0,134.52,134.52,134.52,0.0,0.0
2020-02-16,134.33,134.33,134.33,0.0,0.0,134.5,134.5,134.5,0.0,0.0,133.44,133.44,133.44,0.0,0.0,133.62,133.62,133.62,0.0,0.0
2020-02-23,114.68,114.68,114.68,0.0,0.0,118.05,118.05,118.05,0.0,0.0,114.68,114.68,114.68,0.0,0.0,116.92,116.92,116.92,0.0,0.0
2020-03-01,112.14,112.14,112.14,0.0,0.0,114.25,114.25,114.25,0.0,0.0,110.89,110.89,110.89,0.0,0.0,113.13,113.13,113.13,0.0,0.0
2020-03-08,93.24,93.24,93.24,0.0,0.0,93.24,93.24,93.24,0.0,0.0,93.24,93.24,93.24,0.0,0.0,93.24,93.24,93.24,0.0,0.0
2020-03-15,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0,77.78,77.78,77.78,0.0,0.0
2020-03-22,85.06,85.06,85.06,0.0,0.0,85.06,85.06,85.06,0.0,0.0,85.06,85.06,85.06,0.0,0.0,85.06,85.06,85.06,0.0,0.0
2020-03-29,81.4,81.4,81.4,0.0,0.0,81.79,81.79,81.79,0.0,0.0,76.94,76.94,76.94,0.0,0.0,78.66,78.66,78.66,0.0,0.0
2020-04-05,92.1,92.1,92.1,0.0,0.0,95.14,95.14,95.14,0.0,0.0,92.1,92.1,92.1,0.0,0.0,94.79,94.79,94.79,0.0,0.0
2020-04-12,90.37,90.37,90.37,0.0,0.0,91.56,91.56,91.56,0.0,0.0,90.0,90.0,90.0,0.0,0.0,91.05,91.05,91.05,0.0,0.0
2020-04-19,89.92,89.92,89.92,0.0,0.0,90.96,90.96,90.96,0.0,0.0,88.76,88.76,88.76,0.0,0.0,90.17,90.17,90.17,0.0,0.0
2020-04-26,94.36,94.36,94.36,0.0,0.0,94.36,94.36,94.36,0.0,0.0,94.36,94.36,94.36,0.0,0.0,94.36,94.36,94.36,0.0,0.0
2020-05-03,94.71,94.71,94.71,0.0,0.0,97.41,97.41,97.41,0.0,0.0,94.5,94.5,94.5,0.0,0.0,97.4,97.4,97.4,0.0,0.0
2020-05-10,87.65,87.65,87.65,0.0,0.0,89.43,89.43,89.43,0.0,0.0,87.65,87.65,87.65,0.0,0.0,88.97,88.97,88.97,0.0,0.0
2020-05-17,97.42,97.42,97.42,0.0,0.0,97.42,97.42,97.42,0.0,0.0,95.89,95.89,95.89,0.0,0.0,97.24,97.24,97.24,0.0,0.0
2020-05-24,101.61,101.61,101.61,0.0,0.0,101.61,101.61,101.61,0.0,0.0,99.73,99.73,99.73,0.0,0.0,101.18,101.18,101.18,0.0,0.0
2020-05-31,115.97,115.97,115.97,0.0,0.0,115.97,115.97,115.97,0.0,0.0,115.97,115.97,115.97,0.0,0.0,115.97,115.97,115.97,0.0,0.0
2020-06-07,105.5,105.5,105.5,0.0,0.0,106.35,106.35,106.35,0.0,0.0,101.25,101.25,101.25,0.0,0.0,104.01,104.01,104.01,0.0,0.0
2020-06-14,106.89,106.89,106.89,0.0,0.0,107.02,107.02,107.02,0.0,0.0,102.59,102.59,102.59,0.0,0.0,103.44,103.44,103.44,0.0,0.0
2020-06-21,100.4,100.4,100.4,0.0,0.0,100.4,100.4,100.4,0.0,0.0,98.0,98.0,98.0,0.0,0.0,98.43,98.43,98.43,0.0,0.0
2020-06-28,102.62,102.62,102.62,0.0,0.0,102.62,102.62,102.62,0.0,0.0,102.62,102.62,102.62,0.0,0.0,102.62,102.62,102.62,0.0,0.0
2020-07-05,102.75,102.75,102.75,0.0,0.0,102.75,102.75,102.75,0.0,0.0,101.61,101.61,101.61,0.0,0.0,101.61,101.61,101.61,0.0,0.0
