Date,AIRTStock_Open_average,AIRTStock_Open_max,AIRTStock_Open_min,AIRTStock_Open_volatility,AIRTStock_Open_change,AIRTStock_High_average,AIRTStock_High_max,AIRTStock_High_min,AIRTStock_High_volatility,AIRTStock_High_change,AIRTStock_Low_average,AIRTStock_Low_max,AIRTStock_Low_min,AIRTStock_Low_volatility,AIRTStock_Low_change,AIRTStock_Close_average,AIRTStock_Close_max,AIRTStock_Close_min,AIRTStock_Close_volatility,AIRTStock_Close_change,AIRTStock_Volume_average,AIRTStock_Volume_max,AIRTStock_Volume_min,AIRTStock_Volume_volatility,AIRTStock_Volume_change
2018-04-01,20.475,24.45,16.5,7.949999999999999,-7.949999999999999,20.475,24.45,16.5,7.949999999999999,-7.949999999999999,20.475,24.45,16.5,7.949999999999999,-7.949999999999999,20.475,24.45,16.5,7.949999999999999,-7.949999999999999,131,262,0,262,262
2018-04-08,19.844,24.75,16.77,7.98,-0.6499999999999986,19.844,24.75,16.77,7.98,-0.6499999999999986,19.824,24.75,16.67,8.079999999999998,-0.6499999999999986,19.830000000000002,24.75,16.7,8.05,-0.6499999999999986,877,2965,0,2965,0
2018-04-15,17.018,17.9,16.72,1.1799999999999997,1.1799999999999997,17.018,17.9,16.72,1.1799999999999997,1.1799999999999997,17.014,17.9,16.72,1.1799999999999997,1.1799999999999997,17.018,17.9,16.72,1.1799999999999997,1.1799999999999997,988,2448,165,2283,-747
2018-04-22,24.078,25.9,18.04,7.859999999999999,-7.260000000000002,24.13,25.9,18.3,7.599999999999998,-7.0,24.078,25.9,18.04,7.859999999999999,-7.260000000000002,24.104,25.9,18.17,7.729999999999997,-7.129999999999999,312,1563,0,1563,1563
2018-04-29,20.84,26.85,17.67,9.18,-8.850000000000001,20.926666666666666,26.85,17.93,8.920000000000002,-8.850000000000001,20.796666666666667,26.85,17.67,9.18,-8.98,20.883333333333333,26.85,17.87,8.98,-8.98,1059,1801,0,1801,1801
2018-05-06,18.338,18.98,17.87,1.1099999999999994,1.1099999999999994,18.692,20.0,17.93,2.0700000000000003,2.0700000000000003,18.124,18.97,17.13,1.8399999999999999,0.9299999999999997,18.474,19.33,17.67,1.6599999999999966,1.4599999999999973,5683,17302,457,16845,15208
2018-05-13,20.92,21.83,20.07,1.759999999999998,1.759999999999998,21.1675,21.83,20.77,1.0599999999999987,0.8599999999999994,20.725,21.83,19.73,2.099999999999998,2.099999999999998,21.0075,21.83,20.33,1.5,1.0599999999999987,1690,3462,414,3048,-3048
2018-05-20,25.924,32.75,20.7,12.05,-10.399999999999999,26.444,32.75,21.83,10.920000000000002,-10.39,25.594,32.75,20.1,12.649999999999999,-11.079999999999998,26.178,32.75,21.73,11.02,-11.02,1520,3250,0,3250,3250
2018-05-27,20.87,21.4,19.68,1.7199999999999989,-0.16999999999999815,21.4325,21.73,21.17,0.5599999999999987,-0.40000000000000213,20.85,21.4,19.68,1.7199999999999989,-0.25,21.325,21.73,21.13,0.6000000000000014,-0.46000000000000085,3795,10132,390,9742,2181
2018-06-03,24.494,33.2,21.87,11.330000000000002,11.330000000000002,24.716,33.2,22.28,10.920000000000002,10.920000000000002,24.132,33.2,21.6,11.600000000000001,11.600000000000001,24.374,33.2,22.07,11.130000000000003,11.000000000000004,3760,5383,0,5383,-4275
2018-06-10,22.494,22.8,22.13,0.6700000000000017,0.07000000000000028,22.644,22.84,22.4,0.4400000000000013,0.05999999999999872,22.488,22.8,22.13,0.6700000000000017,0.07000000000000028,22.612,22.84,22.31,0.5300000000000011,0.07000000000000028,1615,2851,450,2401,1371
2018-06-17,22.472,22.8,21.78,1.0199999999999996,0.11999999999999744,22.748,23.06,22.53,0.5299999999999976,0.14000000000000057,21.986,22.57,21.39,1.1799999999999997,-1.1400000000000006,22.428,22.7,21.67,1.0299999999999976,0.14000000000000057,4013,6286,901,5385,5018
2018-06-24,22.336,23.14,21.83,1.3100000000000023,0.07000000000000028,22.764,23.38,22.33,1.0500000000000007,-0.5400000000000027,21.69,21.97,21.34,0.629999999999999,-0.4299999999999997,22.56,22.87,22.23,0.6400000000000006,-0.6400000000000006,7665,14245,1882,12363,5027
2018-07-01,21.4175,22.27,20.37,1.8999999999999986,-1.8999999999999986,21.580000000000002,22.41,20.37,2.039999999999999,-2.039999999999999,20.8675,21.6,20.14,1.4600000000000009,-1.2300000000000004,21.16,21.87,20.37,1.5,-1.2300000000000004,3975,11234,382,10852,-2291
2018-07-08,21.962,22.57,20.27,2.3000000000000007,2.1000000000000014,22.504,23.0,21.67,1.3299999999999983,0.7799999999999976,21.636,22.08,20.27,1.8099999999999987,1.7300000000000004,22.316,22.73,21.67,1.0599999999999987,0.7799999999999976,7135,15602,1621,13981,5475
2018-07-15,22.343999999999998,22.49,22.13,0.35999999999999943,0.16000000000000014,22.416,22.6,22.17,0.4299999999999997,0.25,22.246,22.37,22.13,0.240000000000002,-0.1599999999999966,22.294,22.4,22.17,0.22999999999999687,-0.1599999999999966,1499,2350,519,1831,1010
2018-07-22,22.562,22.77,22.13,0.6400000000000006,-0.20000000000000284,22.784,23.18,22.47,0.7100000000000009,-0.20000000000000284,21.9,22.33,21.4,0.9299999999999997,-0.9299999999999997,22.398,22.93,21.93,1.0,-0.3999999999999986,3903,5878,1485,4393,3477
2018-07-29,21.868,22.13,21.77,0.35999999999999943,-0.010000000000001563,22.078,22.19,21.83,0.360000000000003,-0.120000000000001,21.632,21.93,21.29,0.6400000000000006,-0.13000000000000256,21.952,22.07,21.8,0.2699999999999996,0.2699999999999996,2231,3523,408,3115,-226
2018-08-05,21.974,22.32,21.6,0.7199999999999989,0.370000000000001,22.368,22.65,22.0,0.6499999999999986,-0.029999999999997584,21.672,21.93,21.4,0.5300000000000011,-0.3299999999999983,22.036,22.37,21.67,0.6999999999999993,-0.6999999999999993,6517,9969,4044,5925,-4052
2018-08-12,21.242,22.07,20.17,1.8999999999999986,0.3999999999999986,21.738,22.92,21.0,1.9200000000000017,1.25,20.942,21.67,20.0,1.6700000000000017,0.3400000000000034,21.416,22.3,20.51,1.7899999999999991,0.9700000000000024,3849,7090,2052,5038,4084
2018-08-19,23.334,23.83,22.45,1.379999999999999,0.9200000000000017,23.602,23.83,23.03,0.7999999999999972,0.6999999999999993,23.064,23.27,22.45,0.8200000000000003,0.6500000000000021,23.29,23.53,22.93,0.6000000000000014,0.5599999999999987,4157,5524,3004,2520,-754
2018-08-26,23.252,23.78,22.48,1.3000000000000007,-1.3000000000000007,23.276,23.78,22.6,1.1799999999999997,-1.1799999999999997,22.12,22.9,20.77,2.129999999999999,-1.2300000000000004,22.52,23.07,21.5,1.5700000000000003,-1.2300000000000004,8000,18940,1720,17220,14872
2018-09-02,22.2675,22.52,22.1,0.41999999999999815,0.25,22.41,22.8,22.18,0.620000000000001,0.4700000000000024,22.145,22.27,22.03,0.23999999999999844,-0.23999999999999844,22.252499999999998,22.33,22.18,0.14999999999999858,-0.129999999999999,2941,5169,288,4881,1171
2018-09-09,24.524,33.2,21.53,11.670000000000002,0.1999999999999993,24.686,33.2,22.27,10.930000000000003,0.129999999999999,24.112000000000002,33.2,20.87,12.330000000000002,-1.259999999999998,24.434,33.2,21.97,11.230000000000004,-0.1700000000000017,1783,3919,0,3919,-2070
2018-09-16,21.638,22.09,20.6,1.4899999999999984,0.16000000000000014,22.13,22.7,21.77,0.9299999999999997,0.7699999999999996,21.274,21.97,20.6,1.3699999999999974,0.7399999999999984,21.894,22.7,20.9,1.8000000000000007,1.8000000000000007,2845,5193,1846,3347,2276
2018-09-23,22.506,23.27,21.37,1.8999999999999986,1.8000000000000007,22.77,23.27,22.07,1.1999999999999993,1.1000000000000014,22.102,22.4,21.37,1.0299999999999976,0.9199999999999982,22.414,22.67,21.93,0.740000000000002,0.5399999999999991,38157,172652,1068,171584,169387
2018-09-30,22.536,22.77,21.9,0.870000000000001,0.16000000000000014,22.944,23.33,22.69,0.639999999999997,0.639999999999997,22.466,22.75,21.9,0.8500000000000014,0.35999999999999943,22.864,23.23,22.65,0.5800000000000018,0.5800000000000018,21709,76201,2269,73932,7750
2018-10-07,24.634,25.95,22.97,2.9800000000000004,2.620000000000001,26.472,28.67,23.79,4.880000000000003,4.880000000000003,24.11,25.67,22.97,2.700000000000003,1.9000000000000021,25.669999999999998,28.33,23.33,5.0,5.0,20132,38504,5290,33214,-18601
2018-10-14,27.92,28.94,26.74,2.200000000000003,-2.200000000000003,28.534,29.53,27.87,1.6600000000000001,-1.6600000000000001,26.58,26.88,26.31,0.5700000000000003,0.360000000000003,27.332,28.13,26.87,1.259999999999998,-1.259999999999998,14373,32332,4665,27667,-27667
2018-10-21,25.668,26.93,22.42,4.509999999999998,-4.509999999999998,26.802,28.51,24.66,3.8500000000000014,-3.8500000000000014,24.884,26.87,22.32,4.550000000000001,-4.550000000000001,25.368,26.9,22.41,4.489999999999998,-4.489999999999998,8173,12476,3730,8746,-4820
2018-10-28,23.471999999999998,25.43,22.33,3.1000000000000014,2.969999999999999,24.338,25.43,22.33,3.1000000000000014,1.5,22.946,23.67,22.33,1.3400000000000034,1.3400000000000034,23.514,24.67,22.33,2.3400000000000034,1.75,5719,15125,1399,13726,-11237
2018-11-04,24.618,25.0,24.05,0.9499999999999993,0.9499999999999993,25.49,26.33,24.77,1.5599999999999987,-1.3299999999999983,23.878,24.55,23.34,1.2100000000000009,-0.03999999999999915,24.494,25.97,23.44,2.5299999999999976,-1.9599999999999973,5196,8622,1251,7371,-7371
2018-11-11,23.648,25.3,22.33,2.9700000000000024,-2.200000000000003,24.216,25.9,22.73,3.169999999999998,-2.4299999999999997,22.524,24.47,20.46,4.009999999999998,-1.3399999999999999,23.486,25.9,22.0,3.8999999999999986,-3.729999999999997,8354,23654,1462,22192,4425
2018-11-18,22.8075,29.85,18.71,11.14,7.850000000000001,23.1075,29.85,19.78,10.07,7.720000000000002,21.9475,29.85,18.69,11.16,9.310000000000002,22.385,29.85,18.69,11.16,8.18,8242,17393,0,17393,-17393
2018-11-25,19.490000000000002,20.07,18.77,1.3000000000000007,0.5,20.216,20.67,20.0,0.6700000000000017,-0.5900000000000034,19.342,20.07,18.77,1.3000000000000007,1.2100000000000009,19.848,20.2,18.86,1.3399999999999999,1.2199999999999989,3294,12002,943,11059,-245
2018-12-02,19.575,20.08,18.9,1.1799999999999997,-1.1799999999999997,19.75,20.57,19.0,1.5700000000000003,-1.5700000000000003,19.2275,19.53,18.79,0.740000000000002,-0.5399999999999991,19.28,19.53,19.0,0.5300000000000011,-0.3299999999999983,3721,8766,544,8222,-4959
2018-12-09,18.462,19.07,17.47,1.6000000000000014,-1.3000000000000007,18.652,19.07,17.91,1.1600000000000001,-1.0100000000000016,18.072,18.64,17.43,1.2100000000000009,-0.10999999999999943,18.28,19.03,17.73,1.3000000000000007,0.05999999999999872,4264,10145,801,9344,-1059
2018-12-16,18.746,19.33,17.8,1.5299999999999976,1.5,19.55,20.85,19.0,1.8500000000000014,0.08999999999999986,18.204,19.33,17.69,1.639999999999997,-0.10999999999999943,18.872,19.33,18.27,1.0599999999999987,-0.19000000000000128,5719,9760,622,9138,2896
2018-12-23,18.505,20.7,16.69,4.009999999999998,-4.009999999999998,18.96,20.84,16.97,3.870000000000001,-3.870000000000001,16.5275,17.33,16.02,1.3099999999999987,-1.3099999999999987,16.7725,17.34,16.02,1.3200000000000003,-1.3099999999999987,10322,24176,3840,20336,-5403
2018-12-30,16.61,17.37,16.09,1.2800000000000011,1.2800000000000011,17.39,18.33,16.37,1.9599999999999973,1.3299999999999983,15.89,17.37,14.95,2.4200000000000017,1.3399999999999999,16.89,18.33,15.87,2.459999999999999,2.0,4032,6810,2373,4437,156
2019-01-06,19.202,20.89,17.89,3.0,0.9100000000000001,19.36,20.89,17.89,3.0,1.6999999999999993,18.608,19.26,17.89,1.370000000000001,0.9100000000000001,18.856,19.26,17.89,1.370000000000001,1.3099999999999987,2386,4338,262,4076,2772
2019-01-13,21.605999999999998,30.97,18.92,12.049999999999997,-11.77,22.142,30.97,19.54,11.43,-10.959999999999997,21.438,30.97,18.27,12.7,-11.77,22.134,30.97,19.5,11.469999999999999,-10.959999999999997,2183,4816,0,4816,2280
2019-01-20,20.439999999999998,20.95,19.73,1.2199999999999989,0.16000000000000014,21.0875,21.88,20.52,1.3599999999999994,-0.05000000000000071,20.1575,20.43,19.73,0.6999999999999993,-0.030000000000001137,20.807499999999997,21.88,20.4,1.4800000000000004,-0.030000000000001137,2821,3231,2286,945,465
2019-01-27,21.906666666666666,28.89,18.12,10.77,10.18,22.94,28.89,19.6,9.29,9.29,21.906666666666666,28.89,18.12,10.77,10.18,22.91,28.89,19.56,9.330000000000002,9.330000000000002,937,1578,0,1578,-1233
2019-02-03,21.41,28.53,18.6,9.93,9.93,21.63,28.53,19.33,9.200000000000003,9.200000000000003,21.41,28.53,18.6,9.93,9.93,21.63,28.53,19.33,9.200000000000003,9.200000000000003,718,1776,0,1776,-1776
2019-02-10,19.427500000000002,19.83,18.87,0.9599999999999973,0.8599999999999994,20.07,20.78,19.23,1.5500000000000007,0.7199999999999989,19.2175,19.73,18.87,0.8599999999999994,0.46999999999999886,19.52,20.27,19.15,1.120000000000001,0.28000000000000114,2831,4575,1908,2667,598
2019-02-17,22.697499999999998,32.0,19.2,12.8,12.0,23.175,32.0,20.0,12.0,12.0,22.61,32.0,18.85,13.149999999999999,12.0,23.060000000000002,32.0,19.57,12.43,12.0,3676,7105,0,7105,-1575
2019-02-24,20.971999999999998,21.65,19.77,1.879999999999999,1.879999999999999,21.384,21.65,21.0,0.6499999999999986,0.6499999999999986,20.594,21.0,19.77,1.2300000000000004,1.2300000000000004,21.137999999999998,21.63,20.5,1.129999999999999,0.9599999999999973,2972,4576,993,3583,-2563
2019-03-03,21.633333333333333,22.76,21.04,1.7200000000000024,-1.7200000000000024,21.633333333333333,22.76,21.04,1.7200000000000024,-1.7200000000000024,20.810000000000002,21.87,19.89,1.9800000000000004,-1.9800000000000004,20.936666666666667,22.25,19.89,2.3599999999999994,-2.3599999999999994,2118,3712,826,2886,-2886
2019-03-10,22.612,31.7,19.75,11.95,-0.5199999999999996,23.028,31.7,20.27,11.43,-0.5199999999999996,22.61,31.7,19.74,11.96,-0.5199999999999996,22.662,31.7,20.0,11.7,-0.5199999999999996,1953,6132,0,6132,591
2019-03-17,20.6275,21.85,19.89,1.9600000000000009,1.4200000000000017,21.6,21.85,20.85,1.0,1.0,19.9975,20.33,19.71,0.6199999999999974,-0.35999999999999943,20.4775,21.27,20.1,1.1699999999999982,-0.10999999999999943,5166,10973,1548,9425,-4813
2019-03-24,20.363333333333333,20.67,20.07,0.6000000000000014,0.3200000000000003,20.41,20.67,20.21,0.46000000000000085,0.3200000000000003,20.183333333333334,20.35,20.07,0.28000000000000114,-0.22000000000000242,20.23,20.35,20.13,0.22000000000000242,-0.22000000000000242,725,1309,190,1119,486
2019-03-31,19.53,20.08,18.67,1.4099999999999966,-0.9299999999999997,19.634,20.4,18.7,1.6999999999999993,-1.259999999999998,19.064,20.07,18.49,1.5800000000000018,-1.0700000000000003,19.264,20.08,18.7,1.379999999999999,-1.0799999999999983,3848,7815,1776,6039,243
2019-04-07,18.6625,18.92,18.33,0.5900000000000034,-0.240000000000002,18.7275,18.92,18.47,0.45000000000000284,-0.22000000000000242,18.634999999999998,18.92,18.33,0.5900000000000034,-0.22000000000000242,18.705,18.92,18.47,0.45000000000000284,-0.22000000000000242,1571,2152,732,1420,-1230
2019-04-14,18.6,18.67,18.53,0.14000000000000057,0.14000000000000057,18.635,18.67,18.6,0.07000000000000028,0.07000000000000028,18.6,18.67,18.53,0.14000000000000057,0.14000000000000057,18.635,18.67,18.6,0.07000000000000028,0.07000000000000028,696,1143,249,894,-894
2019-04-21,18.669999999999998,18.83,18.53,0.29999999999999716,0.29999999999999716,18.73,18.83,18.53,0.29999999999999716,0.29999999999999716,18.65,18.83,18.47,0.35999999999999943,0.35999999999999943,18.709999999999997,18.83,18.47,0.35999999999999943,0.35999999999999943,680,1329,235,1094,-1094
2019-04-28,20.2625,26.71,18.0,8.71,-0.33999999999999986,20.4375,26.71,18.2,8.510000000000002,0.16000000000000014,20.1575,26.71,17.92,8.79,-0.0799999999999983,20.3525,26.71,18.0,8.71,0.5,2951,6198,0,6198,4325
2019-05-05,17.823333333333334,18.07,17.51,0.5599999999999987,-0.17999999999999972,18.393333333333334,18.53,18.32,0.21000000000000085,0.21000000000000085,17.666666666666668,17.82,17.51,0.3099999999999987,0.14999999999999858,18.176666666666666,18.53,17.67,0.8599999999999994,0.8599999999999994,6627,9000,5203,3797,3321
2019-05-12,18.256666666666668,18.36,18.18,0.17999999999999972,0.17999999999999972,18.256666666666668,18.36,18.18,0.17999999999999972,0.17999999999999972,18.256666666666668,18.36,18.18,0.17999999999999972,0.17999999999999972,18.256666666666668,18.36,18.18,0.17999999999999972,0.17999999999999972,388,753,156,597,597
2019-05-19,18.009999999999998,18.13,17.89,0.23999999999999844,0.23999999999999844,18.055,18.22,17.89,0.3299999999999983,0.3299999999999983,17.865000000000002,17.89,17.84,0.05000000000000071,-0.05000000000000071,17.985,18.08,17.89,0.18999999999999773,0.18999999999999773,1223,2283,163,2120,2120
2019-05-26,18.11,18.29,17.99,0.3000000000000007,-0.3000000000000007,18.2225,18.38,18.06,0.3200000000000003,-0.23999999999999844,18.11,18.29,17.99,0.3000000000000007,-0.3000000000000007,18.2225,18.38,18.06,0.3200000000000003,-0.23999999999999844,872,1672,286,1386,47
2019-06-02,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,18.53,18.53,18.53,0.0,0.0,327,327,327,0,0
2019-06-09,19.892,22.0,17.2,4.800000000000001,-0.7200000000000024,20.514,24.5,17.2,7.300000000000001,-1.3300000000000018,18.172,19.55,16.93,2.620000000000001,-0.990000000000002,18.522,20.69,16.93,3.7600000000000016,-1.4699999999999989,6074,18076,588,17488,-271
2019-06-16,17.165,18.0,16.66,1.3399999999999999,1.3399999999999999,17.7875,19.0,17.0,2.0,2.0,16.6475,17.12,16.14,0.9800000000000004,0.7900000000000027,17.7425,19.0,17.0,2.0,2.0,2127,3419,482,2937,-1841
2019-06-23,17.23,18.0,16.3,1.6999999999999993,-0.5,17.876,18.06,17.5,0.5599999999999987,-0.5599999999999987,17.078,17.67,16.3,1.370000000000001,-0.18000000000000327,17.658,17.98,17.3,0.6799999999999997,-0.490000000000002,1231,2301,401,1900,907
2019-06-30,17.9825,18.73,17.31,1.4200000000000017,0.8399999999999999,18.1925,18.73,17.9,0.8300000000000018,0.6600000000000001,17.325,18.0,16.0,2.0,2.0,17.7275,18.05,17.26,0.7899999999999991,0.7899999999999991,5070,11833,1703,10130,-8713
2019-07-07,18.158,18.5,17.5,1.0,-0.6000000000000014,18.548,19.15,18.2,0.9499999999999993,0.030000000000001137,17.744,18.09,17.5,0.5899999999999999,-0.5,17.994,18.2,17.63,0.5700000000000003,-0.1999999999999993,3172,6967,992,5975,-1899
2019-07-14,17.646,17.8,17.4,0.40000000000000213,-0.40000000000000213,18.048000000000002,18.89,17.57,1.3200000000000003,-1.3200000000000003,17.506,17.8,17.35,0.4499999999999993,-0.40000000000000213,17.674,18.0,17.51,0.48999999999999844,-0.48999999999999844,4508,7589,1296,6293,-6293
2019-07-21,17.5375,17.86,17.2,0.6600000000000001,-0.10999999999999943,17.9575,18.8,17.35,1.4499999999999993,0.620000000000001,17.3,17.75,17.0,0.75,0.75,17.62,18.8,17.08,1.7200000000000024,1.7200000000000024,2511,5836,483,5353,-2753
2019-07-28,18.074,18.75,17.69,1.0599999999999987,-0.6999999999999993,18.65,18.95,18.44,0.509999999999998,-0.3000000000000007,17.946,18.23,17.57,0.6600000000000001,-0.17999999999999972,18.174,18.45,17.57,0.879999999999999,0.21999999999999886,2387,4265,553,3712,691
2019-08-04,18.248,18.5,17.56,0.9400000000000013,-0.9200000000000017,18.436,19.0,17.98,1.0199999999999996,-1.0199999999999996,18.02,18.48,17.56,0.9200000000000017,-0.9200000000000017,18.2,18.69,17.7,0.990000000000002,-0.740000000000002,819,1860,0,1860,-1860
2019-08-11,17.4525,17.7,17.14,0.5599999999999987,-0.33999999999999986,17.985,18.15,17.75,0.3999999999999986,-0.08999999999999986,17.35,17.7,17.01,0.6899999999999977,-0.6899999999999977,17.715,18.15,17.01,1.139999999999997,-1.139999999999997,4102,8742,730,8012,6421
2019-08-18,16.544,17.0,16.14,0.8599999999999994,-0.10000000000000142,17.04,17.99,16.35,1.639999999999997,0.36999999999999744,16.264,16.41,16.02,0.39000000000000057,-0.1999999999999993,16.669999999999998,17.31,16.35,0.9599999999999973,0.8399999999999999,1975,5100,0,5100,-1415
2019-08-25,17.346,18.24,16.82,1.4199999999999982,0.28999999999999915,17.748,18.5,17.42,1.0799999999999983,0.19000000000000128,17.112000000000002,17.51,16.71,0.8000000000000007,0.33999999999999986,17.512,17.75,17.37,0.379999999999999,0.379999999999999,2853,6238,212,6026,-1120
2019-09-01,16.695,17.14,16.35,0.7899999999999991,0.6099999999999994,17.065,17.6,16.76,0.8399999999999999,0.6000000000000014,16.39,16.76,16.0,0.7600000000000016,0.5500000000000007,16.8575,17.0,16.76,0.23999999999999844,0.23000000000000043,3458,7285,300,6985,-1436
2019-09-08,17.13,17.45,17.0,0.4499999999999993,0.010000000000001563,17.2025,17.55,17.0,0.5500000000000007,0.10000000000000142,17.045,17.15,17.0,0.14999999999999858,0.0,17.09,17.16,17.0,0.16000000000000014,0.05000000000000071,563,953,302,651,651
2019-09-15,14.566,17.75,12.51,5.24,-4.26,15.462,17.75,13.53,4.220000000000001,-2.99,13.576,14.56,12.51,2.0500000000000007,-1.0700000000000003,14.092,14.76,13.53,1.2300000000000004,0.1999999999999993,6193,11321,1080,10241,2600
2019-09-22,14.81,15.17,14.53,0.6400000000000006,0.20000000000000107,14.963333333333333,15.17,14.73,0.4399999999999995,-0.2599999999999998,14.343333333333334,14.73,13.65,1.08,1.08,14.823333333333334,14.99,14.73,0.2599999999999998,-0.2599999999999998,4824,12071,466,11605,-11605
2019-09-29,19.316,20.5,15.87,4.630000000000001,4.630000000000001,20.886,23.88,19.18,4.699999999999999,1.3200000000000003,18.562,19.55,14.88,4.67,4.58,19.6,20.59,18.78,1.8099999999999987,0.7199999999999989,9372,28402,974,27428,-26269
2019-10-06,19.5175,19.68,19.19,0.48999999999999844,0.08999999999999986,19.6375,20.0,19.19,0.8099999999999987,-0.3200000000000003,19.4075,19.68,19.18,0.5,0.08999999999999986,19.509999999999998,20.0,19.18,0.8200000000000003,-0.3200000000000003,1245,3493,120,3373,-693
2019-10-13,19.226666666666667,19.24,19.22,0.019999999999999574,0.019999999999999574,19.37333333333333,19.68,19.22,0.46000000000000085,0.46000000000000085,19.226666666666667,19.24,19.22,0.019999999999999574,0.019999999999999574,19.37333333333333,19.68,19.22,0.46000000000000085,0.46000000000000085,347,412,274,138,-138
2019-10-20,17.26,17.26,17.26,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.26,17.26,17.26,0.0,0.0,17.26,17.26,17.26,0.0,0.0,154,154,154,0,0
2019-10-27,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.71,18.71,18.71,0.0,0.0,571,1027,116,911,911
2019-11-03,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0,16.87,16.87,16.87,0.0,0.0,170,170,170,0,0
2019-11-10,18.556666666666665,18.99,18.0,0.9899999999999984,0.9899999999999984,19.57,20.0,18.71,1.2899999999999991,0.0,17.896666666666665,18.99,16.96,2.0299999999999976,2.0299999999999976,18.23,19.95,17.0,2.9499999999999993,2.9499999999999993,6955,12236,508,11728,-4114
