Date,CCURStock_Open_average,CCURStock_Open_max,CCURStock_Open_min,CCURStock_Open_volatility,CCURStock_Open_change,CCURStock_High_average,CCURStock_High_max,CCURStock_High_min,CCURStock_High_volatility,CCURStock_High_change,CCURStock_Low_average,CCURStock_Low_max,CCURStock_Low_min,CCURStock_Low_volatility,CCURStock_Low_change,CCURStock_Close_average,CCURStock_Close_max,CCURStock_Close_min,CCURStock_Close_volatility,CCURStock_Close_change,CCURStock_Volume_average,CCURStock_Volume_max,CCURStock_Volume_min,CCURStock_Volume_volatility,CCURStock_Volume_change
2018-01-14,5.7175,5.76,5.67,0.08999999999999986,0.07000000000000028,5.76975,5.7989999999999995,5.74,0.058999999999999275,-0.058999999999999275,5.640000000000001,5.66,5.6,0.0600000000000005,-0.05000000000000071,5.7175,5.74,5.69,0.04999999999999982,-0.040000000000000036,36654,74389,9832,64557,-64557
2018-01-21,5.858,5.99,5.72,0.27000000000000046,0.15000000000000036,5.928,6.0,5.77,0.23000000000000043,0.17000000000000082,5.701,5.8,5.611000000000001,0.18899999999999917,0.11199999999999921,5.88,5.95,5.75,0.20000000000000018,0.1299999999999999,22645,40624,8393,32231,-23371
2018-01-28,5.733,5.778,5.645,0.133,0.005999999999999339,5.787999999999999,5.81,5.75,0.05999999999999961,0.0,5.699,5.76,5.643,0.11699999999999999,-0.05999999999999961,5.756,5.81,5.72,0.08999999999999986,-0.019999999999999574,16919,27958,5490,22468,19621
2018-02-04,5.638,5.77,5.34,0.4299999999999997,-0.4299999999999997,5.6982,5.797999999999999,5.425,0.37299999999999933,-0.34499999999999975,5.48,5.69,5.13,0.5600000000000005,-0.5600000000000005,5.5729999999999995,5.77,5.31,0.45999999999999996,-0.4299999999999997,215826,915356,15467,899889,94357
2018-02-11,5.406,5.47,5.36,0.10999999999999943,0.09999999999999964,5.4904,5.55,5.45,0.09999999999999964,0.0030000000000001137,5.38,5.4,5.35,0.05000000000000071,0.05000000000000071,5.434,5.52,5.37,0.14999999999999947,0.04999999999999982,35332,60098,19659,40439,-40439
2018-02-18,5.41,5.44,5.38,0.0600000000000005,0.0600000000000005,5.4575,5.482,5.425,0.057000000000000384,0.03900000000000059,5.3775,5.44,5.29,0.15000000000000036,0.11000000000000032,5.415,5.445,5.4,0.04499999999999993,0.009999999999999787,34400,88541,10264,78277,63634
2018-02-25,5.366,5.42,5.3,0.1200000000000001,-0.1200000000000001,5.4102,5.47,5.36,0.10999999999999943,-0.10999999999999943,5.335999999999999,5.35,5.3,0.04999999999999982,-0.04999999999999982,5.3518,5.37,5.32,0.04999999999999982,-0.04899999999999949,52620,101065,5619,95446,1906
2018-03-04,5.528,5.59,5.31,0.28000000000000025,0.28000000000000025,5.644,5.67,5.61,0.05999999999999961,0.03000000000000025,5.4456,5.56,5.31,0.25,0.0600000000000005,5.596,5.61,5.57,0.040000000000000036,-0.009999999999999787,64277,110484,6196,104288,38130
2018-03-11,5.477,5.58,5.35,0.23000000000000043,-0.23000000000000043,5.503,5.62,5.44,0.17999999999999972,-0.17999999999999972,5.3999999999999995,5.5,5.35,0.15000000000000036,-0.15000000000000036,5.429,5.505,5.35,0.15500000000000025,-0.10499999999999954,30563,52205,15661,36544,-24277
2018-03-18,5.4174,5.47,5.38,0.08999999999999986,0.007000000000000561,5.4534,5.475,5.417000000000001,0.05799999999999894,-0.03799999999999937,5.352,5.4,5.28,0.1200000000000001,-0.0699999999999994,5.398,5.43,5.35,0.08000000000000007,-0.03000000000000025,17386,22416,14096,8320,-2330
