Date,CASHStock_Open_average,CASHStock_Open_max,CASHStock_Open_min,CASHStock_Open_volatility,CASHStock_Open_change,CASHStock_High_average,CASHStock_High_max,CASHStock_High_min,CASHStock_High_volatility,CASHStock_High_change,CASHStock_Low_average,CASHStock_Low_max,CASHStock_Low_min,CASHStock_Low_volatility,CASHStock_Low_change,CASHStock_Close_average,CASHStock_Close_max,CASHStock_Close_min,CASHStock_Close_volatility,CASHStock_Close_change,CASHStock_Volume_average,CASHStock_Volume_max,CASHStock_Volume_min,CASHStock_Volume_volatility,CASHStock_Volume_change
2018-01-14,34.45,34.83,34.1,0.7299999999999969,-0.7299999999999969,34.9825,35.05,34.93,0.11999999999999744,-0.02999999999999403,34.235,34.37,34.1,0.269999999999996,-0.269999999999996,34.5125,34.95,34.3,0.6500000000000057,0.5700000000000003,159416,226092,83124,142968,3963
2018-01-21,34.938,35.17,34.6,0.5700000000000003,0.12000000000000455,35.242,35.53,35.05,0.480000000000004,0.480000000000004,34.558,34.8,34.32,0.4799999999999969,0.22999999999999687,34.968,35.13,34.63,0.5,0.15000000000000568,135879,261633,93984,167649,13833
2018-01-28,36.618,39.02,34.4,4.6200000000000045,2.3500000000000014,37.46,39.33,34.55,4.780000000000001,4.199999999999996,34.94,37.0,33.82,3.1799999999999997,-0.5799999999999983,36.47,39.0,34.38,4.619999999999997,1.8999999999999986,327073,729579,120015,609564,156858
2018-02-04,36.152,36.6,35.28,1.3200000000000003,0.11999999999999744,37.0,37.58,36.62,0.9600000000000009,-0.22000000000000597,35.56,35.89,35.2,0.6899999999999977,-0.37999999999999545,36.238,36.73,35.58,1.1499999999999986,0.8400000000000034,251614,419775,132399,287376,136710
2018-02-11,36.142,36.52,35.68,0.8400000000000034,-0.09000000000000341,36.774,37.35,36.32,1.0300000000000011,0.7199999999999989,35.85,36.43,35.53,0.8999999999999986,0.8599999999999994,36.332,36.83,35.68,1.1499999999999986,0.30999999999999517,247837,415842,155616,260226,-23052
2018-02-18,36.5925,36.97,36.33,0.6400000000000006,-0.3400000000000034,37.1225,37.22,37.05,0.1700000000000017,-0.1700000000000017,36.06,36.13,36.03,0.10000000000000142,-0.01999999999999602,36.3225,36.52,36.08,0.44000000000000483,0.04999999999999716,116433,161229,85470,75759,60603
2018-02-25,36.206,36.63,35.85,0.7800000000000011,-0.4200000000000017,36.788000000000004,37.17,36.38,0.7899999999999991,0.01999999999999602,35.924,36.32,35.67,0.6499999999999986,-0.5200000000000031,36.292,36.75,35.8,0.9500000000000028,0.11999999999999744,156111,176412,131361,45051,-39888
2018-03-04,37.264,37.73,36.52,1.2099999999999937,1.1799999999999997,37.748,37.98,37.65,0.3299999999999983,0.27999999999999403,36.794000000000004,37.27,36.43,0.8400000000000034,0.8400000000000034,37.368,37.67,36.9,0.7700000000000031,0.30000000000000426,130726,171456,109236,62220,5388
2018-03-11,38.410000000000004,38.88,37.78,1.1000000000000014,0.9399999999999977,38.93,39.28,38.57,0.7100000000000009,0.3500000000000014,37.96,38.43,37.6,0.8299999999999983,0.7000000000000028,38.484,38.73,37.92,0.8099999999999952,-0.02999999999999403,180826,390948,90537,300411,215925
2018-03-18,37.888,38.52,36.98,1.5400000000000063,-1.5400000000000063,38.066,38.72,37.17,1.5499999999999972,-1.5499999999999972,37.112,37.94,35.68,2.259999999999998,-2.259999999999998,37.344,38.28,35.68,2.6000000000000014,-2.6000000000000014,167384,322629,116784,205845,194505
2018-03-25,36.197500000000005,36.27,36.03,0.240000000000002,-0.05000000000000426,36.682500000000005,37.12,36.27,0.8499999999999943,0.8499999999999943,35.932500000000005,36.22,35.7,0.519999999999996,0.4099999999999966,36.239999999999995,36.48,36.0,0.4799999999999969,0.3200000000000003,256877,476349,159429,316920,-276954
2018-04-01,37.14,37.98,36.35,1.6299999999999955,1.6099999999999994,37.704,38.45,36.68,1.7700000000000031,1.7700000000000031,36.72,37.37,35.85,1.519999999999996,1.1999999999999957,37.396,38.28,36.35,1.9299999999999997,1.5,172170,286152,88767,197385,113124
2018-04-08,37.65,38.07,37.2,0.8699999999999974,0.21999999999999886,37.988,38.25,37.77,0.4799999999999969,-0.17999999999999972,37.244,37.67,36.97,0.7000000000000028,0.25,37.538000000000004,37.88,37.15,0.730000000000004,0.480000000000004,143652,205428,95814,109614,-105810
2018-04-15,37.684,37.8,37.58,0.21999999999999886,0.07000000000000028,38.074,38.25,37.97,0.28000000000000114,0.2700000000000031,37.484,37.57,37.28,0.28999999999999915,0.11999999999999744,37.800000000000004,38.25,37.57,0.6799999999999997,0.6799999999999997,138097,202773,64233,138540,76374
2018-04-22,37.22,38.13,36.47,1.6600000000000037,-1.0,37.634,38.45,37.12,1.3300000000000054,-0.8800000000000026,36.589999999999996,37.11,36.12,0.990000000000002,-0.4299999999999997,37.066,37.43,36.35,1.0799999999999983,0.030000000000001137,217064,285138,167088,118050,-91266
