Date,CKXStock_Open_average,CKXStock_Open_max,CKXStock_Open_min,CKXStock_Open_volatility,CKXStock_Open_change,CKXStock_High_average,CKXStock_High_max,CKXStock_High_min,CKXStock_High_volatility,CKXStock_High_change,CKXStock_Low_average,CKXStock_Low_max,CKXStock_Low_min,CKXStock_Low_volatility,CKXStock_Low_change,CKXStock_Close_average,CKXStock_Close_max,CKXStock_Close_min,CKXStock_Close_volatility,CKXStock_Close_change,CKXStock_Volume_average,CKXStock_Volume_max,CKXStock_Volume_min,CKXStock_Volume_volatility,CKXStock_Volume_change
2018-01-14,10.166666666666666,10.25,10.0,0.25,-0.25,10.197,10.290999999999999,10.05,0.24099999999999788,-0.24099999999999788,10.083333333333334,10.25,10.0,0.25,-0.25,10.113666666666667,10.290999999999999,10.0,0.2909999999999986,-0.24099999999999788,321,500,164,336,336
2018-01-21,10.075,10.25,9.9,0.34999999999999964,-0.34999999999999964,10.2,10.25,10.15,0.09999999999999964,-0.09999999999999964,10.004999999999999,10.11,9.9,0.20999999999999908,-0.20999999999999908,10.08,10.11,10.05,0.05999999999999872,-0.05999999999999872,208,403,13,390,390
2018-01-28,10.3315,10.4,10.25,0.15000000000000036,0.15000000000000036,10.344,10.45,10.25,0.1999999999999993,0.15000000000000036,10.281500000000001,10.4,10.05,0.34999999999999964,0.34999999999999964,10.344,10.45,10.25,0.1999999999999993,0.15000000000000036,53,200,0,200,-198
2018-02-04,10.4,10.4,10.4,0.0,0.0,10.425,10.45,10.4,0.049999999999998934,-0.049999999999998934,10.4,10.4,10.4,0.0,0.0,10.425,10.45,10.4,0.049999999999998934,-0.049999999999998934,13,14,13,1,-1
2018-02-11,10.1785,10.257,10.1,0.15700000000000003,0.15700000000000003,10.1785,10.257,10.1,0.15700000000000003,0.15700000000000003,10.153500000000001,10.257,10.05,0.20699999999999896,0.20699999999999896,10.153500000000001,10.257,10.05,0.20699999999999896,0.20699999999999896,150,301,0,301,-301
2018-02-18,10.233333333333334,10.3,10.1,0.20000000000000107,-0.20000000000000107,10.339666666666666,10.388,10.3,0.08799999999999919,0.057000000000000384,10.233333333333334,10.3,10.1,0.20000000000000107,-0.20000000000000107,10.339666666666666,10.388,10.3,0.08799999999999919,0.057000000000000384,168,300,5,295,-295
2018-02-25,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.1,10.1,10.1,0.0,0.0,144,144,144,0,0
2018-03-04,10.15,10.15,10.15,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.0,10.0,10.0,0.0,0.0,10.41,10.41,10.41,0.0,0.0,9799,9799,9799,0,0
2018-03-11,10.205,10.205,10.205,0.0,0.0,10.205,10.205,10.205,0.0,0.0,10.205,10.205,10.205,0.0,0.0,10.205,10.205,10.205,0.0,0.0,2,2,2,0,0
2018-03-18,10.233333333333334,10.3,10.1,0.20000000000000107,0.20000000000000107,10.366666666666667,10.5,10.3,0.1999999999999993,-0.1999999999999993,10.233333333333334,10.3,10.1,0.20000000000000107,0.20000000000000107,10.366666666666667,10.5,10.3,0.1999999999999993,-0.1999999999999993,1638,2967,1,2966,2966
2018-03-25,10.524999999999999,10.7,10.35,0.34999999999999964,-0.34999999999999964,10.534500000000001,10.719000000000001,10.35,0.36900000000000155,-0.36900000000000155,10.524999999999999,10.7,10.35,0.34999999999999964,-0.34999999999999964,10.534500000000001,10.719000000000001,10.35,0.36900000000000155,-0.36900000000000155,70,125,15,110,110
2018-04-01,10.225,10.3,10.15,0.15000000000000036,-0.10000000000000142,10.2625,10.3,10.2,0.10000000000000142,0.0,10.15,10.3,9.85,0.45000000000000107,-0.10000000000000142,10.175,10.3,9.85,0.45000000000000107,0.0,530,1187,2,1185,1075
2018-04-08,10.233333333333333,10.45,9.9,0.5499999999999989,0.5499999999999989,10.233333333333333,10.45,9.9,0.5499999999999989,0.5499999999999989,9.85,9.95,9.7,0.25,-0.20000000000000107,9.983333333333333,10.1,9.9,0.1999999999999993,0.1999999999999993,886,2475,85,2390,2375
2018-04-15,10.07,10.2,9.98,0.21999999999999886,0.09999999999999964,10.07,10.2,9.98,0.21999999999999886,0.09999999999999964,10.0575,10.2,9.95,0.25,0.15000000000000036,10.0575,10.2,9.95,0.25,0.15000000000000036,81,207,0,207,-91
2018-04-22,10.25,10.5,10.0,0.5,0.5,10.475,10.5,10.45,0.05000000000000071,0.05000000000000071,10.075,10.2,9.95,0.25,0.25,10.35,10.45,10.25,0.1999999999999993,-0.1999999999999993,1648,2213,1083,1130,1130
2018-04-29,10.165,10.2,10.13,0.06999999999999851,0.06999999999999851,10.190000000000001,10.25,10.13,0.11999999999999922,0.11999999999999922,10.165,10.2,10.13,0.06999999999999851,0.06999999999999851,10.190000000000001,10.25,10.13,0.11999999999999922,0.11999999999999922,95,191,0,191,191
2018-05-06,10.566666666666666,10.9,9.9,1.0,-1.0,10.65,10.9,10.15,0.75,-0.75,10.166666666666666,10.4,9.9,0.5,-0.5,10.25,10.4,10.15,0.25,-0.25,816,1055,439,616,616
