Date,EGPStock_Open_average,EGPStock_Open_max,EGPStock_Open_min,EGPStock_Open_volatility,EGPStock_Open_change,EGPStock_High_average,EGPStock_High_max,EGPStock_High_min,EGPStock_High_volatility,EGPStock_High_change,EGPStock_Low_average,EGPStock_Low_max,EGPStock_Low_min,EGPStock_Low_volatility,EGPStock_Low_change,EGPStock_Close_average,EGPStock_Close_max,EGPStock_Close_min,EGPStock_Close_volatility,EGPStock_Close_change,EGPStock_Volume_average,EGPStock_Volume_max,EGPStock_Volume_min,EGPStock_Volume_volatility,EGPStock_Volume_change
2018-01-14,84.465,85.22,83.26,1.9599999999999937,-1.1599999999999966,85.2775,85.55,84.88,0.6700000000000017,-0.5799999999999983,83.77,84.44,83.11,1.3299999999999983,-1.0600000000000023,84.5525,85.35,83.45,1.8999999999999915,0.3499999999999943,190079,204128,175510,28618,-28618
2018-01-21,86.828,87.1,86.55,0.5499999999999972,0.39000000000000057,87.22800000000001,87.43,87.14,0.29000000000000625,0.060000000000002274,85.952,86.58,85.17,1.4099999999999966,0.5100000000000051,86.596,87.12,85.85,1.2700000000000102,-1.0100000000000051,180497,231680,147280,84400,-60749
2018-01-28,85.43599999999999,87.42,83.97,3.450000000000003,-0.15000000000000568,86.346,88.33,84.8,3.530000000000001,0.7099999999999937,84.394,84.73,83.31,1.4200000000000017,0.0,85.416,86.81,84.36,2.450000000000003,0.7399999999999949,253907,446968,134150,312818,312818
2018-02-04,81.038,85.06,78.74,6.320000000000007,-6.320000000000007,82.388,85.62,81.01,4.609999999999999,-4.609999999999999,79.32600000000001,81.14,78.11,3.030000000000001,-3.030000000000001,80.33800000000001,81.65,78.17,3.480000000000004,-1.3500000000000085,369803,494042,274907,219135,-124030
2018-02-11,80.672,81.7,79.77,1.9300000000000068,0.9200000000000017,81.428,82.72,80.57,2.1500000000000057,1.8700000000000045,79.688,81.57,77.74,3.8299999999999983,3.8299999999999983,81.014,82.11,80.06,2.049999999999997,2.049999999999997,326955,483036,199053,283983,-225486
2018-02-18,81.0625,81.58,80.38,1.2000000000000028,0.37000000000000455,81.865,82.39,81.39,1.0,-0.20000000000000284,80.44,81.05,79.85,1.2000000000000028,0.1700000000000017,81.05,82.07,79.97,2.0999999999999943,1.019999999999996,225272,284503,191132,93371,-38651
2018-02-25,81.364,82.28,80.44,1.8400000000000034,-1.8400000000000034,81.9,82.28,80.93,1.3499999999999943,-1.3499999999999943,80.49,81.33,80.03,1.2999999999999972,-1.2999999999999972,80.996,82.0,80.38,1.6200000000000045,-1.3599999999999994,201224,249053,180413,68640,28101
2018-03-04,82.066,83.2,80.38,2.8200000000000074,2.8200000000000074,82.988,84.16,82.29,1.8699999999999903,1.769999999999996,81.584,82.48,80.38,2.1000000000000085,1.980000000000004,82.744,84.16,81.76,2.3999999999999915,2.3999999999999915,207412,295828,114766,181062,-5545
2018-03-11,84.19,84.86,83.78,1.0799999999999983,-0.28000000000000114,84.642,85.06,84.36,0.7000000000000028,-0.28000000000000114,83.642,83.93,83.23,0.7000000000000028,-0.46000000000000796,84.072,84.38,83.85,0.5300000000000011,-0.36999999999999034,217386,452393,130595,321798,287483
2018-03-18,82.712,83.91,81.59,2.319999999999993,-2.319999999999993,83.282,84.13,81.94,2.1899999999999977,-2.1599999999999966,81.766,83.14,79.63,3.510000000000005,-3.510000000000005,82.116,83.78,79.79,3.989999999999995,-3.989999999999995,193324,241390,165220,76170,3154
