Date,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Open_average,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Open_max,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Open_min,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Open_volatility,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Open_change,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_High_average,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_High_max,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_High_min,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_High_volatility,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_High_change,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Low_average,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Low_max,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Low_min,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Low_volatility,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Low_change,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Close_average,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Close_max,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Close_min,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Close_volatility,SPDR S&P 500 Fossil Fuel Reserves FreeEtf_Close_change
2018-04-29,63.39,63.39,63.39,0.0,0.0,64.67,64.67,64.67,0.0,0.0,63.39,63.39,63.39,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2018-05-06,65.69,65.69,65.69,0.0,0.0,66.18,66.18,66.18,0.0,0.0,65.69,65.69,65.69,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2018-05-13,65.69,65.69,65.69,0.0,0.0,65.81,65.81,65.81,0.0,0.0,65.69,65.69,65.69,0.0,0.0,65.72,65.72,65.72,0.0,0.0
2018-05-20,65.99,65.99,65.99,0.0,0.0,66.2,66.2,66.2,0.0,0.0,65.98,65.98,65.98,0.0,0.0,66.01,66.01,66.01,0.0,0.0
2018-05-27,66.0,66.0,66.0,0.0,0.0,66.41,66.41,66.41,0.0,0.0,66.0,66.0,66.0,0.0,0.0,66.28,66.28,66.28,0.0,0.0
2018-06-03,67.34,67.34,67.34,0.0,0.0,67.5,67.5,67.5,0.0,0.0,67.15,67.15,67.15,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2018-06-10,67.27,67.27,67.27,0.0,0.0,67.66,67.66,67.66,0.0,0.0,67.15,67.15,67.15,0.0,0.0,67.51,67.51,67.51,0.0,0.0
2018-06-17,66.78,66.78,66.78,0.0,0.0,66.89,66.89,66.89,0.0,0.0,66.65,66.65,66.65,0.0,0.0,66.79,66.79,66.79,0.0,0.0
2018-06-24,65.93,65.93,65.93,0.0,0.0,66.18,66.18,66.18,0.0,0.0,65.82,65.82,65.82,0.0,0.0,65.82,65.82,65.82,0.0,0.0
2018-07-01,65.79,65.79,65.79,0.0,0.0,66.68,66.68,66.68,0.0,0.0,65.79,65.79,65.79,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2018-07-08,67.72,67.72,67.72,0.0,0.0,67.84,67.84,67.84,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.73,67.73,67.73,0.0,0.0
2018-07-15,67.81,67.81,67.81,0.0,0.0,68.01,68.01,68.01,0.0,0.0,67.79,67.79,67.79,0.0,0.0,67.84,67.84,67.84,0.0,0.0
2018-07-22,68.75,68.75,68.75,0.0,0.0,68.75,68.75,68.75,0.0,0.0,68.08,68.08,68.08,0.0,0.0,68.27,68.27,68.27,0.0,0.0
2018-07-29,68.75,68.75,68.75,0.0,0.0,68.9,68.9,68.9,0.0,0.0,68.67,68.67,68.67,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2018-08-05,68.71,68.71,68.71,0.0,0.0,69.09,69.09,69.09,0.0,0.0,68.71,68.71,68.71,0.0,0.0,69.09,69.09,69.09,0.0,0.0
2018-08-12,69.1,69.1,69.1,0.0,0.0,69.43,69.43,69.43,0.0,0.0,69.03,69.03,69.03,0.0,0.0,69.39,69.39,69.39,0.0,0.0
2018-08-19,69.76,69.76,69.76,0.0,0.0,69.98,69.98,69.98,0.0,0.0,69.72,69.72,69.72,0.0,0.0,69.9,69.9,69.9,0.0,0.0
2018-08-26,70.9,70.9,70.9,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.36,70.36,70.36,0.0,0.0,70.6,70.6,70.6,0.0,0.0
2018-09-02,69.64,69.64,69.64,0.0,0.0,70.51,70.51,70.51,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.95,69.95,69.95,0.0,0.0
2018-09-09,71.09,71.09,71.09,0.0,0.0,71.09,71.09,71.09,0.0,0.0,70.62,70.62,70.62,0.0,0.0,70.64,70.64,70.64,0.0,0.0
2018-09-16,71.55,71.55,71.55,0.0,0.0,71.57,71.57,71.57,0.0,0.0,71.44,71.44,71.44,0.0,0.0,71.45,71.45,71.45,0.0,0.0
2018-09-23,70.85,70.85,70.85,0.0,0.0,70.85,70.85,70.85,0.0,0.0,70.56,70.56,70.56,0.0,0.0,70.63,70.63,70.63,0.0,0.0
2018-09-30,70.49,70.49,70.49,0.0,0.0,70.49,70.49,70.49,0.0,0.0,69.54,69.54,69.54,0.0,0.0,69.83,69.83,69.83,0.0,0.0
2018-10-07,67.36,67.36,67.36,0.0,0.0,67.36,67.36,67.36,0.0,0.0,66.18,66.18,66.18,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2018-10-14,67.73,67.73,67.73,0.0,0.0,67.73,67.73,67.73,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.15,67.15,67.15,0.0,0.0
2018-10-21,64.75,64.75,64.75,0.0,0.0,65.1,65.1,65.1,0.0,0.0,63.58,63.58,63.58,0.0,0.0,64.69,64.69,64.69,0.0,0.0
2018-10-28,66.89,66.89,66.89,0.0,0.0,66.89,66.89,66.89,0.0,0.0,65.75,65.75,65.75,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2018-11-04,67.86,67.86,67.86,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.34,67.34,67.34,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2018-11-11,65.95,65.95,65.95,0.0,0.0,66.72,66.72,66.72,0.0,0.0,65.95,65.95,65.95,0.0,0.0,66.72,66.72,66.72,0.0,0.0
2018-11-18,64.1,64.1,64.1,0.0,0.0,64.14,64.14,64.14,0.0,0.0,63.76,63.76,63.76,0.0,0.0,64.14,64.14,64.14,0.0,0.0
2018-11-25,66.82,66.82,66.82,0.0,0.0,67.14,67.14,67.14,0.0,0.0,66.5,66.5,66.5,0.0,0.0,67.03,67.03,67.03,0.0,0.0
2018-12-02,65.62,65.62,65.62,0.0,0.0,65.77,65.77,65.77,0.0,0.0,63.74,63.74,63.74,0.0,0.0,64.47,64.47,64.47,0.0,0.0
2018-12-09,64.0,64.0,64.0,0.0,0.0,64.0,64.0,64.0,0.0,0.0,63.03,63.03,63.03,0.0,0.0,63.35,63.35,63.35,0.0,0.0
2018-12-16,60.13,60.13,60.13,0.0,0.0,60.37,60.37,60.37,0.0,0.0,58.67,58.67,58.67,0.0,0.0,58.9,58.9,58.9,0.0,0.0
2018-12-23,60.61,60.61,60.61,0.0,0.0,61.0,61.0,61.0,0.0,0.0,60.17,60.17,60.17,0.0,0.0,60.27,60.27,60.27,0.0,0.0
2018-12-30,60.32,60.32,60.32,0.0,0.0,61.4,61.4,61.4,0.0,0.0,60.32,60.32,60.32,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2019-01-06,62.84,62.84,62.84,0.0,0.0,62.9,62.9,62.9,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.82,62.82,62.82,0.0,0.0
2019-01-13,64.62,64.62,64.62,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.33,64.33,64.33,0.0,0.0,64.67,64.67,64.67,0.0,0.0
2019-01-20,64.86,64.86,64.86,0.0,0.0,64.86,64.86,64.86,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.64,64.64,64.64,0.0,0.0
2019-01-27,65.8,65.8,65.8,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.48,65.48,65.48,0.0,0.0,65.69,65.69,65.69,0.0,0.0
2019-02-03,65.28,65.28,65.28,0.0,0.0,65.67,65.67,65.67,0.0,0.0,65.26,65.26,65.26,0.0,0.0,65.63,65.63,65.63,0.0,0.0
2019-02-10,67.12,67.12,67.12,0.0,0.0,67.43,67.43,67.43,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.43,67.43,67.43,0.0,0.0
2019-02-17,67.58,67.58,67.58,0.0,0.0,67.91,67.91,67.91,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-02-24,68.35,68.35,68.35,0.0,0.0,68.35,68.35,68.35,0.0,0.0,67.84,67.84,67.84,0.0,0.0,68.19,68.19,68.19,0.0,0.0
2019-03-03,66.5,66.5,66.5,0.0,0.0,66.63,66.63,66.63,0.0,0.0,66.27,66.27,66.27,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2019-03-10,68.5,68.5,68.5,0.0,0.0,68.81,68.81,68.81,0.0,0.0,68.5,68.5,68.5,0.0,0.0,68.63,68.63,68.63,0.0,0.0
2019-03-17,69.02,69.02,69.02,0.0,0.0,69.02,69.02,69.02,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-03-24,68.59,68.59,68.59,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.24,68.24,68.24,0.0,0.0,68.24,68.24,68.24,0.0,0.0
2019-03-31,70.01,70.01,70.01,0.0,0.0,70.18,70.18,70.18,0.0,0.0,70.01,70.01,70.01,0.0,0.0,70.13,70.13,70.13,0.0,0.0
2019-04-07,70.66,70.66,70.66,0.0,0.0,70.75,70.75,70.75,0.0,0.0,70.36,70.36,70.36,0.0,0.0,70.52,70.52,70.52,0.0,0.0
2019-04-14,70.67,70.67,70.67,0.0,0.0,70.7,70.7,70.7,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.56,70.56,70.56,0.0,0.0
2019-04-21,71.38,71.38,71.38,0.0,0.0,71.48,71.48,71.48,0.0,0.0,71.01,71.01,71.01,0.0,0.0,71.37,71.37,71.37,0.0,0.0
2019-04-28,71.22,71.22,71.22,0.0,0.0,71.81,71.81,71.81,0.0,0.0,71.22,71.22,71.22,0.0,0.0,71.78,71.78,71.78,0.0,0.0
2019-05-05,69.45,69.45,69.45,0.0,0.0,70.06,70.06,70.06,0.0,0.0,68.87,68.87,68.87,0.0,0.0,70.04,70.04,70.04,0.0,0.0
2019-05-12,69.8,69.8,69.8,0.0,0.0,70.21,70.21,70.21,0.0,0.0,69.51,69.51,69.51,0.0,0.0,69.51,69.51,69.51,0.0,0.0
2019-05-19,69.25,69.25,69.25,0.0,0.0,69.25,69.25,69.25,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.82,68.82,68.82,0.0,0.0
2019-05-26,67.15,67.15,67.15,0.0,0.0,67.58,67.58,67.58,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2019-06-02,69.8,69.8,69.8,0.0,0.0,70.32,70.32,70.32,0.0,0.0,69.8,69.8,69.8,0.0,0.0,70.21,70.21,70.21,0.0,0.0
2019-06-09,70.44,70.44,70.44,0.0,0.0,70.58,70.58,70.58,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.58,70.58,70.58,0.0,0.0
2019-06-16,72.08,72.08,72.08,0.0,0.0,72.26,72.26,72.26,0.0,0.0,71.98,71.98,71.98,0.0,0.0,71.98,71.98,71.98,0.0,0.0
2019-06-23,71.42,71.42,71.42,0.0,0.0,71.75,71.75,71.75,0.0,0.0,71.24,71.24,71.24,0.0,0.0,71.53,71.53,71.53,0.0,0.0
2019-06-30,72.6,72.6,72.6,0.0,0.0,72.86,72.86,72.86,0.0,0.0,72.29,72.29,72.29,0.0,0.0,72.69,72.69,72.69,0.0,0.0
2019-07-07,73.17,73.17,73.17,0.0,0.0,73.32,73.32,73.32,0.0,0.0,73.15,73.15,73.15,0.0,0.0,73.32,73.32,73.32,0.0,0.0
2019-07-14,73.25,73.25,73.25,0.0,0.0,73.25,73.25,73.25,0.0,0.0,72.59,72.59,72.59,0.0,0.0,72.59,72.59,72.59,0.0,0.0
2019-07-21,73.45,73.45,73.45,0.0,0.0,73.83,73.83,73.83,0.0,0.0,73.45,73.45,73.45,0.0,0.0,73.8,73.8,73.8,0.0,0.0
2019-07-28,71.83,71.83,71.83,0.0,0.0,71.83,71.83,71.83,0.0,0.0,71.14,71.14,71.14,0.0,0.0,71.27,71.27,71.27,0.0,0.0
2019-08-04,71.49,71.49,71.49,0.0,0.0,71.56,71.56,71.56,0.0,0.0,70.83,70.83,70.83,0.0,0.0,71.29,71.29,71.29,0.0,0.0
2019-08-11,70.23,70.23,70.23,0.0,0.0,70.87,70.87,70.87,0.0,0.0,70.18,70.18,70.18,0.0,0.0,70.47,70.47,70.47,0.0,0.0
2019-08-18,71.29,71.29,71.29,0.0,0.0,71.31,71.31,71.31,0.0,0.0,69.55,69.55,69.55,0.0,0.0,69.69,69.69,69.69,0.0,0.0
2019-08-25,71.92,71.92,71.92,0.0,0.0,71.92,71.92,71.92,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.63,71.63,71.63,0.0,0.0
2019-09-01,73.07,73.07,73.07,0.0,0.0,73.07,73.07,73.07,0.0,0.0,72.84,72.84,72.84,0.0,0.0,72.86,72.86,72.86,0.0,0.0
2019-09-08,73.74,73.74,73.74,0.0,0.0,73.85,73.85,73.85,0.0,0.0,73.53,73.53,73.53,0.0,0.0,73.57,73.57,73.57,0.0,0.0
2019-09-15,73.6,73.6,73.6,0.0,0.0,73.82,73.82,73.82,0.0,0.0,73.21,73.21,73.21,0.0,0.0,73.53,73.53,73.53,0.0,0.0
2019-09-22,72.98,72.98,72.98,0.0,0.0,73.21,73.21,73.21,0.0,0.0,72.1,72.1,72.1,0.0,0.0,72.17,72.17,72.17,0.0,0.0
2019-09-29,71.42,71.42,71.42,0.0,0.0,76.87,76.87,76.87,0.0,0.0,71.38,71.38,71.38,0.0,0.0,72.1,72.1,72.1,0.0,0.0
2019-10-06,72.64,72.64,72.64,0.0,0.0,73.18,73.18,73.18,0.0,0.0,72.56,72.56,72.56,0.0,0.0,72.59,72.59,72.59,0.0,0.0
2019-10-13,73.24,73.24,73.24,0.0,0.0,73.27,73.27,73.27,0.0,0.0,72.9,72.9,72.9,0.0,0.0,73.13,73.13,73.13,0.0,0.0
2019-10-20,73.5,73.5,73.5,0.0,0.0,73.94,73.94,73.94,0.0,0.0,73.5,73.5,73.5,0.0,0.0,73.88,73.88,73.88,0.0,0.0
2019-10-27,74.8,74.8,74.8,0.0,0.0,75.0,75.0,75.0,0.0,0.0,74.72,74.72,74.72,0.0,0.0,74.95,74.95,74.95,0.0,0.0
2019-11-03,75.38,75.38,75.38,0.0,0.0,75.64,75.64,75.64,0.0,0.0,75.38,75.38,75.38,0.0,0.0,75.62,75.62,75.62,0.0,0.0
2019-11-10,76.23,76.23,76.23,0.0,0.0,76.35,76.35,76.35,0.0,0.0,76.22,76.22,76.22,0.0,0.0,76.35,76.35,76.35,0.0,0.0
2019-11-17,76.34,76.34,76.34,0.0,0.0,76.39,76.39,76.39,0.0,0.0,76.08,76.08,76.08,0.0,0.0,76.19,76.19,76.19,0.0,0.0
2019-11-24,77.59,77.59,77.59,0.0,0.0,77.59,77.59,77.59,0.0,0.0,77.05,77.05,77.05,0.0,0.0,77.05,77.05,77.05,0.0,0.0
2019-12-01,77.06,77.06,77.06,0.0,0.0,77.27,77.27,77.27,0.0,0.0,77.06,77.06,77.06,0.0,0.0,77.15,77.15,77.15,0.0,0.0
2019-12-08,77.82,77.82,77.82,0.0,0.0,78.18,78.18,78.18,0.0,0.0,77.59,77.59,77.59,0.0,0.0,77.8,77.8,77.8,0.0,0.0
2019-12-15,78.98,78.98,78.98,0.0,0.0,81.74,81.74,81.74,0.0,0.0,78.97,78.97,78.97,0.0,0.0,79.11,79.11,79.11,0.0,0.0
2019-12-22,79.36,79.36,79.36,0.0,0.0,79.36,79.36,79.36,0.0,0.0,79.1,79.1,79.1,0.0,0.0,79.14,79.14,79.14,0.0,0.0
2019-12-29,78.95,78.95,78.95,0.0,0.0,79.31,79.31,79.31,0.0,0.0,78.59,78.59,78.59,0.0,0.0,79.06,79.06,79.06,0.0,0.0
2020-01-05,80.29,80.29,80.29,0.0,0.0,80.3,80.3,80.3,0.0,0.0,79.73,79.73,79.73,0.0,0.0,79.86,79.86,79.86,0.0,0.0
2020-01-12,81.33,81.33,81.33,0.0,0.0,81.47,81.47,81.47,0.0,0.0,81.24,81.24,81.24,0.0,0.0,81.47,81.47,81.47,0.0,0.0
2020-01-19,81.82,81.82,81.82,0.0,0.0,81.82,81.82,81.82,0.0,0.0,80.49,80.49,80.49,0.0,0.0,80.76,80.76,80.76,0.0,0.0
2020-01-26,80.56,80.56,80.56,0.0,0.0,80.56,80.56,80.56,0.0,0.0,78.91,78.91,78.91,0.0,0.0,79.17,79.17,79.17,0.0,0.0
2020-02-02,82.2,82.2,82.2,0.0,0.0,82.2,82.2,82.2,0.0,0.0,81.67,81.67,81.67,0.0,0.0,81.79,81.79,81.79,0.0,0.0
2020-02-09,83.03,83.03,83.03,0.0,0.0,83.13,83.13,83.13,0.0,0.0,82.85,82.85,82.85,0.0,0.0,83.06,83.06,83.06,0.0,0.0
2020-02-16,82.61,82.61,82.61,0.0,0.0,82.61,82.61,82.61,0.0,0.0,81.84,81.84,81.84,0.0,0.0,82.06,82.06,82.06,0.0,0.0
2020-02-23,71.0,71.0,71.0,0.0,0.0,72.98,72.98,72.98,0.0,0.0,70.56,70.56,70.56,0.0,0.0,72.98,72.98,72.98,0.0,0.0
2020-03-01,72.39,72.39,72.39,0.0,0.0,73.67,73.67,73.67,0.0,0.0,71.7,71.7,71.7,0.0,0.0,73.4,73.4,73.4,0.0,0.0
2020-03-08,67.15,67.15,67.15,0.0,0.0,67.15,67.15,67.15,0.0,0.0,67.15,67.15,67.15,0.0,0.0,67.15,67.15,67.15,0.0,0.0
2020-03-15,57.42,57.42,57.42,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.42,57.42,57.42,0.0,0.0,57.42,57.42,57.42,0.0,0.0
2020-03-22,62.73,62.73,62.73,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.73,62.73,62.73,0.0,0.0,62.73,62.73,62.73,0.0,0.0
2020-03-29,61.86,61.86,61.86,0.0,0.0,62.38,62.38,62.38,0.0,0.0,60.82,60.82,60.82,0.0,0.0,61.4,61.4,61.4,0.0,0.0
2020-04-05,69.15,69.15,69.15,0.0,0.0,69.47,69.47,69.47,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.88,68.88,68.88,0.0,0.0
2020-04-12,71.2,71.2,71.2,0.0,0.0,71.2,71.2,71.2,0.0,0.0,69.92,69.92,69.92,0.0,0.0,70.86,70.86,70.86,0.0,0.0
2020-04-19,69.71,69.71,69.71,0.0,0.0,70.12,70.12,70.12,0.0,0.0,68.93,68.93,68.93,0.0,0.0,69.89,69.89,69.89,0.0,0.0
2020-04-26,69.71,69.71,69.71,0.0,0.0,69.71,69.71,69.71,0.0,0.0,69.71,69.71,69.71,0.0,0.0,69.71,69.71,69.71,0.0,0.0
2020-05-03,71.83,71.83,71.83,0.0,0.0,72.18,72.18,72.18,0.0,0.0,71.74,71.74,71.74,0.0,0.0,72.15,72.15,72.15,0.0,0.0
2020-05-10,69.81,69.81,69.81,0.0,0.0,70.66,70.66,70.66,0.0,0.0,69.81,69.81,69.81,0.0,0.0,70.66,70.66,70.66,0.0,0.0
2020-05-17,72.86,72.86,72.86,0.0,0.0,72.97,72.97,72.97,0.0,0.0,72.39,72.39,72.39,0.0,0.0,72.93,72.93,72.93,0.0,0.0
2020-05-24,74.62,74.62,74.62,0.0,0.0,75.31,75.31,75.31,0.0,0.0,74.06,74.06,74.06,0.0,0.0,75.21,75.21,75.21,0.0,0.0
2020-05-31,78.68,78.68,78.68,0.0,0.0,78.68,78.68,78.68,0.0,0.0,78.68,78.68,78.68,0.0,0.0,78.68,78.68,78.68,0.0,0.0
2020-06-07,76.31,76.31,76.31,0.0,0.0,76.31,76.31,76.31,0.0,0.0,73.76,73.76,73.76,0.0,0.0,75.19,75.19,75.19,0.0,0.0
2020-06-14,78.17,78.17,78.17,0.0,0.0,78.17,78.17,78.17,0.0,0.0,76.32,76.32,76.32,0.0,0.0,76.64,76.64,76.64,0.0,0.0
2020-06-21,75.56,75.56,75.56,0.0,0.0,75.58,75.58,75.58,0.0,0.0,74.13,74.13,74.13,0.0,0.0,74.15,74.15,74.15,0.0,0.0
2020-06-28,77.21,77.21,77.21,0.0,0.0,77.21,77.21,77.21,0.0,0.0,77.21,77.21,77.21,0.0,0.0,77.21,77.21,77.21,0.0,0.0
2020-07-05,77.94,77.94,77.94,0.0,0.0,78.45,78.45,78.45,0.0,0.0,77.59,77.59,77.59,0.0,0.0,77.59,77.59,77.59,0.0,0.0
