Date,SPDR Dow Jones Global Real EstateEtf_Open_average,SPDR Dow Jones Global Real EstateEtf_Open_max,SPDR Dow Jones Global Real EstateEtf_Open_min,SPDR Dow Jones Global Real EstateEtf_Open_volatility,SPDR Dow Jones Global Real EstateEtf_Open_change,SPDR Dow Jones Global Real EstateEtf_High_average,SPDR Dow Jones Global Real EstateEtf_High_max,SPDR Dow Jones Global Real EstateEtf_High_min,SPDR Dow Jones Global Real EstateEtf_High_volatility,SPDR Dow Jones Global Real EstateEtf_High_change,SPDR Dow Jones Global Real EstateEtf_Low_average,SPDR Dow Jones Global Real EstateEtf_Low_max,SPDR Dow Jones Global Real EstateEtf_Low_min,SPDR Dow Jones Global Real EstateEtf_Low_volatility,SPDR Dow Jones Global Real EstateEtf_Low_change,SPDR Dow Jones Global Real EstateEtf_Close_average,SPDR Dow Jones Global Real EstateEtf_Close_max,SPDR Dow Jones Global Real EstateEtf_Close_min,SPDR Dow Jones Global Real EstateEtf_Close_volatility,SPDR Dow Jones Global Real EstateEtf_Close_change
2018-05-20,47.24,47.24,47.24,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.21,47.21,47.21,0.0,0.0,47.31,47.31,47.31,0.0,0.0
2018-05-27,47.66,47.66,47.66,0.0,0.0,47.94,47.94,47.94,0.0,0.0,47.66,47.66,47.66,0.0,0.0,47.83,47.83,47.83,0.0,0.0
2018-06-03,48.26,48.26,48.26,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.21,48.21,48.21,0.0,0.0,48.38,48.38,48.38,0.0,0.0
2018-06-10,47.45,47.45,47.45,0.0,0.0,47.56,47.56,47.56,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.33,47.33,47.33,0.0,0.0
2018-06-17,47.8,47.8,47.8,0.0,0.0,48.11,48.11,48.11,0.0,0.0,47.77,47.77,47.77,0.0,0.0,48.02,48.02,48.02,0.0,0.0
2018-06-24,48.05,48.05,48.05,0.0,0.0,48.25,48.25,48.25,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.11,48.11,48.11,0.0,0.0
2018-07-01,48.73,48.73,48.73,0.0,0.0,48.91,48.91,48.91,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2018-07-08,48.52,48.52,48.52,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.38,48.38,48.38,0.0,0.0,48.42,48.42,48.42,0.0,0.0
2018-07-15,48.16,48.16,48.16,0.0,0.0,48.26,48.26,48.26,0.0,0.0,47.97,47.97,47.97,0.0,0.0,48.04,48.04,48.04,0.0,0.0
2018-07-22,48.29,48.29,48.29,0.0,0.0,48.29,48.29,48.29,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2018-07-29,48.42,48.42,48.42,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.83,48.83,48.83,0.0,0.0
2018-08-05,48.22,48.22,48.22,0.0,0.0,48.22,48.22,48.22,0.0,0.0,47.88,47.88,47.88,0.0,0.0,47.88,47.88,47.88,0.0,0.0
2018-08-12,48.45,48.45,48.45,0.0,0.0,48.94,48.94,48.94,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.88,48.88,48.88,0.0,0.0
2018-08-19,48.66,48.66,48.66,0.0,0.0,48.87,48.87,48.87,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.87,48.87,48.87,0.0,0.0
2018-08-26,49.02,49.02,49.02,0.0,0.0,49.31,49.31,49.31,0.0,0.0,48.92,48.92,48.92,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2018-09-02,48.57,48.57,48.57,0.0,0.0,48.57,48.57,48.57,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.34,48.34,48.34,0.0,0.0
2018-09-09,48.79,48.79,48.79,0.0,0.0,48.86,48.86,48.86,0.0,0.0,48.24,48.24,48.24,0.0,0.0,48.53,48.53,48.53,0.0,0.0
2018-09-16,48.49,48.49,48.49,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.36,48.36,48.36,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2018-09-23,47.16,47.16,47.16,0.0,0.0,47.62,47.62,47.62,0.0,0.0,47.1,47.1,47.1,0.0,0.0,47.57,47.57,47.57,0.0,0.0
2018-09-30,46.05,46.05,46.05,0.0,0.0,46.11,46.11,46.11,0.0,0.0,45.94,45.94,45.94,0.0,0.0,45.94,45.94,45.94,0.0,0.0
2018-10-07,45.15,45.15,45.15,0.0,0.0,45.37,45.37,45.37,0.0,0.0,44.74,44.74,44.74,0.0,0.0,45.01,45.01,45.01,0.0,0.0
2018-10-14,45.91,45.91,45.91,0.0,0.0,46.17,46.17,46.17,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.1,46.1,46.1,0.0,0.0
2018-10-21,46.08,46.08,46.08,0.0,0.0,46.15,46.15,46.15,0.0,0.0,45.35,45.35,45.35,0.0,0.0,45.67,45.67,45.67,0.0,0.0
2018-10-28,46.31,46.31,46.31,0.0,0.0,46.31,46.31,46.31,0.0,0.0,45.47,45.47,45.47,0.0,0.0,45.76,45.76,45.76,0.0,0.0
2018-11-04,47.01,47.01,47.01,0.0,0.0,47.17,47.17,47.17,0.0,0.0,46.85,46.85,46.85,0.0,0.0,47.1,47.1,47.1,0.0,0.0
2018-11-11,46.74,46.74,46.74,0.0,0.0,47.21,47.21,47.21,0.0,0.0,46.74,46.74,46.74,0.0,0.0,47.16,47.16,47.16,0.0,0.0
2018-11-18,46.86,46.86,46.86,0.0,0.0,47.06,47.06,47.06,0.0,0.0,46.71,46.71,46.71,0.0,0.0,46.87,46.87,46.87,0.0,0.0
2018-11-25,47.27,47.27,47.27,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2018-12-02,48.15,48.15,48.15,0.0,0.0,48.17,48.17,48.17,0.0,0.0,47.54,47.54,47.54,0.0,0.0,47.68,47.68,47.68,0.0,0.0
2018-12-09,46.79,46.79,46.79,0.0,0.0,47.01,47.01,47.01,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.89,46.89,46.89,0.0,0.0
2018-12-16,45.09,45.09,45.09,0.0,0.0,45.69,45.69,45.69,0.0,0.0,44.5,44.5,44.5,0.0,0.0,44.54,44.54,44.54,0.0,0.0
2018-12-23,44.33,44.33,44.33,0.0,0.0,44.59,44.59,44.59,0.0,0.0,43.92,43.92,43.92,0.0,0.0,44.19,44.19,44.19,0.0,0.0
2018-12-30,43.88,43.88,43.88,0.0,0.0,44.62,44.62,44.62,0.0,0.0,43.88,43.88,43.88,0.0,0.0,44.35,44.35,44.35,0.0,0.0
2019-01-06,46.0,46.0,46.0,0.0,0.0,46.12,46.12,46.12,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.08,46.08,46.08,0.0,0.0
2019-01-13,46.86,46.86,46.86,0.0,0.0,46.91,46.91,46.91,0.0,0.0,46.7,46.7,46.7,0.0,0.0,46.87,46.87,46.87,0.0,0.0
2019-01-20,47.18,47.18,47.18,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.56,47.56,47.56,0.0,0.0
2019-01-27,48.85,48.85,48.85,0.0,0.0,48.9,48.9,48.9,0.0,0.0,48.16,48.16,48.16,0.0,0.0,48.65,48.65,48.65,0.0,0.0
2019-02-03,48.99,48.99,48.99,0.0,0.0,49.08,49.08,49.08,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2019-02-10,48.93,48.93,48.93,0.0,0.0,49.09,49.09,49.09,0.0,0.0,48.86,48.86,48.86,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2019-02-17,49.09,49.09,49.09,0.0,0.0,49.41,49.41,49.41,0.0,0.0,48.93,48.93,48.93,0.0,0.0,49.26,49.26,49.26,0.0,0.0
2019-02-24,49.0,49.0,49.0,0.0,0.0,49.21,49.21,49.21,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2019-03-03,48.66,48.66,48.66,0.0,0.0,48.88,48.88,48.88,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.78,48.78,48.78,0.0,0.0
2019-03-10,49.88,49.88,49.88,0.0,0.0,49.88,49.88,49.88,0.0,0.0,49.63,49.63,49.63,0.0,0.0,49.73,49.73,49.73,0.0,0.0
2019-03-17,49.74,49.74,49.74,0.0,0.0,50.0,50.0,50.0,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2019-03-24,50.29,50.29,50.29,0.0,0.0,50.29,50.29,50.29,0.0,0.0,49.96,49.96,49.96,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2019-03-31,50.05,50.05,50.05,0.0,0.0,50.21,50.21,50.21,0.0,0.0,49.96,49.96,49.96,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-04-07,50.17,50.17,50.17,0.0,0.0,50.35,50.35,50.35,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2019-04-14,48.96,48.96,48.96,0.0,0.0,49.34,49.34,49.34,0.0,0.0,48.96,48.96,48.96,0.0,0.0,49.31,49.31,49.31,0.0,0.0
2019-04-21,49.7,49.7,49.7,0.0,0.0,49.85,49.85,49.85,0.0,0.0,49.54,49.54,49.54,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2019-04-28,49.96,49.96,49.96,0.0,0.0,50.22,50.22,50.22,0.0,0.0,49.8,49.8,49.8,0.0,0.0,50.21,50.21,50.21,0.0,0.0
2019-05-05,49.3,49.3,49.3,0.0,0.0,49.78,49.78,49.78,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.75,49.75,49.75,0.0,0.0
2019-05-12,50.01,50.01,50.01,0.0,0.0,50.17,50.17,50.17,0.0,0.0,49.87,49.87,49.87,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2019-05-19,50.2,50.2,50.2,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2019-05-26,49.08,49.08,49.08,0.0,0.0,49.6,49.6,49.6,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.48,49.48,49.48,0.0,0.0
2019-06-02,50.55,50.55,50.55,0.0,0.0,50.73,50.73,50.73,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2019-06-09,50.62,50.62,50.62,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.54,50.54,50.54,0.0,0.0,50.54,50.54,50.54,0.0,0.0
2019-06-16,51.24,51.24,51.24,0.0,0.0,51.24,51.24,51.24,0.0,0.0,50.86,50.86,50.86,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-06-23,49.68,49.68,49.68,0.0,0.0,50.02,50.02,50.02,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2019-06-30,51.0,51.0,51.0,0.0,0.0,51.1,51.1,51.1,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2019-07-07,51.02,51.02,51.02,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-07-14,51.0,51.0,51.0,0.0,0.0,51.0,51.0,51.0,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2019-07-21,50.18,50.18,50.18,0.0,0.0,50.29,50.29,50.29,0.0,0.0,49.98,49.98,49.98,0.0,0.0,50.27,50.27,50.27,0.0,0.0
2019-07-28,49.89,49.89,49.89,0.0,0.0,50.37,50.37,50.37,0.0,0.0,49.89,49.89,49.89,0.0,0.0,50.09,50.09,50.09,0.0,0.0
2019-08-04,50.35,50.35,50.35,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.05,50.05,50.05,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-08-11,50.12,50.12,50.12,0.0,0.0,50.57,50.57,50.57,0.0,0.0,50.12,50.12,50.12,0.0,0.0,50.49,50.49,50.49,0.0,0.0
2019-08-18,50.85,50.85,50.85,0.0,0.0,51.03,51.03,51.03,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.3,50.3,50.3,0.0,0.0
2019-08-25,50.98,50.98,50.98,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.76,50.76,50.76,0.0,0.0,50.93,50.93,50.93,0.0,0.0
2019-09-01,51.51,51.51,51.51,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.53,51.53,51.53,0.0,0.0
2019-09-08,51.49,51.49,51.49,0.0,0.0,51.65,51.65,51.65,0.0,0.0,51.13,51.13,51.13,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2019-09-15,51.8,51.8,51.8,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-09-22,51.91,51.91,51.91,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.54,51.54,51.54,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-09-29,51.86,51.86,51.86,0.0,0.0,52.15,52.15,52.15,0.0,0.0,51.86,51.86,51.86,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2019-10-06,52.19,52.19,52.19,0.0,0.0,52.53,52.53,52.53,0.0,0.0,52.09,52.09,52.09,0.0,0.0,52.18,52.18,52.18,0.0,0.0
2019-10-13,52.64,52.64,52.64,0.0,0.0,52.99,52.99,52.99,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.93,52.93,52.93,0.0,0.0
2019-10-20,53.06,53.06,53.06,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.79,52.79,52.79,0.0,0.0
2019-10-27,53.28,53.28,53.28,0.0,0.0,53.38,53.38,53.38,0.0,0.0,52.82,52.82,52.82,0.0,0.0,53.15,53.15,53.15,0.0,0.0
2019-11-03,51.75,51.75,51.75,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.66,51.66,51.66,0.0,0.0,51.7,51.7,51.7,0.0,0.0
2019-11-10,51.9,51.9,51.9,0.0,0.0,52.0,52.0,52.0,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.99,51.99,51.99,0.0,0.0
2019-11-17,51.79,51.79,51.79,0.0,0.0,51.79,51.79,51.79,0.0,0.0,51.39,51.39,51.39,0.0,0.0,51.65,51.65,51.65,0.0,0.0
2019-11-24,52.53,52.53,52.53,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2019-12-01,52.25,52.25,52.25,0.0,0.0,52.57,52.57,52.57,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2019-12-08,51.27,51.27,51.27,0.0,0.0,51.43,51.43,51.43,0.0,0.0,50.82,50.82,50.82,0.0,0.0,51.07,51.07,51.07,0.0,0.0
2019-12-15,51.49,51.49,51.49,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.57,51.57,51.57,0.0,0.0
2019-12-22,51.27,51.27,51.27,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.15,51.15,51.15,0.0,0.0,51.23,51.23,51.23,0.0,0.0
2019-12-29,50.83,50.83,50.83,0.0,0.0,51.49,51.49,51.49,0.0,0.0,50.83,50.83,50.83,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2020-01-05,51.0,51.0,51.0,0.0,0.0,51.14,51.14,51.14,0.0,0.0,50.83,50.83,50.83,0.0,0.0,51.13,51.13,51.13,0.0,0.0
2020-01-12,52.31,52.31,52.31,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.44,52.44,52.44,0.0,0.0
2020-01-19,52.84,52.84,52.84,0.0,0.0,52.88,52.88,52.88,0.0,0.0,52.49,52.49,52.49,0.0,0.0,52.63,52.63,52.63,0.0,0.0
2020-01-26,52.04,52.04,52.04,0.0,0.0,52.12,52.12,52.12,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.68,51.68,51.68,0.0,0.0
2020-02-02,52.34,52.34,52.34,0.0,0.0,52.43,52.43,52.43,0.0,0.0,52.15,52.15,52.15,0.0,0.0,52.25,52.25,52.25,0.0,0.0
2020-02-09,53.31,53.31,53.31,0.0,0.0,53.58,53.58,53.58,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.58,53.58,53.58,0.0,0.0
2020-02-16,53.06,53.06,53.06,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2020-02-23,47.45,47.45,47.45,0.0,0.0,47.71,47.71,47.71,0.0,0.0,46.24,46.24,46.24,0.0,0.0,47.48,47.48,47.48,0.0,0.0
2020-03-01,48.63,48.63,48.63,0.0,0.0,48.73,48.73,48.73,0.0,0.0,47.6,47.6,47.6,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2020-03-08,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0,40.8,40.8,40.8,0.0,0.0
2020-03-15,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2020-03-22,36.14,36.14,36.14,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.14,36.14,36.14,0.0,0.0,36.14,36.14,36.14,0.0,0.0
2020-03-29,33.22,33.22,33.22,0.0,0.0,33.43,33.43,33.43,0.0,0.0,32.47,32.47,32.47,0.0,0.0,32.9,32.9,32.9,0.0,0.0
2020-04-05,38.33,38.33,38.33,0.0,0.0,39.76,39.76,39.76,0.0,0.0,38.33,38.33,38.33,0.0,0.0,39.35,39.35,39.35,0.0,0.0
2020-04-12,37.93,37.93,37.93,0.0,0.0,38.16,38.16,38.16,0.0,0.0,37.65,37.65,37.65,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2020-04-19,36.44,36.44,36.44,0.0,0.0,36.58,36.58,36.58,0.0,0.0,36.01,36.01,36.01,0.0,0.0,36.41,36.41,36.41,0.0,0.0
2020-04-26,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2020-05-03,37.76,37.76,37.76,0.0,0.0,38.1,38.1,38.1,0.0,0.0,37.64,37.64,37.64,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2020-05-10,34.77,34.77,34.77,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.61,34.61,34.61,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2020-05-17,36.77,36.77,36.77,0.0,0.0,36.88,36.88,36.88,0.0,0.0,36.53,36.53,36.53,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2020-05-24,38.92,38.92,38.92,0.0,0.0,39.02,39.02,39.02,0.0,0.0,38.45,38.45,38.45,0.0,0.0,38.68,38.68,38.68,0.0,0.0
2020-05-31,42.91,42.91,42.91,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.91,42.91,42.91,0.0,0.0,42.91,42.91,42.91,0.0,0.0
2020-06-07,40.91,40.91,40.91,0.0,0.0,41.0,41.0,41.0,0.0,0.0,39.97,39.97,39.97,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2020-06-14,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2020-06-21,38.82,38.82,38.82,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.33,38.33,38.33,0.0,0.0,38.42,38.42,38.42,0.0,0.0
2020-06-28,39.91,39.91,39.91,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.91,39.91,39.91,0.0,0.0,39.91,39.91,39.91,0.0,0.0
2020-07-05,39.26,39.26,39.26,0.0,0.0,39.37,39.37,39.37,0.0,0.0,38.98,38.98,38.98,0.0,0.0,39.01,39.01,39.01,0.0,0.0
