Date,DLBStock_Open_average,DLBStock_Open_max,DLBStock_Open_min,DLBStock_Open_volatility,DLBStock_Open_change,DLBStock_High_average,DLBStock_High_max,DLBStock_High_min,DLBStock_High_volatility,DLBStock_High_change,DLBStock_Low_average,DLBStock_Low_max,DLBStock_Low_min,DLBStock_Low_volatility,DLBStock_Low_change,DLBStock_Close_average,DLBStock_Close_max,DLBStock_Close_min,DLBStock_Close_volatility,DLBStock_Close_change,DLBStock_Volume_average,DLBStock_Volume_max,DLBStock_Volume_min,DLBStock_Volume_volatility,DLBStock_Volume_change
2018-01-14,63.92,64.48,63.11,1.3700000000000045,-0.39000000000000057,64.475,65.08,64.21,0.8700000000000045,-0.8100000000000023,63.1475,63.72,62.76,0.9600000000000009,0.9600000000000009,63.795,64.06,63.11,0.9500000000000028,0.9399999999999977,368150,617816,185482,432334,-432334
2018-01-21,66.702,70.3,63.98,6.32,6.259999999999998,67.772,74.29,64.05,10.240000000000009,6.439999999999998,65.348,69.03,63.3,5.730000000000004,3.4000000000000057,66.058,70.19,64.04,6.1499999999999915,2.9399999999999977,686357,1470606,381445,1089161,411136
2018-01-28,64.982,66.84,63.76,3.0800000000000054,-3.0800000000000054,65.288,67.13,64.04,3.089999999999989,-3.089999999999989,64.182,66.03,63.05,2.980000000000004,-2.770000000000003,64.506,66.04,63.37,2.670000000000009,-2.670000000000009,453868,770932,306176,464756,-215819
2018-02-04,62.142,63.14,60.68,2.460000000000001,-2.280000000000001,63.18,63.91,61.41,2.5,-2.25,60.606,62.58,58.37,4.210000000000001,-3.4299999999999997,61.717999999999996,63.49,59.98,3.510000000000005,-1.6600000000000037,549354,630681,502905,127776,64488
2018-02-11,62.286,63.34,60.65,2.690000000000005,2.530000000000001,63.396,63.85,63.11,0.740000000000002,0.6400000000000006,61.982,62.68,60.65,2.030000000000001,2.030000000000001,62.966,63.46,62.44,1.0200000000000031,0.9299999999999997,468293,749360,249810,499550,-336351
2018-02-18,62.8675,63.74,62.11,1.6300000000000026,-0.980000000000004,63.2675,64.27,62.26,2.009999999999998,-2.009999999999998,62.0825,62.85,61.42,1.4299999999999997,-1.4299999999999997,62.495,63.54,61.86,1.6799999999999997,-1.2800000000000011,275205,294112,254291,39821,21164
2018-02-25,63.782,64.6,63.4,1.1999999999999957,-0.05999999999999517,65.064,65.68,64.74,0.9400000000000119,-0.519999999999996,63.296,64.05,62.64,1.4099999999999966,-0.5300000000000011,64.432,65.27,63.34,1.9299999999999926,-0.519999999999996,585957,922036,301419,620617,-161610
2018-03-04,65.324,65.95,64.35,1.6000000000000085,1.4000000000000057,65.962,66.17,65.83,0.3400000000000034,0.269999999999996,64.74,65.27,63.96,1.3099999999999952,1.3099999999999952,65.668,66.09,65.37,0.7199999999999989,0.45000000000000284,289378,363853,206142,157711,36494
2018-03-11,67.436,68.04,66.61,1.4300000000000068,1.1099999999999994,67.942,68.26,67.6,0.6600000000000108,0.480000000000004,66.848,67.41,66.38,1.0300000000000011,0.23000000000000398,67.528,67.79,67.07,0.7200000000000131,0.7200000000000131,452736,595102,321843,273259,273259
2018-03-18,66.19,67.49,65.29,2.1999999999999886,-2.1999999999999886,66.708,67.49,65.53,1.9599999999999937,-1.9599999999999937,65.118,65.69,64.03,1.6599999999999966,-1.6599999999999966,65.57000000000001,66.59,64.05,2.5400000000000063,-2.280000000000001,330116,480173,148016,332157,-332157
2018-03-25,64.11749999999999,65.11,63.08,2.030000000000001,-1.6299999999999955,64.6075,65.47,63.71,1.759999999999998,-0.8700000000000045,63.0025,63.8,62.38,1.4199999999999946,-1.1799999999999997,63.665,64.77,62.75,2.019999999999996,-1.2099999999999937,478349,682694,226662,456032,-348596
2018-04-01,63.234,64.08,61.96,2.1199999999999974,0.6899999999999977,64.162,65.25,63.47,1.7800000000000011,1.1900000000000048,62.25,63.38,61.5,1.8800000000000026,0.9600000000000009,63.251999999999995,64.6,62.28,2.319999999999993,0.7299999999999969,449009,549540,345777,203763,-77515
2018-04-08,65.582,67.27,63.53,3.739999999999995,3.739999999999995,66.55,67.79,65.04,2.75,2.75,65.066,66.41,63.03,3.3799999999999955,3.3799999999999955,66.214,67.54,64.22,3.3200000000000074,3.3200000000000074,423670,569435,317662,251773,-148497
2018-04-15,68.3,68.96,67.83,1.1299999999999955,0.6199999999999903,68.692,69.19,68.25,0.9399999999999977,0.2600000000000051,67.69200000000001,68.25,67.04,1.2099999999999937,0.5799999999999983,68.188,69.06,67.28,1.7800000000000011,0.5900000000000034,451270,640915,317802,323113,121909
2018-04-22,64.212,68.13,61.24,6.8899999999999935,-6.8899999999999935,64.494,68.13,61.26,6.869999999999997,-6.869999999999997,62.6,67.08,59.97,7.109999999999999,-7.109999999999999,63.408,67.32,60.49,6.829999999999991,-6.829999999999991,672718,1388038,274016,1114022,194279
2018-04-29,60.282000000000004,60.84,59.5,1.3400000000000034,0.480000000000004,61.296,62.05,60.62,1.4299999999999997,0.6900000000000048,59.956,60.45,59.06,1.3900000000000006,0.6099999999999994,60.768,61.21,59.82,1.3900000000000006,1.2700000000000031,439309,597487,296695,300792,-241498
2018-05-06,61.886,62.59,61.19,1.4000000000000057,1.4000000000000057,62.642,63.25,62.18,1.0700000000000003,1.0399999999999991,61.708,62.29,61.08,1.2100000000000009,1.2100000000000009,62.216,62.75,61.79,0.9600000000000009,0.9600000000000009,349699,427216,278567,148649,5639
2018-05-13,62.632,62.91,62.21,0.6999999999999957,-0.36999999999999744,62.996,63.67,62.57,1.1000000000000014,-0.3999999999999986,62.272,62.64,62.06,0.5799999999999983,0.12000000000000455,62.598,62.82,62.47,0.3500000000000014,-0.07000000000000028,332328,466615,239851,226764,-62275
2018-05-20,61.896,62.71,61.3,1.4100000000000037,-1.2199999999999989,62.21,62.88,61.75,1.1300000000000026,-1.0400000000000063,61.492,62.16,61.04,1.1199999999999974,-0.8799999999999955,61.752,62.43,61.44,0.990000000000002,-0.990000000000002,294285,501123,230295,270828,-244303
2018-05-27,62.1725,63.0,61.05,1.9500000000000028,1.9500000000000028,62.7475,63.25,62.01,1.240000000000002,1.240000000000002,62.02,62.89,60.99,1.8999999999999986,1.8999999999999986,62.5375,62.97,61.82,1.1499999999999986,1.1499999999999986,364513,423913,241472,182441,-136416
2018-06-03,63.8,64.58,62.95,1.6299999999999955,1.3699999999999903,64.286,64.74,63.22,1.519999999999996,1.519999999999996,63.562,64.24,62.61,1.6299999999999955,1.3100000000000023,64.05,64.53,62.89,1.6400000000000006,1.4200000000000017,328734,360742,281975,78767,1335
