Date,Sprott Physical GoldEtf_Open_average,Sprott Physical GoldEtf_Open_max,Sprott Physical GoldEtf_Open_min,Sprott Physical GoldEtf_Open_volatility,Sprott Physical GoldEtf_Open_change,Sprott Physical GoldEtf_High_average,Sprott Physical GoldEtf_High_max,Sprott Physical GoldEtf_High_min,Sprott Physical GoldEtf_High_volatility,Sprott Physical GoldEtf_High_change,Sprott Physical GoldEtf_Low_average,Sprott Physical GoldEtf_Low_max,Sprott Physical GoldEtf_Low_min,Sprott Physical GoldEtf_Low_volatility,Sprott Physical GoldEtf_Low_change,Sprott Physical GoldEtf_Close_average,Sprott Physical GoldEtf_Close_max,Sprott Physical GoldEtf_Close_min,Sprott Physical GoldEtf_Close_volatility,Sprott Physical GoldEtf_Close_change
2018-04-01,10.83,10.83,10.83,0.0,0.0,10.85,10.85,10.85,0.0,0.0,10.8,10.8,10.8,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2018-04-08,10.88,10.88,10.88,0.0,0.0,10.95,10.95,10.95,0.0,0.0,10.88,10.88,10.88,0.0,0.0,10.92,10.92,10.92,0.0,0.0
2018-04-15,10.85,10.85,10.85,0.0,0.0,10.86,10.86,10.86,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.84,10.84,10.84,0.0,0.0
2018-04-22,10.72,10.72,10.72,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2018-04-29,10.66,10.66,10.66,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.72,10.72,10.72,0.0,0.0
2018-05-06,10.79,10.79,10.79,0.0,0.0,10.79,10.79,10.79,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.73,10.73,10.73,0.0,0.0
2018-05-13,10.45,10.45,10.45,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.51,10.51,10.51,0.0,0.0
2018-05-20,10.63,10.63,10.63,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.59,10.59,10.59,0.0,0.0,10.59,10.59,10.59,0.0,0.0
2018-05-27,10.5,10.5,10.5,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.52,10.52,10.52,0.0,0.0
2018-06-03,10.54,10.54,10.54,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.53,10.53,10.53,0.0,0.0,10.54,10.54,10.54,0.0,0.0
2018-06-10,10.5,10.5,10.5,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.39,10.39,10.39,0.0,0.0
2018-06-17,10.29,10.29,10.29,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.31,10.31,10.31,0.0,0.0
2018-06-24,10.14,10.14,10.14,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.12,10.12,10.12,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2018-07-01,10.31,10.31,10.31,0.0,0.0,10.31,10.31,10.31,0.0,0.0,10.17,10.17,10.17,0.0,0.0,10.19,10.19,10.19,0.0,0.0
2018-07-08,10.06,10.06,10.06,0.0,0.0,10.09,10.09,10.09,0.0,0.0,10.06,10.06,10.06,0.0,0.0,10.08,10.08,10.08,0.0,0.0
2018-07-15,9.95,9.95,9.95,0.0,0.0,9.95,9.95,9.95,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.94,9.94,9.94,0.0,0.0
2018-07-22,9.87,9.87,9.87,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.9,9.9,9.9,0.0,0.0
2018-07-29,9.8,9.8,9.8,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.8,9.8,9.8,0.0,0.0
2018-08-05,9.77,9.77,9.77,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.76,9.76,9.76,0.0,0.0
2018-08-12,9.43,9.43,9.43,0.0,0.0,9.52,9.52,9.52,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.52,9.52,9.52,0.0,0.0
2018-08-19,9.61,9.61,9.61,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.72,9.72,9.72,0.0,0.0
2018-08-26,9.68,9.68,9.68,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.64,9.64,9.64,0.0,0.0,9.65,9.65,9.65,0.0,0.0
2018-09-02,9.62,9.62,9.62,0.0,0.0,9.66,9.66,9.66,0.0,0.0,9.6,9.6,9.6,0.0,0.0,9.63,9.63,9.63,0.0,0.0
2018-09-09,9.66,9.66,9.66,0.0,0.0,9.67,9.67,9.67,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.59,9.59,9.59,0.0,0.0
2018-09-16,9.57,9.57,9.57,0.0,0.0,9.65,9.65,9.65,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.61,9.61,9.61,0.0,0.0
2018-09-23,9.51,9.51,9.51,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.55,9.55,9.55,0.0,0.0
2018-09-30,9.6,9.6,9.6,0.0,0.0,9.65,9.65,9.65,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.63,9.63,9.63,0.0,0.0
2018-10-07,9.79,9.79,9.79,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.75,9.75,9.75,0.0,0.0
2018-10-14,9.88,9.88,9.88,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.85,9.85,9.85,0.0,0.0
2018-10-21,9.94,9.94,9.94,0.0,0.0,10.0,10.0,10.0,0.0,0.0,9.91,9.91,9.91,0.0,0.0,9.94,9.94,9.94,0.0,0.0
2018-10-28,9.9,9.9,9.9,0.0,0.0,9.92,9.92,9.92,0.0,0.0,9.86,9.86,9.86,0.0,0.0,9.87,9.87,9.87,0.0,0.0
2018-11-04,9.69,9.69,9.69,0.0,0.0,9.7,9.7,9.7,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.64,9.64,9.64,0.0,0.0
2018-11-11,9.77,9.77,9.77,0.0,0.0,9.79,9.79,9.79,0.0,0.0,9.72,9.72,9.72,0.0,0.0,9.77,9.77,9.77,0.0,0.0
2018-11-18,9.85,9.85,9.85,0.0,0.0,9.85,9.85,9.85,0.0,0.0,9.82,9.82,9.82,0.0,0.0,9.83,9.83,9.83,0.0,0.0
2018-11-25,9.81,9.81,9.81,0.0,0.0,9.83,9.83,9.83,0.0,0.0,9.78,9.78,9.78,0.0,0.0,9.82,9.82,9.82,0.0,0.0
2018-12-02,10.05,10.05,10.05,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.04,10.04,10.04,0.0,0.0,10.1,10.1,10.1,0.0,0.0
2018-12-09,9.97,9.97,9.97,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.97,9.97,9.97,0.0,0.0,10.04,10.04,10.04,0.0,0.0
2018-12-16,10.13,10.13,10.13,0.0,0.0,10.13,10.13,10.13,0.0,0.0,10.06,10.06,10.06,0.0,0.0,10.1,10.1,10.1,0.0,0.0
2018-12-23,10.26,10.26,10.26,0.0,0.0,10.33,10.33,10.33,0.0,0.0,10.26,10.26,10.26,0.0,0.0,10.3,10.3,10.3,0.0,0.0
2018-12-30,10.39,10.39,10.39,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.34,10.34,10.34,0.0,0.0,10.44,10.44,10.44,0.0,0.0
2019-01-06,10.41,10.41,10.41,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.41,10.41,10.41,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2019-01-13,10.43,10.43,10.43,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.42,10.42,10.42,0.0,0.0
2019-01-20,10.45,10.45,10.45,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.47,10.47,10.47,0.0,0.0
2019-01-27,10.64,10.64,10.64,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.63,10.63,10.63,0.0,0.0
2019-02-03,10.64,10.64,10.64,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.58,10.58,10.58,0.0,0.0,10.64,10.64,10.64,0.0,0.0
2019-02-10,10.64,10.64,10.64,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.69,10.69,10.69,0.0,0.0
2019-02-17,10.73,10.73,10.73,0.0,0.0,10.76,10.76,10.76,0.0,0.0,10.72,10.72,10.72,0.0,0.0,10.72,10.72,10.72,0.0,0.0
2019-02-24,10.55,10.55,10.55,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.42,10.42,10.42,0.0,0.0,10.44,10.44,10.44,0.0,0.0
2019-03-03,10.49,10.49,10.49,0.0,0.0,10.5,10.5,10.5,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.48,10.48,10.48,0.0,0.0
2019-03-10,10.54,10.54,10.54,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.49,10.49,10.49,0.0,0.0,10.5,10.5,10.5,0.0,0.0
2019-03-17,10.61,10.61,10.61,0.0,0.0,10.62,10.62,10.62,0.0,0.0,10.57,10.57,10.57,0.0,0.0,10.61,10.61,10.61,0.0,0.0
2019-03-24,10.52,10.52,10.52,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2019-03-31,10.42,10.42,10.42,0.0,0.0,10.46,10.46,10.46,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.45,10.45,10.45,0.0,0.0
2019-04-07,10.41,10.41,10.41,0.0,0.0,10.45,10.45,10.45,0.0,0.0,10.4,10.4,10.4,0.0,0.0,10.4,10.4,10.4,0.0,0.0
2019-04-14,10.25,10.25,10.25,0.0,0.0,10.29,10.29,10.29,0.0,0.0,10.24,10.24,10.24,0.0,0.0,10.28,10.28,10.28,0.0,0.0
2019-04-21,10.27,10.27,10.27,0.0,0.0,10.3,10.3,10.3,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.25,10.25,10.25,0.0,0.0
2019-04-28,10.16,10.16,10.16,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.15,10.15,10.15,0.0,0.0,10.16,10.16,10.16,0.0,0.0
2019-05-05,10.22,10.22,10.22,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.25,10.25,10.25,0.0,0.0
2019-05-12,10.22,10.22,10.22,0.0,0.0,10.22,10.22,10.22,0.0,0.0,10.16,10.16,10.16,0.0,0.0,10.18,10.18,10.18,0.0,0.0
2019-05-19,10.25,10.25,10.25,0.0,0.0,10.25,10.25,10.25,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.25,10.25,10.25,0.0,0.0
2019-05-26,10.37,10.37,10.37,0.0,0.0,10.43,10.43,10.43,0.0,0.0,10.32,10.32,10.32,0.0,0.0,10.4,10.4,10.4,0.0,0.0
2019-06-02,10.73,10.73,10.73,0.0,0.0,10.77,10.77,10.77,0.0,0.0,10.71,10.71,10.71,0.0,0.0,10.72,10.72,10.72,0.0,0.0
2019-06-09,10.8,10.8,10.8,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.73,10.73,10.73,0.0,0.0,10.75,10.75,10.75,0.0,0.0
2019-06-16,11.13,11.13,11.13,0.0,0.0,11.18,11.18,11.18,0.0,0.0,11.08,11.08,11.08,0.0,0.0,11.16,11.16,11.16,0.0,0.0
2019-06-23,11.32,11.32,11.32,0.0,0.0,11.33,11.33,11.33,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.33,11.33,11.33,0.0,0.0
2019-06-30,11.16,11.16,11.16,0.0,0.0,11.25,11.25,11.25,0.0,0.0,11.11,11.11,11.11,0.0,0.0,11.23,11.23,11.23,0.0,0.0
2019-07-07,11.32,11.32,11.32,0.0,0.0,11.38,11.38,11.38,0.0,0.0,11.28,11.28,11.28,0.0,0.0,11.38,11.38,11.38,0.0,0.0
2019-07-14,11.52,11.52,11.52,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.42,11.42,11.42,0.0,0.0,11.43,11.43,11.43,0.0,0.0
2019-07-21,11.43,11.43,11.43,0.0,0.0,11.43,11.43,11.43,0.0,0.0,11.37,11.37,11.37,0.0,0.0,11.37,11.37,11.37,0.0,0.0
2019-07-28,11.45,11.45,11.45,0.0,0.0,11.6,11.6,11.6,0.0,0.0,11.45,11.45,11.45,0.0,0.0,11.52,11.52,11.52,0.0,0.0
2019-08-04,11.99,11.99,11.99,0.0,0.0,12.07,12.07,12.07,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.01,12.01,12.01,0.0,0.0
2019-08-11,12.16,12.16,12.16,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.09,12.09,12.09,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-08-18,12.07,12.07,12.07,0.0,0.0,12.28,12.28,12.28,0.0,0.0,12.07,12.07,12.07,0.0,0.0,12.25,12.25,12.25,0.0,0.0
2019-08-25,12.26,12.26,12.26,0.0,0.0,12.32,12.32,12.32,0.0,0.0,12.18,12.18,12.18,0.0,0.0,12.26,12.26,12.26,0.0,0.0
2019-09-01,12.17,12.17,12.17,0.0,0.0,12.24,12.24,12.24,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2019-09-08,12.06,12.06,12.06,0.0,0.0,12.09,12.09,12.09,0.0,0.0,11.87,11.87,11.87,0.0,0.0,11.92,11.92,11.92,0.0,0.0
2019-09-15,12.05,12.05,12.05,0.0,0.0,12.19,12.19,12.19,0.0,0.0,12.04,12.04,12.04,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-09-22,11.97,11.97,11.97,0.0,0.0,12.07,12.07,12.07,0.0,0.0,11.95,11.95,11.95,0.0,0.0,12.03,12.03,12.03,0.0,0.0
2019-09-29,12.08,12.08,12.08,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.03,12.03,12.03,0.0,0.0,12.07,12.07,12.07,0.0,0.0
2019-10-06,11.96,11.96,11.96,0.0,0.0,11.96,11.96,11.96,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.93,11.93,11.93,0.0,0.0
2019-10-13,11.97,11.97,11.97,0.0,0.0,12.0,12.0,12.0,0.0,0.0,11.97,11.97,11.97,0.0,0.0,12.0,12.0,12.0,0.0,0.0
2019-10-20,12.14,12.14,12.14,0.0,0.0,12.22,12.22,12.22,0.0,0.0,12.06,12.06,12.06,0.0,0.0,12.1,12.1,12.1,0.0,0.0
2019-10-27,12.11,12.11,12.11,0.0,0.0,12.18,12.18,12.18,0.0,0.0,12.11,12.11,12.11,0.0,0.0,12.16,12.16,12.16,0.0,0.0
2019-11-03,11.73,11.73,11.73,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.7,11.7,11.7,0.0,0.0,11.73,11.73,11.73,0.0,0.0
2019-11-10,11.77,11.77,11.77,0.0,0.0,11.8,11.8,11.8,0.0,0.0,11.75,11.75,11.75,0.0,0.0,11.78,11.78,11.78,0.0,0.0
2019-11-17,11.83,11.83,11.83,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.74,11.74,11.74,0.0,0.0,11.74,11.74,11.74,0.0,0.0
2019-11-24,11.73,11.73,11.73,0.0,0.0,11.78,11.78,11.78,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.76,11.76,11.76,0.0,0.0
2019-12-01,11.68,11.68,11.68,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.67,11.67,11.67,0.0,0.0,11.7,11.7,11.7,0.0,0.0
2019-12-08,11.76,11.76,11.76,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.72,11.72,11.72,0.0,0.0,11.79,11.79,11.79,0.0,0.0
2019-12-15,11.9,11.9,11.9,0.0,0.0,11.9,11.9,11.9,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.83,11.83,11.83,0.0,0.0
2019-12-22,12.1,12.1,12.1,0.0,0.0,12.18,12.18,12.18,0.0,0.0,12.1,12.1,12.1,0.0,0.0,12.15,12.15,12.15,0.0,0.0
2019-12-29,12.43,12.43,12.43,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.39,12.39,12.39,0.0,0.0,12.41,12.41,12.41,0.0,0.0
2020-01-05,12.53,12.53,12.53,0.0,0.0,12.59,12.59,12.59,0.0,0.0,12.51,12.51,12.51,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2020-01-12,12.59,12.59,12.59,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.56,12.56,12.56,0.0,0.0,12.58,12.58,12.58,0.0,0.0
2020-01-19,12.57,12.57,12.57,0.0,0.0,12.7,12.7,12.7,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2020-01-26,12.82,12.82,12.82,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.74,12.74,12.74,0.0,0.0,12.76,12.76,12.76,0.0,0.0
2020-02-02,12.65,12.65,12.65,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.6,12.6,12.6,0.0,0.0,12.66,12.66,12.66,0.0,0.0
2020-02-09,12.81,12.81,12.81,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.79,12.79,12.79,0.0,0.0
2020-02-16,13.24,13.24,13.24,0.0,0.0,13.32,13.32,13.32,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2020-02-23,13.06,13.06,13.06,0.0,0.0,13.07,13.07,13.07,0.0,0.0,12.43,12.43,12.43,0.0,0.0,12.54,12.54,12.54,0.0,0.0
2020-03-01,13.4,13.4,13.4,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.27,13.27,13.27,0.0,0.0
2020-03-08,12.75,12.75,12.75,0.0,0.0,12.79,12.79,12.79,0.0,0.0,11.72,11.72,11.72,0.0,0.0,12.02,12.02,12.02,0.0,0.0
2020-03-15,11.91,11.91,11.91,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.81,11.81,11.81,0.0,0.0,11.91,11.91,11.91,0.0,0.0
2020-03-22,13.19,13.19,13.19,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.16,13.16,13.16,0.0,0.0
2020-03-29,13.2,13.2,13.2,0.0,0.0,13.2,13.2,13.2,0.0,0.0,13.03,13.03,13.03,0.0,0.0,13.08,13.08,13.08,0.0,0.0
2020-04-05,13.5,13.5,13.5,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.57,13.57,13.57,0.0,0.0
2020-04-12,13.73,13.73,13.73,0.0,0.0,13.75,13.75,13.75,0.0,0.0,13.53,13.53,13.53,0.0,0.0,13.64,13.64,13.64,0.0,0.0
2020-04-19,14.01,14.01,14.01,0.0,0.0,14.01,14.01,14.01,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2020-04-26,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0,13.69,13.69,13.69,0.0,0.0
2020-05-03,13.76,13.76,13.76,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.71,13.71,13.71,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2020-05-10,14.0,14.0,14.0,0.0,0.0,14.02,14.02,14.02,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.98,13.98,13.98,0.0,0.0
2020-05-17,13.96,13.96,13.96,0.0,0.0,13.99,13.99,13.99,0.0,0.0,13.93,13.93,13.93,0.0,0.0,13.95,13.95,13.95,0.0,0.0
2020-05-24,13.91,13.91,13.91,0.0,0.0,13.91,13.91,13.91,0.0,0.0,13.83,13.83,13.83,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2020-05-31,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0,13.46,13.46,13.46,0.0,0.0
2020-06-07,13.78,13.78,13.78,0.0,0.0,13.85,13.85,13.85,0.0,0.0,13.7,13.7,13.7,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2020-06-14,13.88,13.88,13.88,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2020-06-21,14.18,14.18,14.18,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2020-06-28,14.29,14.29,14.29,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.29,14.29,14.29,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2020-07-05,14.34,14.34,14.34,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.47,14.47,14.47,0.0,0.0
