Date,ELLOStock_Open_average,ELLOStock_Open_max,ELLOStock_Open_min,ELLOStock_Open_volatility,ELLOStock_Open_change,ELLOStock_High_average,ELLOStock_High_max,ELLOStock_High_min,ELLOStock_High_volatility,ELLOStock_High_change,ELLOStock_Low_average,ELLOStock_Low_max,ELLOStock_Low_min,ELLOStock_Low_volatility,ELLOStock_Low_change,ELLOStock_Close_average,ELLOStock_Close_max,ELLOStock_Close_min,ELLOStock_Close_volatility,ELLOStock_Close_change,ELLOStock_Volume_average,ELLOStock_Volume_max,ELLOStock_Volume_min,ELLOStock_Volume_volatility,ELLOStock_Volume_change
2018-12-16,8.062,8.48,7.5,0.9800000000000004,-0.54,8.062,8.48,7.5,0.9800000000000004,-0.54,7.8759999999999994,8.2,7.5,0.6999999999999993,0.05000000000000071,7.9,8.2,7.5,0.6999999999999993,-0.04999999999999982,256,550,0,550,-262
2018-12-23,7.45,7.45,7.45,0.0,0.0,7.82,7.82,7.82,0.0,0.0,7.45,7.45,7.45,0.0,0.0,7.82,7.82,7.82,0.0,0.0,202,202,202,0,0
2018-12-30,7.9350000000000005,8.3,7.68,0.620000000000001,0.5000000000000009,8.1825,8.75,7.82,0.9299999999999997,0.9299999999999997,7.8825,8.09,7.68,0.41000000000000014,0.29000000000000004,8.1225,8.51,7.82,0.6899999999999995,0.6899999999999995,1247,3586,103,3483,-2488
2019-01-06,8.278,8.79,7.92,0.8699999999999992,0.8699999999999992,8.568,8.79,8.29,0.5,0.5,8.112,8.35,7.92,0.4299999999999997,0.4299999999999997,8.376,8.7,8.07,0.629999999999999,0.1899999999999995,374,957,16,941,-281
2019-01-13,8.35,8.5,8.25,0.25,-0.05000000000000071,8.386666666666667,8.61,8.25,0.35999999999999943,-0.05000000000000071,8.256666666666668,8.3,8.21,0.08999999999999986,-0.08999999999999986,8.373333333333333,8.61,8.21,0.3999999999999986,-0.08999999999999986,250,650,1,649,99
2019-01-20,8.22,8.22,8.22,0.0,0.0,8.41,8.41,8.41,0.0,0.0,8.22,8.22,8.22,0.0,0.0,8.41,8.41,8.41,0.0,0.0,2,2,2,0,0
2019-01-27,8.42,8.5,8.31,0.1899999999999995,0.07000000000000028,8.462,8.5,8.31,0.1899999999999995,0.0,8.416,8.5,8.31,0.1899999999999995,0.07000000000000028,8.43,8.5,8.31,0.1899999999999995,0.0,538,1101,239,862,149
2019-02-03,8.925,9.1,8.7,0.40000000000000036,0.40000000000000036,8.9675,9.11,8.71,0.3999999999999986,0.3999999999999986,8.8875,9.1,8.7,0.40000000000000036,0.40000000000000036,8.9675,9.11,8.71,0.3999999999999986,0.3999999999999986,1260,3724,200,3524,-188
2019-02-10,9.125,9.24,8.98,0.2599999999999998,-0.1999999999999993,9.3075,9.7,9.03,0.6699999999999999,-0.6699999999999999,9.0875,9.2,8.98,0.21999999999999886,-0.1999999999999993,9.17,9.46,8.99,0.47000000000000064,-0.4300000000000015,1262,2874,97,2777,-1278
2019-02-17,8.835,8.96,8.62,0.34000000000000163,-0.0600000000000005,8.955,9.17,8.86,0.3100000000000005,-0.2699999999999996,8.719999999999999,8.9,8.62,0.28000000000000114,0.20000000000000107,8.7725,8.9,8.66,0.2400000000000002,0.20000000000000107,993,1948,0,1948,-1948
2019-02-24,8.756666666666666,9.04,8.57,0.46999999999999886,-0.08999999999999986,8.973333333333333,9.04,8.93,0.10999999999999943,0.019999999999999574,8.55,8.66,8.42,0.2400000000000002,-0.08999999999999986,8.733333333333333,8.93,8.62,0.3100000000000005,-0.27999999999999936,891,1511,200,1311,764
2019-03-03,8.6175,8.94,8.3,0.6399999999999988,-0.6399999999999988,8.709999999999999,9.04,8.37,0.6699999999999999,-0.6699999999999999,8.4675,8.84,8.11,0.7300000000000004,-0.5399999999999991,8.585,8.84,8.37,0.47000000000000064,-0.47000000000000064,473,640,251,389,-349
2019-03-10,8.388,8.47,8.21,0.2599999999999998,0.05000000000000071,8.450000000000001,8.58,8.21,0.3699999999999992,-0.02999999999999936,8.312,8.47,8.21,0.2599999999999998,0.21000000000000085,8.406,8.58,8.21,0.3699999999999992,-0.02999999999999936,802,1741,0,1741,-980
2019-03-17,8.454,8.67,8.22,0.4499999999999993,0.11999999999999922,8.5,8.67,8.34,0.33000000000000007,-0.10999999999999943,8.328,8.49,8.22,0.2699999999999996,0.03999999999999915,8.374,8.49,8.26,0.23000000000000043,-0.1899999999999995,208,534,2,532,-5
2019-03-24,8.1025,8.26,7.95,0.3099999999999996,-0.07999999999999918,8.165,8.28,7.95,0.3299999999999992,-0.3299999999999992,7.93,8.1,7.64,0.45999999999999996,-0.07999999999999918,8.0525,8.28,7.8,0.47999999999999954,-0.3299999999999992,599,948,107,841,768
2019-03-31,8.205,8.28,8.13,0.14999999999999858,0.14999999999999858,8.3,8.32,8.28,0.040000000000000924,-0.040000000000000924,8.175,8.22,8.13,0.08999999999999986,0.08999999999999986,8.27,8.32,8.22,0.09999999999999964,-0.09999999999999964,402,735,69,666,-666
2019-04-07,8.934,9.26,8.59,0.6699999999999999,-0.29999999999999893,9.09,9.26,8.9,0.35999999999999943,-0.0600000000000005,8.774,8.9,8.59,0.3100000000000005,0.030000000000001137,8.926,9.2,8.72,0.47999999999999865,0.33000000000000007,863,1621,320,1301,550
2019-04-14,9.04,9.04,9.04,0.0,0.0,9.12,9.12,9.12,0.0,0.0,9.04,9.04,9.04,0.0,0.0,9.04,9.04,9.04,0.0,0.0,2551,2551,2551,0,0
2019-04-21,8.474,8.97,8.17,0.8000000000000007,-0.8000000000000007,8.48,9.0,8.17,0.8300000000000001,-0.8300000000000001,8.336,8.5,8.17,0.33000000000000007,-0.33000000000000007,8.379999999999999,8.62,8.17,0.4499999999999993,-0.4499999999999993,380,900,0,900,-703
2019-04-28,8.8375,9.29,8.6,0.6899999999999995,-0.120000000000001,8.905,9.29,8.6,0.6899999999999995,-0.3600000000000012,8.6325,8.77,8.51,0.2599999999999998,0.0,8.64,8.77,8.51,0.2599999999999998,0.0,444,874,2,872,-174
2019-05-05,8.62,8.62,8.62,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.62,8.62,8.62,0.0,0.0,8.62,8.62,8.62,0.0,0.0,500,500,500,0,0
2019-05-12,8.95,8.95,8.95,0.0,0.0,9.24,9.24,9.24,0.0,0.0,8.95,8.95,8.95,0.0,0.0,9.24,9.24,9.24,0.0,0.0,1419,1419,1419,0,0
2019-05-19,8.9575,9.0,8.9,0.09999999999999964,-0.09999999999999964,8.98,9.03,8.9,0.129999999999999,-0.09999999999999964,8.7825,8.9,8.63,0.2699999999999996,0.2699999999999996,8.870000000000001,9.03,8.63,0.3999999999999986,0.2699999999999996,732,978,401,577,-577
2019-05-26,8.75,8.75,8.75,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.75,8.75,8.75,0.0,0.0,8.75,8.75,8.75,0.0,0.0,200,200,200,0,0
2019-06-02,8.69,8.69,8.69,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.69,8.69,8.69,0.0,0.0,8.69,8.69,8.69,0.0,0.0,0,0,0,0,0
2019-06-09,9.0,9.0,9.0,0.0,0.0,9.24,9.24,9.24,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.24,9.24,9.24,0.0,0.0,868,868,868,0,0
2019-06-16,9.825,10.29,9.1,1.1899999999999995,1.1500000000000004,10.055,10.53,9.3,1.2299999999999986,0.9499999999999993,9.7375,10.29,9.1,1.1899999999999995,1.1500000000000004,9.96,10.5,9.3,1.1999999999999993,0.9499999999999993,1663,2741,0,2741,-2489
2019-06-23,11.375,11.6,11.2,0.40000000000000036,0.1999999999999993,11.58,11.83,11.44,0.39000000000000057,-0.23000000000000043,10.782499999999999,11.2,10.1,1.0999999999999996,0.40999999999999837,11.0275,11.25,10.8,0.4499999999999993,0.3899999999999988,3798,7597,599,6998,-6998
2019-06-30,12.1875,13.14,11.6,1.540000000000001,1.540000000000001,12.335,13.14,11.8,1.3399999999999999,1.3399999999999999,12.075,12.9,11.4,1.5,1.5,12.245000000000001,13.0,11.6,1.4000000000000004,1.4000000000000004,3129,5759,1305,4454,-1340
2019-07-07,12.3775,12.85,12.07,0.7799999999999994,-0.7799999999999994,12.6075,13.15,12.16,0.9900000000000002,-0.6899999999999995,12.1675,12.32,12.01,0.3100000000000005,0.0600000000000005,12.219999999999999,12.44,12.01,0.4299999999999997,0.15000000000000036,639,1480,0,1480,-1444
2019-07-14,12.622,12.9,12.14,0.7599999999999998,0.07000000000000028,12.886000000000001,13.06,12.72,0.33999999999999986,-0.16000000000000014,12.596,12.9,12.14,0.7599999999999998,0.20000000000000107,12.804,12.9,12.63,0.2699999999999996,0.030000000000001137,969,2188,0,2188,-1971
2019-07-21,13.0,13.0,13.0,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.11,13.11,13.11,0.0,0.0,502,502,502,0,0
2019-07-28,12.9,13.04,12.65,0.3899999999999988,-0.02999999999999936,12.9,13.04,12.65,0.3899999999999988,-0.02999999999999936,12.893333333333333,13.04,12.64,0.3999999999999986,-0.03999999999999915,12.893333333333333,13.04,12.64,0.3999999999999986,-0.03999999999999915,602,1506,0,1506,1506
2019-08-04,12.7,13.1,12.0,1.0999999999999996,1.0999999999999996,13.033333333333333,13.1,13.0,0.09999999999999964,0.09999999999999964,12.666666666666666,13.1,12.0,1.0999999999999996,1.0999999999999996,13.0,13.1,12.9,0.1999999999999993,0.09999999999999964,483,544,404,140,42
2019-08-11,12.969999999999999,13.15,12.79,0.3600000000000012,-0.3600000000000012,12.995,13.2,12.79,0.41000000000000014,-0.41000000000000014,12.71,13.15,12.27,0.8800000000000008,-0.8800000000000008,12.735,13.2,12.27,0.9299999999999997,-0.9299999999999997,378,717,40,677,-677
2019-08-18,12.7625,13.12,12.41,0.7099999999999991,-0.20999999999999908,12.879999999999999,13.12,12.61,0.5099999999999998,-0.20999999999999908,12.6575,12.91,12.41,0.5,0.009999999999999787,12.715,12.91,12.41,0.5,0.009999999999999787,276,800,5,795,95
2019-08-25,13.536666666666667,13.86,13.0,0.8599999999999994,0.75,13.57,13.86,13.1,0.7599999999999998,0.6500000000000004,13.243333333333334,13.5,13.0,0.5,0.23000000000000043,13.276666666666667,13.5,13.1,0.40000000000000036,0.13000000000000078,807,1207,15,1192,-1185
2019-09-01,12.88,12.88,12.88,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.88,12.88,12.88,0.0,0.0,0,0,0,0,0
2019-09-08,13.0,13.0,13.0,0.0,0.0,13.025,13.05,13.0,0.05000000000000071,0.05000000000000071,13.0,13.0,13.0,0.0,0.0,13.025,13.05,13.0,0.05000000000000071,0.05000000000000071,1413,2040,787,1253,1253
2019-09-15,12.953333333333333,13.03,12.83,0.1999999999999993,0.02999999999999936,12.953333333333333,13.03,12.83,0.1999999999999993,0.02999999999999936,12.953333333333333,13.03,12.83,0.1999999999999993,0.02999999999999936,12.953333333333333,13.03,12.83,0.1999999999999993,0.02999999999999936,244,500,0,500,-500
2019-09-22,12.26,12.26,12.26,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.26,12.26,12.26,0.0,0.0,12.44,12.44,12.44,0.0,0.0,305,305,305,0,0
2019-09-29,13.163333333333334,13.48,12.53,0.9500000000000011,-0.9500000000000011,13.216666666666667,13.48,12.69,0.7900000000000009,-0.7900000000000009,13.163333333333334,13.48,12.53,0.9500000000000011,-0.9500000000000011,13.216666666666667,13.48,12.69,0.7900000000000009,-0.7900000000000009,120,360,0,360,360
2019-10-06,11.8475,12.42,11.54,0.8800000000000008,-0.8800000000000008,11.865,12.42,11.54,0.8800000000000008,-0.8800000000000008,11.584999999999999,11.86,11.37,0.4900000000000002,0.16999999999999993,11.59,11.86,11.37,0.4900000000000002,0.16999999999999993,156,303,0,303,-123
2019-10-13,11.76,11.76,11.76,0.0,0.0,11.83,11.83,11.83,0.0,0.0,11.76,11.76,11.76,0.0,0.0,11.83,11.83,11.83,0.0,0.0,101,101,101,0,0
2019-10-20,11.82,11.82,11.82,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.82,11.82,11.82,0.0,0.0,11.82,11.82,11.82,0.0,0.0,307,473,142,331,331
2019-10-27,11.883333333333335,12.22,11.47,0.75,-0.75,12.1,12.22,11.96,0.2599999999999998,-0.10000000000000142,11.873333333333333,12.19,11.47,0.7199999999999989,-0.7199999999999989,12.09,12.19,11.96,0.22999999999999865,-0.07000000000000028,337,560,0,560,-108
2019-11-03,12.335,12.78,11.71,1.0699999999999985,1.0699999999999985,12.649999999999999,13.04,12.2,0.8399999999999999,0.8399999999999999,12.335,12.78,11.71,1.0699999999999985,1.0699999999999985,12.57,12.82,12.2,0.620000000000001,0.620000000000001,1527,4000,54,3946,3946
2019-11-10,12.120000000000001,12.18,12.06,0.11999999999999922,-0.11999999999999922,12.379999999999999,12.7,12.06,0.6399999999999988,-0.6399999999999988,12.120000000000001,12.18,12.06,0.11999999999999922,-0.11999999999999922,12.355,12.65,12.06,0.5899999999999999,-0.5899999999999999,250,500,0,500,-500
2019-11-17,12.9475,13.15,12.8,0.34999999999999964,0.34999999999999964,13.0325,13.15,12.8,0.34999999999999964,0.34999999999999964,12.845,13.04,12.56,0.47999999999999865,0.41999999999999993,12.9475,13.09,12.63,0.4599999999999991,0.34999999999999964,1416,2051,800,1251,1251
2019-11-24,12.690000000000001,12.8,12.58,0.22000000000000064,0.22000000000000064,12.8,12.8,12.8,0.0,0.0,12.690000000000001,12.8,12.58,0.22000000000000064,0.22000000000000064,12.8,12.8,12.8,0.0,0.0,379,715,44,671,671
2019-12-01,11.91,11.91,11.91,0.0,0.0,12.56,12.56,12.56,0.0,0.0,11.88,11.88,11.88,0.0,0.0,12.56,12.56,12.56,0.0,0.0,1355,1355,1355,0,0
2019-12-08,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,100,100,100,0,0
2019-12-15,13.0525,13.35,12.71,0.6399999999999988,0.1999999999999993,13.185,13.35,13.0,0.34999999999999964,0.1999999999999993,13.0525,13.35,12.71,0.6399999999999988,0.1999999999999993,13.185,13.35,13.0,0.34999999999999964,0.1999999999999993,681,1200,109,1091,838
2019-12-22,15.935,17.79,14.0,3.789999999999999,3.460000000000001,16.2375,18.28,14.24,4.040000000000001,3.2200000000000006,15.6575,17.14,14.0,3.1400000000000006,3.0,15.86,17.44,14.0,3.4400000000000013,3.3999999999999986,4793,9489,1389,8100,-883
2019-12-29,19.372500000000002,21.73,17.46,4.27,2.539999999999999,19.6425,21.73,18.39,3.34,1.6099999999999994,18.8625,20.0,17.46,2.539999999999999,2.2300000000000004,19.23,20.2,18.27,1.9299999999999997,1.7300000000000004,2566,5128,934,4194,513
2020-01-05,20.17,20.6,19.84,0.7600000000000016,0.7600000000000016,20.322499999999998,20.6,19.91,0.6900000000000013,0.6900000000000013,20.04,20.34,19.72,0.620000000000001,0.4800000000000004,20.155,20.5,19.72,0.7800000000000011,0.4800000000000004,1580,2747,599,2148,2148
