Date,Vident International EquityEtf_Open_average,Vident International EquityEtf_Open_max,Vident International EquityEtf_Open_min,Vident International EquityEtf_Open_volatility,Vident International EquityEtf_Open_change,Vident International EquityEtf_High_average,Vident International EquityEtf_High_max,Vident International EquityEtf_High_min,Vident International EquityEtf_High_volatility,Vident International EquityEtf_High_change,Vident International EquityEtf_Low_average,Vident International EquityEtf_Low_max,Vident International EquityEtf_Low_min,Vident International EquityEtf_Low_volatility,Vident International EquityEtf_Low_change,Vident International EquityEtf_Close_average,Vident International EquityEtf_Close_max,Vident International EquityEtf_Close_min,Vident International EquityEtf_Close_volatility,Vident International EquityEtf_Close_change
2018-04-15,28.26,28.26,28.26,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2018-04-22,28.12,28.12,28.12,0.0,0.0,28.21,28.21,28.21,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2018-04-29,27.72,27.72,27.72,0.0,0.0,28.04,28.04,28.04,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.92,27.92,27.92,0.0,0.0
2018-05-06,28.23,28.23,28.23,0.0,0.0,28.31,28.31,28.31,0.0,0.0,28.13,28.13,28.13,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2018-05-13,27.94,27.94,27.94,0.0,0.0,27.99,27.99,27.99,0.0,0.0,27.83,27.83,27.83,0.0,0.0,27.96,27.96,27.96,0.0,0.0
2018-05-20,27.69,27.69,27.69,0.0,0.0,27.75,27.75,27.75,0.0,0.0,27.6,27.6,27.6,0.0,0.0,27.71,27.71,27.71,0.0,0.0
2018-05-27,27.46,27.46,27.46,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.47,27.47,27.47,0.0,0.0
2018-06-03,27.42,27.42,27.42,0.0,0.0,27.72,27.72,27.72,0.0,0.0,27.42,27.42,27.42,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2018-06-10,26.98,26.98,26.98,0.0,0.0,27.1,27.1,27.1,0.0,0.0,26.88,26.88,26.88,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2018-06-17,26.13,26.13,26.13,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.03,26.03,26.03,0.0,0.0,26.09,26.09,26.09,0.0,0.0
2018-06-24,25.63,25.63,25.63,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.65,25.65,25.65,0.0,0.0
2018-07-01,25.4,25.4,25.4,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.48,25.48,25.48,0.0,0.0
2018-07-08,25.46,25.46,25.46,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.55,25.55,25.55,0.0,0.0
2018-07-15,25.78,25.78,25.78,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2018-07-22,26.16,26.16,26.16,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.05,26.05,26.05,0.0,0.0,26.11,26.11,26.11,0.0,0.0
2018-07-29,25.66,25.66,25.66,0.0,0.0,25.83,25.83,25.83,0.0,0.0,25.66,25.66,25.66,0.0,0.0,25.82,25.82,25.82,0.0,0.0
2018-08-05,25.03,25.03,25.03,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.92,24.92,24.92,0.0,0.0,25.05,25.05,25.05,0.0,0.0
2018-08-12,24.63,24.63,24.63,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2018-08-19,25.17,25.17,25.17,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2018-08-26,25.2,25.2,25.2,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.97,24.97,24.97,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2018-09-02,24.7,24.7,24.7,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2018-09-09,25.03,25.03,25.03,0.0,0.0,25.18,25.18,25.18,0.0,0.0,24.96,24.96,24.96,0.0,0.0,25.1,25.1,25.1,0.0,0.0
2018-09-16,25.55,25.55,25.55,0.0,0.0,25.72,25.72,25.72,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.6,25.6,25.6,0.0,0.0
2018-09-23,25.5,25.5,25.5,0.0,0.0,25.65,25.65,25.65,0.0,0.0,25.49,25.49,25.49,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-09-30,24.89,24.89,24.89,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.67,24.67,24.67,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2018-10-07,24.11,24.11,24.11,0.0,0.0,24.16,24.16,24.16,0.0,0.0,23.82,23.82,23.82,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2018-10-14,24.12,24.12,24.12,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2018-10-21,22.97,22.97,22.97,0.0,0.0,23.29,23.29,23.29,0.0,0.0,22.9,22.9,22.9,0.0,0.0,23.05,23.05,23.05,0.0,0.0
2018-10-28,24.18,24.18,24.18,0.0,0.0,24.18,24.18,24.18,0.0,0.0,23.89,23.89,23.89,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2018-11-04,23.91,23.91,23.91,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2018-11-11,23.87,23.87,23.87,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2018-11-18,23.39,23.39,23.39,0.0,0.0,23.46,23.46,23.46,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2018-11-25,23.81,23.81,23.81,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.83,23.83,23.83,0.0,0.0
2018-12-02,23.67,23.67,23.67,0.0,0.0,23.67,23.67,23.67,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2018-12-09,23.06,23.06,23.06,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2018-12-16,22.41,22.41,22.41,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.26,22.26,22.26,0.0,0.0
2018-12-23,22.53,22.53,22.53,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2018-12-30,22.64,22.64,22.64,0.0,0.0,23.05,23.05,23.05,0.0,0.0,22.64,22.64,22.64,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2019-01-06,23.64,23.64,23.64,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-01-13,24.29,24.29,24.29,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2019-01-20,24.63,24.63,24.63,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.65,24.65,24.65,0.0,0.0
2019-01-27,24.74,24.74,24.74,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-02-03,24.35,24.35,24.35,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2019-02-10,24.58,24.58,24.58,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-02-17,24.89,24.89,24.89,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-02-24,24.67,24.67,24.67,0.0,0.0,24.73,24.73,24.73,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2019-03-03,23.97,23.97,23.97,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.92,23.92,23.92,0.0,0.0,24.11,24.11,24.11,0.0,0.0
2019-03-10,24.58,24.58,24.58,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.58,24.58,24.58,0.0,0.0,24.62,24.62,24.62,0.0,0.0
2019-03-17,24.41,24.41,24.41,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.14,24.14,24.14,0.0,0.0,24.14,24.14,24.14,0.0,0.0
2019-03-24,24.29,24.29,24.29,0.0,0.0,24.29,24.29,24.29,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.28,24.28,24.28,0.0,0.0
2019-03-31,24.87,24.87,24.87,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.87,24.87,24.87,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2019-04-07,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0,24.93,24.93,24.93,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-04-14,25.04,25.04,25.04,0.0,0.0,25.17,25.17,25.17,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.01,25.01,25.01,0.0,0.0
2019-04-21,24.62,24.62,24.62,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2019-04-28,24.46,24.46,24.46,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.6,24.6,24.6,0.0,0.0
2019-05-05,23.74,23.74,23.74,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.54,23.54,23.54,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-05-12,23.4,23.4,23.4,0.0,0.0,23.57,23.57,23.57,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.37,23.37,23.37,0.0,0.0
2019-05-19,23.27,23.27,23.27,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2019-05-26,23.12,23.12,23.12,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.03,23.03,23.03,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-06-02,23.88,23.88,23.88,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.8,23.8,23.8,0.0,0.0
2019-06-09,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-06-16,24.07,24.07,24.07,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2019-06-23,24.19,24.19,24.19,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.17,24.17,24.17,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2019-06-30,24.43,24.43,24.43,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.34,24.34,24.34,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-07-07,24.33,24.33,24.33,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.23,24.23,24.23,0.0,0.0,24.36,24.36,24.36,0.0,0.0
2019-07-14,24.47,24.47,24.47,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-07-21,24.33,24.33,24.33,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.13,24.13,24.13,0.0,0.0
2019-07-28,23.13,23.13,23.13,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.14,23.14,23.14,0.0,0.0
2019-08-04,22.82,22.82,22.82,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.76,22.76,22.76,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-08-11,22.3,22.3,22.3,0.0,0.0,22.42,22.42,22.42,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-08-18,22.37,22.37,22.37,0.0,0.0,22.48,22.48,22.48,0.0,0.0,22.05,22.05,22.05,0.0,0.0,22.05,22.05,22.05,0.0,0.0
2019-08-25,22.55,22.55,22.55,0.0,0.0,22.58,22.58,22.58,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.56,22.56,22.56,0.0,0.0
2019-09-01,23.25,23.25,23.25,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.15,23.15,23.15,0.0,0.0
2019-09-08,23.92,23.92,23.92,0.0,0.0,23.96,23.96,23.96,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.89,23.89,23.89,0.0,0.0
2019-09-15,23.66,23.66,23.66,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-09-22,23.41,23.41,23.41,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.3,23.3,23.3,0.0,0.0
2019-09-29,23.16,23.16,23.16,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.13,23.13,23.13,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2019-10-06,23.59,23.59,23.59,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.73,23.73,23.73,0.0,0.0
2019-10-13,23.91,23.91,23.91,0.0,0.0,24.04,24.04,24.04,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-10-20,24.21,24.21,24.21,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.18,24.18,24.18,0.0,0.0
2019-10-27,24.64,24.64,24.64,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2019-11-03,24.85,24.85,24.85,0.0,0.0,24.98,24.98,24.98,0.0,0.0,24.85,24.85,24.85,0.0,0.0,24.91,24.91,24.91,0.0,0.0
2019-11-10,24.68,24.68,24.68,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.76,24.76,24.76,0.0,0.0
2019-11-17,24.48,24.48,24.48,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.49,24.49,24.49,0.0,0.0
2019-11-24,24.5,24.5,24.5,0.0,0.0,24.55,24.55,24.55,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-12-01,24.69,24.69,24.69,0.0,0.0,24.77,24.77,24.77,0.0,0.0,24.66,24.66,24.66,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2019-12-08,25.04,25.04,25.04,0.0,0.0,25.31,25.31,25.31,0.0,0.0,25.04,25.04,25.04,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2019-12-15,24.97,24.97,24.97,0.0,0.0,25.04,25.04,25.04,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-12-22,25.16,25.16,25.16,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2019-12-29,25.23,25.23,25.23,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2020-01-05,25.39,25.39,25.39,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.33,25.33,25.33,0.0,0.0,25.39,25.39,25.39,0.0,0.0
2020-01-12,25.67,25.67,25.67,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2020-01-19,25.31,25.31,25.31,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.11,25.11,25.11,0.0,0.0
2020-01-26,24.17,24.17,24.17,0.0,0.0,24.17,24.17,24.17,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2020-02-02,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2020-02-09,24.53,24.53,24.53,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2020-02-16,24.04,24.04,24.04,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2020-02-23,21.35,21.35,21.35,0.0,0.0,21.73,21.73,21.73,0.0,0.0,21.23,21.23,21.23,0.0,0.0,21.72,21.72,21.72,0.0,0.0
2020-03-01,21.49,21.49,21.49,0.0,0.0,21.58,21.58,21.58,0.0,0.0,21.35,21.35,21.35,0.0,0.0,21.54,21.54,21.54,0.0,0.0
2020-03-08,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2020-03-15,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2020-03-22,16.7,16.7,16.7,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.7,16.7,16.7,0.0,0.0,16.7,16.7,16.7,0.0,0.0
2020-03-29,16.74,16.74,16.74,0.0,0.0,16.74,16.74,16.74,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.52,16.52,16.52,0.0,0.0
2020-04-05,18.21,18.21,18.21,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2020-04-12,18.13,18.13,18.13,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.07,18.07,18.07,0.0,0.0,18.27,18.27,18.27,0.0,0.0
2020-04-19,17.86,17.86,17.86,0.0,0.0,18.04,18.04,18.04,0.0,0.0,17.86,17.86,17.86,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2020-04-26,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0
2020-05-03,18.78,18.78,18.78,0.0,0.0,18.86,18.86,18.86,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.79,18.79,18.79,0.0,0.0
2020-05-10,18.14,18.14,18.14,0.0,0.0,18.17,18.17,18.17,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.16,18.16,18.16,0.0,0.0
2020-05-17,18.79,18.79,18.79,0.0,0.0,18.83,18.83,18.83,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.83,18.83,18.83,0.0,0.0
2020-05-24,19.52,19.52,19.52,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.54,19.54,19.54,0.0,0.0
2020-05-31,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0,21.46,21.46,21.46,0.0,0.0
2020-06-07,20.71,20.71,20.71,0.0,0.0,20.71,20.71,20.71,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2020-06-14,20.57,20.57,20.57,0.0,0.0,20.57,20.57,20.57,0.0,0.0,20.28,20.28,20.28,0.0,0.0,20.34,20.34,20.34,0.0,0.0
2020-06-21,20.13,20.13,20.13,0.0,0.0,20.19,20.19,20.19,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2020-06-28,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0,20.65,20.65,20.65,0.0,0.0
2020-07-05,20.96,20.96,20.96,0.0,0.0,21.01,21.01,21.01,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.88,20.88,20.88,0.0,0.0
