Date,Global X SuperDividend Emerging MarEtf_Open_average,Global X SuperDividend Emerging MarEtf_Open_max,Global X SuperDividend Emerging MarEtf_Open_min,Global X SuperDividend Emerging MarEtf_Open_volatility,Global X SuperDividend Emerging MarEtf_Open_change,Global X SuperDividend Emerging MarEtf_High_average,Global X SuperDividend Emerging MarEtf_High_max,Global X SuperDividend Emerging MarEtf_High_min,Global X SuperDividend Emerging MarEtf_High_volatility,Global X SuperDividend Emerging MarEtf_High_change,Global X SuperDividend Emerging MarEtf_Low_average,Global X SuperDividend Emerging MarEtf_Low_max,Global X SuperDividend Emerging MarEtf_Low_min,Global X SuperDividend Emerging MarEtf_Low_volatility,Global X SuperDividend Emerging MarEtf_Low_change,Global X SuperDividend Emerging MarEtf_Close_average,Global X SuperDividend Emerging MarEtf_Close_max,Global X SuperDividend Emerging MarEtf_Close_min,Global X SuperDividend Emerging MarEtf_Close_volatility,Global X SuperDividend Emerging MarEtf_Close_change
2018-12-09,12.96,12.96,12.96,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.96,12.96,12.96,0.0,0.0
2018-12-16,12.7,12.7,12.7,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.55,12.55,12.55,0.0,0.0,12.59,12.59,12.59,0.0,0.0
2018-12-23,12.68,12.68,12.68,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.65,12.65,12.65,0.0,0.0,12.68,12.68,12.68,0.0,0.0
2018-12-30,12.86,12.86,12.86,0.0,0.0,13.06,13.06,13.06,0.0,0.0,12.83,12.83,12.83,0.0,0.0,13.06,13.06,13.06,0.0,0.0
2019-01-06,13.24,13.24,13.24,0.0,0.0,13.31,13.31,13.31,0.0,0.0,13.17,13.17,13.17,0.0,0.0,13.3,13.3,13.3,0.0,0.0
2019-01-13,13.63,13.63,13.63,0.0,0.0,13.74,13.74,13.74,0.0,0.0,13.61,13.61,13.61,0.0,0.0,13.68,13.68,13.68,0.0,0.0
2019-01-20,13.86,13.86,13.86,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.86,13.86,13.86,0.0,0.0,13.92,13.92,13.92,0.0,0.0
2019-01-27,14.37,14.37,14.37,0.0,0.0,14.37,14.37,14.37,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.27,14.27,14.27,0.0,0.0
2019-02-03,14.1,14.1,14.1,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.0,14.0,14.0,0.0,0.0,14.09,14.09,14.09,0.0,0.0
2019-02-10,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.84,13.84,13.84,0.0,0.0,13.89,13.89,13.89,0.0,0.0
2019-02-17,14.43,14.43,14.43,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2019-02-24,14.25,14.25,14.25,0.0,0.0,14.28,14.28,14.28,0.0,0.0,14.22,14.22,14.22,0.0,0.0,14.22,14.22,14.22,0.0,0.0
2019-03-03,13.97,13.97,13.97,0.0,0.0,13.98,13.98,13.98,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-03-10,14.15,14.15,14.15,0.0,0.0,14.27,14.27,14.27,0.0,0.0,14.15,14.15,14.15,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2019-03-17,14.05,14.05,14.05,0.0,0.0,14.05,14.05,14.05,0.0,0.0,13.92,13.92,13.92,0.0,0.0,13.94,13.94,13.94,0.0,0.0
2019-03-24,14.12,14.12,14.12,0.0,0.0,14.13,14.13,14.13,0.0,0.0,14.06,14.06,14.06,0.0,0.0,14.1,14.1,14.1,0.0,0.0
2019-03-31,14.43,14.43,14.43,0.0,0.0,14.48,14.48,14.48,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.45,14.45,14.45,0.0,0.0
2019-04-07,14.39,14.39,14.39,0.0,0.0,14.44,14.44,14.44,0.0,0.0,14.32,14.32,14.32,0.0,0.0,14.34,14.34,14.34,0.0,0.0
2019-04-14,14.21,14.21,14.21,0.0,0.0,14.31,14.31,14.31,0.0,0.0,14.19,14.19,14.19,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2019-04-21,13.97,13.97,13.97,0.0,0.0,14.0,14.0,14.0,0.0,0.0,13.94,13.94,13.94,0.0,0.0,13.96,13.96,13.96,0.0,0.0
2019-04-28,13.68,13.68,13.68,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.68,13.68,13.68,0.0,0.0,13.74,13.74,13.74,0.0,0.0
2019-05-05,13.07,13.07,13.07,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.07,13.07,13.07,0.0,0.0,13.24,13.24,13.24,0.0,0.0
2019-05-12,12.96,12.96,12.96,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.88,12.88,12.88,0.0,0.0,12.91,12.91,12.91,0.0,0.0
2019-05-19,12.95,12.95,12.95,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0
2019-05-26,13.08,13.08,13.08,0.0,0.0,13.29,13.29,13.29,0.0,0.0,13.08,13.08,13.08,0.0,0.0,13.28,13.28,13.28,0.0,0.0
2019-06-02,13.26,13.26,13.26,0.0,0.0,13.28,13.28,13.28,0.0,0.0,13.22,13.22,13.22,0.0,0.0,13.22,13.22,13.22,0.0,0.0
2019-06-09,13.24,13.24,13.24,0.0,0.0,13.25,13.25,13.25,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.21,13.21,13.21,0.0,0.0
2019-06-16,13.54,13.54,13.54,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2019-06-23,13.66,13.66,13.66,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.59,13.59,13.59,0.0,0.0
2019-06-30,13.6,13.6,13.6,0.0,0.0,13.64,13.64,13.64,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2019-07-07,13.57,13.57,13.57,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.63,13.63,13.63,0.0,0.0
2019-07-14,13.73,13.73,13.73,0.0,0.0,13.73,13.73,13.73,0.0,0.0,13.67,13.67,13.67,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2019-07-21,13.54,13.54,13.54,0.0,0.0,13.59,13.59,13.59,0.0,0.0,13.54,13.54,13.54,0.0,0.0,13.56,13.56,13.56,0.0,0.0
2019-07-28,13.1,13.1,13.1,0.0,0.0,13.1,13.1,13.1,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.99,12.99,12.99,0.0,0.0
2019-08-04,12.67,12.67,12.67,0.0,0.0,12.67,12.67,12.67,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.62,12.62,12.62,0.0,0.0
2019-08-11,12.17,12.17,12.17,0.0,0.0,12.27,12.27,12.27,0.0,0.0,12.17,12.17,12.17,0.0,0.0,12.25,12.25,12.25,0.0,0.0
2019-08-18,12.33,12.33,12.33,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.14,12.14,12.14,0.0,0.0,12.17,12.17,12.17,0.0,0.0
2019-08-25,12.4,12.4,12.4,0.0,0.0,12.45,12.45,12.45,0.0,0.0,12.38,12.38,12.38,0.0,0.0,12.39,12.39,12.39,0.0,0.0
2019-09-01,12.68,12.68,12.68,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.68,12.68,12.68,0.0,0.0,12.72,12.72,12.72,0.0,0.0
2019-09-08,13.03,13.03,13.03,0.0,0.0,13.05,13.05,13.05,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2019-09-15,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.82,12.82,12.82,0.0,0.0,12.82,12.82,12.82,0.0,0.0
2019-09-22,12.73,12.73,12.73,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.58,12.58,12.58,0.0,0.0,12.62,12.62,12.62,0.0,0.0
2019-09-29,12.44,12.44,12.44,0.0,0.0,12.57,12.57,12.57,0.0,0.0,12.44,12.44,12.44,0.0,0.0,12.55,12.55,12.55,0.0,0.0
2019-10-06,12.61,12.61,12.61,0.0,0.0,12.75,12.75,12.75,0.0,0.0,12.5,12.5,12.5,0.0,0.0,12.69,12.69,12.69,0.0,0.0
2019-10-13,12.76,12.76,12.76,0.0,0.0,12.76,12.76,12.76,0.0,0.0,12.73,12.73,12.73,0.0,0.0,12.74,12.74,12.74,0.0,0.0
2019-10-20,12.91,12.91,12.91,0.0,0.0,13.0,13.0,13.0,0.0,0.0,12.91,12.91,12.91,0.0,0.0,12.98,12.98,12.98,0.0,0.0
2019-10-27,13.0,13.0,13.0,0.0,0.0,13.05,13.05,13.05,0.0,0.0,13.0,13.0,13.0,0.0,0.0,13.04,13.04,13.04,0.0,0.0
2019-11-03,13.19,13.19,13.19,0.0,0.0,13.19,13.19,13.19,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.12,13.12,13.12,0.0,0.0
2019-11-10,12.96,12.96,12.96,0.0,0.0,12.99,12.99,12.99,0.0,0.0,12.94,12.94,12.94,0.0,0.0,12.97,12.97,12.97,0.0,0.0
2019-11-17,13.06,13.06,13.06,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.02,13.02,13.02,0.0,0.0,13.03,13.03,13.03,0.0,0.0
2019-11-24,12.98,12.98,12.98,0.0,0.0,12.98,12.98,12.98,0.0,0.0,12.9,12.9,12.9,0.0,0.0,12.94,12.94,12.94,0.0,0.0
2019-12-01,13.04,13.04,13.04,0.0,0.0,13.1,13.1,13.1,0.0,0.0,13.04,13.04,13.04,0.0,0.0,13.09,13.09,13.09,0.0,0.0
2019-12-08,13.41,13.41,13.41,0.0,0.0,13.55,13.55,13.55,0.0,0.0,13.36,13.36,13.36,0.0,0.0,13.45,13.45,13.45,0.0,0.0
2019-12-15,13.77,13.77,13.77,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.72,13.72,13.72,0.0,0.0,13.72,13.72,13.72,0.0,0.0
2019-12-22,13.99,13.99,13.99,0.0,0.0,14.03,14.03,14.03,0.0,0.0,13.97,13.97,13.97,0.0,0.0,14.01,14.01,14.01,0.0,0.0
2019-12-29,14.07,14.07,14.07,0.0,0.0,14.1,14.1,14.1,0.0,0.0,14.03,14.03,14.03,0.0,0.0,14.04,14.04,14.04,0.0,0.0
2020-01-05,13.97,13.97,13.97,0.0,0.0,14.06,14.06,14.06,0.0,0.0,13.97,13.97,13.97,0.0,0.0,13.99,13.99,13.99,0.0,0.0
2020-01-12,14.16,14.16,14.16,0.0,0.0,14.18,14.18,14.18,0.0,0.0,14.11,14.11,14.11,0.0,0.0,14.18,14.18,14.18,0.0,0.0
2020-01-19,13.8,13.8,13.8,0.0,0.0,13.8,13.8,13.8,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.67,13.67,13.67,0.0,0.0
2020-01-26,12.92,12.92,12.92,0.0,0.0,12.92,12.92,12.92,0.0,0.0,12.79,12.79,12.79,0.0,0.0,12.86,12.86,12.86,0.0,0.0
2020-02-02,12.97,12.97,12.97,0.0,0.0,12.97,12.97,12.97,0.0,0.0,12.89,12.89,12.89,0.0,0.0,12.9,12.9,12.9,0.0,0.0
2020-02-09,13.15,13.15,13.15,0.0,0.0,13.21,13.21,13.21,0.0,0.0,13.14,13.14,13.14,0.0,0.0,13.14,13.14,13.14,0.0,0.0
2020-02-16,12.95,12.95,12.95,0.0,0.0,13.04,13.04,13.04,0.0,0.0,12.95,12.95,12.95,0.0,0.0,12.99,12.99,12.99,0.0,0.0
2020-02-23,11.55,11.55,11.55,0.0,0.0,11.84,11.84,11.84,0.0,0.0,11.46,11.46,11.46,0.0,0.0,11.84,11.84,11.84,0.0,0.0
2020-03-01,11.65,11.65,11.65,0.0,0.0,11.71,11.71,11.71,0.0,0.0,11.59,11.59,11.59,0.0,0.0,11.71,11.71,11.71,0.0,0.0
2020-03-08,10.19,10.19,10.19,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.19,10.19,10.19,0.0,0.0,10.19,10.19,10.19,0.0,0.0
2020-03-15,8.47,8.47,8.47,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.47,8.47,8.47,0.0,0.0,8.47,8.47,8.47,0.0,0.0
2020-03-22,8.87,8.87,8.87,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.87,8.87,8.87,0.0,0.0,8.87,8.87,8.87,0.0,0.0
2020-03-29,9.1,9.1,9.1,0.0,0.0,9.11,9.11,9.11,0.0,0.0,8.82,8.82,8.82,0.0,0.0,8.88,8.88,8.88,0.0,0.0
2020-04-05,9.81,9.81,9.81,0.0,0.0,9.88,9.88,9.88,0.0,0.0,9.54,9.54,9.54,0.0,0.0,9.69,9.69,9.69,0.0,0.0
2020-04-12,9.63,9.63,9.63,0.0,0.0,9.63,9.63,9.63,0.0,0.0,9.43,9.43,9.43,0.0,0.0,9.57,9.57,9.57,0.0,0.0
2020-04-19,9.37,9.37,9.37,0.0,0.0,9.37,9.37,9.37,0.0,0.0,9.2,9.2,9.2,0.0,0.0,9.27,9.27,9.27,0.0,0.0
2020-04-26,9.31,9.31,9.31,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.31,9.31,9.31,0.0,0.0,9.31,9.31,9.31,0.0,0.0
2020-05-03,9.49,9.49,9.49,0.0,0.0,9.59,9.59,9.59,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.59,9.59,9.59,0.0,0.0
2020-05-10,9.35,9.35,9.35,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.3,9.3,9.3,0.0,0.0,9.3,9.3,9.3,0.0,0.0
2020-05-17,9.71,9.71,9.71,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.61,9.61,9.61,0.0,0.0,9.69,9.69,9.69,0.0,0.0
2020-05-24,9.89,9.89,9.89,0.0,0.0,9.89,9.89,9.89,0.0,0.0,9.76,9.76,9.76,0.0,0.0,9.82,9.82,9.82,0.0,0.0
2020-05-31,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.82,10.82,10.82,0.0,0.0
2020-06-07,10.52,10.52,10.52,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.36,10.36,10.36,0.0,0.0,10.46,10.46,10.46,0.0,0.0
2020-06-14,10.65,10.65,10.65,0.0,0.0,10.65,10.65,10.65,0.0,0.0,10.48,10.48,10.48,0.0,0.0,10.48,10.48,10.48,0.0,0.0
2020-06-21,10.37,10.37,10.37,0.0,0.0,10.37,10.37,10.37,0.0,0.0,10.2,10.2,10.2,0.0,0.0,10.2,10.2,10.2,0.0,0.0
2020-06-28,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0,10.47,10.47,10.47,0.0,0.0
2020-07-05,10.67,10.67,10.67,0.0,0.0,10.67,10.67,10.67,0.0,0.0,10.56,10.56,10.56,0.0,0.0,10.56,10.56,10.56,0.0,0.0
