Date,LNNStock_Open_average,LNNStock_Open_max,LNNStock_Open_min,LNNStock_Open_volatility,LNNStock_Open_change,LNNStock_High_average,LNNStock_High_max,LNNStock_High_min,LNNStock_High_volatility,LNNStock_High_change,LNNStock_Low_average,LNNStock_Low_max,LNNStock_Low_min,LNNStock_Low_volatility,LNNStock_Low_change,LNNStock_Close_average,LNNStock_Close_max,LNNStock_Close_min,LNNStock_Close_volatility,LNNStock_Close_change,LNNStock_Volume_average,LNNStock_Volume_max,LNNStock_Volume_min,LNNStock_Volume_volatility,LNNStock_Volume_change
2018-01-14,93.0075,95.46,91.6,3.8599999999999994,-3.8599999999999994,93.7,95.46,92.98,2.4799999999999898,-2.4099999999999966,91.74,92.36,91.29,1.0699999999999932,-0.7600000000000051,92.2375,92.79,91.66,1.1300000000000097,0.38000000000000966,75002,89292,59877,29415,-17449
2018-01-21,91.432,92.37,90.81,1.5600000000000023,-0.9200000000000017,92.212,94.06,91.39,2.6700000000000017,-1.4399999999999977,90.584,91.22,90.0,1.2199999999999989,-0.25,91.354,92.39,90.69,1.7000000000000028,0.8100000000000023,60339,77778,38782,38996,27003
2018-01-28,90.632,91.98,89.07,2.910000000000011,-2.219999999999999,91.902,93.49,90.99,2.5,-2.5,89.328,91.09,87.63,3.460000000000008,-3.460000000000008,90.014,91.81,87.8,4.010000000000005,-4.010000000000005,69713,87665,49783,37882,-5914
2018-02-04,88.658,90.45,85.18,5.269999999999996,2.9599999999999937,90.958,91.5,89.58,1.9200000000000017,1.8900000000000006,87.418,88.98,85.0,3.980000000000004,2.490000000000009,89.56400000000001,90.84,86.51,4.329999999999998,4.329999999999998,158211,210849,137415,73434,-14213
2018-02-11,91.85,93.28,90.82,2.460000000000008,1.3100000000000023,93.212,93.54,92.63,0.9100000000000108,0.9100000000000108,90.944,91.3,90.13,1.1700000000000017,1.1400000000000006,92.274,92.76,91.59,1.1700000000000017,1.1299999999999955,101011,118201,60211,57990,7456
2018-02-18,91.84,92.42,91.45,0.9699999999999989,-0.710000000000008,92.44,92.92,91.72,1.2000000000000028,-1.1899999999999977,90.885,91.29,90.62,0.6700000000000017,-0.6700000000000017,91.41,91.64,91.21,0.4300000000000068,-0.4300000000000068,89148,126588,43617,82971,-58773
2018-02-25,89.978,91.63,87.0,4.6299999999999955,-4.409999999999997,90.828,92.41,88.69,3.719999999999999,-2.6000000000000085,88.516,91.0,86.08,4.920000000000002,-4.920000000000002,89.58,91.87,87.64,4.230000000000004,-2.8100000000000023,69647,85969,52749,33220,-17867
2018-03-04,90.93,93.0,88.65,4.349999999999994,4.349999999999994,92.178,94.0,90.41,3.5900000000000034,3.5900000000000034,90.292,92.61,88.65,3.9599999999999937,3.9599999999999937,91.714,93.0,90.04,2.9599999999999937,2.9599999999999937,76616,126408,56166,70242,70242
2018-03-11,92.758,93.0,92.28,0.7199999999999989,-0.7199999999999989,93.044,93.3,92.82,0.480000000000004,-0.480000000000004,91.91799999999999,92.37,91.63,0.7400000000000091,-0.45000000000000284,92.582,92.78,92.27,0.5100000000000051,-0.12999999999999545,91797,130019,60095,69924,43987
2018-03-18,91.15599999999999,92.27,88.52,3.75,-3.75,92.144,93.45,89.62,3.8299999999999983,-2.8799999999999955,89.744,91.68,87.0,4.680000000000007,-3.799999999999997,90.41,92.28,87.58,4.700000000000003,-4.700000000000003,66375,105171,38200,66971,61231
2018-03-25,90.47999999999999,94.7,88.69,6.010000000000005,6.010000000000005,92.92,100.4,89.89,10.510000000000005,10.510000000000005,88.605,90.81,87.06,3.75,3.75,89.84,91.44,88.98,2.4599999999999937,1.8799999999999955,150252,343739,66684,277055,277055
2018-04-01,86.71,92.57,84.09,8.47999999999999,-6.079999999999998,87.696,92.57,84.89,7.679999999999993,-4.949999999999989,84.176,84.85,83.57,1.2800000000000011,0.7800000000000011,85.56400000000001,87.11,84.73,2.3799999999999955,1.2099999999999937,121974,170085,84609,85476,-54331
2018-04-08,87.6,87.92,86.8,1.1200000000000045,1.0400000000000063,88.304,88.89,87.81,1.0799999999999983,1.0799999999999983,86.846,87.84,86.08,1.7600000000000051,1.7600000000000051,87.49,88.37,86.63,1.740000000000009,1.740000000000009,81363,111960,53269,58691,-42563
2018-04-15,90.52,91.28,88.99,2.2900000000000063,2.240000000000009,91.648,92.48,89.92,2.5600000000000023,2.3299999999999983,90.208,91.27,88.17,3.0999999999999943,2.3299999999999983,90.872,91.87,89.35,2.5200000000000102,1.5500000000000114,49140,60848,40653,20195,20000
2018-04-22,89.30799999999999,91.58,87.39,4.189999999999998,-2.7099999999999937,90.014,91.95,88.39,3.5600000000000023,-2.9299999999999926,87.81400000000001,90.51,86.73,3.780000000000001,-3.0500000000000114,88.65599999999999,90.91,87.6,3.3100000000000023,-2.3299999999999983,47869,86547,26139,60408,4323
2018-04-29,88.056,88.61,87.69,0.9200000000000017,-0.519999999999996,89.376,90.29,88.67,1.6200000000000045,0.4000000000000057,86.988,87.76,86.14,1.6200000000000045,-0.5500000000000114,88.244,89.18,87.75,1.4300000000000068,1.3200000000000074,108801,194152,53992,140160,-18842
2018-05-06,91.938,93.89,89.76,4.1299999999999955,4.1299999999999955,93.168,94.65,91.42,3.230000000000004,3.230000000000004,91.334,93.33,88.65,4.679999999999993,4.679999999999993,92.792,94.36,90.97,3.3900000000000006,3.3900000000000006,67987,98677,41465,57212,-13223
2018-05-13,94.974,96.85,93.74,3.1099999999999994,2.489999999999995,96.08200000000001,97.87,94.62,3.25,2.960000000000008,94.678,95.84,93.74,2.1000000000000085,1.9099999999999966,95.742,97.7,94.19,3.510000000000005,3.510000000000005,68636,92168,51472,40696,-26717
2018-05-20,98.53999999999999,100.0,96.64,3.3599999999999994,1.2000000000000028,99.478,100.61,98.2,2.4099999999999966,1.0100000000000051,97.52199999999999,99.52,95.42,4.099999999999994,1.7199999999999989,98.9,100.57,97.17,3.3999999999999915,1.779999999999987,60250,92733,43043,49690,-9861
2018-05-27,100.1625,100.94,99.28,1.6599999999999966,-0.4399999999999977,101.15,103.03,100.24,2.7900000000000063,-0.38000000000000966,99.0925,100.48,98.36,2.1200000000000045,0.06999999999999318,99.9975,100.99,98.42,2.569999999999993,-0.10000000000000853,77126,80018,75607,4411,-4143
2018-06-03,100.988,101.41,100.35,1.0600000000000023,0.37999999999999545,101.978,102.17,101.75,0.4200000000000017,-0.09000000000000341,100.198,100.66,99.6,1.0600000000000023,0.7800000000000011,100.89,101.21,100.28,0.9299999999999926,0.6899999999999977,67088,92979,44033,48946,-7072
2018-06-10,101.06,101.44,100.58,0.8599999999999994,-0.37999999999999545,101.496,101.82,100.99,0.8299999999999983,-0.75,100.042,100.91,98.13,2.780000000000001,-2.780000000000001,100.848,101.46,99.7,1.759999999999991,-1.480000000000004,94162,191862,42619,149243,133269
2018-06-17,98.958,100.58,97.84,2.739999999999995,-0.8100000000000023,99.738,101.63,98.7,2.9299999999999926,-2.9299999999999926,97.298,99.26,96.1,3.160000000000011,-1.960000000000008,98.69,101.36,97.68,3.6799999999999926,-3.480000000000004,76243,116596,51268,65328,63843
