Date,RSStock_Open_average,RSStock_Open_max,RSStock_Open_min,RSStock_Open_volatility,RSStock_Open_change,RSStock_High_average,RSStock_High_max,RSStock_High_min,RSStock_High_volatility,RSStock_High_change,RSStock_Low_average,RSStock_Low_max,RSStock_Low_min,RSStock_Low_volatility,RSStock_Low_change,RSStock_Close_average,RSStock_Close_max,RSStock_Close_min,RSStock_Close_volatility,RSStock_Close_change,RSStock_Volume_average,RSStock_Volume_max,RSStock_Volume_min,RSStock_Volume_volatility,RSStock_Volume_change
2018-01-14,91.0325,91.25,90.75,0.5,0.5,91.6225,92.18,91.33,0.8500000000000085,-0.8200000000000074,90.4925,90.79,89.89,0.9000000000000057,0.6799999999999926,90.995,91.17,90.91,0.2600000000000051,-0.020000000000010232,354342,512192,275757,236435,-236435
2018-01-21,91.448,92.64,90.84,1.7999999999999972,0.1599999999999966,91.904,92.64,91.3,1.3400000000000034,0.4200000000000017,90.28999999999999,91.1,89.39,1.7099999999999937,-0.10000000000000853,91.256,91.87,90.6,1.2700000000000102,0.5900000000000034,394878,579763,290065,289698,-289698
2018-01-28,89.00999999999999,91.46,86.46,5.0,-5.0,89.522,92.15,86.46,5.690000000000012,-5.690000000000012,87.654,91.1,84.86,6.239999999999995,-6.239999999999995,87.938,91.12,85.03,6.090000000000003,-6.090000000000003,387957,569898,260002,309896,-9139
2018-02-04,83.124,84.48,80.4,4.079999999999998,-2.240000000000009,84.968,86.71,83.36,3.3499999999999943,-2.760000000000005,81.354,83.64,79.84,3.799999999999997,-1.6700000000000017,82.816,84.32,80.96,3.3599999999999994,0.6300000000000097,471253,721611,297796,423815,-35298
2018-02-11,87.99,94.22,83.81,10.409999999999997,7.590000000000003,90.38,95.72,85.89,9.829999999999998,9.829999999999998,86.512,89.84,83.04,6.799999999999997,6.799999999999997,89.222,94.57,85.18,9.389999999999986,9.389999999999986,752767,1229822,422788,807034,726410
2018-02-18,92.6725,93.6,91.78,1.8199999999999932,-1.8199999999999932,93.535,95.97,92.34,3.6299999999999955,-3.6299999999999955,91.32249999999999,92.24,90.53,1.7099999999999937,-1.4099999999999966,92.02000000000001,92.72,91.37,1.3499999999999943,-0.4299999999999926,451001,744442,212469,531973,-531973
2018-02-25,92.704,93.28,90.95,2.3299999999999983,-0.3200000000000074,93.656,94.09,93.4,0.6899999999999977,-0.28000000000000114,91.26,92.47,90.13,2.3400000000000034,-0.8299999999999983,92.548,93.62,90.17,3.450000000000003,-0.5099999999999909,676555,1373354,406283,967071,129236
2018-03-04,93.0,94.37,92.02,2.3500000000000085,1.0400000000000063,94.124,94.87,93.5,1.3700000000000045,-0.3499999999999943,91.794,92.19,91.09,1.0999999999999943,-0.20999999999999375,92.996,94.31,92.06,2.25,-0.539999999999992,533542,750211,356442,393769,127364
2018-03-11,92.464,94.35,90.16,4.189999999999998,-2.5,93.458,95.08,91.35,3.730000000000004,-1.7900000000000063,91.106,93.24,88.89,4.349999999999994,-3.769999999999996,91.79,93.86,89.88,3.980000000000004,-3.0999999999999943,577246,795300,467092,328208,328208
2018-03-18,87.986,90.55,84.01,6.539999999999992,-6.539999999999992,88.696,90.55,84.86,5.689999999999998,-5.689999999999998,85.902,88.16,82.59,5.569999999999993,-5.569999999999993,86.466,89.61,82.59,7.019999999999996,-6.299999999999997,627017,1009400,326079,683321,379080
2018-03-25,84.5025,85.53,84.08,1.4500000000000028,-0.1700000000000017,85.3575,86.41,84.31,2.0999999999999943,1.2299999999999898,83.4025,84.08,82.71,1.3700000000000045,1.0799999999999983,84.5075,85.74,83.13,2.6099999999999994,0.8399999999999892,581561,690183,411628,278555,-278555
2018-04-01,84.7,85.73,83.44,2.2900000000000063,0.730000000000004,85.972,87.23,84.68,2.549999999999997,0.23999999999999488,83.47200000000001,85.25,82.4,2.8499999999999943,-0.5499999999999972,84.496,86.57,83.03,3.539999999999992,-0.3100000000000023,432677,564064,328384,235680,167541
2018-04-08,85.75,87.76,83.68,4.079999999999998,4.079999999999998,86.744,88.22,85.09,3.1299999999999955,3.1299999999999955,84.656,85.89,83.2,2.6899999999999977,2.6899999999999977,85.64,86.87,83.54,3.3299999999999983,3.0799999999999983,410568,513412,292888,220524,-153472
2018-04-15,88.968,90.5,87.29,3.2099999999999937,3.2099999999999937,89.73,90.64,87.83,2.8100000000000023,2.780000000000001,88.068,89.29,86.32,2.970000000000013,2.3300000000000125,89.1,90.23,87.53,2.700000000000003,2.1299999999999955,463358,586195,276713,309482,152006
2018-04-22,90.224,92.81,87.23,5.579999999999998,3.490000000000009,91.2,93.73,89.38,4.3500000000000085,3.6200000000000045,88.19200000000001,91.14,86.65,4.489999999999995,1.039999999999992,89.39,93.03,87.7,5.329999999999998,0.7399999999999949,668513,985886,286822,699064,534465
2018-04-29,88.10000000000001,89.65,87.18,2.469999999999999,-1.3500000000000085,89.212,90.6,87.52,3.0799999999999983,0.6499999999999915,86.89,87.83,85.07,2.760000000000005,0.5600000000000023,88.19800000000001,89.87,87.3,2.5700000000000074,1.9500000000000028,658021,1073670,513919,559751,-67741
2018-05-06,91.456,92.47,90.4,2.069999999999993,2.069999999999993,92.44800000000001,92.97,91.79,1.1799999999999926,1.1599999999999966,91.002,91.84,90.16,1.6800000000000068,1.6800000000000068,91.646,92.08,91.04,1.039999999999992,0.4300000000000068,421021,582789,239719,343070,-188939
2018-05-13,92.964,95.25,91.12,4.1299999999999955,3.1899999999999977,94.312,96.18,92.66,3.5200000000000102,3.5200000000000102,92.542,95.06,90.61,4.450000000000003,3.5700000000000074,93.938,96.15,91.84,4.310000000000002,4.310000000000002,591283,812924,416781,396143,162661
2018-05-20,94.44,96.45,93.47,2.980000000000004,-2.8299999999999983,95.03,96.45,93.63,2.8200000000000074,-2.8200000000000074,93.44800000000001,94.61,92.53,2.0799999999999983,-1.5,94.022,94.78,92.9,1.8799999999999955,-1.5,420698,535456,321140,214316,125219
2018-05-27,93.995,95.69,91.92,3.769999999999996,2.9399999999999977,95.275,97.41,93.38,4.030000000000001,1.8500000000000085,93.205,94.14,91.87,2.269999999999996,2.269999999999996,93.72749999999999,94.45,92.64,1.8100000000000023,1.6099999999999994,549415,768596,381700,386896,195839
2018-06-03,95.476,96.45,94.25,2.200000000000003,1.480000000000004,96.15599999999999,96.7,95.6,1.1000000000000085,0.6899999999999977,94.792,95.28,94.17,1.1099999999999994,1.1099999999999994,95.64,96.56,94.9,1.6599999999999966,0.6999999999999886,404426,647525,302929,344596,-101600
2018-06-10,95.788,95.97,95.44,0.5300000000000011,0.06999999999999318,95.944,96.36,95.55,0.8100000000000023,-0.04999999999999716,94.348,94.85,93.35,1.5,-1.1200000000000045,95.088,96.09,94.0,2.0900000000000034,-1.5300000000000011,429940,801198,221678,579520,523377
2018-06-17,92.702,93.04,92.5,0.5400000000000063,-0.4700000000000131,93.426,94.82,92.5,2.319999999999993,-1.0699999999999932,91.724,93.0,90.62,2.3799999999999955,-0.5400000000000063,93.002,94.49,91.96,2.530000000000001,-1.1199999999999903,474269,727856,312516,415340,335224
2018-06-24,89.986,92.86,88.25,4.609999999999999,-4.319999999999993,90.332,92.86,88.63,4.230000000000004,-4.030000000000001,88.07000000000001,89.0,86.43,2.569999999999993,-1.5300000000000011,88.91,90.45,87.54,2.9099999999999966,-2.4599999999999937,515071,733058,360729,372329,-43826
2018-07-01,87.7075,88.35,86.59,1.759999999999991,1.25,88.535,88.93,88.05,0.8800000000000097,0.8100000000000023,86.79,87.09,86.44,0.6500000000000057,0.3500000000000085,87.7175,88.32,86.98,1.3399999999999892,0.6999999999999886,438040,587987,283648,304339,-264704
2018-07-08,90.114,91.43,89.22,2.210000000000008,0.3200000000000074,91.072,92.59,90.16,2.430000000000007,0.5300000000000011,89.178,90.36,88.42,1.9399999999999977,0.7199999999999989,90.072,91.16,89.54,1.6199999999999903,-0.060000000000002274,374736,484542,324460,160082,-85950
2018-07-15,90.748,91.86,89.87,1.9899999999999949,0.7900000000000063,91.592,92.61,90.94,1.6700000000000017,0.5400000000000063,90.204,90.78,89.62,1.1599999999999966,0.6999999999999886,91.052,92.52,89.91,2.6099999999999994,1.1300000000000097,379857,430137,252888,177249,25077
2018-07-22,92.574,93.27,91.28,1.9899999999999949,1.3700000000000045,93.536,94.15,92.64,1.5100000000000051,0.20000000000000284,90.874,92.35,89.6,2.75,-0.5999999999999943,91.81,92.7,90.72,1.980000000000004,-0.8700000000000045,628723,1043388,384343,659045,174722
2018-07-29,90.102,91.19,88.85,2.3400000000000034,-1.8499999999999943,90.84,91.92,90.18,1.7399999999999949,-1.7399999999999949,89.44,90.83,88.41,2.4200000000000017,-2.069999999999993,90.092,90.84,89.54,1.2999999999999972,-1.2999999999999972,597171,713706,394578,319128,153874
2018-08-05,90.024,91.21,88.57,2.6400000000000006,-0.5900000000000034,90.818,92.64,89.37,3.269999999999996,-0.9099999999999966,89.1,90.66,87.08,3.5799999999999983,-1.210000000000008,89.95400000000001,90.71,88.54,2.1699999999999875,-1.6099999999999994,517480,794978,368702,426276,-426276
2018-08-12,87.386,88.79,86.29,2.5,-1.490000000000009,88.12,88.99,86.61,2.3799999999999955,0.10999999999999943,86.30799999999999,87.47,84.61,2.8599999999999994,-0.6399999999999864,87.482,88.58,85.93,2.6499999999999915,0.769999999999996,522981,636229,457553,178676,-149785
2018-08-19,89.378,90.65,88.5,2.1500000000000057,-0.5799999999999983,90.092,91.91,88.5,3.4099999999999966,-1.4099999999999966,88.384,89.53,86.84,2.6899999999999977,-1.529999999999987,88.868,90.74,86.98,3.759999999999991,-1.3900000000000006,444537,575706,311230,264476,133832
2018-08-26,88.428,89.43,87.25,2.180000000000007,-0.9000000000000057,89.212,89.9,88.26,1.6400000000000006,-1.2299999999999898,87.59400000000001,88.37,87.01,1.3599999999999994,-0.6099999999999994,88.436,89.04,87.69,1.3500000000000085,-0.8700000000000045,423907,621467,345047,276420,276420
2018-09-02,87.0,88.22,85.88,2.3400000000000034,-1.1200000000000045,88.16499999999999,89.1,86.71,2.3900000000000006,-1.5400000000000063,86.14,87.41,84.08,3.3299999999999983,-2.239999999999995,87.1525,88.25,85.27,2.980000000000004,-1.7900000000000063,592748,1271327,337817,933510,933510
2018-09-09,85.662,87.07,84.17,2.8999999999999915,0.6400000000000006,86.36,87.07,85.84,1.2299999999999898,0.1799999999999926,84.696,85.4,83.12,2.280000000000001,0.060000000000002274,85.578,86.3,84.96,1.3400000000000034,0.5100000000000051,493950,649435,320791,328644,76480
2018-09-16,87.026,89.01,85.46,3.5500000000000114,2.3900000000000006,87.65,89.01,86.54,2.469999999999999,1.3699999999999903,86.148,87.58,85.13,2.450000000000003,0.710000000000008,86.646,87.78,85.2,2.5799999999999983,1.0900000000000034,486839,757804,315235,442569,442569
2018-09-23,85.636,86.18,84.67,1.5100000000000051,-1.4399999999999977,86.46600000000001,87.25,85.9,1.3499999999999943,-1.2399999999999949,85.056,85.61,84.67,0.9399999999999977,-0.75,85.484,86.61,84.85,1.7600000000000051,-0.2599999999999909,403245,605169,296213,308956,36081
2018-09-30,85.294,85.99,84.19,1.7999999999999972,-1.289999999999992,86.068,86.61,85.43,1.1799999999999926,-1.1599999999999966,84.538,85.2,83.29,1.9099999999999966,-1.6999999999999886,85.198,86.02,83.72,2.299999999999997,-2.299999999999997,486415,713666,301953,411713,337057
2018-10-07,83.488,84.93,82.0,2.930000000000007,-0.9400000000000119,84.24,85.63,82.74,2.8900000000000006,-2.480000000000004,82.082,84.24,80.49,3.75,-1.8799999999999955,82.92999999999999,84.99,81.45,3.539999999999992,-3.2099999999999937,741167,999139,637744,361395,-314793
2018-10-14,82.128,82.9,81.51,1.3900000000000006,0.23999999999999488,82.688,83.25,81.78,1.4699999999999989,-1.1200000000000045,81.162,81.51,80.51,1.0,-0.6799999999999926,81.87,83.18,81.07,2.1100000000000136,-0.27000000000001023,568458,874185,291137,583048,-583048
2018-10-21,78.418,80.13,75.98,4.1499999999999915,-3.839999999999989,79.932,81.86,77.28,4.579999999999998,-4.579999999999998,77.236,80.13,75.06,5.069999999999993,-5.069999999999993,78.53,81.51,76.24,5.27000000000001,-5.27000000000001,911801,1457484,571392,886092,245583
2018-10-28,78.378,81.91,75.29,6.61999999999999,4.579999999999998,79.70400000000001,82.55,77.15,5.3999999999999915,4.709999999999994,77.514,81.04,74.65,6.390000000000001,6.390000000000001,78.882,82.14,75.43,6.709999999999994,6.709999999999994,574695,784083,451458,332625,19161
2018-11-04,82.314,83.27,81.08,2.1899999999999977,-1.3700000000000045,82.888,83.67,81.4,2.269999999999996,-1.9399999999999977,81.108,81.91,79.56,2.3499999999999943,-1.7199999999999989,82.004,82.84,81.06,1.7800000000000011,-0.9200000000000017,437299,676480,301567,374913,148175
2018-11-11,80.978,81.45,80.18,1.269999999999996,0.01999999999999602,82.1,82.7,81.49,1.210000000000008,0.10999999999999943,80.386,80.98,79.95,1.0300000000000011,0.5200000000000102,81.174,81.6,80.76,0.8399999999999892,0.8399999999999892,372512,520312,263018,257294,-248289
2018-11-18,79.63,81.47,78.51,2.9599999999999937,-2.9599999999999937,80.62,81.82,79.61,2.2099999999999937,-1.6499999999999915,78.6525,79.92,77.77,2.1500000000000057,-2.1400000000000006,79.65,80.37,78.9,1.4699999999999989,-0.8900000000000006,486688,741358,307873,433485,-433485
2018-11-25,78.954,79.87,77.44,2.430000000000007,-0.0799999999999983,80.096,80.82,78.79,2.029999999999987,-0.2599999999999909,78.106,79.44,76.17,3.269999999999996,0.37999999999999545,79.378,80.45,77.22,3.230000000000004,0.9699999999999989,504725,859209,371351,487858,37503
2018-12-02,79.4375,82.28,76.35,5.930000000000007,-3.969999999999999,80.41499999999999,82.75,78.03,4.719999999999999,-3.230000000000004,77.385,79.9,75.62,4.280000000000001,-4.280000000000001,78.21,80.75,75.91,4.840000000000003,-4.840000000000003,599228,752096,505576,246520,118130
2018-12-09,75.734,76.59,73.94,2.6500000000000057,-1.8599999999999994,76.38,76.75,76.07,0.6800000000000068,-0.060000000000002274,74.624,75.1,73.87,1.2299999999999898,-0.6299999999999955,74.882,75.34,74.03,1.3100000000000023,-1.3100000000000023,743495,1280782,458365,822417,822417
2018-12-16,73.054,74.16,71.35,2.8100000000000023,-2.8100000000000023,74.152,75.35,72.71,2.6400000000000006,-2.6400000000000006,71.832,72.96,70.54,2.4199999999999875,-2.4199999999999875,72.28,73.92,70.76,3.1599999999999966,-2.489999999999995,896259,1317871,655275,662596,454037
2018-12-23,70.6725,72.02,69.66,2.3599999999999994,1.5600000000000023,71.7825,72.36,70.95,1.4099999999999966,1.4099999999999966,69.53999999999999,70.85,68.62,2.2299999999999898,1.4799999999999898,71.0925,71.94,69.47,2.469999999999999,1.710000000000008,517793,665296,418289,247007,35027
2018-12-30,70.9125,71.48,69.8,1.6800000000000068,-0.21999999999999886,72.10249999999999,72.87,71.58,1.2900000000000063,1.0700000000000074,69.8475,70.84,69.06,1.7800000000000011,0.9500000000000028,71.235,72.58,69.7,2.8799999999999955,1.4099999999999966,444729,528837,378310,150527,-34427
2019-01-06,74.632,76.13,73.22,2.9099999999999966,2.5799999999999983,75.818,76.86,73.78,3.0799999999999983,3.049999999999997,73.876,75.39,71.81,3.5799999999999983,3.5799999999999983,75.12,76.43,72.4,4.030000000000001,4.030000000000001,503195,724460,334708,389752,-182306
2019-01-13,76.246,77.79,75.4,2.3900000000000006,2.0500000000000114,77.232,78.54,76.31,2.230000000000004,2.230000000000004,75.476,77.2,74.38,2.8200000000000074,2.3500000000000085,76.506,78.42,74.92,3.5,2.6099999999999994,323193,466302,264568,201734,-18615
2019-01-20,77.3425,77.81,76.28,1.5300000000000011,0.3100000000000023,77.7775,78.75,76.89,1.8599999999999994,1.0600000000000023,76.4225,77.19,75.87,1.3199999999999932,0.8199999999999932,77.1475,78.32,76.46,1.8599999999999994,1.059999999999988,313503,467224,219982,247242,-65376
2019-01-27,80.156,82.38,77.73,4.6499999999999915,4.6499999999999915,81.372,83.08,78.61,4.469999999999999,4.469999999999999,79.45,82.01,76.89,5.1200000000000045,5.1200000000000045,80.772,82.5,78.56,3.9399999999999977,3.9399999999999977,414321,596529,192339,404190,357868
2019-02-03,82.542,83.03,81.76,1.269999999999996,-0.6299999999999955,83.182,83.49,82.47,1.019999999999996,-1.019999999999996,81.866,82.57,80.95,1.6199999999999903,-1.0300000000000011,82.702,83.23,82.0,1.230000000000004,-1.1200000000000045,358825,451384,258457,192927,-192927
2019-02-10,83.538,84.72,82.1,2.6200000000000045,2.450000000000003,84.182,85.03,82.41,2.6200000000000045,2.6200000000000045,82.984,83.83,81.52,2.3100000000000023,2.3100000000000023,83.68,84.25,82.19,2.0600000000000023,2.0600000000000023,300190,337348,272093,65255,14475
2019-02-17,86.8475,90.44,83.81,6.6299999999999955,6.6299999999999955,88.27,91.92,84.67,7.25,7.25,86.45,89.01,83.81,5.200000000000003,5.200000000000003,87.445,89.59,84.46,5.13000000000001,4.760000000000005,653395,861372,487374,373998,224281
2019-02-24,90.11,90.55,89.73,0.8199999999999932,-0.21999999999999886,90.742,91.57,90.1,1.4699999999999989,-1.4699999999999989,89.256,89.95,88.36,1.5900000000000034,-1.0499999999999972,89.904,90.66,89.25,1.4099999999999966,-1.3999999999999915,544408,792764,429715,363049,-363049
2019-03-03,88.646,89.61,86.71,2.9000000000000057,-2.730000000000004,88.85,90.13,86.71,3.4200000000000017,-3.230000000000004,87.658,89.24,85.74,3.5,-3.0,88.208,89.61,86.25,3.3599999999999994,-3.3599999999999994,429658,488155,318099,170056,55066
2019-03-10,87.73,88.91,86.69,2.219999999999999,0.46999999999999886,88.44,88.99,87.9,1.0899999999999892,0.5,87.248,88.35,86.16,2.1899999999999977,0.6500000000000057,87.888,88.59,87.16,1.4300000000000068,-0.35999999999999943,569725,1136417,326215,810202,598565
2019-03-17,88.742,89.48,87.98,1.5,1.5,89.702,90.6,89.21,1.3900000000000006,0.37000000000000455,87.666,88.56,87.03,1.5300000000000011,-0.789999999999992,88.7,90.31,87.09,3.219999999999999,-1.3900000000000006,414704,542140,276480,265660,90183
2019-03-24,88.82600000000001,89.9,87.37,2.530000000000001,2.530000000000001,89.388,90.7,88.34,2.3599999999999994,2.3599999999999994,88.156,89.73,86.93,2.799999999999997,2.799999999999997,88.98400000000001,90.26,88.05,2.210000000000008,2.210000000000008,504654,613272,425834,187438,58843
2019-03-31,92.818,94.23,91.25,2.980000000000004,2.980000000000004,93.562,94.97,92.19,2.780000000000001,2.780000000000001,92.354,94.04,91.18,2.8599999999999994,2.8400000000000034,93.122,94.25,92.0,2.25,2.1700000000000017,351424,455902,309024,146878,-23385
2019-04-07,92.268,94.25,91.23,3.019999999999996,-3.019999999999996,92.468,94.32,91.68,2.6399999999999864,-2.589999999999989,91.208,93.32,90.29,3.029999999999987,-2.6699999999999875,91.63,93.49,90.78,2.7099999999999937,-2.1899999999999977,499908,595210,354989,240221,-228779
2019-04-14,91.3225,92.51,89.74,2.7700000000000102,-1.5200000000000102,91.84,93.22,90.6,2.6200000000000045,-0.960000000000008,90.5975,91.4,89.38,2.0200000000000102,-1.1800000000000068,91.025,91.69,90.0,1.6899999999999977,-1.2800000000000011,322132,359339,293915,65424,38230
2019-04-21,90.2,91.92,88.87,3.049999999999997,1.3599999999999994,91.026,92.88,89.68,3.1999999999999886,3.019999999999996,89.132,90.9,88.19,2.710000000000008,2.710000000000008,90.048,91.76,88.82,2.940000000000012,2.780000000000001,472401,664014,338964,325050,219596
2019-04-28,91.116,91.76,89.64,2.1200000000000045,-0.5,91.898,92.64,90.85,1.7900000000000063,0.7000000000000028,90.42,91.2,89.28,1.9200000000000017,0.3199999999999932,91.17,92.14,90.01,2.1299999999999955,0.4399999999999977,348070,431708,227358,204350,36454
2019-05-05,89.72,90.7,88.79,1.9099999999999966,-0.3500000000000085,91.288,92.43,90.53,1.9000000000000057,-1.0500000000000114,89.066,90.14,88.48,1.6599999999999966,-0.6400000000000006,90.442,91.66,89.05,2.6099999999999994,-0.3499999999999943,446150,499186,378311,120875,7941
2019-05-12,88.64,89.68,87.74,1.940000000000012,-0.46999999999999886,89.636,90.31,89.19,1.1200000000000045,0.5700000000000074,87.356,89.19,85.52,3.6700000000000017,2.1500000000000057,88.52,89.54,87.02,2.5200000000000102,0.7000000000000028,563283,1094914,318979,775935,621571
