Date,Vanguard S&P Mid Cap 400Etf_Open_average,Vanguard S&P Mid Cap 400Etf_Open_max,Vanguard S&P Mid Cap 400Etf_Open_min,Vanguard S&P Mid Cap 400Etf_Open_volatility,Vanguard S&P Mid Cap 400Etf_Open_change,Vanguard S&P Mid Cap 400Etf_High_average,Vanguard S&P Mid Cap 400Etf_High_max,Vanguard S&P Mid Cap 400Etf_High_min,Vanguard S&P Mid Cap 400Etf_High_volatility,Vanguard S&P Mid Cap 400Etf_High_change,Vanguard S&P Mid Cap 400Etf_Low_average,Vanguard S&P Mid Cap 400Etf_Low_max,Vanguard S&P Mid Cap 400Etf_Low_min,Vanguard S&P Mid Cap 400Etf_Low_volatility,Vanguard S&P Mid Cap 400Etf_Low_change,Vanguard S&P Mid Cap 400Etf_Close_average,Vanguard S&P Mid Cap 400Etf_Close_max,Vanguard S&P Mid Cap 400Etf_Close_min,Vanguard S&P Mid Cap 400Etf_Close_volatility,Vanguard S&P Mid Cap 400Etf_Close_change
2018-03-25,125.35,125.35,125.35,0.0,0.0,127.19,127.19,127.19,0.0,0.0,125.35,125.35,125.35,0.0,0.0,126.71,126.71,126.71,0.0,0.0
2018-04-01,126.27,126.27,126.27,0.0,0.0,127.0,127.0,127.0,0.0,0.0,123.91,123.91,123.91,0.0,0.0,124.81,124.81,124.81,0.0,0.0
2018-04-08,127.85,127.85,127.85,0.0,0.0,127.85,127.85,127.85,0.0,0.0,126.41,126.41,126.41,0.0,0.0,126.82,126.82,126.82,0.0,0.0
2018-04-15,128.75,128.75,128.75,0.0,0.0,128.75,128.75,128.75,0.0,0.0,127.75,127.75,127.75,0.0,0.0,128.04,128.04,128.04,0.0,0.0
2018-04-22,127.56,127.56,127.56,0.0,0.0,127.85,127.85,127.85,0.0,0.0,126.9,126.9,126.9,0.0,0.0,127.5,127.5,127.5,0.0,0.0
2018-04-29,125.78,125.78,125.78,0.0,0.0,128.32,128.32,128.32,0.0,0.0,125.75,125.75,125.75,0.0,0.0,127.88,127.88,127.88,0.0,0.0
2018-05-06,130.83,130.83,130.83,0.0,0.0,131.14,131.14,131.14,0.0,0.0,130.46,130.46,130.46,0.0,0.0,130.68,130.68,130.68,0.0,0.0
2018-05-13,131.48,131.48,131.48,0.0,0.0,131.59,131.59,131.59,0.0,0.0,131.2,131.2,131.2,0.0,0.0,131.21,131.21,131.21,0.0,0.0
2018-05-20,131.33,131.33,131.33,0.0,0.0,131.76,131.76,131.76,0.0,0.0,131.15,131.15,131.15,0.0,0.0,131.4,131.4,131.4,0.0,0.0
2018-05-27,132.23,132.23,132.23,0.0,0.0,132.47,132.47,132.47,0.0,0.0,132.04,132.04,132.04,0.0,0.0,132.19,132.19,132.19,0.0,0.0
2018-06-03,134.37,134.37,134.37,0.0,0.0,135.17,135.17,135.17,0.0,0.0,134.18,134.18,134.18,0.0,0.0,135.16,135.16,135.16,0.0,0.0
2018-06-10,134.42,134.42,134.42,0.0,0.0,134.78,134.78,134.78,0.0,0.0,133.69,133.69,133.69,0.0,0.0,134.51,134.51,134.51,0.0,0.0
2018-06-17,135.01,135.01,135.01,0.0,0.0,135.22,135.22,135.22,0.0,0.0,134.38,134.38,134.38,0.0,0.0,134.42,134.42,134.42,0.0,0.0
2018-06-24,131.96,131.96,131.96,0.0,0.0,132.55,132.55,132.55,0.0,0.0,131.54,131.54,131.54,0.0,0.0,131.54,131.54,131.54,0.0,0.0
2018-07-01,132.94,132.94,132.94,0.0,0.0,134.3,134.3,134.3,0.0,0.0,132.89,132.89,132.89,0.0,0.0,134.04,134.04,134.04,0.0,0.0
2018-07-08,134.56,134.56,134.56,0.0,0.0,135.2,135.2,135.2,0.0,0.0,134.46,134.46,134.46,0.0,0.0,134.49,134.49,134.49,0.0,0.0
2018-07-15,135.27,135.27,135.27,0.0,0.0,135.27,135.27,135.27,0.0,0.0,134.62,134.62,134.62,0.0,0.0,134.65,134.65,134.65,0.0,0.0
2018-07-22,134.67,134.67,134.67,0.0,0.0,134.87,134.87,134.87,0.0,0.0,132.74,132.74,132.74,0.0,0.0,133.15,133.15,133.15,0.0,0.0
2018-07-29,134.48,134.48,134.48,0.0,0.0,135.09,135.09,135.09,0.0,0.0,134.31,134.31,134.31,0.0,0.0,134.86,134.86,134.86,0.0,0.0
2018-08-05,134.53,134.53,134.53,0.0,0.0,135.24,135.24,135.24,0.0,0.0,134.36,134.36,134.36,0.0,0.0,134.64,134.64,134.64,0.0,0.0
2018-08-12,134.84,134.84,134.84,0.0,0.0,135.76,135.76,135.76,0.0,0.0,134.59,134.59,134.59,0.0,0.0,135.69,135.69,135.69,0.0,0.0
2018-08-19,137.13,137.13,137.13,0.0,0.0,137.54,137.54,137.54,0.0,0.0,137.04,137.04,137.04,0.0,0.0,137.35,137.35,137.35,0.0,0.0
2018-08-26,137.46,137.46,137.46,0.0,0.0,138.1,138.1,138.1,0.0,0.0,137.45,137.45,137.45,0.0,0.0,138.08,138.08,138.08,0.0,0.0
2018-09-02,136.82,136.82,136.82,0.0,0.0,137.6,137.6,137.6,0.0,0.0,136.47,136.47,136.47,0.0,0.0,136.93,136.93,136.93,0.0,0.0
2018-09-09,137.82,137.82,137.82,0.0,0.0,138.49,138.49,138.49,0.0,0.0,137.82,137.82,137.82,0.0,0.0,138.32,138.32,138.32,0.0,0.0
2018-09-16,138.53,138.53,138.53,0.0,0.0,138.74,138.74,138.74,0.0,0.0,137.8,137.8,137.8,0.0,0.0,137.8,137.8,137.8,0.0,0.0
2018-09-23,135.21,135.21,135.21,0.0,0.0,136.31,136.31,136.31,0.0,0.0,135.21,135.21,135.21,0.0,0.0,135.94,135.94,135.94,0.0,0.0
2018-09-30,133.49,133.49,133.49,0.0,0.0,133.62,133.62,133.62,0.0,0.0,131.77,131.77,131.77,0.0,0.0,132.49,132.49,132.49,0.0,0.0
2018-10-07,127.33,127.33,127.33,0.0,0.0,127.39,127.39,127.39,0.0,0.0,124.29,124.29,124.29,0.0,0.0,125.92,125.92,125.92,0.0,0.0
2018-10-14,127.25,127.25,127.25,0.0,0.0,127.67,127.67,127.67,0.0,0.0,125.76,125.76,125.76,0.0,0.0,126.13,126.13,126.13,0.0,0.0
2018-10-21,121.0,121.0,121.0,0.0,0.0,122.24,122.24,122.24,0.0,0.0,119.1,119.1,119.1,0.0,0.0,120.9,120.9,120.9,0.0,0.0
2018-10-28,126.02,126.02,126.02,0.0,0.0,126.22,126.22,126.22,0.0,0.0,124.53,124.53,124.53,0.0,0.0,125.5,125.5,125.5,0.0,0.0
2018-11-04,127.58,127.58,127.58,0.0,0.0,127.58,127.58,127.58,0.0,0.0,126.1,126.1,126.1,0.0,0.0,126.99,126.99,126.99,0.0,0.0
2018-11-11,125.12,125.12,125.12,0.0,0.0,126.08,126.08,126.08,0.0,0.0,124.84,124.84,124.84,0.0,0.0,125.74,125.74,125.74,0.0,0.0
2018-11-18,122.28,122.28,122.28,0.0,0.0,123.92,123.92,123.92,0.0,0.0,122.28,122.28,122.28,0.0,0.0,123.02,123.02,123.02,0.0,0.0
2018-11-25,125.69,125.69,125.69,0.0,0.0,127.0,127.0,127.0,0.0,0.0,125.69,125.69,125.69,0.0,0.0,126.73,126.73,126.73,0.0,0.0
2018-12-02,122.6,122.6,122.6,0.0,0.0,123.18,123.18,123.18,0.0,0.0,119.7,119.7,119.7,0.0,0.0,120.29,120.29,120.29,0.0,0.0
2018-12-09,117.32,117.32,117.32,0.0,0.0,118.25,118.25,118.25,0.0,0.0,116.29,116.29,116.29,0.0,0.0,116.58,116.58,116.58,0.0,0.0
2018-12-16,110.92,110.92,110.92,0.0,0.0,112.03,112.03,112.03,0.0,0.0,108.14,108.14,108.14,0.0,0.0,108.37,108.37,108.37,0.0,0.0
2018-12-23,111.14,111.14,111.14,0.0,0.0,112.23,112.23,112.23,0.0,0.0,110.15,110.15,110.15,0.0,0.0,110.82,110.82,110.82,0.0,0.0
2018-12-30,111.22,111.22,111.22,0.0,0.0,113.75,113.75,113.75,0.0,0.0,111.22,111.22,111.22,0.0,0.0,113.33,113.33,113.33,0.0,0.0
2019-01-06,118.06,118.06,118.06,0.0,0.0,118.77,118.77,118.77,0.0,0.0,117.78,117.78,117.78,0.0,0.0,118.73,118.73,118.73,0.0,0.0
2019-01-13,121.36,121.36,121.36,0.0,0.0,122.64,122.64,122.64,0.0,0.0,121.21,121.21,121.21,0.0,0.0,122.35,122.35,122.35,0.0,0.0
2019-01-20,122.04,122.04,122.04,0.0,0.0,122.74,122.74,122.74,0.0,0.0,122.03,122.03,122.03,0.0,0.0,122.43,122.43,122.43,0.0,0.0
2019-01-27,123.94,123.94,123.94,0.0,0.0,124.22,124.22,124.22,0.0,0.0,123.39,123.39,123.39,0.0,0.0,123.92,123.92,123.92,0.0,0.0
2019-02-03,124.34,124.34,124.34,0.0,0.0,125.03,125.03,125.03,0.0,0.0,123.87,123.87,123.87,0.0,0.0,124.85,124.85,124.85,0.0,0.0
2019-02-10,128.33,128.33,128.33,0.0,0.0,129.07,129.07,129.07,0.0,0.0,128.1,128.1,128.1,0.0,0.0,129.07,129.07,129.07,0.0,0.0
2019-02-17,129.79,129.79,129.79,0.0,0.0,130.43,130.43,130.43,0.0,0.0,129.68,129.68,129.68,0.0,0.0,130.38,130.38,130.38,0.0,0.0
2019-02-24,129.78,129.78,129.78,0.0,0.0,130.28,130.28,130.28,0.0,0.0,128.98,128.98,128.98,0.0,0.0,129.86,129.86,129.86,0.0,0.0
2019-03-03,125.07,125.07,125.07,0.0,0.0,125.61,125.61,125.61,0.0,0.0,124.95,124.95,124.95,0.0,0.0,125.57,125.57,125.57,0.0,0.0
2019-03-10,127.96,127.96,127.96,0.0,0.0,128.84,128.84,128.84,0.0,0.0,127.73,127.73,127.73,0.0,0.0,127.94,127.94,127.94,0.0,0.0
2019-03-17,128.22,128.22,128.22,0.0,0.0,128.24,128.24,128.24,0.0,0.0,125.19,125.19,125.19,0.0,0.0,125.19,125.19,125.19,0.0,0.0
2019-03-24,128.31,128.31,128.31,0.0,0.0,128.5,128.5,128.5,0.0,0.0,127.55,127.55,127.55,0.0,0.0,127.87,127.87,127.87,0.0,0.0
2019-03-31,130.73,130.73,130.73,0.0,0.0,131.46,131.46,131.46,0.0,0.0,130.64,130.64,130.64,0.0,0.0,131.44,131.44,131.44,0.0,0.0
2019-04-07,132.31,132.31,132.31,0.0,0.0,132.75,132.75,132.75,0.0,0.0,131.93,131.93,131.93,0.0,0.0,132.57,132.57,132.57,0.0,0.0
2019-04-14,131.54,131.54,131.54,0.0,0.0,131.95,131.95,131.95,0.0,0.0,131.07,131.07,131.07,0.0,0.0,131.81,131.81,131.81,0.0,0.0
2019-04-21,131.96,131.96,131.96,0.0,0.0,133.27,133.27,133.27,0.0,0.0,131.94,131.94,131.94,0.0,0.0,133.15,133.15,133.15,0.0,0.0
2019-04-28,132.44,132.44,132.44,0.0,0.0,133.76,133.76,133.76,0.0,0.0,132.44,132.44,132.44,0.0,0.0,133.75,133.75,133.75,0.0,0.0
2019-05-05,129.55,129.55,129.55,0.0,0.0,130.75,130.75,130.75,0.0,0.0,128.22,128.22,128.22,0.0,0.0,130.5,130.5,130.5,0.0,0.0
2019-05-12,128.16,128.16,128.16,0.0,0.0,129.26,129.26,129.26,0.0,0.0,127.6,127.6,127.6,0.0,0.0,127.6,127.6,127.6,0.0,0.0
2019-05-19,125.88,125.88,125.88,0.0,0.0,126.14,126.14,126.14,0.0,0.0,125.47,125.47,125.47,0.0,0.0,125.87,125.87,125.87,0.0,0.0
2019-05-26,122.23,122.23,122.23,0.0,0.0,122.89,122.89,122.89,0.0,0.0,121.83,121.83,121.83,0.0,0.0,122.28,122.28,122.28,0.0,0.0
2019-06-02,127.77,127.77,127.77,0.0,0.0,128.46,128.46,128.46,0.0,0.0,127.67,127.67,127.67,0.0,0.0,127.85,127.85,127.85,0.0,0.0
2019-06-09,129.24,129.24,129.24,0.0,0.0,129.24,129.24,129.24,0.0,0.0,128.49,128.49,128.49,0.0,0.0,128.49,128.49,128.49,0.0,0.0
2019-06-16,131.14,131.14,131.14,0.0,0.0,131.25,131.25,131.25,0.0,0.0,130.11,130.11,130.11,0.0,0.0,130.42,130.42,130.42,0.0,0.0
2019-06-23,129.9,129.9,129.9,0.0,0.0,131.36,131.36,131.36,0.0,0.0,129.9,129.9,129.9,0.0,0.0,131.27,131.27,131.27,0.0,0.0
2019-06-30,131.7,131.7,131.7,0.0,0.0,132.54,132.54,132.54,0.0,0.0,131.14,131.14,131.14,0.0,0.0,132.54,132.54,132.54,0.0,0.0
2019-07-07,131.13,131.13,131.13,0.0,0.0,132.43,132.43,132.43,0.0,0.0,131.12,131.12,131.12,0.0,0.0,132.33,132.33,132.33,0.0,0.0
2019-07-14,131.45,131.45,131.45,0.0,0.0,131.85,131.85,131.85,0.0,0.0,130.71,130.71,130.71,0.0,0.0,130.71,130.71,130.71,0.0,0.0
2019-07-21,132.89,132.89,132.89,0.0,0.0,133.98,133.98,133.98,0.0,0.0,132.89,132.89,132.89,0.0,0.0,133.85,133.85,133.85,0.0,0.0
2019-07-28,129.88,129.88,129.88,0.0,0.0,130.08,130.08,130.08,0.0,0.0,128.44,128.44,128.44,0.0,0.0,129.17,129.17,129.17,0.0,0.0
2019-08-04,129.55,129.55,129.55,0.0,0.0,129.57,129.57,129.57,0.0,0.0,128.01,128.01,128.01,0.0,0.0,128.36,128.36,128.36,0.0,0.0
2019-08-11,124.56,124.56,124.56,0.0,0.0,126.67,126.67,126.67,0.0,0.0,124.56,124.56,124.56,0.0,0.0,126.61,126.61,126.61,0.0,0.0
2019-08-18,127.03,127.03,127.03,0.0,0.0,127.42,127.42,127.42,0.0,0.0,123.85,123.85,123.85,0.0,0.0,124.17,124.17,124.17,0.0,0.0
2019-08-25,127.51,127.51,127.51,0.0,0.0,127.51,127.51,127.51,0.0,0.0,126.5,126.5,126.5,0.0,0.0,127.21,127.21,127.21,0.0,0.0
2019-09-01,129.43,129.43,129.43,0.0,0.0,129.83,129.83,129.83,0.0,0.0,129.22,129.22,129.22,0.0,0.0,129.26,129.26,129.26,0.0,0.0
2019-09-08,133.22,133.22,133.22,0.0,0.0,133.76,133.76,133.76,0.0,0.0,132.85,132.85,132.85,0.0,0.0,132.88,132.88,132.88,0.0,0.0
2019-09-15,132.18,132.18,132.18,0.0,0.0,132.71,132.71,132.71,0.0,0.0,131.3,131.3,131.3,0.0,0.0,131.54,131.54,131.54,0.0,0.0
2019-09-22,130.88,130.88,130.88,0.0,0.0,131.34,131.34,131.34,0.0,0.0,129.18,129.18,129.18,0.0,0.0,129.62,129.62,129.62,0.0,0.0
2019-09-29,127.19,127.19,127.19,0.0,0.0,128.4,128.4,128.4,0.0,0.0,126.88,126.88,126.88,0.0,0.0,128.32,128.32,128.32,0.0,0.0
2019-10-06,128.57,128.57,128.57,0.0,0.0,130.3,130.3,130.3,0.0,0.0,128.57,128.57,128.57,0.0,0.0,129.2,129.2,129.2,0.0,0.0
2019-10-13,130.44,130.44,130.44,0.0,0.0,130.9,130.9,130.9,0.0,0.0,130.22,130.22,130.22,0.0,0.0,130.6,130.6,130.6,0.0,0.0
2019-10-20,131.51,131.51,131.51,0.0,0.0,132.53,132.53,132.53,0.0,0.0,131.51,131.51,131.51,0.0,0.0,132.21,132.21,132.21,0.0,0.0
2019-10-27,132.78,132.78,132.78,0.0,0.0,133.92,133.92,133.92,0.0,0.0,132.78,132.78,132.78,0.0,0.0,133.92,133.92,133.92,0.0,0.0
2019-11-03,134.32,134.32,134.32,0.0,0.0,134.92,134.92,134.92,0.0,0.0,134.06,134.06,134.06,0.0,0.0,134.92,134.92,134.92,0.0,0.0
2019-11-10,135.33,135.33,135.33,0.0,0.0,135.34,135.34,135.34,0.0,0.0,134.71,134.71,134.71,0.0,0.0,135.13,135.13,135.13,0.0,0.0
2019-11-17,134.22,134.22,134.22,0.0,0.0,134.37,134.37,134.37,0.0,0.0,133.72,133.72,133.72,0.0,0.0,134.2,134.2,134.2,0.0,0.0
2019-11-24,137.0,137.0,137.0,0.0,0.0,137.08,137.08,137.08,0.0,0.0,135.91,135.91,135.91,0.0,0.0,135.91,135.91,135.91,0.0,0.0
2019-12-01,136.69,136.69,136.69,0.0,0.0,137.24,137.24,137.24,0.0,0.0,136.65,136.65,136.65,0.0,0.0,136.82,136.82,136.82,0.0,0.0
2019-12-08,137.72,137.72,137.72,0.0,0.0,138.22,138.22,138.22,0.0,0.0,136.66,136.66,136.66,0.0,0.0,137.03,137.03,137.03,0.0,0.0
2019-12-15,138.67,138.67,138.67,0.0,0.0,139.38,139.38,139.38,0.0,0.0,138.67,138.67,138.67,0.0,0.0,139.1,139.1,139.1,0.0,0.0
2019-12-22,139.53,139.53,139.53,0.0,0.0,139.53,139.53,139.53,0.0,0.0,138.84,138.84,138.84,0.0,0.0,138.99,138.99,138.99,0.0,0.0
2019-12-29,137.44,137.44,137.44,0.0,0.0,138.76,138.76,138.76,0.0,0.0,137.44,137.44,137.44,0.0,0.0,138.47,138.47,138.47,0.0,0.0
2020-01-05,138.74,138.74,138.74,0.0,0.0,138.75,138.75,138.75,0.0,0.0,138.07,138.07,138.07,0.0,0.0,138.21,138.21,138.21,0.0,0.0
2020-01-12,141.91,141.91,141.91,0.0,0.0,141.91,141.91,141.91,0.0,0.0,141.13,141.13,141.13,0.0,0.0,141.19,141.19,141.19,0.0,0.0
2020-01-19,140.97,140.97,140.97,0.0,0.0,140.97,140.97,140.97,0.0,0.0,138.5,138.5,138.5,0.0,0.0,139.18,139.18,139.18,0.0,0.0
2020-01-26,137.45,137.45,137.45,0.0,0.0,137.45,137.45,137.45,0.0,0.0,135.02,135.02,135.02,0.0,0.0,135.35,135.35,135.35,0.0,0.0
2020-02-02,139.12,139.12,139.12,0.0,0.0,139.12,139.12,139.12,0.0,0.0,138.04,138.04,138.04,0.0,0.0,138.21,138.21,138.21,0.0,0.0
2020-02-09,141.58,141.58,141.58,0.0,0.0,141.61,141.61,141.61,0.0,0.0,141.1,141.1,141.1,0.0,0.0,141.39,141.39,141.39,0.0,0.0
2020-02-16,141.43,141.43,141.43,0.0,0.0,141.43,141.43,141.43,0.0,0.0,140.44,140.44,140.44,0.0,0.0,140.64,140.64,140.64,0.0,0.0
2020-02-23,121.28,121.28,121.28,0.0,0.0,123.41,123.41,123.41,0.0,0.0,119.55,119.55,119.55,0.0,0.0,122.6,122.6,122.6,0.0,0.0
2020-03-01,119.75,119.75,119.75,0.0,0.0,122.18,122.18,122.18,0.0,0.0,118.57,118.57,118.57,0.0,0.0,121.48,121.48,121.48,0.0,0.0
2020-03-08,104.09,104.09,104.09,0.0,0.0,104.09,104.09,104.09,0.0,0.0,104.09,104.09,104.09,0.0,0.0,104.09,104.09,104.09,0.0,0.0
2020-03-15,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0,85.16,85.16,85.16,0.0,0.0
2020-03-22,95.78,95.78,95.78,0.0,0.0,95.78,95.78,95.78,0.0,0.0,95.78,95.78,95.78,0.0,0.0,95.78,95.78,95.78,0.0,0.0
2020-03-29,92.34,92.34,92.34,0.0,0.0,93.25,93.25,93.25,0.0,0.0,89.36,89.36,89.36,0.0,0.0,90.31,90.31,90.31,0.0,0.0
2020-04-05,106.38,106.38,106.38,0.0,0.0,108.78,108.78,108.78,0.0,0.0,105.57,105.57,105.57,0.0,0.0,107.01,107.01,107.01,0.0,0.0
2020-04-12,105.37,105.37,105.37,0.0,0.0,106.23,106.23,106.23,0.0,0.0,104.49,104.49,104.49,0.0,0.0,105.52,105.52,105.52,0.0,0.0
2020-04-19,103.82,103.82,103.82,0.0,0.0,105.19,105.19,105.19,0.0,0.0,102.92,102.92,102.92,0.0,0.0,104.64,104.64,104.64,0.0,0.0
2020-04-26,107.49,107.49,107.49,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.49,107.49,107.49,0.0,0.0,107.49,107.49,107.49,0.0,0.0
2020-05-03,113.35,113.35,113.35,0.0,0.0,113.35,113.35,113.35,0.0,0.0,113.35,113.35,113.35,0.0,0.0,113.35,113.35,113.35,0.0,0.0
2020-05-10,105.16,105.16,105.16,0.0,0.0,107.01,107.01,107.01,0.0,0.0,105.16,105.16,105.16,0.0,0.0,106.77,106.77,106.77,0.0,0.0
2020-05-17,114.61,114.61,114.61,0.0,0.0,114.75,114.75,114.75,0.0,0.0,113.55,113.55,113.55,0.0,0.0,114.61,114.61,114.61,0.0,0.0
2020-05-24,119.11,119.11,119.11,0.0,0.0,119.9,119.9,119.9,0.0,0.0,118.01,118.01,118.01,0.0,0.0,119.28,119.28,119.28,0.0,0.0
2020-05-31,129.29,129.29,129.29,0.0,0.0,129.29,129.29,129.29,0.0,0.0,129.29,129.29,129.29,0.0,0.0,129.29,129.29,129.29,0.0,0.0
2020-06-07,121.07,121.07,121.07,0.0,0.0,121.31,121.31,121.31,0.0,0.0,115.98,115.98,115.98,0.0,0.0,119.21,119.21,119.21,0.0,0.0
2020-06-14,123.29,123.29,123.29,0.0,0.0,123.29,123.29,123.29,0.0,0.0,120.02,120.02,120.02,0.0,0.0,120.88,120.88,120.88,0.0,0.0
2020-06-21,117.67,117.67,117.67,0.0,0.0,117.69,117.69,117.69,0.0,0.0,115.88,115.88,115.88,0.0,0.0,116.05,116.05,116.05,0.0,0.0
2020-06-28,120.11,120.11,120.11,0.0,0.0,120.11,120.11,120.11,0.0,0.0,120.11,120.11,120.11,0.0,0.0,120.11,120.11,120.11,0.0,0.0
2020-07-05,120.4,120.4,120.4,0.0,0.0,120.97,120.97,120.97,0.0,0.0,118.99,118.99,118.99,0.0,0.0,118.99,118.99,118.99,0.0,0.0
