Date,IRBTStock_Open_average,IRBTStock_Open_max,IRBTStock_Open_min,IRBTStock_Open_volatility,IRBTStock_Open_change,IRBTStock_High_average,IRBTStock_High_max,IRBTStock_High_min,IRBTStock_High_volatility,IRBTStock_High_change,IRBTStock_Low_average,IRBTStock_Low_max,IRBTStock_Low_min,IRBTStock_Low_volatility,IRBTStock_Low_change,IRBTStock_Close_average,IRBTStock_Close_max,IRBTStock_Close_min,IRBTStock_Close_volatility,IRBTStock_Close_change,IRBTStock_Volume_average,IRBTStock_Volume_max,IRBTStock_Volume_min,IRBTStock_Volume_volatility,IRBTStock_Volume_change
2018-01-14,87.21000000000001,88.0,86.08,1.9200000000000017,-1.0400000000000063,88.66,89.45,88.04,1.4099999999999966,-0.6200000000000045,85.725,86.86,84.4,2.4599999999999937,2.4599999999999937,87.1975,88.79,85.69,3.1000000000000085,3.1000000000000085,933530,1273525,614392,659133,-282626
2018-01-21,91.366,93.51,88.5,5.010000000000005,4.680000000000007,93.08,94.85,90.0,4.849999999999994,4.400000000000006,90.446,92.18,87.54,4.640000000000001,4.640000000000001,92.422,94.36,89.94,4.420000000000002,4.420000000000002,802036,1111047,547141,563906,-218022
2018-01-28,90.542,94.48,88.53,5.950000000000003,-5.400000000000006,91.398,94.48,89.68,4.799999999999997,-4.799999999999997,88.276,93.0,86.3,6.700000000000003,-6.069999999999993,89.868,93.45,88.61,4.840000000000003,-4.829999999999998,856271,1820516,505925,1314591,181754
2018-02-04,77.054,87.05,62.29,24.759999999999998,-23.619999999999997,80.108,89.66,63.27,26.389999999999993,-25.949999999999996,72.22800000000001,86.45,55.77,30.68,-26.04,74.95,88.04,57.9,30.140000000000008,-24.020000000000003,4066924,10212633,1386635,8825998,4315464
2018-02-11,63.196,65.99,59.7,6.289999999999992,6.289999999999992,65.23,66.96,62.4,4.559999999999995,4.559999999999995,62.455999999999996,65.72,58.86,6.859999999999999,6.859999999999999,64.562,66.39,61.58,4.810000000000002,4.810000000000002,1580392,2333629,873634,1459995,-1459995
2018-02-18,65.7325,66.0,65.42,0.5799999999999983,-0.5799999999999983,67.505,68.64,66.5,2.1400000000000006,1.1899999999999977,65.03,65.4,64.62,0.7800000000000011,0.519999999999996,66.14,68.51,65.03,3.480000000000004,3.230000000000004,945740,1101588,733338,368250,48775
2018-02-25,68.288,70.75,64.95,5.799999999999997,-3.819999999999993,69.792,71.75,67.66,4.090000000000003,-2.280000000000001,66.636,68.72,64.06,4.659999999999997,-4.450000000000003,67.91,69.62,65.65,3.969999999999999,-2.230000000000004,882622,1246391,585180,661211,-320050
2018-03-04,68.286,69.62,67.49,2.1300000000000097,0.27000000000001023,69.598,70.36,68.9,1.4599999999999937,-0.8499999999999943,67.408,68.06,66.6,1.460000000000008,-0.14999999999999147,68.364,69.28,66.93,2.3499999999999943,-0.12000000000000455,712228,779155,552338,226817,73520
2018-03-11,69.626,70.47,68.39,2.0799999999999983,1.4699999999999989,70.702,71.93,70.07,1.8600000000000136,-0.19999999999998863,68.38000000000001,68.65,68.15,0.5,0.3400000000000034,69.792,70.27,69.12,1.1499999999999915,-0.14000000000000057,683003,983803,420252,563551,195339
2018-03-18,67.692,69.46,65.97,3.489999999999995,-3.489999999999995,68.96,69.58,67.88,1.7000000000000028,-1.1099999999999994,66.398,67.6,65.82,1.7800000000000011,-0.09000000000000341,67.438,69.21,66.5,2.7099999999999937,-0.18000000000000682,578912,865806,404663,461143,-192439
2018-03-25,66.285,68.14,63.35,4.789999999999999,-4.789999999999999,66.88,68.35,65.16,3.1899999999999977,-3.1899999999999977,64.48,66.41,63.03,3.3799999999999955,-3.1699999999999946,65.145,67.7,63.09,4.609999999999999,-3.510000000000005,515612,565571,473344,92227,71550
2018-04-01,65.132,67.13,63.25,3.8799999999999955,3.009999999999998,66.656,68.12,63.98,4.140000000000008,3.960000000000001,64.162,66.09,62.02,4.07,3.54999999999999,66.014,67.8,63.6,4.199999999999996,2.8200000000000003,564143,729677,458990,270687,-46029
2018-04-08,67.05,67.86,66.43,1.4299999999999926,0.9200000000000017,67.832,67.99,67.61,0.37999999999999545,0.23999999999999488,65.97800000000001,66.66,65.43,1.2299999999999898,-0.12999999999999545,66.506,67.38,65.64,1.7399999999999949,0.10999999999999943,501926,568697,432451,136246,85332
2018-04-15,65.304,67.25,63.46,3.789999999999999,-2.690000000000005,65.794,67.58,64.01,3.569999999999993,-3.569999999999993,62.534,65.46,61.01,4.449999999999996,-3.9499999999999957,63.955999999999996,66.96,61.8,5.159999999999997,-3.079999999999991,1674445,2521666,654835,1866831,996212
2018-04-22,59.984,62.46,57.07,5.390000000000001,-4.259999999999998,61.248,62.98,59.46,3.519999999999996,-3.519999999999996,57.76,58.84,56.9,1.9400000000000048,-0.759999999999998,58.582,59.95,57.06,2.8900000000000006,-1.3700000000000045,1953213,2951849,1151005,1800844,-910767
2018-04-29,57.822,58.52,56.88,1.6400000000000006,-1.6400000000000006,58.914,60.15,58.36,1.7899999999999991,1.3099999999999952,57.086,58.02,56.61,1.4100000000000037,-1.220000000000006,58.34,60.02,57.18,2.8400000000000034,1.6600000000000037,676062,850557,549676,300881,234049
2018-05-06,61.746,62.32,60.31,2.009999999999998,1.6199999999999974,62.438,62.77,61.92,0.8500000000000014,0.6799999999999997,61.176,61.75,59.75,2.0,1.740000000000002,62.076,62.36,61.76,0.6000000000000014,0.6000000000000014,582122,824657,485158,339499,-339499
2018-05-13,62.234,62.89,61.65,1.240000000000002,0.4200000000000017,62.846000000000004,63.38,61.96,1.4200000000000017,-0.259999999999998,61.612,62.23,60.05,2.1799999999999997,0.0899999999999963,62.236,62.88,61.26,1.6200000000000045,0.13000000000000256,557973,693248,461984,231264,-45499
2018-05-20,62.626,63.26,61.85,1.4099999999999966,-0.4399999999999977,63.144,64.54,62.46,2.0800000000000054,-0.18999999999999773,62.0,63.07,61.39,1.6799999999999997,-0.17999999999999972,62.608,63.16,61.87,1.2899999999999991,-0.1600000000000037,545424,655786,381202,274584,-253000
2018-05-27,63.8675,65.01,62.7,2.3100000000000023,0.11999999999999744,64.97749999999999,65.6,64.35,1.25,-0.5200000000000102,62.932500000000005,64.09,62.37,1.720000000000006,0.36999999999999744,64.07,65.3,62.41,2.8900000000000006,-1.1100000000000065,639517,740802,552617,188185,-120986
2018-06-03,66.502,68.74,64.1,4.640000000000001,4.640000000000001,68.03,69.89,65.64,4.25,4.25,66.086,68.09,64.1,3.990000000000009,3.990000000000009,67.648,69.57,65.36,4.209999999999994,4.209999999999994,648061,933238,510277,422961,-149519
2018-06-10,75.912,79.72,69.41,10.310000000000002,10.310000000000002,79.498,81.7,73.42,8.280000000000001,8.280000000000001,75.044,78.51,69.41,9.100000000000009,9.100000000000009,77.76,79.99,73.34,6.6499999999999915,5.579999999999998,1362973,2748583,720579,2028004,269163
2018-06-17,78.118,78.5,77.37,1.1299999999999955,-1.1299999999999955,78.758,79.33,77.76,1.5699999999999932,-1.519999999999996,76.484,77.7,75.5,2.200000000000003,-1.9899999999999949,77.694,79.07,75.92,3.1499999999999915,-3.1499999999999915,587712,755073,466729,288344,155797
2018-06-24,75.748,76.74,74.76,1.9799999999999898,1.3599999999999994,76.932,77.97,76.0,1.9699999999999989,1.9699999999999989,74.888,75.75,73.51,2.239999999999995,2.239999999999995,75.582,76.3,74.42,1.8799999999999955,1.3499999999999943,504659,690406,354750,335656,124740
