Date,SPDR S&P InsuranceEtf_Open_average,SPDR S&P InsuranceEtf_Open_max,SPDR S&P InsuranceEtf_Open_min,SPDR S&P InsuranceEtf_Open_volatility,SPDR S&P InsuranceEtf_Open_change,SPDR S&P InsuranceEtf_High_average,SPDR S&P InsuranceEtf_High_max,SPDR S&P InsuranceEtf_High_min,SPDR S&P InsuranceEtf_High_volatility,SPDR S&P InsuranceEtf_High_change,SPDR S&P InsuranceEtf_Low_average,SPDR S&P InsuranceEtf_Low_max,SPDR S&P InsuranceEtf_Low_min,SPDR S&P InsuranceEtf_Low_volatility,SPDR S&P InsuranceEtf_Low_change,SPDR S&P InsuranceEtf_Close_average,SPDR S&P InsuranceEtf_Close_max,SPDR S&P InsuranceEtf_Close_min,SPDR S&P InsuranceEtf_Close_volatility,SPDR S&P InsuranceEtf_Close_change
2018-10-07,30.62,30.62,30.62,0.0,0.0,30.64,30.64,30.64,0.0,0.0,29.68,29.68,29.68,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2018-10-14,30.32,30.32,30.32,0.0,0.0,30.7,30.7,30.7,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.52,30.52,30.52,0.0,0.0
2018-10-21,29.16,29.16,29.16,0.0,0.0,29.55,29.55,29.55,0.0,0.0,28.87,28.87,28.87,0.0,0.0,29.25,29.25,29.25,0.0,0.0
2018-10-28,30.34,30.34,30.34,0.0,0.0,30.53,30.53,30.53,0.0,0.0,29.91,29.91,29.91,0.0,0.0,30.12,30.12,30.12,0.0,0.0
2018-11-04,31.31,31.31,31.31,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2018-11-11,30.44,30.44,30.44,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.3,30.3,30.3,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2018-11-18,30.11,30.11,30.11,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.01,30.01,30.01,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2018-11-25,30.78,30.78,30.78,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.77,30.77,30.77,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2018-12-02,29.76,29.76,29.76,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.2,29.2,29.2,0.0,0.0,29.38,29.38,29.38,0.0,0.0
2018-12-09,28.67,28.67,28.67,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2018-12-16,27.92,27.92,27.92,0.0,0.0,28.39,28.39,28.39,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.56,27.56,27.56,0.0,0.0
2018-12-23,28.22,28.22,28.22,0.0,0.0,28.39,28.39,28.39,0.0,0.0,27.98,27.98,27.98,0.0,0.0,28.09,28.09,28.09,0.0,0.0
2018-12-30,28.14,28.14,28.14,0.0,0.0,28.7,28.7,28.7,0.0,0.0,28.14,28.14,28.14,0.0,0.0,28.67,28.67,28.67,0.0,0.0
2019-01-06,29.09,29.09,29.09,0.0,0.0,29.23,29.23,29.23,0.0,0.0,28.94,28.94,28.94,0.0,0.0,29.16,29.16,29.16,0.0,0.0
2019-01-13,30.08,30.08,30.08,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.02,30.02,30.02,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2019-01-20,30.23,30.23,30.23,0.0,0.0,30.33,30.33,30.33,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.13,30.13,30.13,0.0,0.0
2019-01-27,30.51,30.51,30.51,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.48,30.48,30.48,0.0,0.0,30.75,30.75,30.75,0.0,0.0
2019-02-03,30.61,30.61,30.61,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.27,30.27,30.27,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2019-02-10,31.09,31.09,31.09,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.42,31.42,31.42,0.0,0.0
2019-02-17,31.69,31.69,31.69,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.74,31.74,31.74,0.0,0.0
2019-02-24,31.89,31.89,31.89,0.0,0.0,32.01,32.01,32.01,0.0,0.0,31.68,31.68,31.68,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-03-03,30.75,30.75,30.75,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-03-10,31.44,31.44,31.44,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.39,31.39,31.39,0.0,0.0,31.66,31.66,31.66,0.0,0.0
2019-03-17,30.85,30.85,30.85,0.0,0.0,30.88,30.88,30.88,0.0,0.0,30.57,30.57,30.57,0.0,0.0,30.6,30.6,30.6,0.0,0.0
2019-03-24,31.01,31.01,31.01,0.0,0.0,31.07,31.07,31.07,0.0,0.0,30.81,30.81,30.81,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-03-31,31.47,31.47,31.47,0.0,0.0,31.59,31.59,31.59,0.0,0.0,31.42,31.42,31.42,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2019-04-07,32.06,32.06,32.06,0.0,0.0,32.24,32.24,32.24,0.0,0.0,31.96,31.96,31.96,0.0,0.0,32.13,32.13,32.13,0.0,0.0
2019-04-14,32.25,32.25,32.25,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.23,32.23,32.23,0.0,0.0,32.27,32.27,32.27,0.0,0.0
2019-04-21,32.52,32.52,32.52,0.0,0.0,32.81,32.81,32.81,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.8,32.8,32.8,0.0,0.0
2019-04-28,33.08,33.08,33.08,0.0,0.0,33.33,33.33,33.33,0.0,0.0,33.01,33.01,33.01,0.0,0.0,33.29,33.29,33.29,0.0,0.0
2019-05-05,32.85,32.85,32.85,0.0,0.0,33.29,33.29,33.29,0.0,0.0,32.62,32.62,32.62,0.0,0.0,33.25,33.25,33.25,0.0,0.0
2019-05-12,32.99,32.99,32.99,0.0,0.0,33.28,33.28,33.28,0.0,0.0,32.95,32.95,32.95,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2019-05-19,33.09,33.09,33.09,0.0,0.0,33.22,33.22,33.22,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.2,33.2,33.2,0.0,0.0
2019-05-26,32.47,32.47,32.47,0.0,0.0,32.66,32.66,32.66,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2019-06-02,33.75,33.75,33.75,0.0,0.0,33.92,33.92,33.92,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.79,33.79,33.79,0.0,0.0
2019-06-09,33.88,33.88,33.88,0.0,0.0,34.09,34.09,34.09,0.0,0.0,33.73,33.73,33.73,0.0,0.0,34.02,34.02,34.02,0.0,0.0
2019-06-16,34.4,34.4,34.4,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.17,34.17,34.17,0.0,0.0
2019-06-23,33.85,33.85,33.85,0.0,0.0,34.06,34.06,34.06,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.99,33.99,33.99,0.0,0.0
2019-06-30,34.91,34.91,34.91,0.0,0.0,34.96,34.96,34.96,0.0,0.0,34.68,34.68,34.68,0.0,0.0,34.96,34.96,34.96,0.0,0.0
2019-07-07,34.82,34.82,34.82,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.75,34.75,34.75,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-07-14,34.84,34.84,34.84,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.5,34.5,34.5,0.0,0.0
2019-07-21,34.84,34.84,34.84,0.0,0.0,35.15,35.15,35.15,0.0,0.0,34.7,34.7,34.7,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2019-07-28,34.01,34.01,34.01,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.87,33.87,33.87,0.0,0.0
2019-08-04,34.34,34.34,34.34,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.26,34.26,34.26,0.0,0.0
2019-08-11,33.49,33.49,33.49,0.0,0.0,33.97,33.97,33.97,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.89,33.89,33.89,0.0,0.0
2019-08-18,33.92,33.92,33.92,0.0,0.0,34.15,34.15,34.15,0.0,0.0,33.05,33.05,33.05,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2019-08-25,33.79,33.79,33.79,0.0,0.0,33.84,33.84,33.84,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2019-09-01,34.4,34.4,34.4,0.0,0.0,34.73,34.73,34.73,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.51,34.51,34.51,0.0,0.0
2019-09-08,35.0,35.0,35.0,0.0,0.0,35.13,35.13,35.13,0.0,0.0,34.9,34.9,34.9,0.0,0.0,34.97,34.97,34.97,0.0,0.0
2019-09-15,35.33,35.33,35.33,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.13,35.13,35.13,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-09-22,35.46,35.46,35.46,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.06,35.06,35.06,0.0,0.0,35.21,35.21,35.21,0.0,0.0
2019-09-29,34.03,34.03,34.03,0.0,0.0,34.65,34.65,34.65,0.0,0.0,34.03,34.03,34.03,0.0,0.0,34.63,34.63,34.63,0.0,0.0
2019-10-06,34.42,34.42,34.42,0.0,0.0,34.74,34.74,34.74,0.0,0.0,34.39,34.39,34.39,0.0,0.0,34.42,34.42,34.42,0.0,0.0
2019-10-13,34.51,34.51,34.51,0.0,0.0,34.77,34.77,34.77,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.69,34.69,34.69,0.0,0.0
2019-10-20,34.48,34.48,34.48,0.0,0.0,34.48,34.48,34.48,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.31,34.31,34.31,0.0,0.0
2019-10-27,34.56,34.56,34.56,0.0,0.0,34.71,34.71,34.71,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.64,34.64,34.64,0.0,0.0
2019-11-03,35.03,35.03,35.03,0.0,0.0,35.19,35.19,35.19,0.0,0.0,34.95,34.95,34.95,0.0,0.0,35.15,35.15,35.15,0.0,0.0
2019-11-10,35.27,35.27,35.27,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.06,35.06,35.06,0.0,0.0,35.1,35.1,35.1,0.0,0.0
2019-11-17,34.98,34.98,34.98,0.0,0.0,35.11,35.11,35.11,0.0,0.0,34.9,34.9,34.9,0.0,0.0,35.07,35.07,35.07,0.0,0.0
2019-11-24,35.6,35.6,35.6,0.0,0.0,35.71,35.71,35.71,0.0,0.0,35.46,35.46,35.46,0.0,0.0,35.5,35.5,35.5,0.0,0.0
2019-12-01,35.27,35.27,35.27,0.0,0.0,35.41,35.41,35.41,0.0,0.0,35.23,35.23,35.23,0.0,0.0,35.32,35.32,35.32,0.0,0.0
2019-12-08,35.74,35.74,35.74,0.0,0.0,35.93,35.93,35.93,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.67,35.67,35.67,0.0,0.0
2019-12-15,35.93,35.93,35.93,0.0,0.0,36.13,36.13,36.13,0.0,0.0,35.87,35.87,35.87,0.0,0.0,35.91,35.91,35.91,0.0,0.0
2019-12-22,35.35,35.35,35.35,0.0,0.0,35.35,35.35,35.35,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.27,35.27,35.27,0.0,0.0
2019-12-29,35.35,35.35,35.35,0.0,0.0,35.58,35.58,35.58,0.0,0.0,35.3,35.3,35.3,0.0,0.0,35.58,35.58,35.58,0.0,0.0
2020-01-05,35.72,35.72,35.72,0.0,0.0,35.78,35.78,35.78,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.46,35.46,35.46,0.0,0.0
2020-01-12,35.95,35.95,35.95,0.0,0.0,36.18,36.18,36.18,0.0,0.0,35.95,35.95,35.95,0.0,0.0,36.17,36.17,36.17,0.0,0.0
2020-01-19,35.86,35.86,35.86,0.0,0.0,35.86,35.86,35.86,0.0,0.0,35.49,35.49,35.49,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2020-01-26,35.87,35.87,35.87,0.0,0.0,36.05,36.05,36.05,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2020-02-02,36.71,36.71,36.71,0.0,0.0,36.94,36.94,36.94,0.0,0.0,36.71,36.71,36.71,0.0,0.0,36.86,36.86,36.86,0.0,0.0
2020-02-09,37.49,37.49,37.49,0.0,0.0,37.57,37.57,37.57,0.0,0.0,37.37,37.37,37.37,0.0,0.0,37.52,37.52,37.52,0.0,0.0
2020-02-16,37.05,37.05,37.05,0.0,0.0,37.15,37.15,37.15,0.0,0.0,36.82,36.82,36.82,0.0,0.0,37.01,37.01,37.01,0.0,0.0
2020-02-23,32.1,32.1,32.1,0.0,0.0,32.42,32.42,32.42,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.75,31.75,31.75,0.0,0.0
2020-03-01,31.24,31.24,31.24,0.0,0.0,31.95,31.95,31.95,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2020-03-08,27.13,27.13,27.13,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.13,27.13,27.13,0.0,0.0,27.13,27.13,27.13,0.0,0.0
2020-03-15,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0,21.51,21.51,21.51,0.0,0.0
2020-03-22,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0,24.94,24.94,24.94,0.0,0.0
2020-03-29,23.57,23.57,23.57,0.0,0.0,23.82,23.82,23.82,0.0,0.0,22.84,22.84,22.84,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2020-04-05,26.86,26.86,26.86,0.0,0.0,27.92,27.92,27.92,0.0,0.0,26.86,26.86,26.86,0.0,0.0,27.68,27.68,27.68,0.0,0.0
2020-04-12,26.22,26.22,26.22,0.0,0.0,26.61,26.61,26.61,0.0,0.0,26.01,26.01,26.01,0.0,0.0,26.49,26.49,26.49,0.0,0.0
2020-04-19,24.82,24.82,24.82,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2020-04-26,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2020-05-03,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2020-05-10,23.85,23.85,23.85,0.0,0.0,24.37,24.37,24.37,0.0,0.0,23.78,23.78,23.78,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2020-05-17,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.22,26.22,26.22,0.0,0.0
2020-05-24,27.27,27.27,27.27,0.0,0.0,27.32,27.32,27.32,0.0,0.0,26.76,26.76,26.76,0.0,0.0,27.06,27.06,27.06,0.0,0.0
2020-05-31,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2020-06-07,28.11,28.11,28.11,0.0,0.0,28.11,28.11,28.11,0.0,0.0,26.9,26.9,26.9,0.0,0.0,27.65,27.65,27.65,0.0,0.0
2020-06-14,28.7,28.7,28.7,0.0,0.0,28.7,28.7,28.7,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.88,27.88,27.88,0.0,0.0
2020-06-21,26.93,26.93,26.93,0.0,0.0,27.03,27.03,27.03,0.0,0.0,26.22,26.22,26.22,0.0,0.0,26.35,26.35,26.35,0.0,0.0
2020-06-28,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0,26.82,26.82,26.82,0.0,0.0
2020-07-05,27.04,27.04,27.04,0.0,0.0,27.07,27.07,27.07,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.58,26.58,26.58,0.0,0.0
