Date,Elkhorn S&P High Quality PreferredEtf_Open_average,Elkhorn S&P High Quality PreferredEtf_Open_max,Elkhorn S&P High Quality PreferredEtf_Open_min,Elkhorn S&P High Quality PreferredEtf_Open_volatility,Elkhorn S&P High Quality PreferredEtf_Open_change,Elkhorn S&P High Quality PreferredEtf_High_average,Elkhorn S&P High Quality PreferredEtf_High_max,Elkhorn S&P High Quality PreferredEtf_High_min,Elkhorn S&P High Quality PreferredEtf_High_volatility,Elkhorn S&P High Quality PreferredEtf_High_change,Elkhorn S&P High Quality PreferredEtf_Low_average,Elkhorn S&P High Quality PreferredEtf_Low_max,Elkhorn S&P High Quality PreferredEtf_Low_min,Elkhorn S&P High Quality PreferredEtf_Low_volatility,Elkhorn S&P High Quality PreferredEtf_Low_change,Elkhorn S&P High Quality PreferredEtf_Close_average,Elkhorn S&P High Quality PreferredEtf_Close_max,Elkhorn S&P High Quality PreferredEtf_Close_min,Elkhorn S&P High Quality PreferredEtf_Close_volatility,Elkhorn S&P High Quality PreferredEtf_Close_change
2018-09-09,23.31,23.31,23.31,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-09-16,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0,23.1,23.1,23.1,0.0,0.0
2018-09-23,22.99,22.99,22.99,0.0,0.0,22.99,22.99,22.99,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2018-09-30,22.26,22.26,22.26,0.0,0.0,22.3,22.3,22.3,0.0,0.0,22.26,22.26,22.26,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-10-07,22.23,22.23,22.23,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.21,22.21,22.21,0.0,0.0,22.21,22.21,22.21,0.0,0.0
2018-10-14,22.42,22.42,22.42,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.43,22.43,22.43,0.0,0.0
2018-10-21,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.54,22.54,22.54,0.0,0.0
2018-10-28,22.51,22.51,22.51,0.0,0.0,22.51,22.51,22.51,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.46,22.46,22.46,0.0,0.0
2018-11-04,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0,22.53,22.53,22.53,0.0,0.0
2018-11-11,22.27,22.27,22.27,0.0,0.0,22.27,22.27,22.27,0.0,0.0,22.23,22.23,22.23,0.0,0.0,22.27,22.27,22.27,0.0,0.0
2018-11-18,22.15,22.15,22.15,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.08,22.08,22.08,0.0,0.0,22.08,22.08,22.08,0.0,0.0
2018-11-25,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0,21.92,21.92,21.92,0.0,0.0
2018-12-02,21.98,21.98,21.98,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.66,21.66,21.66,0.0,0.0
2018-12-09,21.61,21.61,21.61,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.6,21.6,21.6,0.0,0.0,21.61,21.61,21.61,0.0,0.0
2018-12-16,20.99,20.99,20.99,0.0,0.0,21.1,21.1,21.1,0.0,0.0,20.99,20.99,20.99,0.0,0.0,21.09,21.09,21.09,0.0,0.0
2018-12-23,21.09,21.09,21.09,0.0,0.0,21.22,21.22,21.22,0.0,0.0,21.09,21.09,21.09,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2018-12-30,21.9,21.9,21.9,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.9,21.9,21.9,0.0,0.0,21.97,21.97,21.97,0.0,0.0
2019-01-06,22.19,22.19,22.19,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.17,22.17,22.17,0.0,0.0,22.29,22.29,22.29,0.0,0.0
2019-01-13,21.93,21.93,21.93,0.0,0.0,22.4,22.4,22.4,0.0,0.0,21.92,21.92,21.92,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-01-20,22.55,22.55,22.55,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.61,22.61,22.61,0.0,0.0
2019-01-27,22.84,22.84,22.84,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.67,22.67,22.67,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-02-03,22.62,22.62,22.62,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.62,22.62,22.62,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-02-10,22.82,22.82,22.82,0.0,0.0,23.06,23.06,23.06,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.02,23.02,23.02,0.0,0.0
2019-02-17,22.95,22.95,22.95,0.0,0.0,22.95,22.95,22.95,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.94,22.94,22.94,0.0,0.0
2019-02-24,22.77,22.77,22.77,0.0,0.0,23.07,23.07,23.07,0.0,0.0,22.77,22.77,22.77,0.0,0.0,23.07,23.07,23.07,0.0,0.0
2019-03-03,21.74,21.74,21.74,0.0,0.0,23.08,23.08,23.08,0.0,0.0,21.43,21.43,21.43,0.0,0.0,23.08,23.08,23.08,0.0,0.0
2019-03-10,23.24,23.24,23.24,0.0,0.0,23.27,23.27,23.27,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.27,23.27,23.27,0.0,0.0
2019-03-17,23.06,23.06,23.06,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.23,23.23,23.23,0.0,0.0
2019-03-24,23.04,23.04,23.04,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2019-03-31,23.12,23.12,23.12,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.11,23.11,23.11,0.0,0.0,23.48,23.48,23.48,0.0,0.0
2019-04-07,23.14,23.14,23.14,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-04-14,23.2,23.2,23.2,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2019-04-21,23.15,23.15,23.15,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.15,23.15,23.15,0.0,0.0,23.36,23.36,23.36,0.0,0.0
2019-04-28,23.22,23.22,23.22,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.31,23.31,23.31,0.0,0.0
2019-05-05,23.32,23.32,23.32,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.31,23.31,23.31,0.0,0.0,23.34,23.34,23.34,0.0,0.0
2019-05-12,23.51,23.51,23.51,0.0,0.0,23.51,23.51,23.51,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.44,23.44,23.44,0.0,0.0
2019-05-19,23.14,23.14,23.14,0.0,0.0,23.49,23.49,23.49,0.0,0.0,23.14,23.14,23.14,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2019-05-26,23.45,23.45,23.45,0.0,0.0,23.47,23.47,23.47,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-06-02,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.59,23.59,23.59,0.0,0.0
2019-06-09,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0,23.64,23.64,23.64,0.0,0.0
2019-06-16,23.86,23.86,23.86,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-06-23,23.44,23.44,23.44,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.65,23.65,23.65,0.0,0.0
2019-06-30,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2019-07-07,23.72,23.72,23.72,0.0,0.0,23.91,23.91,23.91,0.0,0.0,23.72,23.72,23.72,0.0,0.0,23.84,23.84,23.84,0.0,0.0
2019-07-14,23.89,23.89,23.89,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.88,23.88,23.88,0.0,0.0,24.05,24.05,24.05,0.0,0.0
2019-07-21,24.21,24.21,24.21,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-07-28,24.25,24.25,24.25,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.1,24.1,24.1,0.0,0.0
2019-08-04,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2019-08-11,24.32,24.32,24.32,0.0,0.0,24.33,24.33,24.33,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-08-18,24.3,24.3,24.3,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2019-08-25,24.02,24.02,24.02,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.08,24.08,24.08,0.0,0.0
2019-09-01,24.01,24.01,24.01,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.01,24.01,24.01,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2019-09-08,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0
2019-09-15,24.22,24.22,24.22,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.24,24.24,24.24,0.0,0.0
2019-09-22,24.2,24.2,24.2,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-09-29,24.22,24.22,24.22,0.0,0.0,24.27,24.27,24.27,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2019-10-06,24.2,24.2,24.2,0.0,0.0,24.42,24.42,24.42,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.42,24.42,24.42,0.0,0.0
2019-10-13,24.49,24.49,24.49,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.41,24.41,24.41,0.0,0.0
2019-10-20,24.49,24.49,24.49,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2019-10-27,24.16,24.16,24.16,0.0,0.0,24.16,24.16,24.16,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.15,24.15,24.15,0.0,0.0
2019-11-03,23.8,23.8,23.8,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.8,23.8,23.8,0.0,0.0,23.97,23.97,23.97,0.0,0.0
2019-11-10,24.11,24.11,24.11,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-11-17,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.07,24.07,24.07,0.0,0.0,24.07,24.07,24.07,0.0,0.0
2019-11-24,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0
2019-12-01,23.86,23.86,23.86,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-12-08,23.91,23.91,23.91,0.0,0.0,24.12,24.12,24.12,0.0,0.0,23.91,23.91,23.91,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2019-12-15,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-12-22,24.43,24.43,24.43,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-12-29,24.68,24.68,24.68,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2020-01-05,24.53,24.53,24.53,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.57,24.57,24.57,0.0,0.0
2020-01-12,24.46,24.46,24.46,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2020-01-19,24.41,24.41,24.41,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.41,24.41,24.41,0.0,0.0,24.53,24.53,24.53,0.0,0.0
2020-01-26,24.58,24.58,24.58,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.43,24.43,24.43,0.0,0.0,24.43,24.43,24.43,0.0,0.0
2020-02-02,24.59,24.59,24.59,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.51,24.51,24.51,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2020-02-09,24.53,24.53,24.53,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2020-02-16,24.56,24.56,24.56,0.0,0.0,24.56,24.56,24.56,0.0,0.0,24.46,24.46,24.46,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2020-02-23,23.73,23.73,23.73,0.0,0.0,23.73,23.73,23.73,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2020-03-01,23.89,23.89,23.89,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.94,23.94,23.94,0.0,0.0
2020-03-08,22.07,22.07,22.07,0.0,0.0,22.3,22.3,22.3,0.0,0.0,21.02,21.02,21.02,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2020-03-15,18.75,18.75,18.75,0.0,0.0,19.85,19.85,19.85,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2020-03-22,21.61,21.61,21.61,0.0,0.0,21.75,21.75,21.75,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.65,21.65,21.65,0.0,0.0
2020-03-29,20.86,20.86,20.86,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.81,20.81,20.81,0.0,0.0
2020-04-05,22.2,22.2,22.2,0.0,0.0,26.41,26.41,26.41,0.0,0.0,22.18,22.18,22.18,0.0,0.0,23.04,23.04,23.04,0.0,0.0
2020-04-12,23.98,23.98,23.98,0.0,0.0,23.98,23.98,23.98,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.32,23.32,23.32,0.0,0.0
2020-04-19,23.19,23.19,23.19,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.16,23.16,23.16,0.0,0.0,23.21,23.21,23.21,0.0,0.0
2020-04-26,23.19,23.19,23.19,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.19,23.19,23.19,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2020-05-03,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0,23.24,23.24,23.24,0.0,0.0
2020-05-10,22.94,22.94,22.94,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.94,22.94,22.94,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2020-05-17,23.3,23.3,23.3,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.23,23.23,23.23,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2020-05-24,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.45,23.45,23.45,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2020-05-31,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.71,23.71,23.71,0.0,0.0
2020-06-07,23.52,23.52,23.52,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2020-06-14,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.69,23.69,23.69,0.0,0.0
2020-06-21,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.43,23.43,23.43,0.0,0.0
2020-06-28,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2020-07-05,23.44,23.44,23.44,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.44,23.44,23.44,0.0,0.0,23.46,23.46,23.46,0.0,0.0
