Date,LLStock_Open_average,LLStock_Open_max,LLStock_Open_min,LLStock_Open_volatility,LLStock_Open_change,LLStock_High_average,LLStock_High_max,LLStock_High_min,LLStock_High_volatility,LLStock_High_change,LLStock_Low_average,LLStock_Low_max,LLStock_Low_min,LLStock_Low_volatility,LLStock_Low_change,LLStock_Close_average,LLStock_Close_max,LLStock_Close_min,LLStock_Close_volatility,LLStock_Close_change,LLStock_Volume_average,LLStock_Volume_max,LLStock_Volume_min,LLStock_Volume_volatility,LLStock_Volume_change
2018-01-14,29.66,30.69,29.12,1.5700000000000003,-1.2699999999999996,30.2025,30.8,29.72,1.0800000000000018,-0.25,28.915,29.29,28.72,0.5700000000000003,0.41999999999999815,29.5575,30.33,29.07,1.259999999999998,1.259999999999998,805785,1265660,481375,784285,-784285
2018-01-21,30.774,31.19,30.41,0.7800000000000011,0.1999999999999993,31.054,31.24,30.79,0.4499999999999993,-0.40000000000000213,30.276,30.44,30.1,0.33999999999999986,0.09999999999999787,30.75,31.15,30.56,0.5899999999999999,-0.389999999999997,496527,702685,357782,344903,-310371
2018-01-28,28.722,30.65,26.78,3.8699999999999974,-3.8699999999999974,28.96,30.72,27.1,3.6199999999999974,-3.6199999999999974,27.594,29.36,25.78,3.5799999999999983,-3.5799999999999983,27.874,29.39,25.79,3.6000000000000014,-3.6000000000000014,1109635,1483746,747757,735989,193102
2018-02-04,25.552,26.11,24.09,2.0199999999999996,0.28999999999999915,26.471999999999998,27.07,26.15,0.9200000000000017,0.9200000000000017,24.934,25.67,23.81,1.860000000000003,0.7899999999999991,25.854,26.86,24.7,2.16,2.16,1088824,1255202,847805,407397,13248
2018-02-11,24.306,25.81,23.01,2.799999999999997,-1.3399999999999999,24.818,25.89,24.19,1.6999999999999993,-0.7699999999999996,23.244,24.11,22.35,1.759999999999998,-0.6600000000000001,23.976,24.52,23.13,1.3900000000000006,-0.6600000000000001,1854530,3225947,887187,2338760,-2123324
2018-02-18,23.7375,23.92,23.6,0.3200000000000003,0.18000000000000327,24.335,24.9,23.89,1.009999999999998,0.6699999999999982,23.4725,23.92,22.79,1.1300000000000026,0.4200000000000017,23.9575,24.85,23.51,1.3399999999999999,1.2200000000000024,955342,1231342,838692,392650,50692
2018-02-25,23.412,25.0,21.98,3.0199999999999996,-1.9899999999999984,24.062,25.29,23.48,1.8099999999999987,-1.8099999999999987,22.25,24.2,20.2,4.0,-1.6099999999999994,23.394,24.72,22.43,2.289999999999999,-1.4100000000000001,2604751,7159051,980053,6178998,-685015
2018-03-04,23.976,24.47,23.19,1.2799999999999976,1.2799999999999976,24.622,25.24,24.2,1.0399999999999991,1.0399999999999991,23.788,24.25,23.09,1.1600000000000001,1.0500000000000007,24.32,25.1,23.84,1.2600000000000016,1.2600000000000016,865995,1078845,661795,417050,-172183
2018-03-11,25.164,25.42,25.0,0.4200000000000017,0.21000000000000085,25.532,26.06,25.2,0.8599999999999994,0.629999999999999,24.758,24.97,24.38,0.5899999999999999,0.00999999999999801,24.942,25.35,24.57,0.7800000000000011,0.3100000000000023,1055962,1979675,629531,1350144,885848
2018-03-18,24.47,25.65,23.91,1.7399999999999984,-1.7399999999999984,24.69,25.65,24.2,1.4499999999999993,-1.4499999999999993,23.806,24.21,23.28,0.9299999999999997,-0.9299999999999997,24.01,24.42,23.29,1.1300000000000026,-1.0,710174,920702,544691,376011,-224117
2018-03-25,23.635,23.98,23.43,0.5500000000000007,-0.10999999999999943,23.9875,24.12,23.77,0.3500000000000014,-0.08000000000000185,23.4125,23.52,23.29,0.23000000000000043,-0.00999999999999801,23.685000000000002,23.95,23.39,0.5599999999999987,-0.029999999999997584,505947,712420,394472,317948,-286605
2018-04-01,23.03,23.81,21.95,1.8599999999999994,-0.3299999999999983,23.576,23.9,22.75,1.1499999999999986,0.10999999999999943,22.294,23.21,21.84,1.370000000000001,0.7000000000000028,22.924,23.68,22.17,1.509999999999998,0.7899999999999991,627513,800650,417280,383370,-285857
2018-04-08,22.928,23.15,22.75,0.3999999999999986,-0.16999999999999815,23.162,23.36,23.03,0.3299999999999983,-0.3200000000000003,22.488,22.68,22.34,0.33999999999999986,-0.10000000000000142,22.724,22.92,22.45,0.4700000000000024,0.08999999999999986,481385,542899,415941,126958,75782
2018-04-15,23.208000000000002,23.91,22.66,1.25,0.3000000000000007,23.588,24.42,22.99,1.4300000000000033,-0.08999999999999986,22.8,23.57,22.4,1.1700000000000017,0.05000000000000071,23.195999999999998,24.07,22.72,1.3500000000000014,-0.08999999999999986,790716,1002460,571359,431101,-168910
2018-04-22,23.818,24.75,22.75,2.0,2.0,24.322,24.91,23.66,1.25,1.25,23.5,24.34,22.6,1.7399999999999984,1.7399999999999984,24.162,24.75,23.58,1.1700000000000017,1.1700000000000017,946110,1288660,728046,560614,208039
2018-04-29,21.6,24.92,19.91,5.010000000000002,-4.540000000000003,22.002,24.93,20.33,4.600000000000001,-3.6499999999999986,20.588,23.89,19.41,4.48,-3.5500000000000007,21.052,24.07,19.86,4.210000000000001,-3.1999999999999993,2493590,6247093,1030248,5216845,-645830
2018-05-06,21.21,21.62,20.72,0.9000000000000021,0.41999999999999815,21.556,21.77,21.13,0.6400000000000006,0.6000000000000014,20.964,21.27,20.52,0.75,0.6999999999999993,21.246,21.48,20.87,0.6099999999999994,0.4299999999999997,727616,907724,540163,367561,-367561
2018-05-13,20.826,21.24,20.2,1.0399999999999991,-0.8699999999999974,21.152,21.64,20.53,1.1099999999999994,-0.9800000000000004,20.462,20.98,20.09,0.8900000000000006,-0.75,20.656,21.32,20.24,1.0800000000000018,-1.0,977758,1412138,639415,772723,77632
2018-05-20,20.588,21.03,20.13,0.9000000000000021,0.6099999999999994,20.986,21.57,20.49,1.0800000000000018,1.0500000000000007,20.416,21.03,19.92,1.1099999999999994,0.8300000000000018,20.814,21.47,20.14,1.3299999999999983,1.1099999999999994,872401,1455777,599294,856483,69857
2018-05-27,21.2775,21.36,21.19,0.16999999999999815,0.16999999999999815,21.6075,21.87,21.38,0.490000000000002,-0.08000000000000185,21.1025,21.27,20.96,0.3099999999999987,0.16999999999999815,21.2275,21.39,21.16,0.23000000000000043,0.1999999999999993,508711,588838,429330,159508,-85351
2018-06-03,22.56,23.56,21.4,2.16,2.16,23.452,25.14,22.34,2.8000000000000007,2.8000000000000007,22.508,23.48,21.4,2.080000000000002,2.080000000000002,23.314,25.05,22.17,2.879999999999999,2.879999999999999,895067,1539180,412530,1126650,746224
2018-06-10,25.042,25.62,24.38,1.240000000000002,-0.75,25.626,26.23,24.74,1.490000000000002,-1.490000000000002,24.404,24.9,23.96,0.9399999999999977,-0.010000000000001563,24.954,25.67,24.56,1.110000000000003,-0.20000000000000284,1655472,3050245,608107,2442138,-2442138
2018-06-17,25.524,26.69,24.58,2.110000000000003,1.7800000000000011,26.112000000000002,26.92,25.04,1.8800000000000026,1.3900000000000006,25.064,26.1,24.55,1.5500000000000007,0.5700000000000003,25.722,26.66,25.01,1.6499999999999986,0.629999999999999,918047,1842697,421967,1420730,453372
2018-06-24,25.398,25.83,25.01,0.8199999999999967,-0.4399999999999977,25.692,26.14,25.33,0.8100000000000023,-0.46000000000000085,24.88,25.25,24.32,0.9299999999999997,-0.8299999999999983,25.108,25.82,24.35,1.4699999999999989,-0.9499999999999993,609442,685445,494953,190492,-190492
2018-07-01,24.634999999999998,25.3,24.15,1.1500000000000021,1.1500000000000021,25.225,26.17,24.46,1.7100000000000009,1.7100000000000009,24.4125,25.23,23.92,1.3099999999999987,1.3099999999999987,24.9725,25.73,24.05,1.6799999999999997,1.6799999999999997,479429,713013,259382,453631,253572
2018-07-08,25.934,26.53,25.16,1.370000000000001,0.03999999999999915,26.418,26.74,26.1,0.639999999999997,-0.2699999999999996,25.526,26.11,24.94,1.1699999999999982,0.35999999999999943,25.982,26.41,25.14,1.2699999999999996,-0.23000000000000043,676610,1086031,513319,572712,-55991
2018-07-15,25.856,26.23,25.41,0.8200000000000003,0.08000000000000185,26.122,26.4,25.84,0.5599999999999987,0.11000000000000298,25.338,25.47,25.17,0.29999999999999716,0.22999999999999687,25.756,26.3,25.46,0.8399999999999999,0.10999999999999943,486904,586701,359199,227502,-24955
2018-07-22,25.26,25.87,24.54,1.3300000000000018,-1.0600000000000023,25.434,26.05,24.65,1.4000000000000021,-1.2100000000000009,24.498,25.27,23.59,1.6799999999999997,-1.6799999999999997,24.826,25.68,23.86,1.8200000000000003,-1.8200000000000003,546704,707410,327913,379497,293794
2018-07-29,20.058,23.84,18.78,5.059999999999999,-4.699999999999999,20.946,24.68,19.42,5.259999999999998,-5.07,19.638,23.72,18.26,5.459999999999997,-4.799999999999997,20.318,24.37,19.19,5.18,-4.880000000000003,3786950,11571282,1071700,10499582,1046697
2018-08-05,19.168,19.39,19.01,0.379999999999999,-0.28999999999999915,19.465999999999998,19.58,19.33,0.25,-0.120000000000001,18.954,19.07,18.85,0.21999999999999886,-0.120000000000001,19.122,19.31,18.98,0.3299999999999983,-0.030000000000001137,1018198,1236510,805542,430968,27661
2018-08-12,18.046,18.86,17.29,1.5700000000000003,-1.5700000000000003,18.2,18.9,17.38,1.5199999999999996,-1.5199999999999996,17.368,17.65,16.9,0.75,-0.6300000000000026,17.694,18.21,17.11,1.1000000000000014,-0.5800000000000018,1599818,2171759,1186898,984861,-984861
2018-08-19,17.336,17.48,17.1,0.379999999999999,0.2699999999999996,17.61,17.89,17.4,0.490000000000002,0.120000000000001,17.16,17.32,17.03,0.28999999999999915,0.18999999999999773,17.332,17.39,17.24,0.15000000000000213,-0.020000000000003126,1090025,1470125,794489,675636,93990
2018-08-26,17.514,18.0,17.32,0.6799999999999997,0.18999999999999773,17.852,18.36,17.46,0.8999999999999986,0.36999999999999744,17.244,17.54,17.03,0.509999999999998,0.33999999999999986,17.532,17.99,17.28,0.7099999999999973,0.14999999999999858,929161,1069939,814570,255369,-61215
2018-09-02,17.5725,17.71,17.44,0.2699999999999996,0.0799999999999983,17.7825,17.86,17.69,0.16999999999999815,0.16999999999999815,17.1825,17.52,16.78,0.7399999999999984,-0.4499999999999993,17.4375,17.69,16.8,0.8900000000000006,-0.8599999999999994,730732,1093067,399142,693925,166667
2018-09-09,17.382,17.69,16.98,0.7100000000000009,0.4299999999999997,17.656000000000002,18.17,17.17,1.0,0.41999999999999815,17.132,17.52,16.71,0.8099999999999987,0.4399999999999977,17.39,17.72,17.14,0.5799999999999983,0.08999999999999986,749048,1008692,534778,473914,-257824
2018-09-16,17.592,17.77,17.39,0.379999999999999,0.3099999999999987,17.922,18.16,17.79,0.370000000000001,0.03999999999999915,17.462,17.59,17.36,0.23000000000000043,0.23000000000000043,17.650000000000002,17.74,17.55,0.18999999999999773,0.13999999999999702,690233,949173,516590,432583,-270561
2018-09-23,16.924,17.75,15.73,2.0199999999999996,-2.0199999999999996,17.07,17.89,15.89,2.0,-2.0,16.31,17.3,15.36,1.9400000000000013,-1.9400000000000013,16.442,17.32,15.49,1.83,-1.83,1161838,1733082,672891,1060191,509078
2018-09-30,14.799999999999999,15.54,14.25,1.2899999999999991,-1.2599999999999998,15.0,15.79,14.5,1.2899999999999991,-1.2899999999999991,14.216,15.46,13.7,1.7600000000000016,-1.7600000000000016,14.492,15.48,13.92,1.5600000000000005,-1.5600000000000005,1488007,3088182,906482,2181700,-68271
2018-10-07,13.802,13.99,13.69,0.3000000000000007,0.15000000000000036,14.13,14.36,13.92,0.4399999999999995,0.15000000000000036,13.434,13.65,13.0,0.6500000000000004,-0.5299999999999994,13.67,13.88,13.22,0.6600000000000001,-0.5999999999999996,1058006,1326016,913782,412234,412234
