Date,CMAStock_Open_average,CMAStock_Open_max,CMAStock_Open_min,CMAStock_Open_volatility,CMAStock_Open_change,CMAStock_High_average,CMAStock_High_max,CMAStock_High_min,CMAStock_High_volatility,CMAStock_High_change,CMAStock_Low_average,CMAStock_Low_max,CMAStock_Low_min,CMAStock_Low_volatility,CMAStock_Low_change,CMAStock_Close_average,CMAStock_Close_max,CMAStock_Close_min,CMAStock_Close_volatility,CMAStock_Close_change,CMAStock_Volume_average,CMAStock_Volume_max,CMAStock_Volume_min,CMAStock_Volume_volatility,CMAStock_Volume_change
2018-01-14,94.03,95.27,92.88,2.3900000000000006,0.9000000000000057,95.35249999999999,95.6,95.05,0.5499999999999972,-0.21999999999999886,93.28,93.78,92.88,0.9000000000000057,0.9000000000000057,94.3375,94.99,93.79,1.1999999999999886,1.1999999999999886,2008484,2508044,1303939,1204105,131486
2018-01-21,95.246,95.7,94.92,0.7800000000000011,0.0,95.754,95.97,95.33,0.6400000000000006,0.5499999999999972,94.454,94.75,94.28,0.46999999999999886,0.28000000000000114,95.3,95.81,94.7,1.1099999999999994,0.6000000000000085,1515874,1883604,1069371,814233,-814233
2018-01-28,95.388,97.0,94.38,2.6200000000000045,1.5499999999999972,96.62400000000001,98.18,95.68,2.5,1.6500000000000057,94.72,95.09,94.04,1.0499999999999972,-0.3500000000000085,95.424,97.03,94.76,2.269999999999996,-0.19000000000001194,1232430,1932682,899536,1033146,1033146
2018-02-04,91.8,93.58,88.69,4.890000000000001,-2.3500000000000085,93.87,95.13,92.42,2.7099999999999937,-2.6400000000000006,89.608,92.09,88.15,3.9399999999999977,-1.9799999999999898,91.572,93.58,89.18,4.3999999999999915,0.8900000000000006,1870128,2115997,1523429,592568,-381251
2018-02-11,94.642,97.9,92.19,5.710000000000008,4.790000000000006,96.634,99.03,93.99,5.040000000000006,4.719999999999999,94.222,97.02,91.7,5.319999999999993,4.799999999999997,96.006,97.82,93.3,4.519999999999996,4.519999999999996,1423864,1727601,1180963,546638,-296673
2018-02-18,97.7975,99.25,97.19,2.0600000000000023,-0.21000000000000796,99.175,99.8,98.59,1.2099999999999937,0.12999999999999545,96.825,97.31,96.39,0.9200000000000017,0.3400000000000034,97.74000000000001,98.68,96.67,2.010000000000005,1.480000000000004,1021125,1066251,933808,132443,132443
2018-02-25,98.284,99.5,96.18,3.319999999999993,-3.0999999999999943,99.60600000000001,101.73,97.87,3.8599999999999994,-1.0900000000000034,96.978,98.53,95.39,3.1400000000000006,-2.8100000000000023,98.144,99.67,96.93,2.739999999999995,-1.3799999999999955,1731050,2573784,1213465,1360319,597181
2018-03-04,99.928,101.64,97.48,4.159999999999997,3.8699999999999903,101.182,102.42,99.45,2.969999999999999,2.969999999999999,98.646,100.52,96.15,4.36999999999999,4.36999999999999,100.644,102.21,98.85,3.3599999999999994,3.3599999999999994,1372632,1695629,1139568,556061,-325410
2018-03-11,100.136,102.3,98.24,4.060000000000002,-3.469999999999999,100.53,102.66,98.88,3.780000000000001,-2.8599999999999994,98.434,100.54,97.23,3.3100000000000023,-2.3500000000000085,98.986,100.82,97.72,3.0999999999999943,-1.8799999999999955,1655766,2713805,1111355,1602450,1063009
2018-03-18,97.84,98.71,95.25,3.4599999999999937,-3.3900000000000006,98.576,100.5,95.49,5.010000000000005,-3.6500000000000057,95.79,98.19,91.5,6.689999999999998,-5.159999999999997,96.406,98.99,91.69,7.299999999999997,-6.340000000000003,1622017,2714429,937703,1776726,697378
