Date,ALNYStock_Open_average,ALNYStock_Open_max,ALNYStock_Open_min,ALNYStock_Open_volatility,ALNYStock_Open_change,ALNYStock_High_average,ALNYStock_High_max,ALNYStock_High_min,ALNYStock_High_volatility,ALNYStock_High_change,ALNYStock_Low_average,ALNYStock_Low_max,ALNYStock_Low_min,ALNYStock_Low_volatility,ALNYStock_Low_change,ALNYStock_Close_average,ALNYStock_Close_max,ALNYStock_Close_min,ALNYStock_Close_volatility,ALNYStock_Close_change,ALNYStock_Volume_average,ALNYStock_Volume_max,ALNYStock_Volume_min,ALNYStock_Volume_volatility,ALNYStock_Volume_change
2018-01-14,126.7025,130.0,124.75,5.25,-5.25,127.79,131.03,125.5,5.530000000000001,-5.530000000000001,123.225,123.85,122.63,1.2199999999999989,-0.3400000000000034,124.6775,125.25,123.99,1.2600000000000051,0.18999999999999773,882304,1147602,547203,600399,-66751
2018-01-21,133.094,136.76,126.07,10.689999999999998,10.219999999999999,136.406,139.63,132.38,7.25,3.9099999999999966,130.854,133.22,126.07,7.150000000000006,7.150000000000006,134.12,137.03,131.0,6.030000000000001,3.3899999999999864,1469237,2768345,526961,2241384,-1476252
2018-01-28,130.92,133.44,127.77,5.670000000000002,-5.670000000000002,132.336,134.96,129.66,5.300000000000011,-5.300000000000011,128.124,132.01,124.03,7.97999999999999,-7.97999999999999,129.74,133.56,124.5,9.060000000000002,-9.060000000000002,781312,909140,553214,355926,-121788
2018-02-04,120.52,123.63,116.92,6.709999999999994,-6.709999999999994,123.0,126.74,118.13,8.61,-8.61,116.058,121.16,108.13,13.030000000000001,-10.800000000000011,119.284,122.17,115.92,6.25,-4.0,1043811,1304954,714340,590614,307033
2018-02-11,118.828,121.89,116.43,5.459999999999994,4.390000000000001,121.062,124.03,119.44,4.590000000000003,4.439999999999998,117.314,121.27,115.22,6.049999999999997,5.030000000000001,120.232,122.88,117.3,5.579999999999998,5.579999999999998,592595,736269,498513,237756,86917
2018-02-18,120.5925,121.62,119.45,2.1700000000000017,-1.3200000000000074,122.34,123.77,121.47,2.299999999999997,-2.299999999999997,119.375,120.13,118.89,1.2399999999999949,-1.2399999999999949,120.3225,121.42,119.18,2.239999999999995,0.5900000000000034,442010,559425,395379,164046,-717
2018-02-25,121.44800000000001,123.54,118.05,5.490000000000009,-4.200000000000003,123.364,124.59,121.83,2.760000000000005,-1.8400000000000034,119.84,122.5,117.4,5.099999999999994,-3.759999999999991,121.348,123.29,119.13,4.160000000000011,-1.8400000000000034,551466,680121,427316,252805,-99990
2018-03-04,124.58,128.26,120.83,7.429999999999993,7.429999999999993,128.554,134.91,124.32,10.590000000000003,6.920000000000002,123.084,128.12,120.82,7.300000000000011,7.300000000000011,126.716,133.02,123.25,9.77000000000001,6.440000000000012,715298,924331,434826,489505,177120
2018-03-11,139.92000000000002,142.69,133.43,9.259999999999991,7.930000000000007,147.03,152.75,143.83,8.919999999999987,2.2299999999999898,138.464,142.03,131.49,10.539999999999992,6.329999999999984,142.894,145.06,141.38,3.680000000000007,3.0200000000000102,1287301,1923403,662686,1260717,175239
2018-03-18,145.02599999999998,147.89,141.5,6.389999999999986,-2.280000000000001,148.658,153.99,143.59,10.400000000000006,-5.599999999999994,142.886,146.1,137.75,8.349999999999994,-4.780000000000001,144.384,148.54,138.06,10.47999999999999,-8.5,741838,1048211,414165,634046,-306622
2018-03-25,135.6475,141.58,130.65,10.930000000000007,-10.719999999999999,136.2825,141.66,131.46,10.199999999999989,-10.199999999999989,127.42750000000001,135.31,117.71,17.60000000000001,-17.60000000000001,129.665,138.51,119.1,19.409999999999997,-19.409999999999997,1447623,3171092,844247,2326845,2259792
2018-04-01,103.206,118.41,95.21,23.200000000000003,-23.200000000000003,106.024,118.71,97.22,21.489999999999995,-21.489999999999995,96.044,98.52,93.01,5.509999999999991,-3.8299999999999983,98.88,102.29,95.08,7.210000000000008,-6.1000000000000085,2730317,5781600,1468095,4313505,-3823132
2018-04-08,98.532,101.49,96.16,5.329999999999998,5.329999999999998,100.922,102.36,99.15,3.2099999999999937,3.009999999999991,97.42399999999999,98.77,96.16,2.6099999999999994,2.6099999999999994,98.91,100.76,97.33,3.430000000000007,3.430000000000007,905675,1352856,577735,775121,-516587
2018-04-15,97.784,102.17,95.67,6.5,-5.769999999999996,100.004,103.85,98.68,5.1699999999999875,-4.689999999999998,95.654,96.03,95.24,0.7900000000000063,-0.5400000000000063,97.112,98.35,95.84,2.509999999999991,1.6400000000000006,944133,1285479,681516,603963,219723
2018-04-22,96.114,98.5,94.73,3.769999999999996,-2.6899999999999977,97.584,99.3,95.87,3.4299999999999926,-0.980000000000004,94.452,95.75,93.11,2.6400000000000006,0.980000000000004,95.37,96.63,94.33,2.299999999999997,0.769999999999996,691279,948933,516140,432793,-161015
2018-04-29,92.434,97.0,89.0,8.0,-8.0,94.394,97.52,91.34,6.179999999999993,-1.9299999999999926,90.05199999999999,94.49,87.35,7.140000000000001,-7.140000000000001,91.478,94.53,88.31,6.219999999999999,-2.180000000000007,1409781,2877574,680436,2197138,2197138
2018-05-06,96.32,98.3,92.41,5.890000000000001,5.890000000000001,100.82,104.62,98.02,6.6000000000000085,3.2099999999999937,95.262,98.3,91.54,6.759999999999991,6.759999999999991,97.968,100.91,96.14,4.769999999999996,3.489999999999995,1031509,1698209,593608,1104601,-242592
2018-05-13,101.604,102.09,101.31,0.7800000000000011,-0.23999999999999488,103.714,106.83,102.42,4.409999999999997,-3.6899999999999977,100.786,101.55,100.02,1.5300000000000011,-0.6400000000000006,102.232,103.13,101.59,1.539999999999992,-0.3199999999999932,931831,1297222,731510,565712,-565712
2018-05-20,99.93599999999999,103.17,98.21,4.960000000000008,-4.3500000000000085,100.824,103.75,98.69,5.060000000000002,-3.2099999999999937,98.402,99.83,96.72,3.1099999999999994,-1.0100000000000051,99.362,100.8,98.1,2.700000000000003,-0.8199999999999932,551597,617642,448342,169300,-85750
2018-05-27,100.1175,100.76,99.33,1.4300000000000068,0.480000000000004,101.3725,102.1,100.78,1.3199999999999932,-0.5600000000000023,98.8475,99.15,98.3,0.8500000000000085,0.75,100.16,100.65,99.47,1.1800000000000068,0.5900000000000034,735396,945015,591209,353806,283881
2018-06-03,101.288,102.17,100.27,1.9000000000000057,-1.240000000000009,102.382,103.22,101.62,1.5999999999999943,0.21999999999999886,99.528,100.92,97.47,3.450000000000003,2.0700000000000074,100.76599999999999,101.66,99.91,1.75,-0.7600000000000051,582351,688533,435093,253440,-253440
2018-06-10,103.222,106.7,100.45,6.25,6.230000000000004,106.06,108.29,100.77,7.52000000000001,7.230000000000004,102.294,105.85,99.7,6.1499999999999915,6.1499999999999915,104.736,107.8,100.05,7.75,7.75,750705,1116608,383149,733459,733459
2018-06-17,104.884,106.19,103.02,3.1700000000000017,-3.1700000000000017,106.376,109.41,104.31,5.099999999999994,-5.099999999999994,103.578,105.7,101.68,4.019999999999996,-4.019999999999996,104.60000000000001,106.23,102.69,3.5400000000000063,-2.030000000000001,609183,806950,348051,458899,-95585
2018-06-24,99.512,103.48,96.07,7.410000000000011,-5.490000000000009,101.136,103.75,98.25,5.5,-2.75,96.126,99.34,94.06,5.280000000000001,-3.030000000000001,98.056,100.04,96.07,3.970000000000013,-1.5500000000000114,627444,790315,494195,296120,210312
2018-07-01,98.8625,100.0,98.19,1.8100000000000023,0.010000000000005116,100.9125,101.92,99.8,2.1200000000000045,2.1200000000000045,97.5125,98.25,96.45,1.7999999999999972,1.0499999999999972,98.945,101.03,98.05,2.980000000000004,2.950000000000003,526983,730755,310067,420688,-27256
2018-07-08,104.748,108.26,101.23,7.030000000000001,7.030000000000001,106.512,108.98,103.1,5.88000000000001,5.88000000000001,103.614,106.24,100.51,5.72999999999999,5.72999999999999,105.782,108.05,102.78,5.269999999999996,4.689999999999998,531878,741258,425217,316041,-137285
2018-07-15,104.764,107.71,102.1,5.609999999999999,-1.3799999999999955,106.55799999999999,108.39,103.2,5.189999999999998,-0.3200000000000074,102.95,105.75,100.45,5.299999999999997,3.760000000000005,104.518,106.26,102.27,3.990000000000009,3.1700000000000017,560729,896374,418391,477983,-477983
2018-07-22,105.53,107.5,102.94,4.560000000000002,2.030000000000001,107.42,108.13,106.5,1.6299999999999955,-0.14000000000000057,102.812,104.09,101.73,2.3599999999999994,-0.5200000000000102,105.03399999999999,106.55,102.66,3.8900000000000006,-1.1999999999999886,622280,754680,489505,265175,165080
2018-07-29,98.074,103.97,94.87,9.099999999999994,-7.650000000000006,98.78999999999999,104.57,96.16,8.409999999999997,-8.25,93.522,95.17,91.41,3.760000000000005,-3.760000000000005,94.634,96.81,91.65,5.159999999999997,-5.159999999999997,1034497,1328531,809319,519212,-272417
2018-08-05,93.836,96.0,91.19,4.810000000000002,2.8100000000000023,95.688,97.49,93.39,4.099999999999994,4.099999999999994,92.28,94.0,89.24,4.760000000000005,4.760000000000005,94.31,97.38,92.97,4.409999999999997,4.310000000000002,1037173,1400707,662971,737736,-640862
2018-08-12,91.852,93.18,90.7,2.480000000000004,1.1800000000000068,93.51,95.23,92.39,2.8400000000000034,1.980000000000004,90.244,91.86,88.16,3.700000000000003,3.700000000000003,92.57600000000001,94.58,90.95,3.6299999999999955,3.6299999999999955,1471005,4006893,619665,3387228,-3371013
2018-08-19,96.596,97.4,94.81,2.5900000000000034,2.0900000000000034,98.346,98.98,97.17,1.8100000000000023,1.6700000000000017,95.666,96.87,94.11,2.760000000000005,1.1200000000000045,97.122,97.88,96.37,1.509999999999991,0.5,821234,986159,648699,337460,-50100
2018-08-26,114.80199999999999,122.35,100.44,21.909999999999997,21.909999999999997,120.572,124.22,117.63,6.590000000000003,6.590000000000003,113.932,120.81,100.01,20.799999999999997,20.799999999999997,118.758,122.67,112.59,10.079999999999998,10.079999999999998,1400674,3340110,604671,2735439,-2735439
2018-09-02,117.4175,121.26,112.0,9.260000000000005,-9.260000000000005,118.615,122.61,113.55,9.060000000000002,-9.060000000000002,113.94749999999999,118.27,108.74,9.530000000000001,-9.530000000000001,114.5825,119.12,109.0,10.120000000000005,-10.120000000000005,704999,887609,574549,313060,-114550
