Date,GIBStock_Open_average,GIBStock_Open_max,GIBStock_Open_min,GIBStock_Open_volatility,GIBStock_Open_change,GIBStock_High_average,GIBStock_High_max,GIBStock_High_min,GIBStock_High_volatility,GIBStock_High_change,GIBStock_Low_average,GIBStock_Low_max,GIBStock_Low_min,GIBStock_Low_volatility,GIBStock_Low_change,GIBStock_Close_average,GIBStock_Close_max,GIBStock_Close_min,GIBStock_Close_volatility,GIBStock_Close_change,GIBStock_Volume_average,GIBStock_Volume_max,GIBStock_Volume_min,GIBStock_Volume_volatility,GIBStock_Volume_change
2018-01-14,54.1225,54.45,53.92,0.5300000000000011,0.020000000000003126,54.4875,54.7,54.25,0.45000000000000284,-0.20000000000000284,53.8125,53.89,53.7,0.18999999999999773,0.0799999999999983,54.1425,54.37,54.01,0.35999999999999943,-0.30999999999999517,219071,263122,160540,102582,-27745
2018-01-21,54.932,55.99,53.92,2.0700000000000003,1.3700000000000045,55.647999999999996,56.59,54.11,2.480000000000004,2.480000000000004,54.55,55.33,53.47,1.8599999999999994,1.759999999999998,55.304,56.37,54.07,2.299999999999997,2.299999999999997,204516,254297,153728,100569,87951
2018-01-28,56.834,57.84,55.94,1.9000000000000057,1.9000000000000057,57.716,58.93,56.43,2.5,1.3400000000000034,56.448,57.04,55.91,1.1300000000000026,1.0700000000000003,57.046,58.27,56.07,2.200000000000003,0.9899999999999949,286225,430636,188105,242531,115040
2018-02-04,55.668,56.66,54.92,1.7399999999999949,-1.7399999999999949,56.18,57.12,55.27,1.8499999999999943,-1.8499999999999943,54.998,55.95,53.76,2.190000000000005,-2.190000000000005,55.592,56.27,54.7,1.5700000000000003,-1.1799999999999997,394178,485800,334910,150890,109148
2018-02-11,56.968,58.68,55.07,3.6099999999999994,3.6099999999999994,58.102000000000004,59.2,56.41,2.7900000000000063,2.7900000000000063,56.844,58.44,55.07,3.3699999999999974,3.3699999999999974,57.91,59.0,55.97,3.030000000000001,2.8900000000000006,324508,536355,239641,296714,-93500
2018-02-18,58.3375,58.69,58.01,0.6799999999999997,-0.3300000000000054,58.9075,59.19,58.63,0.5599999999999952,-0.5599999999999952,58.025000000000006,58.34,57.56,0.7800000000000011,-0.3500000000000014,58.26,58.65,57.79,0.8599999999999994,-0.3299999999999983,210000,246460,168196,78264,-39383
2018-02-25,58.134,58.79,56.99,1.7999999999999972,-1.2299999999999969,58.788000000000004,59.43,58.07,1.3599999999999994,-0.8100000000000023,57.762,58.45,56.88,1.5700000000000003,-1.3399999999999963,58.206,58.66,57.39,1.269999999999996,-0.6299999999999955,328323,733514,178906,554608,-30448
2018-03-04,58.506,59.13,57.43,1.7000000000000028,1.7000000000000028,59.178,59.69,58.48,1.2100000000000009,1.1900000000000048,58.316,58.95,57.43,1.5200000000000031,1.5200000000000031,58.926,59.63,58.39,1.240000000000002,1.240000000000002,223017,300211,165419,134792,132036
2018-03-11,59.025999999999996,59.54,58.64,0.8999999999999986,-0.8800000000000026,59.304,59.89,59.0,0.8900000000000006,-0.8699999999999974,58.518,59.18,58.17,1.009999999999998,-1.009999999999998,58.748,59.32,58.26,1.0600000000000023,-1.0600000000000023,192423,269142,121525,147617,39404
2018-03-18,57.946,58.48,57.15,1.3299999999999983,-0.8999999999999986,58.266,58.82,57.61,1.2100000000000009,-0.6499999999999986,57.534,58.07,56.98,1.0900000000000034,-0.6200000000000045,57.764,58.34,56.98,1.3600000000000065,-1.1700000000000017,243492,292448,171879,120569,104347
