Date,PPIHStock_Open_average,PPIHStock_Open_max,PPIHStock_Open_min,PPIHStock_Open_volatility,PPIHStock_Open_change,PPIHStock_High_average,PPIHStock_High_max,PPIHStock_High_min,PPIHStock_High_volatility,PPIHStock_High_change,PPIHStock_Low_average,PPIHStock_Low_max,PPIHStock_Low_min,PPIHStock_Low_volatility,PPIHStock_Low_change,PPIHStock_Close_average,PPIHStock_Close_max,PPIHStock_Close_min,PPIHStock_Close_volatility,PPIHStock_Close_change,PPIHStock_Volume_average,PPIHStock_Volume_max,PPIHStock_Volume_min,PPIHStock_Volume_volatility,PPIHStock_Volume_change
2018-01-14,9.045,9.08,9.0,0.08000000000000007,0.02999999999999936,9.0875,9.1,9.05,0.049999999999998934,0.0,9.02,9.08,9.0,0.08000000000000007,0.08000000000000007,9.07,9.1,9.03,0.07000000000000028,0.049999999999998934,3080,7393,755,6638,-5021
2018-01-21,9.246,9.35,9.1,0.25,0.15000000000000036,9.296,9.4,9.15,0.25,0.09999999999999964,9.192,9.27,9.08,0.1899999999999995,0.09999999999999964,9.254,9.31,9.15,0.16000000000000014,0.08000000000000007,4543,9734,1374,8360,-8218
2018-01-28,9.1,9.15,9.0,0.15000000000000036,0.05000000000000071,9.15,9.2,9.05,0.14999999999999858,-0.049999999999998934,9.01,9.1,8.95,0.15000000000000036,0.05000000000000071,9.056,9.2,9.0,0.1999999999999993,0.0,7104,19855,2006,17849,-12474
2018-02-04,8.61,9.03,8.37,0.6600000000000001,-0.6600000000000001,8.656,9.03,8.55,0.47999999999999865,-0.47999999999999865,8.41,8.45,8.3,0.14999999999999858,-0.09999999999999964,8.5,8.55,8.4,0.15000000000000036,0.15000000000000036,7466,14667,561,14106,759
2018-02-11,8.632,8.73,8.5,0.23000000000000043,0.13000000000000078,8.812,9.3,8.6,0.7000000000000011,-0.5700000000000003,8.584,8.7,8.45,0.25,0.25,8.65,8.73,8.5,0.23000000000000043,0.22000000000000064,2313,7646,557,7089,-5695
2018-02-18,8.775,8.9,8.7,0.20000000000000107,0.20000000000000107,9.0275,9.3,8.75,0.5500000000000007,0.5500000000000007,8.775,8.9,8.7,0.20000000000000107,0.20000000000000107,8.817499999999999,8.97,8.7,0.27000000000000135,0.27000000000000135,6605,16573,1242,15331,3364
2018-02-25,8.856,9.0,8.75,0.25,-0.1999999999999993,8.969999999999999,9.0,8.95,0.05000000000000071,0.0,8.77,8.8,8.7,0.10000000000000142,-0.05000000000000071,8.879999999999999,8.95,8.85,0.09999999999999964,-0.05000000000000071,4940,6674,3031,3643,1438
2018-03-04,8.85,8.95,8.75,0.1999999999999993,-0.09999999999999964,8.87,8.95,8.8,0.14999999999999858,-0.05000000000000071,8.67,8.9,8.45,0.45000000000000107,-0.40000000000000036,8.74,8.9,8.5,0.40000000000000036,-0.40000000000000036,3157,4992,437,4555,3023
2018-03-11,8.77,8.9,8.6,0.3000000000000007,0.15000000000000036,8.83,8.9,8.8,0.09999999999999964,0.0,8.716,8.8,8.6,0.20000000000000107,0.09999999999999964,8.75,8.85,8.7,0.15000000000000036,0.0,3628,5262,2477,2785,-2785
2018-03-18,8.914,9.02,8.65,0.3699999999999992,0.3699999999999992,9.11,9.15,9.05,0.09999999999999964,-0.05000000000000071,8.862,9.02,8.65,0.3699999999999992,0.3699999999999992,9.046,9.1,9.0,0.09999999999999964,0.09999999999999964,21722,43334,982,42352,-17697
2018-03-25,9.1625,9.2,9.1,0.09999999999999964,-0.049999999999998934,9.1625,9.2,9.1,0.09999999999999964,-0.049999999999998934,9.05,9.2,8.95,0.25,-0.05000000000000071,9.125,9.2,9.05,0.14999999999999858,-0.05000000000000071,5615,11053,122,10931,5374
2018-04-01,9.01,9.05,9.0,0.05000000000000071,-0.05000000000000071,9.042,9.1,9.0,0.09999999999999964,-0.040000000000000924,8.906,9.0,8.75,0.25,0.0,8.972,9.0,8.88,0.11999999999999922,0.0,7131,18839,584,18255,4691
2018-04-08,9.049999999999999,9.1,8.95,0.15000000000000036,0.09999999999999964,9.1,9.1,9.1,0.0,0.0,8.959999999999999,9.0,8.92,0.08000000000000007,0.0,9.06,9.1,9.0,0.09999999999999964,-0.05000000000000071,3645,5242,2521,2721,-2721
2018-04-15,8.994,9.2,8.9,0.29999999999999893,-0.29999999999999893,9.054,9.2,8.97,0.22999999999999865,-0.14999999999999858,8.93,9.05,8.9,0.15000000000000036,-0.15000000000000036,8.97,9.05,8.9,0.15000000000000036,-0.05000000000000071,11254,19903,1747,18156,8543
2018-04-22,9.036,9.15,8.9,0.25,0.08000000000000007,9.1,9.15,9.05,0.09999999999999964,0.049999999999998934,8.984,9.05,8.9,0.15000000000000036,0.10000000000000142,9.05,9.15,9.0,0.15000000000000036,0.05000000000000071,11485,28625,2847,25778,-22442
2018-04-29,9.102,9.16,9.05,0.10999999999999943,0.0,9.136,9.18,9.1,0.08000000000000007,0.0,9.034,9.1,9.0,0.09999999999999964,0.019999999999999574,9.11,9.15,9.1,0.05000000000000071,0.0,2226,4755,648,4107,-1390
2018-05-06,9.317499999999999,9.75,9.15,0.5999999999999996,0.5999999999999996,9.5,9.8,9.2,0.6000000000000014,0.5500000000000007,9.2875,9.65,9.15,0.5,0.5,9.462499999999999,9.7,9.2,0.5,0.5,15245,26926,2363,24563,12504
2018-05-13,9.614,9.65,9.58,0.07000000000000028,-0.019999999999999574,9.656,9.7,9.63,0.06999999999999851,-0.049999999999998934,9.578,9.61,9.55,0.05999999999999872,0.0,9.626000000000001,9.65,9.55,0.09999999999999964,0.09999999999999964,2272,6514,266,6248,-3268
2018-05-20,9.59,9.61,9.55,0.05999999999999872,-0.009999999999999787,9.665,9.7,9.61,0.08999999999999986,0.040000000000000924,9.565,9.61,9.5,0.10999999999999943,-0.10999999999999943,9.622499999999999,9.7,9.58,0.11999999999999922,-0.009999999999999787,5710,15815,583,15232,15232
2018-05-27,9.6475,9.77,9.5,0.2699999999999996,0.09999999999999964,9.7575,9.87,9.65,0.21999999999999886,0.0,9.4375,9.6,9.2,0.40000000000000036,0.3000000000000007,9.575,9.65,9.45,0.20000000000000107,0.0,10355,15476,4300,11176,-5257
2018-06-03,9.61,9.73,9.5,0.23000000000000043,0.02999999999999936,9.676,9.75,9.6,0.15000000000000036,0.0,9.53,9.65,9.45,0.20000000000000107,0.09999999999999964,9.6,9.7,9.5,0.1999999999999993,0.09999999999999964,5172,9476,1130,8346,-1911
2018-06-10,9.848,10.25,9.65,0.5999999999999996,0.049999999999998934,10.046,10.43,9.65,0.7799999999999994,0.34999999999999964,9.684000000000001,9.88,9.5,0.3800000000000008,-0.09999999999999964,9.77,10.0,9.55,0.4499999999999993,-0.09999999999999964,12012,31284,2957,28327,524
2018-06-17,9.48,9.55,9.4,0.15000000000000036,-0.10000000000000142,9.64,10.05,9.45,0.6000000000000014,-0.6000000000000014,9.4,9.55,9.25,0.3000000000000007,-0.10000000000000142,9.514,9.7,9.4,0.29999999999999893,-0.25,6824,9954,3301,6653,-2876
2018-06-24,9.336,9.5,9.25,0.25,-0.11999999999999922,9.459999999999999,9.5,9.35,0.15000000000000036,-0.05000000000000071,9.174,9.37,9.0,0.3699999999999992,-0.21999999999999886,9.41,9.5,9.35,0.15000000000000036,-0.09999999999999964,18754,58531,1402,57129,27259
