Date,Global X Gold ExplorersEtf_Open_average,Global X Gold ExplorersEtf_Open_max,Global X Gold ExplorersEtf_Open_min,Global X Gold ExplorersEtf_Open_volatility,Global X Gold ExplorersEtf_Open_change,Global X Gold ExplorersEtf_High_average,Global X Gold ExplorersEtf_High_max,Global X Gold ExplorersEtf_High_min,Global X Gold ExplorersEtf_High_volatility,Global X Gold ExplorersEtf_High_change,Global X Gold ExplorersEtf_Low_average,Global X Gold ExplorersEtf_Low_max,Global X Gold ExplorersEtf_Low_min,Global X Gold ExplorersEtf_Low_volatility,Global X Gold ExplorersEtf_Low_change,Global X Gold ExplorersEtf_Close_average,Global X Gold ExplorersEtf_Close_max,Global X Gold ExplorersEtf_Close_min,Global X Gold ExplorersEtf_Close_volatility,Global X Gold ExplorersEtf_Close_change
2018-04-15,23.14,23.14,23.14,0.0,0.0,23.25,23.25,23.25,0.0,0.0,22.81,22.81,22.81,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-04-22,22.76,22.76,22.76,0.0,0.0,22.81,22.81,22.81,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.79,22.79,22.79,0.0,0.0
2018-04-29,23.17,23.17,23.17,0.0,0.0,23.28,23.28,23.28,0.0,0.0,23.17,23.17,23.17,0.0,0.0,23.22,23.22,23.22,0.0,0.0
2018-05-06,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.37,23.37,23.37,0.0,0.0
2018-05-13,22.63,22.63,22.63,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.84,22.84,22.84,0.0,0.0
2018-05-20,23.0,23.0,23.0,0.0,0.0,23.08,23.08,23.08,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.78,22.78,22.78,0.0,0.0
2018-05-27,22.65,22.65,22.65,0.0,0.0,22.87,22.87,22.87,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.68,22.68,22.68,0.0,0.0
2018-06-03,22.82,22.82,22.82,0.0,0.0,23.02,23.02,23.02,0.0,0.0,22.64,22.64,22.64,0.0,0.0,22.8,22.8,22.8,0.0,0.0
2018-06-10,22.6,22.6,22.6,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.36,22.36,22.36,0.0,0.0,22.4,22.4,22.4,0.0,0.0
2018-06-17,22.47,22.47,22.47,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.6,22.6,22.6,0.0,0.0
2018-06-24,22.09,22.09,22.09,0.0,0.0,22.24,22.24,22.24,0.0,0.0,22.06,22.06,22.06,0.0,0.0,22.18,22.18,22.18,0.0,0.0
2018-07-01,22.82,22.82,22.82,0.0,0.0,22.84,22.84,22.84,0.0,0.0,22.78,22.78,22.78,0.0,0.0,22.81,22.81,22.81,0.0,0.0
2018-07-08,22.54,22.54,22.54,0.0,0.0,22.65,22.65,22.65,0.0,0.0,22.46,22.46,22.46,0.0,0.0,22.5,22.5,22.5,0.0,0.0
2018-07-15,22.38,22.38,22.38,0.0,0.0,22.4,22.4,22.4,0.0,0.0,22.12,22.12,22.12,0.0,0.0,22.2,22.2,22.2,0.0,0.0
2018-07-22,21.95,21.95,21.95,0.0,0.0,22.01,22.01,22.01,0.0,0.0,21.91,21.91,21.91,0.0,0.0,21.96,21.96,21.96,0.0,0.0
2018-07-29,21.32,21.32,21.32,0.0,0.0,21.43,21.43,21.43,0.0,0.0,21.16,21.16,21.16,0.0,0.0,21.2,21.2,21.2,0.0,0.0
2018-08-05,20.64,20.64,20.64,0.0,0.0,20.9,20.9,20.9,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.5,20.5,20.5,0.0,0.0
2018-08-12,18.8,18.8,18.8,0.0,0.0,19.04,19.04,19.04,0.0,0.0,18.79,18.79,18.79,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2018-08-19,19.2,19.2,19.2,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.2,19.2,19.2,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2018-08-26,18.96,18.96,18.96,0.0,0.0,19.12,19.12,19.12,0.0,0.0,18.96,18.96,18.96,0.0,0.0,19.02,19.02,19.02,0.0,0.0
2018-09-02,18.0,18.0,18.0,0.0,0.0,18.08,18.08,18.08,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.98,17.98,17.98,0.0,0.0
2018-09-09,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0
2018-09-16,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.01,19.01,19.01,0.0,0.0,19.04,19.04,19.04,0.0,0.0
2018-09-23,18.34,18.34,18.34,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.62,18.62,18.62,0.0,0.0
2018-09-30,18.75,18.75,18.75,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.78,18.78,18.78,0.0,0.0
2018-10-07,19.72,19.72,19.72,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2018-10-14,19.81,19.81,19.81,0.0,0.0,20.05,20.05,20.05,0.0,0.0,19.81,19.81,19.81,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2018-10-21,19.29,19.29,19.29,0.0,0.0,19.49,19.49,19.49,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.08,19.08,19.08,0.0,0.0
2018-10-28,18.5,18.5,18.5,0.0,0.0,18.76,18.76,18.76,0.0,0.0,17.8,17.8,17.8,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2018-11-04,18.14,18.14,18.14,0.0,0.0,18.14,18.14,18.14,0.0,0.0,18.01,18.01,18.01,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2018-11-11,18.34,18.34,18.34,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.33,18.33,18.33,0.0,0.0,18.39,18.39,18.39,0.0,0.0
2018-11-18,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.25,18.25,18.25,0.0,0.0,18.25,18.25,18.25,0.0,0.0
2018-11-25,17.7,17.7,17.7,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.9,17.9,17.9,0.0,0.0
2018-12-02,17.86,17.86,17.86,0.0,0.0,18.86,18.86,18.86,0.0,0.0,17.63,17.63,17.63,0.0,0.0,18.86,18.86,18.86,0.0,0.0
2018-12-09,18.29,18.29,18.29,0.0,0.0,18.51,18.51,18.51,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.48,18.48,18.48,0.0,0.0
2018-12-16,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,18.98,18.98,18.98,0.0,0.0,19.03,19.03,19.03,0.0,0.0
2018-12-23,19.6,19.6,19.6,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2018-12-30,20.66,20.66,20.66,0.0,0.0,20.76,20.76,20.76,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.66,20.66,20.66,0.0,0.0
2019-01-06,20.27,20.27,20.27,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.39,20.39,20.39,0.0,0.0
2019-01-13,20.02,20.02,20.02,0.0,0.0,20.02,20.02,20.02,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.56,19.56,19.56,0.0,0.0
2019-01-20,20.18,20.18,20.18,0.0,0.0,20.68,20.68,20.68,0.0,0.0,20.04,20.04,20.04,0.0,0.0,20.6,20.6,20.6,0.0,0.0
2019-01-27,22.03,22.03,22.03,0.0,0.0,22.27,22.27,22.27,0.0,0.0,21.84,21.84,21.84,0.0,0.0,22.06,22.06,22.06,0.0,0.0
2019-02-03,21.43,21.43,21.43,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.32,21.32,21.32,0.0,0.0,21.56,21.56,21.56,0.0,0.0
2019-02-10,21.92,21.92,21.92,0.0,0.0,22.0,22.0,22.0,0.0,0.0,21.79,21.79,21.79,0.0,0.0,22.0,22.0,22.0,0.0,0.0
2019-02-17,22.85,22.85,22.85,0.0,0.0,23.17,23.17,23.17,0.0,0.0,22.85,22.85,22.85,0.0,0.0,23.17,23.17,23.17,0.0,0.0
2019-02-24,21.76,21.76,21.76,0.0,0.0,21.96,21.96,21.96,0.0,0.0,21.29,21.29,21.29,0.0,0.0,21.29,21.29,21.29,0.0,0.0
2019-03-03,21.54,21.54,21.54,0.0,0.0,21.98,21.98,21.98,0.0,0.0,21.52,21.52,21.52,0.0,0.0,21.81,21.81,21.81,0.0,0.0
2019-03-10,22.22,22.22,22.22,0.0,0.0,22.23,22.23,22.23,0.0,0.0,21.72,21.72,21.72,0.0,0.0,21.85,21.85,21.85,0.0,0.0
2019-03-17,21.73,21.73,21.73,0.0,0.0,21.99,21.99,21.99,0.0,0.0,21.69,21.69,21.69,0.0,0.0,21.87,21.87,21.87,0.0,0.0
2019-03-24,21.55,21.55,21.55,0.0,0.0,21.55,21.55,21.55,0.0,0.0,21.15,21.15,21.15,0.0,0.0,21.15,21.15,21.15,0.0,0.0
2019-03-31,21.03,21.03,21.03,0.0,0.0,21.1,21.1,21.1,0.0,0.0,21.0,21.0,21.0,0.0,0.0,21.07,21.07,21.07,0.0,0.0
2019-04-07,20.92,20.92,20.92,0.0,0.0,21.09,21.09,21.09,0.0,0.0,20.7,20.7,20.7,0.0,0.0,20.7,20.7,20.7,0.0,0.0
2019-04-14,20.16,20.16,20.16,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.0,20.0,20.0,0.0,0.0,20.0,20.0,20.0,0.0,0.0
2019-04-21,19.84,19.84,19.84,0.0,0.0,20.18,20.18,20.18,0.0,0.0,19.84,19.84,19.84,0.0,0.0,20.18,20.18,20.18,0.0,0.0
2019-04-28,19.33,19.33,19.33,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.43,19.43,19.43,0.0,0.0
2019-05-05,19.65,19.65,19.65,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2019-05-12,19.33,19.33,19.33,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2019-05-19,19.43,19.43,19.43,0.0,0.0,19.43,19.43,19.43,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.29,19.29,19.29,0.0,0.0
2019-05-26,19.36,19.36,19.36,0.0,0.0,19.98,19.98,19.98,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.87,19.87,19.87,0.0,0.0
2019-06-02,20.79,20.79,20.79,0.0,0.0,20.85,20.85,20.85,0.0,0.0,20.73,20.73,20.73,0.0,0.0,20.73,20.73,20.73,0.0,0.0
2019-06-09,21.24,21.24,21.24,0.0,0.0,21.52,21.52,21.52,0.0,0.0,20.86,20.86,20.86,0.0,0.0,20.97,20.97,20.97,0.0,0.0
2019-06-16,22.93,22.93,22.93,0.0,0.0,23.14,23.14,23.14,0.0,0.0,22.54,22.54,22.54,0.0,0.0,22.96,22.96,22.96,0.0,0.0
2019-06-23,23.35,23.35,23.35,0.0,0.0,23.68,23.68,23.68,0.0,0.0,23.34,23.34,23.34,0.0,0.0,23.56,23.56,23.56,0.0,0.0
2019-06-30,23.14,23.14,23.14,0.0,0.0,23.43,23.43,23.43,0.0,0.0,22.82,22.82,22.82,0.0,0.0,23.42,23.42,23.42,0.0,0.0
2019-07-07,24.17,24.17,24.17,0.0,0.0,24.44,24.44,24.44,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.44,24.44,24.44,0.0,0.0
2019-07-14,26.7,26.7,26.7,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.39,26.39,26.39,0.0,0.0,26.51,26.51,26.51,0.0,0.0
2019-07-21,26.32,26.32,26.32,0.0,0.0,26.5,26.5,26.5,0.0,0.0,25.08,25.08,25.08,0.0,0.0,26.02,26.02,26.02,0.0,0.0
2019-07-28,26.69,26.69,26.69,0.0,0.0,26.95,26.95,26.95,0.0,0.0,26.52,26.52,26.52,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2019-08-04,28.6,28.6,28.6,0.0,0.0,28.6,28.6,28.6,0.0,0.0,27.95,27.95,27.95,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-08-11,27.11,27.11,27.11,0.0,0.0,27.2,27.2,27.2,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.58,26.58,26.58,0.0,0.0
2019-08-18,26.26,26.26,26.26,0.0,0.0,27.4,27.4,27.4,0.0,0.0,26.25,26.25,26.25,0.0,0.0,27.01,27.01,27.01,0.0,0.0
2019-08-25,27.17,27.17,27.17,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.04,27.04,27.04,0.0,0.0,27.12,27.12,27.12,0.0,0.0
2019-09-01,26.74,26.74,26.74,0.0,0.0,27.3,27.3,27.3,0.0,0.0,26.25,26.25,26.25,0.0,0.0,26.25,26.25,26.25,0.0,0.0
2019-09-08,25.52,25.52,25.52,0.0,0.0,25.52,25.52,25.52,0.0,0.0,24.65,24.65,24.65,0.0,0.0,24.78,24.78,24.78,0.0,0.0
2019-09-15,25.49,25.49,25.49,0.0,0.0,26.03,26.03,26.03,0.0,0.0,25.46,25.46,25.46,0.0,0.0,26.0,26.0,26.0,0.0,0.0
2019-09-22,25.08,25.08,25.08,0.0,0.0,25.25,25.25,25.25,0.0,0.0,24.94,24.94,24.94,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2019-09-29,24.58,24.58,24.58,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.54,24.54,24.54,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-10-06,24.5,24.5,24.5,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.2,24.2,24.2,0.0,0.0,24.2,24.2,24.2,0.0,0.0
2019-10-13,23.9,23.9,23.9,0.0,0.0,24.33,24.33,24.33,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.02,24.02,24.02,0.0,0.0
2019-10-20,25.09,25.09,25.09,0.0,0.0,25.24,25.24,25.24,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2019-10-27,25.28,25.28,25.28,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.07,25.07,25.07,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2019-11-03,23.76,23.76,23.76,0.0,0.0,24.05,24.05,24.05,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-11-10,24.12,24.12,24.12,0.0,0.0,24.2,24.2,24.2,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-11-17,23.5,23.5,23.5,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.3,23.3,23.3,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-11-24,23.74,23.74,23.74,0.0,0.0,24.33,24.33,24.33,0.0,0.0,23.74,23.74,23.74,0.0,0.0,24.33,24.33,24.33,0.0,0.0
2019-12-01,24.55,24.55,24.55,0.0,0.0,24.89,24.89,24.89,0.0,0.0,23.8,23.8,23.8,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2019-12-08,24.64,24.64,24.64,0.0,0.0,25.18,25.18,25.18,0.0,0.0,24.64,24.64,24.64,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-12-15,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.29,24.29,24.29,0.0,0.0
2019-12-22,26.59,26.59,26.59,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.2,26.2,26.2,0.0,0.0,26.42,26.42,26.42,0.0,0.0
2019-12-29,27.15,27.15,27.15,0.0,0.0,27.15,27.15,27.15,0.0,0.0,26.18,26.18,26.18,0.0,0.0,26.32,26.32,26.32,0.0,0.0
2020-01-05,25.5,25.5,25.5,0.0,0.0,25.98,25.98,25.98,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.95,25.95,25.95,0.0,0.0
2020-01-12,25.99,25.99,25.99,0.0,0.0,25.99,25.99,25.99,0.0,0.0,25.68,25.68,25.68,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2020-01-19,25.93,25.93,25.93,0.0,0.0,26.18,26.18,26.18,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.07,26.07,26.07,0.0,0.0
2020-01-26,26.42,26.42,26.42,0.0,0.0,26.8,26.8,26.8,0.0,0.0,26.27,26.27,26.27,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2020-02-02,25.86,25.86,25.86,0.0,0.0,26.51,26.51,26.51,0.0,0.0,25.34,25.34,25.34,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2020-02-09,25.55,25.55,25.55,0.0,0.0,25.7,25.7,25.7,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.49,25.49,25.49,0.0,0.0
2020-02-16,27.01,27.01,27.01,0.0,0.0,27.54,27.54,27.54,0.0,0.0,26.91,26.91,26.91,0.0,0.0,27.53,27.53,27.53,0.0,0.0
2020-02-23,23.96,23.96,23.96,0.0,0.0,24.38,24.38,24.38,0.0,0.0,21.87,21.87,21.87,0.0,0.0,22.59,22.59,22.59,0.0,0.0
2020-03-01,25.5,25.5,25.5,0.0,0.0,25.72,25.72,25.72,0.0,0.0,24.21,24.21,24.21,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2020-03-08,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0,14.43,14.43,14.43,0.0,0.0
2020-03-15,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2020-03-22,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2020-03-29,20.1,20.1,20.1,0.0,0.0,20.5,20.5,20.5,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2020-04-05,21.99,21.99,21.99,0.0,0.0,23.0,23.0,23.0,0.0,0.0,21.68,21.68,21.68,0.0,0.0,22.85,22.85,22.85,0.0,0.0
2020-04-12,23.95,23.95,23.95,0.0,0.0,24.05,24.05,24.05,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2020-04-19,26.78,26.78,26.78,0.0,0.0,27.0,27.0,27.0,0.0,0.0,25.7,25.7,25.7,0.0,0.0,26.59,26.59,26.59,0.0,0.0
2020-04-26,26.65,26.65,26.65,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.65,26.65,26.65,0.0,0.0,26.65,26.65,26.65,0.0,0.0
2020-05-03,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0,27.58,27.58,27.58,0.0,0.0
2020-05-10,28.87,28.87,28.87,0.0,0.0,29.69,29.69,29.69,0.0,0.0,28.87,28.87,28.87,0.0,0.0,29.68,29.68,29.68,0.0,0.0
2020-05-17,30.42,30.42,30.42,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.42,30.42,30.42,0.0,0.0,30.43,30.43,30.43,0.0,0.0
2020-05-24,29.73,29.73,29.73,0.0,0.0,30.05,30.05,30.05,0.0,0.0,29.6,29.6,29.6,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2020-05-31,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.54,28.54,28.54,0.0,0.0
2020-06-07,29.22,29.22,29.22,0.0,0.0,29.53,29.53,29.53,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.63,28.63,28.63,0.0,0.0
2020-06-14,28.55,28.55,28.55,0.0,0.0,29.39,29.39,29.39,0.0,0.0,28.55,28.55,28.55,0.0,0.0,28.97,28.97,28.97,0.0,0.0
2020-06-21,30.2,30.2,30.2,0.0,0.0,30.7,30.7,30.7,0.0,0.0,29.79,29.79,29.79,0.0,0.0,30.66,30.66,30.66,0.0,0.0
2020-06-28,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0,31.65,31.65,31.65,0.0,0.0
2020-07-05,32.78,32.78,32.78,0.0,0.0,33.7,33.7,33.7,0.0,0.0,32.78,32.78,32.78,0.0,0.0,33.61,33.61,33.61,0.0,0.0
