Date,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Open_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_High_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Low_change,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_average,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_max,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_min,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_volatility,PowerShares Russell 1000 Low Beta Equal WeightEtf_Close_change
2018-08-19,33.1,33.1,33.1,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.08,33.08,33.08,0.0,0.0,33.11,33.11,33.11,0.0,0.0
2018-08-26,33.21,33.21,33.21,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.21,33.21,33.21,0.0,0.0,33.21,33.21,33.21,0.0,0.0
2018-09-02,33.2,33.2,33.2,0.0,0.0,33.2,33.2,33.2,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.98,32.98,32.98,0.0,0.0
2018-09-09,33.35,33.35,33.35,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.28,33.28,33.28,0.0,0.0
2018-09-16,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0,33.31,33.31,33.31,0.0,0.0
2018-09-23,32.88,32.88,32.88,0.0,0.0,33.0,33.0,33.0,0.0,0.0,32.88,32.88,32.88,0.0,0.0,33.0,33.0,33.0,0.0,0.0
2018-09-30,32.53,32.53,32.53,0.0,0.0,32.53,32.53,32.53,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2018-10-07,31.16,31.16,31.16,0.0,0.0,31.16,31.16,31.16,0.0,0.0,30.9,30.9,30.9,0.0,0.0,31.07,31.07,31.07,0.0,0.0
2018-10-14,31.45,31.45,31.45,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.21,31.21,31.21,0.0,0.0,31.21,31.21,31.21,0.0,0.0
2018-10-21,30.29,30.29,30.29,0.0,0.0,30.29,30.29,30.29,0.0,0.0,29.88,29.88,29.88,0.0,0.0,30.17,30.17,30.17,0.0,0.0
2018-10-28,31.15,31.15,31.15,0.0,0.0,31.15,31.15,31.15,0.0,0.0,31.14,31.14,31.14,0.0,0.0,31.14,31.14,31.14,0.0,0.0
2018-11-04,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0,31.6,31.6,31.6,0.0,0.0
2018-11-11,31.18,31.18,31.18,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2018-11-18,30.72,30.72,30.72,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.71,30.71,30.71,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2018-11-25,31.54,31.54,31.54,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.54,31.54,31.54,0.0,0.0,31.54,31.54,31.54,0.0,0.0
2018-12-02,30.69,30.69,30.69,0.0,0.0,30.72,30.72,30.72,0.0,0.0,30.31,30.31,30.31,0.0,0.0,30.37,30.37,30.37,0.0,0.0
2018-12-09,30.04,30.04,30.04,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.84,29.84,29.84,0.0,0.0,29.84,29.84,29.84,0.0,0.0
2018-12-16,28.72,28.72,28.72,0.0,0.0,28.72,28.72,28.72,0.0,0.0,27.93,27.93,27.93,0.0,0.0,27.93,27.93,27.93,0.0,0.0
2018-12-23,28.23,28.23,28.23,0.0,0.0,28.35,28.35,28.35,0.0,0.0,28.15,28.15,28.15,0.0,0.0,28.21,28.21,28.21,0.0,0.0
2018-12-30,28.37,28.37,28.37,0.0,0.0,28.74,28.74,28.74,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.73,28.73,28.73,0.0,0.0
2019-01-06,29.34,29.34,29.34,0.0,0.0,29.55,29.55,29.55,0.0,0.0,29.34,29.34,29.34,0.0,0.0,29.55,29.55,29.55,0.0,0.0
2019-01-13,30.28,30.28,30.28,0.0,0.0,30.29,30.29,30.29,0.0,0.0,30.2,30.2,30.2,0.0,0.0,30.28,30.28,30.28,0.0,0.0
2019-01-20,30.38,30.38,30.38,0.0,0.0,30.44,30.44,30.44,0.0,0.0,30.38,30.38,30.38,0.0,0.0,30.44,30.44,30.44,0.0,0.0
2019-01-27,30.84,30.84,30.84,0.0,0.0,31.0,31.0,31.0,0.0,0.0,30.84,30.84,30.84,0.0,0.0,31.0,31.0,31.0,0.0,0.0
2019-02-03,30.91,30.91,30.91,0.0,0.0,31.03,31.03,31.03,0.0,0.0,30.89,30.89,30.89,0.0,0.0,31.03,31.03,31.03,0.0,0.0
2019-02-10,31.64,31.64,31.64,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.61,31.61,31.61,0.0,0.0,31.62,31.62,31.62,0.0,0.0
2019-02-17,31.86,31.86,31.86,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2019-02-24,31.81,31.81,31.81,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.91,31.91,31.91,0.0,0.0
2019-03-03,31.26,31.26,31.26,0.0,0.0,31.26,31.26,31.26,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.02,31.02,31.02,0.0,0.0
2019-03-10,31.81,31.81,31.81,0.0,0.0,31.83,31.83,31.83,0.0,0.0,31.8,31.8,31.8,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-03-17,31.72,31.72,31.72,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.43,31.43,31.43,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2019-03-24,31.79,31.79,31.79,0.0,0.0,31.84,31.84,31.84,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.84,31.84,31.84,0.0,0.0
2019-03-31,32.39,32.39,32.39,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.36,32.36,32.36,0.0,0.0,32.41,32.41,32.41,0.0,0.0
2019-04-07,32.51,32.51,32.51,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.48,32.48,32.48,0.0,0.0,32.62,32.62,32.62,0.0,0.0
2019-04-14,32.32,32.32,32.32,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.37,32.37,32.37,0.0,0.0
2019-04-21,32.69,32.69,32.69,0.0,0.0,32.72,32.72,32.72,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.7,32.7,32.7,0.0,0.0
2019-04-28,32.72,32.72,32.72,0.0,0.0,32.89,32.89,32.89,0.0,0.0,32.71,32.71,32.71,0.0,0.0,32.89,32.89,32.89,0.0,0.0
2019-05-05,32.22,32.22,32.22,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.0,32.0,32.0,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-05-12,32.44,32.44,32.44,0.0,0.0,32.44,32.44,32.44,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-05-19,32.09,32.09,32.09,0.0,0.0,32.09,32.09,32.09,0.0,0.0,31.98,31.98,31.98,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-05-26,31.26,31.26,31.26,0.0,0.0,31.28,31.28,31.28,0.0,0.0,31.24,31.24,31.24,0.0,0.0,31.28,31.28,31.28,0.0,0.0
2019-06-02,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.63,32.63,32.63,0.0,0.0
2019-06-09,32.64,32.64,32.64,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.62,32.62,32.62,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2019-06-16,33.04,33.04,33.04,0.0,0.0,33.11,33.11,33.11,0.0,0.0,33.04,33.04,33.04,0.0,0.0,33.09,33.09,33.09,0.0,0.0
2019-06-23,32.7,32.7,32.7,0.0,0.0,32.77,32.77,32.77,0.0,0.0,32.7,32.7,32.7,0.0,0.0,32.77,32.77,32.77,0.0,0.0
2019-06-30,33.3,33.3,33.3,0.0,0.0,33.42,33.42,33.42,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.42,33.42,33.42,0.0,0.0
2019-07-07,33.46,33.46,33.46,0.0,0.0,33.49,33.49,33.49,0.0,0.0,33.46,33.46,33.46,0.0,0.0,33.49,33.49,33.49,0.0,0.0
2019-07-14,33.35,33.35,33.35,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.36,33.36,33.36,0.0,0.0
2019-07-21,33.48,33.48,33.48,0.0,0.0,33.53,33.53,33.53,0.0,0.0,33.47,33.47,33.47,0.0,0.0,33.53,33.53,33.53,0.0,0.0
2019-07-28,32.87,32.87,32.87,0.0,0.0,33.1,33.1,33.1,0.0,0.0,32.87,32.87,32.87,0.0,0.0,33.1,33.1,33.1,0.0,0.0
2019-08-04,33.07,33.07,33.07,0.0,0.0,33.23,33.23,33.23,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.23,33.23,33.23,0.0,0.0
2019-08-11,32.76,32.76,32.76,0.0,0.0,32.85,32.85,32.85,0.0,0.0,32.76,32.76,32.76,0.0,0.0,32.82,32.82,32.82,0.0,0.0
2019-08-18,33.08,33.08,33.08,0.0,0.0,33.08,33.08,33.08,0.0,0.0,32.46,32.46,32.46,0.0,0.0,32.46,32.46,32.46,0.0,0.0
2019-08-25,33.07,33.07,33.07,0.0,0.0,33.07,33.07,33.07,0.0,0.0,33.06,33.06,33.06,0.0,0.0,33.06,33.06,33.06,0.0,0.0
2019-09-01,33.54,33.54,33.54,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.54,33.54,33.54,0.0,0.0,33.65,33.65,33.65,0.0,0.0
2019-09-08,33.75,33.75,33.75,0.0,0.0,33.75,33.75,33.75,0.0,0.0,33.68,33.68,33.68,0.0,0.0,33.68,33.68,33.68,0.0,0.0
2019-09-15,33.85,33.85,33.85,0.0,0.0,33.85,33.85,33.85,0.0,0.0,33.8,33.8,33.8,0.0,0.0,33.8,33.8,33.8,0.0,0.0
2019-09-22,33.76,33.76,33.76,0.0,0.0,33.76,33.76,33.76,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.38,33.38,33.38,0.0,0.0
2019-09-29,33.09,33.09,33.09,0.0,0.0,33.24,33.24,33.24,0.0,0.0,33.09,33.09,33.09,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-10-06,33.36,33.36,33.36,0.0,0.0,33.4,33.4,33.4,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2019-10-13,33.36,33.36,33.36,0.0,0.0,33.48,33.48,33.48,0.0,0.0,33.36,33.36,33.36,0.0,0.0,33.47,33.47,33.47,0.0,0.0
2019-10-20,33.58,33.58,33.58,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.55,33.55,33.55,0.0,0.0,33.56,33.56,33.56,0.0,0.0
2019-10-27,33.82,33.82,33.82,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.82,33.82,33.82,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2019-11-03,33.65,33.65,33.65,0.0,0.0,33.69,33.69,33.69,0.0,0.0,33.65,33.65,33.65,0.0,0.0,33.69,33.69,33.69,0.0,0.0
2019-11-10,34.02,34.02,34.02,0.0,0.0,34.16,34.16,34.16,0.0,0.0,34.02,34.02,34.02,0.0,0.0,34.16,34.16,34.16,0.0,0.0
2019-11-17,34.01,34.01,34.01,0.0,0.0,34.07,34.07,34.07,0.0,0.0,34.0,34.0,34.0,0.0,0.0,34.04,34.04,34.04,0.0,0.0
2019-11-24,34.49,34.49,34.49,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.49,34.49,34.49,0.0,0.0,34.61,34.61,34.61,0.0,0.0
2019-12-01,34.51,34.51,34.51,0.0,0.0,34.51,34.51,34.51,0.0,0.0,34.46,34.46,34.46,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2019-12-08,34.34,34.34,34.34,0.0,0.0,34.41,34.41,34.41,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.41,34.41,34.41,0.0,0.0
2019-12-15,35.0,35.0,35.0,0.0,0.0,35.05,35.05,35.05,0.0,0.0,34.88,34.88,34.88,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2019-12-22,34.87,34.87,34.87,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.61,34.61,34.61,0.0,0.0,34.72,34.72,34.72,0.0,0.0
2019-12-29,34.53,34.53,34.53,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.53,34.53,34.53,0.0,0.0,34.66,34.66,34.66,0.0,0.0
2020-01-05,34.83,34.83,34.83,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2020-01-12,35.39,35.39,35.39,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.39,35.39,35.39,0.0,0.0,35.48,35.48,35.48,0.0,0.0
2020-01-19,35.57,35.57,35.57,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.28,35.28,35.28,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2020-01-26,34.98,34.98,34.98,0.0,0.0,34.98,34.98,34.98,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.76,34.76,34.76,0.0,0.0
2020-02-02,35.54,35.54,35.54,0.0,0.0,35.75,35.75,35.75,0.0,0.0,35.54,35.54,35.54,0.0,0.0,35.66,35.66,35.66,0.0,0.0
2020-02-09,36.08,36.08,36.08,0.0,0.0,36.2,36.2,36.2,0.0,0.0,36.08,36.08,36.08,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2020-02-16,36.04,36.04,36.04,0.0,0.0,36.04,36.04,36.04,0.0,0.0,35.99,35.99,35.99,0.0,0.0,35.99,35.99,35.99,0.0,0.0
2020-02-23,31.42,31.42,31.42,0.0,0.0,31.79,31.79,31.79,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.79,31.79,31.79,0.0,0.0
2020-03-01,31.95,31.95,31.95,0.0,0.0,32.57,32.57,32.57,0.0,0.0,31.75,31.75,31.75,0.0,0.0,32.57,32.57,32.57,0.0,0.0
2020-03-08,27.57,27.57,27.57,0.0,0.0,28.59,28.59,28.59,0.0,0.0,26.73,26.73,26.73,0.0,0.0,28.59,28.59,28.59,0.0,0.0
2020-03-15,24.96,24.96,24.96,0.0,0.0,24.96,24.96,24.96,0.0,0.0,23.87,23.87,23.87,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2020-03-22,25.93,25.93,25.93,0.0,0.0,26.63,26.63,26.63,0.0,0.0,25.93,25.93,25.93,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2020-03-29,24.9,24.9,24.9,0.0,0.0,25.08,25.08,25.08,0.0,0.0,24.69,24.69,24.69,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2020-04-05,28.93,28.93,28.93,0.0,0.0,29.02,29.02,29.02,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2020-04-12,27.98,27.98,27.98,0.0,0.0,28.19,28.19,28.19,0.0,0.0,27.89,27.89,27.89,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2020-04-19,27.94,27.94,27.94,0.0,0.0,28.33,28.33,28.33,0.0,0.0,27.94,27.94,27.94,0.0,0.0,28.33,28.33,28.33,0.0,0.0
2020-04-26,28.37,28.37,28.37,0.0,0.0,28.42,28.42,28.42,0.0,0.0,28.37,28.37,28.37,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2020-05-03,29.19,29.19,29.19,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.39,29.39,29.39,0.0,0.0
2020-05-10,28.01,28.01,28.01,0.0,0.0,28.29,28.29,28.29,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.29,28.29,28.29,0.0,0.0
2020-05-17,29.58,29.58,29.58,0.0,0.0,29.58,29.58,29.58,0.0,0.0,29.44,29.44,29.44,0.0,0.0,29.44,29.44,29.44,0.0,0.0
2020-05-24,30.5,30.5,30.5,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.5,30.5,30.5,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2020-05-31,32.79,32.79,32.79,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.51,32.51,32.51,0.0,0.0,32.51,32.51,32.51,0.0,0.0
2020-06-07,30.42,30.42,30.42,0.0,0.0,30.67,30.67,30.67,0.0,0.0,30.19,30.19,30.19,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2020-06-14,31.09,31.09,31.09,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.97,30.97,30.97,0.0,0.0,30.97,30.97,30.97,0.0,0.0
2020-06-21,30.06,30.06,30.06,0.0,0.0,30.06,30.06,30.06,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.74,29.74,29.74,0.0,0.0
2020-06-28,30.8,30.8,30.8,0.0,0.0,30.95,30.95,30.95,0.0,0.0,30.79,30.79,30.79,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2020-07-05,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.74,30.74,30.74,0.0,0.0
