Date,RVPStock_Open_average,RVPStock_Open_max,RVPStock_Open_min,RVPStock_Open_volatility,RVPStock_Open_change,RVPStock_High_average,RVPStock_High_max,RVPStock_High_min,RVPStock_High_volatility,RVPStock_High_change,RVPStock_Low_average,RVPStock_Low_max,RVPStock_Low_min,RVPStock_Low_volatility,RVPStock_Low_change,RVPStock_Close_average,RVPStock_Close_max,RVPStock_Close_min,RVPStock_Close_volatility,RVPStock_Close_change,RVPStock_Volume_average,RVPStock_Volume_max,RVPStock_Volume_min,RVPStock_Volume_volatility,RVPStock_Volume_change
2018-01-14,0.70475,0.725,0.69,0.03500000000000003,-0.010000000000000009,0.73325,0.75,0.725,0.025000000000000022,-0.0020000000000000018,0.6869999999999999,0.693,0.675,0.017999999999999905,0.014999999999999902,0.7075,0.725,0.693,0.03200000000000003,0.019000000000000128,24585,34923,18293,16630,-10801
2018-01-21,0.7192,0.742,0.69,0.052000000000000046,-0.040000000000000036,0.7398,0.78,0.72,0.06000000000000005,-0.05900000000000005,0.7001999999999999,0.71,0.69,0.020000000000000018,-0.020000000000000018,0.7208,0.752,0.706,0.04600000000000004,-0.031000000000000028,45378,98116,18565,79551,-75477
2018-01-28,0.737,0.754,0.721,0.03300000000000003,0.019000000000000017,0.773,0.8290000000000001,0.7490000000000001,0.07999999999999996,0.07999999999999996,0.725,0.74,0.71,0.030000000000000027,0.030000000000000027,0.75,0.8,0.73,0.07000000000000006,0.07000000000000006,42597,73702,23042,50660,-14645
2018-02-04,0.7394,0.78,0.71,0.07000000000000006,-0.050000000000000044,0.7822,0.797,0.765,0.03200000000000003,-0.020999999999999908,0.7258,0.75,0.708,0.04200000000000004,-0.025000000000000022,0.7472,0.774,0.731,0.04300000000000004,-0.0050000000000000044,44422,77088,8318,68770,-9528
2018-02-11,0.8226,0.91,0.75,0.16000000000000003,0.16000000000000003,0.92,1.05,0.81,0.24,0.24,0.7919999999999999,0.835,0.74,0.09499999999999997,0.09499999999999997,0.8498,0.91,0.79,0.12,0.050999999999999934,81413,124242,29827,94415,92427
2018-02-18,0.88675,0.929,0.843,0.08600000000000008,0.08600000000000008,0.94475,0.9790000000000001,0.9,0.07900000000000007,0.05999999999999994,0.85075,0.883,0.81,0.07299999999999995,0.07299999999999995,0.901,0.93,0.865,0.06500000000000006,0.04400000000000004,41410,57023,24727,32296,23595
2018-02-25,0.9142,0.93,0.8909999999999999,0.039000000000000146,-0.020000000000000018,0.9408,0.97,0.92,0.04999999999999993,-0.04999999999999993,0.8894,0.91,0.862,0.04800000000000004,-0.04800000000000004,0.9088,0.934,0.883,0.051000000000000045,-0.051000000000000045,33820,38576,22123,16453,4020
2018-03-04,0.9422,1.01,0.879,0.131,0.09199999999999997,1.018,1.07,0.94,0.13000000000000012,0.07000000000000006,0.9266,0.971,0.862,0.10899999999999999,0.10799999999999998,0.9722,1.01,0.93,0.07999999999999996,0.050999999999999934,74736,185666,19402,166264,-22243
2018-03-11,0.9863999999999999,1.02,0.971,0.049000000000000044,-0.019000000000000017,1.0086,1.03,0.99,0.040000000000000036,-0.03700000000000003,0.962,0.97,0.95,0.020000000000000018,-0.015000000000000013,0.983,1.01,0.9690000000000001,0.040999999999999925,-0.017000000000000015,21721,28817,15868,12949,5473
2018-03-18,0.9968,1.02,0.971,0.049000000000000044,0.025000000000000022,1.028,1.08,0.99,0.09000000000000008,0.06000000000000005,0.971,0.991,0.961,0.030000000000000027,0.0,0.9942,1.02,0.97,0.050000000000000044,0.030000000000000027,23467,37563,8300,29263,24268
