Date,Invesco QQQ Trust Series 1Etf_Open_average,Invesco QQQ Trust Series 1Etf_Open_max,Invesco QQQ Trust Series 1Etf_Open_min,Invesco QQQ Trust Series 1Etf_Open_volatility,Invesco QQQ Trust Series 1Etf_Open_change,Invesco QQQ Trust Series 1Etf_High_average,Invesco QQQ Trust Series 1Etf_High_max,Invesco QQQ Trust Series 1Etf_High_min,Invesco QQQ Trust Series 1Etf_High_volatility,Invesco QQQ Trust Series 1Etf_High_change,Invesco QQQ Trust Series 1Etf_Low_average,Invesco QQQ Trust Series 1Etf_Low_max,Invesco QQQ Trust Series 1Etf_Low_min,Invesco QQQ Trust Series 1Etf_Low_volatility,Invesco QQQ Trust Series 1Etf_Low_change,Invesco QQQ Trust Series 1Etf_Close_average,Invesco QQQ Trust Series 1Etf_Close_max,Invesco QQQ Trust Series 1Etf_Close_min,Invesco QQQ Trust Series 1Etf_Close_volatility,Invesco QQQ Trust Series 1Etf_Close_change
2018-01-14,166.32,166.32,166.32,0.0,0.0,166.61,166.61,166.61,0.0,0.0,165.53,165.53,165.53,0.0,0.0,166.34,166.34,166.34,0.0,0.0
2018-01-21,169.27,169.27,169.27,0.0,0.0,170.95,170.95,170.95,0.0,0.0,168.96,168.96,168.96,0.0,0.0,170.93,170.93,170.93,0.0,0.0
2018-01-28,167.34,167.34,167.34,0.0,0.0,167.7,167.7,167.7,0.0,0.0,164.47,164.47,164.47,0.0,0.0,164.61,164.61,164.61,0.0,0.0
2018-02-04,155.66,155.66,155.66,0.0,0.0,157.24,157.24,157.24,0.0,0.0,150.12,150.12,150.12,0.0,0.0,156.1,156.1,156.1,0.0,0.0
2018-02-11,165.18,165.18,165.18,0.0,0.0,166.75,166.75,166.75,0.0,0.0,164.68,164.68,164.68,0.0,0.0,164.96,164.96,164.96,0.0,0.0
2018-02-18,166.06,166.06,166.06,0.0,0.0,168.17,168.17,168.17,0.0,0.0,165.45,165.45,165.45,0.0,0.0,168.17,168.17,168.17,0.0,0.0
2018-02-25,162.59,162.59,162.59,0.0,0.0,166.28,166.28,166.28,0.0,0.0,161.96,161.96,161.96,0.0,0.0,165.99,165.99,165.99,0.0,0.0
2018-03-04,171.1,171.1,171.1,0.0,0.0,173.16,173.16,173.16,0.0,0.0,170.82,170.82,170.82,0.0,0.0,173.16,173.16,173.16,0.0,0.0
2018-03-11,171.78,171.78,171.78,0.0,0.0,172.2,172.2,172.2,0.0,0.0,170.94,170.94,170.94,0.0,0.0,171.02,171.02,171.02,0.0,0.0
2018-03-18,162.6,162.6,162.6,0.0,0.0,163.3,163.3,163.3,0.0,0.0,158.43,158.43,158.43,0.0,0.0,158.51,158.51,158.51,0.0,0.0
2018-03-25,158.13,158.13,158.13,0.0,0.0,161.71,161.71,161.71,0.0,0.0,156.63,156.63,156.63,0.0,0.0,160.13,160.13,160.13,0.0,0.0
2018-04-01,158.94,158.94,158.94,0.0,0.0,160.46,160.46,160.46,0.0,0.0,155.88,155.88,155.88,0.0,0.0,156.63,156.63,156.63,0.0,0.0
2018-04-08,163.01,163.01,163.01,0.0,0.0,163.26,163.26,163.26,0.0,0.0,160.67,160.67,160.67,0.0,0.0,161.37,161.37,161.37,0.0,0.0
2018-04-15,164.49,164.49,164.49,0.0,0.0,164.61,164.61,164.61,0.0,0.0,161.73,161.73,161.73,0.0,0.0,162.3,162.3,162.3,0.0,0.0
2018-04-22,164.35,164.35,164.35,0.0,0.0,164.41,164.41,164.41,0.0,0.0,161.17,161.17,161.17,0.0,0.0,162.09,162.09,162.09,0.0,0.0
2018-04-29,161.11,161.11,161.11,0.0,0.0,165.25,165.25,165.25,0.0,0.0,160.98,160.98,160.98,0.0,0.0,164.87,164.87,164.87,0.0,0.0
2018-05-06,169.35,169.35,169.35,0.0,0.0,169.86,169.86,169.86,0.0,0.0,168.72,168.72,168.72,0.0,0.0,169.46,169.46,169.46,0.0,0.0
2018-05-13,167.71,167.71,167.71,0.0,0.0,168.26,168.26,168.26,0.0,0.0,167.21,167.21,167.21,0.0,0.0,167.46,167.46,167.46,0.0,0.0
2018-05-20,169.54,169.54,169.54,0.0,0.0,170.33,170.33,170.33,0.0,0.0,169.21,169.21,169.21,0.0,0.0,169.72,169.72,169.72,0.0,0.0
2018-05-27,170.88,170.88,170.88,0.0,0.0,172.84,172.84,172.84,0.0,0.0,170.87,170.87,170.87,0.0,0.0,172.74,172.74,172.74,0.0,0.0
2018-06-03,173.57,173.57,173.57,0.0,0.0,174.88,174.88,174.88,0.0,0.0,173.18,173.18,173.18,0.0,0.0,174.44,174.44,174.44,0.0,0.0
2018-06-10,176.98,176.98,176.98,0.0,0.0,177.32,177.32,177.32,0.0,0.0,176.11,176.11,176.11,0.0,0.0,176.98,176.98,176.98,0.0,0.0
2018-06-17,176.31,176.31,176.31,0.0,0.0,176.37,176.37,176.37,0.0,0.0,174.69,174.69,174.69,0.0,0.0,175.32,175.32,175.32,0.0,0.0
2018-06-24,172.0,172.0,172.0,0.0,0.0,172.92,172.92,172.92,0.0,0.0,171.4,171.4,171.4,0.0,0.0,171.65,171.65,171.65,0.0,0.0
2018-07-01,173.31,173.31,173.31,0.0,0.0,175.74,175.74,175.74,0.0,0.0,173.0,173.0,173.0,0.0,0.0,175.61,175.61,175.61,0.0,0.0
2018-07-08,179.42,179.42,179.42,0.0,0.0,179.9,179.9,179.9,0.0,0.0,178.95,178.95,178.95,0.0,0.0,179.61,179.61,179.61,0.0,0.0
2018-07-15,179.57,179.57,179.57,0.0,0.0,180.17,180.17,180.17,0.0,0.0,178.79,178.79,178.79,0.0,0.0,178.99,178.99,178.99,0.0,0.0
2018-07-22,181.26,181.26,181.26,0.0,0.0,181.31,181.31,181.31,0.0,0.0,176.6,176.6,176.6,0.0,0.0,177.62,177.62,177.62,0.0,0.0
2018-07-29,179.8,179.8,179.8,0.0,0.0,180.09,180.09,180.09,0.0,0.0,179.08,179.08,179.08,0.0,0.0,180.08,180.08,180.08,0.0,0.0
2018-08-05,180.68,180.68,180.68,0.0,0.0,181.22,181.22,181.22,0.0,0.0,179.84,179.84,179.84,0.0,0.0,180.52,180.52,180.52,0.0,0.0
2018-08-12,179.36,179.36,179.36,0.0,0.0,180.31,180.31,180.31,0.0,0.0,178.27,178.27,178.27,0.0,0.0,179.86,179.86,179.86,0.0,0.0
2018-08-19,181.4,181.4,181.4,0.0,0.0,182.63,182.63,182.63,0.0,0.0,181.36,181.36,181.36,0.0,0.0,182.48,182.48,182.48,0.0,0.0
2018-08-26,186.18,186.18,186.18,0.0,0.0,187.18,187.18,187.18,0.0,0.0,185.98,185.98,185.98,0.0,0.0,186.65,186.65,186.65,0.0,0.0
2018-09-02,180.53,180.53,180.53,0.0,0.0,182.67,182.67,182.67,0.0,0.0,180.44,180.44,180.44,0.0,0.0,181.11,181.11,181.11,0.0,0.0
2018-09-09,184.66,184.66,184.66,0.0,0.0,184.94,184.94,184.94,0.0,0.0,183.26,183.26,183.26,0.0,0.0,183.99,183.99,183.99,0.0,0.0
2018-09-16,185.27,185.27,185.27,0.0,0.0,185.48,185.48,185.48,0.0,0.0,183.48,183.48,183.48,0.0,0.0,183.71,183.71,183.71,0.0,0.0
2018-09-23,185.25,185.25,185.25,0.0,0.0,186.28,186.28,186.28,0.0,0.0,184.97,184.97,184.97,0.0,0.0,185.79,185.79,185.79,0.0,0.0
2018-09-30,182.39,182.39,182.39,0.0,0.0,182.97,182.97,182.97,0.0,0.0,178.43,178.43,178.43,0.0,0.0,180.15,180.15,180.15,0.0,0.0
2018-10-07,173.99,173.99,173.99,0.0,0.0,174.86,174.86,174.86,0.0,0.0,170.93,170.93,170.93,0.0,0.0,174.32,174.32,174.32,0.0,0.0
2018-10-14,174.39,174.39,174.39,0.0,0.0,176.07,176.07,176.07,0.0,0.0,172.39,172.39,172.39,0.0,0.0,173.02,173.02,173.02,0.0,0.0
2018-10-21,165.24,165.24,165.24,0.0,0.0,169.96,169.96,169.96,0.0,0.0,164.23,164.23,164.23,0.0,0.0,166.66,166.66,166.66,0.0,0.0
2018-10-28,171.53,171.53,171.53,0.0,0.0,172.55,172.55,172.55,0.0,0.0,168.22,168.22,168.22,0.0,0.0,169.38,169.38,169.38,0.0,0.0
2018-11-04,172.83,172.83,172.83,0.0,0.0,173.25,173.25,173.25,0.0,0.0,170.16,170.16,170.16,0.0,0.0,171.52,171.52,171.52,0.0,0.0
2018-11-11,166.49,166.49,166.49,0.0,0.0,168.31,168.31,168.31,0.0,0.0,165.78,165.78,165.78,0.0,0.0,167.5,167.5,167.5,0.0,0.0
2018-11-18,159.09,159.09,159.09,0.0,0.0,160.84,160.84,160.84,0.0,0.0,159.09,159.09,159.09,0.0,0.0,159.21,159.21,159.21,0.0,0.0
2018-11-25,168.38,168.38,168.38,0.0,0.0,169.47,169.47,169.47,0.0,0.0,167.54,167.54,167.54,0.0,0.0,169.37,169.37,169.37,0.0,0.0
2018-12-02,166.13,166.13,166.13,0.0,0.0,167.12,167.12,167.12,0.0,0.0,160.86,160.86,160.86,0.0,0.0,161.38,161.38,161.38,0.0,0.0
2018-12-09,163.19,163.19,163.19,0.0,0.0,163.81,163.81,163.81,0.0,0.0,160.7,160.7,160.7,0.0,0.0,161.08,161.08,161.08,0.0,0.0
2018-12-16,153.06,153.06,153.06,0.0,0.0,154.09,154.09,154.09,0.0,0.0,146.72,146.72,146.72,0.0,0.0,147.57,147.57,147.57,0.0,0.0
2018-12-23,154.01,154.01,154.01,0.0,0.0,155.59,155.59,155.59,0.0,0.0,151.72,151.72,151.72,0.0,0.0,152.97,152.97,152.97,0.0,0.0
2018-12-30,152.18,152.18,152.18,0.0,0.0,157.0,157.0,157.0,0.0,0.0,151.74,151.74,151.74,0.0,0.0,156.23,156.23,156.23,0.0,0.0
2019-01-06,160.32,160.32,160.32,0.0,0.0,160.86,160.86,160.86,0.0,0.0,159.79,159.79,159.79,0.0,0.0,160.69,160.69,160.69,0.0,0.0
2019-01-13,164.84,164.84,164.84,0.0,0.0,166.02,166.02,166.02,0.0,0.0,163.82,163.82,163.82,0.0,0.0,165.25,165.25,165.25,0.0,0.0
2019-01-20,164.48,164.48,164.48,0.0,0.0,165.65,165.65,165.65,0.0,0.0,163.95,163.95,163.95,0.0,0.0,165.15,165.15,165.15,0.0,0.0
2019-01-27,167.37,167.37,167.37,0.0,0.0,168.6,168.6,168.6,0.0,0.0,166.99,166.99,166.99,0.0,0.0,167.45,167.45,167.45,0.0,0.0
2019-02-03,166.73,166.73,166.73,0.0,0.0,168.59,168.59,168.59,0.0,0.0,166.57,166.57,166.57,0.0,0.0,168.56,168.56,168.56,0.0,0.0
2019-02-10,172.51,172.51,172.51,0.0,0.0,172.56,172.56,172.56,0.0,0.0,171.14,171.14,171.14,0.0,0.0,171.94,171.94,171.94,0.0,0.0
2019-02-17,171.98,171.98,171.98,0.0,0.0,173.01,173.01,173.01,0.0,0.0,171.9,171.9,171.9,0.0,0.0,172.89,172.89,172.89,0.0,0.0
2019-02-24,174.41,174.41,174.41,0.0,0.0,174.65,174.65,174.65,0.0,0.0,173.18,173.18,173.18,0.0,0.0,174.39,174.39,174.39,0.0,0.0
2019-03-03,169.51,169.51,169.51,0.0,0.0,171.26,171.26,171.26,0.0,0.0,169.34,169.34,169.34,0.0,0.0,171.17,171.17,171.17,0.0,0.0
2019-03-10,177.43,177.43,177.43,0.0,0.0,178.88,178.88,178.88,0.0,0.0,177.28,177.28,177.28,0.0,0.0,178.35,178.35,178.35,0.0,0.0
2019-03-17,181.76,181.76,181.76,0.0,0.0,182.27,182.27,182.27,0.0,0.0,178.37,178.37,178.37,0.0,0.0,178.56,178.56,178.56,0.0,0.0
2019-03-24,179.63,179.63,179.63,0.0,0.0,179.83,179.83,179.83,0.0,0.0,178.59,178.59,178.59,0.0,0.0,179.66,179.66,179.66,0.0,0.0
2019-03-31,184.3,184.3,184.3,0.0,0.0,184.77,184.77,184.77,0.0,0.0,184.02,184.02,184.02,0.0,0.0,184.66,184.66,184.66,0.0,0.0
2019-04-07,185.86,185.86,185.86,0.0,0.0,185.95,185.95,185.95,0.0,0.0,185.06,185.06,185.06,0.0,0.0,185.83,185.83,185.83,0.0,0.0
2019-04-14,187.48,187.48,187.48,0.0,0.0,187.79,187.79,187.79,0.0,0.0,186.29,186.29,186.29,0.0,0.0,187.39,187.39,187.39,0.0,0.0
2019-04-21,190.2,190.2,190.2,0.0,0.0,190.69,190.69,190.69,0.0,0.0,188.59,188.59,188.59,0.0,0.0,190.65,190.65,190.65,0.0,0.0
2019-04-28,189.69,189.69,189.69,0.0,0.0,191.25,191.25,191.25,0.0,0.0,189.33,189.33,189.33,0.0,0.0,191.11,191.11,191.11,0.0,0.0
2019-05-05,184.06,184.06,184.06,0.0,0.0,185.89,185.89,185.89,0.0,0.0,181.03,181.03,181.03,0.0,0.0,185.0,185.0,185.0,0.0,0.0
2019-05-12,183.1,183.1,183.1,0.0,0.0,185.58,185.58,185.58,0.0,0.0,182.88,182.88,182.88,0.0,0.0,183.04,183.04,183.04,0.0,0.0
2019-05-19,179.3,179.3,179.3,0.0,0.0,179.85,179.85,179.85,0.0,0.0,177.94,177.94,177.94,0.0,0.0,178.16,178.16,178.16,0.0,0.0
2019-05-26,174.71,174.71,174.71,0.0,0.0,175.29,175.29,175.29,0.0,0.0,173.87,173.87,173.87,0.0,0.0,173.95,173.95,173.95,0.0,0.0
2019-06-02,178.5,178.5,178.5,0.0,0.0,181.77,181.77,181.77,0.0,0.0,178.33,178.33,178.33,0.0,0.0,181.04,181.04,181.04,0.0,0.0
2019-06-09,182.44,182.44,182.44,0.0,0.0,183.11,183.11,183.11,0.0,0.0,181.94,181.94,181.94,0.0,0.0,182.64,182.64,182.64,0.0,0.0
2019-06-16,188.57,188.57,188.57,0.0,0.0,189.77,189.77,189.77,0.0,0.0,188.17,188.17,188.17,0.0,0.0,188.57,188.57,188.57,0.0,0.0
2019-06-23,186.95,186.95,186.95,0.0,0.0,187.15,187.15,187.15,0.0,0.0,186.07,186.07,186.07,0.0,0.0,186.74,186.74,186.74,0.0,0.0
2019-06-30,190.15,190.15,190.15,0.0,0.0,191.4,191.4,191.4,0.0,0.0,189.39,189.39,189.39,0.0,0.0,191.05,191.05,191.05,0.0,0.0
2019-07-07,192.63,192.63,192.63,0.0,0.0,193.54,193.54,193.54,0.0,0.0,192.45,192.45,192.45,0.0,0.0,193.53,193.53,193.53,0.0,0.0
2019-07-14,193.82,193.82,193.82,0.0,0.0,193.83,193.83,193.83,0.0,0.0,190.81,190.81,190.81,0.0,0.0,191.01,191.01,191.01,0.0,0.0
2019-07-21,194.52,194.52,194.52,0.0,0.0,195.55,195.55,195.55,0.0,0.0,194.43,194.43,194.43,0.0,0.0,195.29,195.29,195.29,0.0,0.0
2019-07-28,188.82,188.82,188.82,0.0,0.0,188.99,188.99,188.99,0.0,0.0,186.21,186.21,186.21,0.0,0.0,187.35,187.35,187.35,0.0,0.0
2019-08-04,187.32,187.32,187.32,0.0,0.0,188.0,188.0,188.0,0.0,0.0,185.03,185.03,185.03,0.0,0.0,186.49,186.49,186.49,0.0,0.0
2019-08-11,184.11,184.11,184.11,0.0,0.0,185.95,185.95,185.95,0.0,0.0,184.1,184.1,184.1,0.0,0.0,185.48,185.48,185.48,0.0,0.0
2019-08-18,186.76,186.76,186.76,0.0,0.0,188.45,188.45,188.45,0.0,0.0,181.56,181.56,181.56,0.0,0.0,182.07,182.07,182.07,0.0,0.0
2019-08-25,188.94,188.94,188.94,0.0,0.0,188.97,188.97,188.97,0.0,0.0,186.41,186.41,186.41,0.0,0.0,187.47,187.47,187.47,0.0,0.0
2019-09-01,192.03,192.03,192.03,0.0,0.0,192.17,192.17,192.17,0.0,0.0,191.17,191.17,191.17,0.0,0.0,191.59,191.59,191.59,0.0,0.0
2019-09-08,192.95,192.95,192.95,0.0,0.0,193.4,193.4,193.4,0.0,0.0,192.29,192.29,192.29,0.0,0.0,192.54,192.54,192.54,0.0,0.0
2019-09-15,193.11,193.11,193.11,0.0,0.0,193.31,193.31,193.31,0.0,0.0,190.16,190.16,190.16,0.0,0.0,190.8,190.8,190.8,0.0,0.0
2019-09-22,189.7,189.7,189.7,0.0,0.0,189.83,189.83,189.83,0.0,0.0,185.75,185.75,185.75,0.0,0.0,187.03,187.03,187.03,0.0,0.0
2019-09-29,186.99,186.99,186.99,0.0,0.0,189.08,189.08,189.08,0.0,0.0,186.88,186.88,186.88,0.0,0.0,188.81,188.81,188.81,0.0,0.0
2019-10-06,190.8,190.8,190.8,0.0,0.0,192.63,192.63,192.63,0.0,0.0,190.72,190.72,190.72,0.0,0.0,191.11,191.11,191.11,0.0,0.0
2019-10-13,193.26,193.26,193.26,0.0,0.0,193.67,193.67,193.67,0.0,0.0,190.71,190.71,190.71,0.0,0.0,191.69,191.69,191.69,0.0,0.0
2019-10-20,193.09,193.09,193.09,0.0,0.0,195.74,195.74,195.74,0.0,0.0,193.05,193.05,193.05,0.0,0.0,195.64,195.64,195.64,0.0,0.0
2019-10-27,197.93,197.93,197.93,0.0,0.0,198.88,198.88,198.88,0.0,0.0,197.63,197.63,197.63,0.0,0.0,198.87,198.87,198.87,0.0,0.0
2019-11-03,200.02,200.02,200.02,0.0,0.0,201.25,201.25,201.25,0.0,0.0,199.54,199.54,199.54,0.0,0.0,201.23,201.23,201.23,0.0,0.0
2019-11-10,202.61,202.61,202.61,0.0,0.0,202.91,202.91,202.91,0.0,0.0,202.0,202.0,202.0,0.0,0.0,202.91,202.91,202.91,0.0,0.0
