Date,Global X SuperDividend USEtf_Open_average,Global X SuperDividend USEtf_Open_max,Global X SuperDividend USEtf_Open_min,Global X SuperDividend USEtf_Open_volatility,Global X SuperDividend USEtf_Open_change,Global X SuperDividend USEtf_High_average,Global X SuperDividend USEtf_High_max,Global X SuperDividend USEtf_High_min,Global X SuperDividend USEtf_High_volatility,Global X SuperDividend USEtf_High_change,Global X SuperDividend USEtf_Low_average,Global X SuperDividend USEtf_Low_max,Global X SuperDividend USEtf_Low_min,Global X SuperDividend USEtf_Low_volatility,Global X SuperDividend USEtf_Low_change,Global X SuperDividend USEtf_Close_average,Global X SuperDividend USEtf_Close_max,Global X SuperDividend USEtf_Close_min,Global X SuperDividend USEtf_Close_volatility,Global X SuperDividend USEtf_Close_change
2018-01-14,25.18,25.18,25.18,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.15,25.15,25.15,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2018-01-21,25.5,25.5,25.5,0.0,0.0,25.5,25.5,25.5,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.41,25.41,25.41,0.0,0.0
2018-01-28,24.89,24.89,24.89,0.0,0.0,24.89,24.89,24.89,0.0,0.0,24.52,24.52,24.52,0.0,0.0,24.52,24.52,24.52,0.0,0.0
2018-02-04,23.88,23.88,23.88,0.0,0.0,24.06,24.06,24.06,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.96,23.96,23.96,0.0,0.0
2018-02-11,24.7,24.7,24.7,0.0,0.0,24.9,24.9,24.9,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.8,24.8,24.8,0.0,0.0
2018-02-18,24.43,24.43,24.43,0.0,0.0,24.71,24.71,24.71,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2018-02-25,24.06,24.06,24.06,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.25,24.25,24.25,0.0,0.0
2018-03-04,24.39,24.39,24.39,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.25,24.25,24.25,0.0,0.0,24.4,24.4,24.4,0.0,0.0
2018-03-11,24.24,24.24,24.24,0.0,0.0,24.39,24.39,24.39,0.0,0.0,24.24,24.24,24.24,0.0,0.0,24.3,24.3,24.3,0.0,0.0
2018-03-18,23.79,23.79,23.79,0.0,0.0,23.84,23.84,23.84,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.53,23.53,23.53,0.0,0.0
2018-03-25,23.87,23.87,23.87,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.87,23.87,23.87,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2018-04-01,24.25,24.25,24.25,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.08,24.08,24.08,0.0,0.0,24.19,24.19,24.19,0.0,0.0
2018-04-08,24.26,24.26,24.26,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.19,24.19,24.19,0.0,0.0,24.23,24.23,24.23,0.0,0.0
2018-04-15,24.35,24.35,24.35,0.0,0.0,24.4,24.4,24.4,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2018-04-22,24.57,24.57,24.57,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.71,24.71,24.71,0.0,0.0
2018-04-29,24.28,24.28,24.28,0.0,0.0,24.53,24.53,24.53,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.5,24.5,24.5,0.0,0.0
2018-05-06,24.55,24.55,24.55,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.46,24.46,24.46,0.0,0.0
2018-05-13,24.32,24.32,24.32,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.13,24.13,24.13,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2018-05-20,24.64,24.64,24.64,0.0,0.0,24.69,24.69,24.69,0.0,0.0,24.6,24.6,24.6,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2018-05-27,24.77,24.77,24.77,0.0,0.0,24.81,24.81,24.81,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.69,24.69,24.69,0.0,0.0
2018-06-03,24.64,24.64,24.64,0.0,0.0,24.78,24.78,24.78,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.74,24.74,24.74,0.0,0.0
2018-06-10,24.74,24.74,24.74,0.0,0.0,24.82,24.82,24.82,0.0,0.0,24.74,24.74,24.74,0.0,0.0,24.79,24.79,24.79,0.0,0.0
2018-06-17,25.09,25.09,25.09,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.09,25.09,25.09,0.0,0.0,25.09,25.09,25.09,0.0,0.0
2018-06-24,25.19,25.19,25.19,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.01,25.01,25.01,0.0,0.0,25.08,25.08,25.08,0.0,0.0
2018-07-01,25.42,25.42,25.42,0.0,0.0,25.62,25.62,25.62,0.0,0.0,25.41,25.41,25.41,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2018-07-08,25.3,25.3,25.3,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2018-07-15,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.1,25.1,25.1,0.0,0.0,25.17,25.17,25.17,0.0,0.0
2018-07-22,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-07-29,25.22,25.22,25.22,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.33,25.33,25.33,0.0,0.0
2018-08-05,25.05,25.05,25.05,0.0,0.0,25.06,25.06,25.06,0.0,0.0,24.97,24.97,24.97,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2018-08-12,25.32,25.32,25.32,0.0,0.0,25.53,25.53,25.53,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-08-19,25.35,25.35,25.35,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2018-08-26,25.27,25.27,25.27,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.13,25.13,25.13,0.0,0.0,25.24,25.24,25.24,0.0,0.0
2018-09-02,25.32,25.32,25.32,0.0,0.0,25.35,25.35,25.35,0.0,0.0,25.26,25.26,25.26,0.0,0.0,25.3,25.3,25.3,0.0,0.0
2018-09-09,25.48,25.48,25.48,0.0,0.0,25.48,25.48,25.48,0.0,0.0,25.28,25.28,25.28,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-09-16,25.5,25.5,25.5,0.0,0.0,25.57,25.57,25.57,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.5,25.5,25.5,0.0,0.0
2018-09-23,25.22,25.22,25.22,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.21,25.21,25.21,0.0,0.0,25.26,25.26,25.26,0.0,0.0
2018-09-30,25.06,25.06,25.06,0.0,0.0,25.16,25.16,25.16,0.0,0.0,25.06,25.06,25.06,0.0,0.0,25.15,25.15,25.15,0.0,0.0
2018-10-07,24.72,24.72,24.72,0.0,0.0,24.72,24.72,24.72,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.54,24.54,24.54,0.0,0.0
2018-10-14,24.95,24.95,24.95,0.0,0.0,25.16,25.16,25.16,0.0,0.0,24.95,24.95,24.95,0.0,0.0,25.04,25.04,25.04,0.0,0.0
2018-10-21,24.62,24.62,24.62,0.0,0.0,24.62,24.62,24.62,0.0,0.0,24.18,24.18,24.18,0.0,0.0,24.27,24.27,24.27,0.0,0.0
2018-10-28,24.61,24.61,24.61,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.55,24.55,24.55,0.0,0.0
2018-11-04,24.8,24.8,24.8,0.0,0.0,24.86,24.86,24.86,0.0,0.0,24.68,24.68,24.68,0.0,0.0,24.82,24.82,24.82,0.0,0.0
2018-11-11,24.33,24.33,24.33,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.22,24.22,24.22,0.0,0.0,24.34,24.34,24.34,0.0,0.0
2018-11-18,24.09,24.09,24.09,0.0,0.0,24.12,24.12,24.12,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2018-11-25,24.5,24.5,24.5,0.0,0.0,24.5,24.5,24.5,0.0,0.0,24.36,24.36,24.36,0.0,0.0,24.48,24.48,24.48,0.0,0.0
2018-12-02,24.21,24.21,24.21,0.0,0.0,24.31,24.31,24.31,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.12,24.12,24.12,0.0,0.0
2018-12-09,23.97,23.97,23.97,0.0,0.0,24.09,24.09,24.09,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2018-12-16,22.5,22.5,22.5,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.15,22.15,22.15,0.0,0.0,22.17,22.17,22.17,0.0,0.0
2018-12-23,22.29,22.29,22.29,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.25,22.25,22.25,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2018-12-30,22.61,22.61,22.61,0.0,0.0,22.97,22.97,22.97,0.0,0.0,22.61,22.61,22.61,0.0,0.0,22.97,22.97,22.97,0.0,0.0
2019-01-06,23.42,23.42,23.42,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2019-01-13,23.64,23.64,23.64,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.62,23.62,23.62,0.0,0.0,23.67,23.67,23.67,0.0,0.0
2019-01-20,23.69,23.69,23.69,0.0,0.0,23.77,23.77,23.77,0.0,0.0,23.53,23.53,23.53,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-01-27,23.93,23.93,23.93,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.76,23.76,23.76,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-02-03,23.7,23.7,23.7,0.0,0.0,23.9,23.9,23.9,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.88,23.88,23.88,0.0,0.0
2019-02-10,23.88,23.88,23.88,0.0,0.0,23.95,23.95,23.95,0.0,0.0,23.86,23.86,23.86,0.0,0.0,23.91,23.91,23.91,0.0,0.0
2019-02-17,24.19,24.19,24.19,0.0,0.0,24.35,24.35,24.35,0.0,0.0,24.15,24.15,24.15,0.0,0.0,24.35,24.35,24.35,0.0,0.0
2019-02-24,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.17,24.17,24.17,0.0,0.0
2019-03-03,23.55,23.55,23.55,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.57,23.57,23.57,0.0,0.0
2019-03-10,23.82,23.82,23.82,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-03-17,23.91,23.91,23.91,0.0,0.0,23.93,23.93,23.93,0.0,0.0,23.6,23.6,23.6,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-03-24,23.85,23.85,23.85,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.78,23.78,23.78,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-03-31,23.9,23.9,23.9,0.0,0.0,23.99,23.99,23.99,0.0,0.0,23.89,23.89,23.89,0.0,0.0,23.99,23.99,23.99,0.0,0.0
2019-04-07,24.08,24.08,24.08,0.0,0.0,24.1,24.1,24.1,0.0,0.0,23.96,23.96,23.96,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-04-14,23.88,23.88,23.88,0.0,0.0,23.88,23.88,23.88,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.76,23.76,23.76,0.0,0.0
2019-04-21,23.39,23.39,23.39,0.0,0.0,23.52,23.52,23.52,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.52,23.52,23.52,0.0,0.0
2019-04-28,23.15,23.15,23.15,0.0,0.0,23.4,23.4,23.4,0.0,0.0,23.07,23.07,23.07,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-05-05,22.9,22.9,22.9,0.0,0.0,23.18,23.18,23.18,0.0,0.0,22.84,22.84,22.84,0.0,0.0,23.16,23.16,23.16,0.0,0.0
2019-05-12,23.11,23.11,23.11,0.0,0.0,23.22,23.22,23.22,0.0,0.0,23.04,23.04,23.04,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2019-05-19,22.79,22.79,22.79,0.0,0.0,22.79,22.79,22.79,0.0,0.0,22.63,22.63,22.63,0.0,0.0,22.7,22.7,22.7,0.0,0.0
2019-05-26,21.88,21.88,21.88,0.0,0.0,21.89,21.89,21.89,0.0,0.0,21.64,21.64,21.64,0.0,0.0,21.83,21.83,21.83,0.0,0.0
2019-06-02,22.4,22.4,22.4,0.0,0.0,22.5,22.5,22.5,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.39,22.39,22.39,0.0,0.0
2019-06-09,22.59,22.59,22.59,0.0,0.0,22.6,22.6,22.6,0.0,0.0,22.47,22.47,22.47,0.0,0.0,22.51,22.51,22.51,0.0,0.0
2019-06-16,22.71,22.71,22.71,0.0,0.0,22.71,22.71,22.71,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.62,22.62,22.62,0.0,0.0
2019-06-23,22.49,22.49,22.49,0.0,0.0,22.69,22.69,22.69,0.0,0.0,22.49,22.49,22.49,0.0,0.0,22.65,22.65,22.65,0.0,0.0
2019-06-30,22.51,22.51,22.51,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2019-07-07,22.74,22.74,22.74,0.0,0.0,22.83,22.83,22.83,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.82,22.82,22.82,0.0,0.0
2019-07-14,22.75,22.75,22.75,0.0,0.0,22.9,22.9,22.9,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.72,22.72,22.72,0.0,0.0
2019-07-21,22.88,22.88,22.88,0.0,0.0,23.03,23.03,23.03,0.0,0.0,22.85,22.85,22.85,0.0,0.0,23.01,23.01,23.01,0.0,0.0
2019-07-28,22.85,22.85,22.85,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.8,22.8,22.8,0.0,0.0,22.9,22.9,22.9,0.0,0.0
2019-08-04,22.68,22.68,22.68,0.0,0.0,22.68,22.68,22.68,0.0,0.0,22.43,22.43,22.43,0.0,0.0,22.49,22.49,22.49,0.0,0.0
2019-08-11,22.09,22.09,22.09,0.0,0.0,22.37,22.37,22.37,0.0,0.0,22.07,22.07,22.07,0.0,0.0,22.35,22.35,22.35,0.0,0.0
2019-08-18,22.68,22.68,22.68,0.0,0.0,22.7,22.7,22.7,0.0,0.0,22.31,22.31,22.31,0.0,0.0,22.38,22.38,22.38,0.0,0.0
2019-08-25,22.65,22.65,22.65,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.59,22.59,22.59,0.0,0.0,22.66,22.66,22.66,0.0,0.0
2019-09-01,22.83,22.83,22.83,0.0,0.0,22.92,22.92,22.92,0.0,0.0,22.77,22.77,22.77,0.0,0.0,22.89,22.89,22.89,0.0,0.0
2019-09-08,23.66,23.66,23.66,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-09-15,23.43,23.43,23.43,0.0,0.0,23.59,23.59,23.59,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.46,23.46,23.46,0.0,0.0
2019-09-22,23.59,23.59,23.59,0.0,0.0,23.74,23.74,23.74,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-09-29,22.98,22.98,22.98,0.0,0.0,23.09,23.09,23.09,0.0,0.0,22.88,22.88,22.88,0.0,0.0,23.09,23.09,23.09,0.0,0.0
2019-10-06,23.0,23.0,23.0,0.0,0.0,23.12,23.12,23.12,0.0,0.0,22.97,22.97,22.97,0.0,0.0,23.0,23.0,23.0,0.0,0.0
2019-10-13,23.29,23.29,23.29,0.0,0.0,23.38,23.38,23.38,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.38,23.38,23.38,0.0,0.0
2019-10-20,23.61,23.61,23.61,0.0,0.0,23.69,23.69,23.69,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.63,23.63,23.63,0.0,0.0
2019-10-27,23.46,23.46,23.46,0.0,0.0,23.5,23.5,23.5,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.49,23.49,23.49,0.0,0.0
2019-11-03,23.46,23.46,23.46,0.0,0.0,23.48,23.48,23.48,0.0,0.0,23.37,23.37,23.37,0.0,0.0,23.45,23.45,23.45,0.0,0.0
2019-11-10,23.33,23.33,23.33,0.0,0.0,23.39,23.39,23.39,0.0,0.0,23.26,23.26,23.26,0.0,0.0,23.39,23.39,23.39,0.0,0.0
2019-11-17,23.09,23.09,23.09,0.0,0.0,23.21,23.21,23.21,0.0,0.0,23.08,23.08,23.08,0.0,0.0,23.19,23.19,23.19,0.0,0.0
2019-11-24,23.65,23.65,23.65,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.62,23.62,23.62,0.0,0.0
