Date,YNDXStock_Open_average,YNDXStock_Open_max,YNDXStock_Open_min,YNDXStock_Open_volatility,YNDXStock_Open_change,YNDXStock_High_average,YNDXStock_High_max,YNDXStock_High_min,YNDXStock_High_volatility,YNDXStock_High_change,YNDXStock_Low_average,YNDXStock_Low_max,YNDXStock_Low_min,YNDXStock_Low_volatility,YNDXStock_Low_change,YNDXStock_Close_average,YNDXStock_Close_max,YNDXStock_Close_min,YNDXStock_Close_volatility,YNDXStock_Close_change,YNDXStock_Volume_average,YNDXStock_Volume_max,YNDXStock_Volume_min,YNDXStock_Volume_volatility,YNDXStock_Volume_change
2018-01-14,35.975,37.29,35.1,2.1899999999999977,2.1899999999999977,37.0075,37.69,36.29,1.3999999999999986,1.1600000000000037,35.83,36.84,34.99,1.8500000000000014,1.8500000000000014,36.5975,37.51,35.18,2.3299999999999983,2.020000000000003,2963253,3491769,2403858,1087911,-530809
2018-01-21,37.922,38.55,37.02,1.529999999999994,1.4199999999999946,38.486000000000004,39.21,38.0,1.2100000000000009,1.2100000000000009,37.552,38.39,36.92,1.4699999999999989,1.4699999999999989,38.292,39.19,37.87,1.3200000000000003,1.2199999999999989,1914608,2316356,1689452,626904,422
2018-01-28,38.694,39.11,38.05,1.0600000000000023,-0.17999999999999972,39.142,39.67,38.77,0.8999999999999986,-0.19000000000000483,38.09,38.52,37.48,1.0400000000000063,-0.980000000000004,38.522,39.41,37.87,1.5399999999999991,-0.6300000000000026,2634120,3416875,1763565,1653310,940337
2018-02-04,36.774,37.46,35.9,1.5600000000000023,-1.490000000000002,37.598,38.21,36.28,1.9299999999999997,-1.9299999999999997,35.642,36.9,34.2,2.6999999999999957,-1.9199999999999946,36.306,37.3,35.2,2.0999999999999943,-0.269999999999996,2791666,5045005,1696457,3348548,3348548
2018-02-11,38.588,41.47,36.32,5.149999999999999,4.579999999999998,39.918,42.9,36.84,6.059999999999995,6.059999999999995,38.218,40.82,36.24,4.579999999999998,4.579999999999998,39.374,42.1,36.5,5.600000000000001,5.600000000000001,4600050,9922892,1531797,8391095,2076427
2018-02-18,42.9925,43.62,42.37,1.25,0.21000000000000085,43.635,44.49,42.87,1.6200000000000045,-0.6099999999999994,42.455,43.27,42.03,1.240000000000002,0.10999999999999943,42.855000000000004,43.49,42.39,1.1000000000000014,-0.5599999999999952,3827131,5430583,3146201,2284382,-31278
2018-02-25,41.648,43.58,39.88,3.6999999999999957,-3.6999999999999957,42.148,43.67,41.07,2.6000000000000014,-2.3500000000000014,40.794,41.98,39.52,2.4599999999999937,-2.4599999999999937,41.306,42.05,40.13,1.9199999999999946,-0.740000000000002,2949101,3072869,2765677,307192,-57888
2018-03-04,42.658,44.19,41.23,2.960000000000001,2.8900000000000006,43.276,44.2,41.89,2.3100000000000023,2.3100000000000023,42.028,43.23,40.8,2.4299999999999997,1.8700000000000045,42.876,43.75,41.72,2.030000000000001,1.3700000000000045,2600835,2918089,2203427,714662,65708
2018-03-11,42.696,43.54,42.23,1.3100000000000023,-1.3100000000000023,43.11,43.54,42.48,1.0600000000000023,-1.0600000000000023,42.188,42.85,41.91,0.9400000000000048,-0.9400000000000048,42.566,42.99,42.27,0.7199999999999989,-0.6799999999999997,1793773,2085711,1571837,513874,42922
2018-03-18,42.174,42.6,41.74,0.8599999999999994,-0.07000000000000028,42.818,43.54,42.11,1.4299999999999997,-0.23000000000000398,41.736,42.55,41.15,1.3999999999999986,-0.2700000000000031,42.238,43.21,41.15,2.0600000000000023,-1.0600000000000023,2582664,3352017,1568077,1783940,-148379
2018-03-25,40.8275,41.82,39.65,2.1700000000000017,-1.6300000000000026,41.0225,41.93,39.99,1.9399999999999977,-1.4600000000000009,39.4525,40.3,38.63,1.6699999999999946,-0.9299999999999997,39.9775,41.48,39.25,2.229999999999997,-2.029999999999994,3878997,6919968,2704327,4215641,3968162
2018-04-01,39.374,39.92,38.37,1.5500000000000043,0.6599999999999966,39.994,40.33,39.78,0.5499999999999972,0.29999999999999716,38.892,39.81,38.1,1.7100000000000009,0.28000000000000114,39.478,40.13,39.07,1.0600000000000023,0.25,3303377,3934584,2694251,1240333,460147
