Date,Global X SuperDividend AlternativesEtf_Open_average,Global X SuperDividend AlternativesEtf_Open_max,Global X SuperDividend AlternativesEtf_Open_min,Global X SuperDividend AlternativesEtf_Open_volatility,Global X SuperDividend AlternativesEtf_Open_change,Global X SuperDividend AlternativesEtf_High_average,Global X SuperDividend AlternativesEtf_High_max,Global X SuperDividend AlternativesEtf_High_min,Global X SuperDividend AlternativesEtf_High_volatility,Global X SuperDividend AlternativesEtf_High_change,Global X SuperDividend AlternativesEtf_Low_average,Global X SuperDividend AlternativesEtf_Low_max,Global X SuperDividend AlternativesEtf_Low_min,Global X SuperDividend AlternativesEtf_Low_volatility,Global X SuperDividend AlternativesEtf_Low_change,Global X SuperDividend AlternativesEtf_Close_average,Global X SuperDividend AlternativesEtf_Close_max,Global X SuperDividend AlternativesEtf_Close_min,Global X SuperDividend AlternativesEtf_Close_volatility,Global X SuperDividend AlternativesEtf_Close_change
2018-08-12,15.47,15.47,15.47,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2018-08-19,15.68,15.68,15.68,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.37,15.37,15.37,0.0,0.0
2018-08-26,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.34,15.34,15.34,0.0,0.0
2018-09-02,15.23,15.23,15.23,0.0,0.0,15.23,15.23,15.23,0.0,0.0,15.11,15.11,15.11,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2018-09-09,15.32,15.32,15.32,0.0,0.0,15.32,15.32,15.32,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2018-09-16,15.03,15.03,15.03,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.03,15.03,15.03,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2018-09-23,15.12,15.12,15.12,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.11,15.11,15.11,0.0,0.0
2018-09-30,14.82,14.82,14.82,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2018-10-07,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.41,14.41,14.41,0.0,0.0
2018-10-14,14.57,14.57,14.57,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2018-10-21,14.4,14.4,14.4,0.0,0.0,14.4,14.4,14.4,0.0,0.0,14.25,14.25,14.25,0.0,0.0,14.29,14.29,14.29,0.0,0.0
2018-10-28,14.53,14.53,14.53,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.51,14.51,14.51,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2018-11-04,14.7,14.7,14.7,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2018-11-11,14.47,14.47,14.47,0.0,0.0,14.47,14.47,14.47,0.0,0.0,14.45,14.45,14.45,0.0,0.0,14.46,14.46,14.46,0.0,0.0
2018-11-18,14.5,14.5,14.5,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.34,14.34,14.34,0.0,0.0,14.35,14.35,14.35,0.0,0.0
2018-11-25,14.52,14.52,14.52,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.49,14.49,14.49,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2018-12-02,14.38,14.38,14.38,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.24,14.24,14.24,0.0,0.0,14.24,14.24,14.24,0.0,0.0
2018-12-09,14.05,14.05,14.05,0.0,0.0,14.16,14.16,14.16,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.08,14.08,14.08,0.0,0.0
2018-12-16,13.3,13.3,13.3,0.0,0.0,13.43,13.43,13.43,0.0,0.0,13.15,13.15,13.15,0.0,0.0,13.15,13.15,13.15,0.0,0.0
2018-12-23,13.36,13.36,13.36,0.0,0.0,13.49,13.49,13.49,0.0,0.0,13.35,13.35,13.35,0.0,0.0,13.4,13.4,13.4,0.0,0.0
2018-12-30,13.57,13.57,13.57,0.0,0.0,13.63,13.63,13.63,0.0,0.0,13.57,13.57,13.57,0.0,0.0,13.61,13.61,13.61,0.0,0.0
2019-01-06,14.05,14.05,14.05,0.0,0.0,14.09,14.09,14.09,0.0,0.0,14.05,14.05,14.05,0.0,0.0,14.09,14.09,14.09,0.0,0.0
2019-01-13,14.39,14.39,14.39,0.0,0.0,14.39,14.39,14.39,0.0,0.0,14.3,14.3,14.3,0.0,0.0,14.3,14.3,14.3,0.0,0.0
2019-01-20,14.6,14.6,14.6,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.42,14.42,14.42,0.0,0.0,14.42,14.42,14.42,0.0,0.0
2019-01-27,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2019-02-03,14.64,14.64,14.64,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.55,14.55,14.55,0.0,0.0,14.57,14.57,14.57,0.0,0.0
2019-02-10,14.69,14.69,14.69,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.67,14.67,14.67,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-02-17,14.84,14.84,14.84,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-02-24,14.83,14.83,14.83,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2019-03-03,14.5,14.5,14.5,0.0,0.0,14.57,14.57,14.57,0.0,0.0,14.5,14.5,14.5,0.0,0.0,14.55,14.55,14.55,0.0,0.0
2019-03-10,14.74,14.74,14.74,0.0,0.0,14.76,14.76,14.76,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-03-17,14.8,14.8,14.8,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.74,14.74,14.74,0.0,0.0
2019-03-24,14.93,14.93,14.93,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-03-31,15.12,15.12,15.12,0.0,0.0,15.12,15.12,15.12,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-04-07,14.99,14.99,14.99,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-04-14,14.98,14.98,14.98,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-04-21,14.93,14.93,14.93,0.0,0.0,14.99,14.99,14.99,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.99,14.99,14.99,0.0,0.0
2019-04-28,15.14,15.14,15.14,0.0,0.0,15.14,15.14,15.14,0.0,0.0,14.9,14.9,14.9,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2019-05-05,14.79,14.79,14.79,0.0,0.0,14.85,14.85,14.85,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-05-12,14.88,14.88,14.88,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.86,14.86,14.86,0.0,0.0
2019-05-19,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2019-05-26,14.38,14.38,14.38,0.0,0.0,14.55,14.55,14.55,0.0,0.0,13.2,13.2,13.2,0.0,0.0,14.51,14.51,14.51,0.0,0.0
2019-06-02,14.75,14.75,14.75,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2019-06-09,14.9,14.9,14.9,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2019-06-16,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2019-06-23,14.95,14.95,14.95,0.0,0.0,14.97,14.97,14.97,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-06-30,15.08,15.08,15.08,0.0,0.0,15.08,15.08,15.08,0.0,0.0,14.9,14.9,14.9,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2019-07-07,15.07,15.07,15.07,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.12,15.12,15.12,0.0,0.0
2019-07-14,15.04,15.04,15.04,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2019-07-21,15.01,15.01,15.01,0.0,0.0,15.09,15.09,15.09,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2019-07-28,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2019-08-04,14.66,14.66,14.66,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2019-08-11,14.69,14.69,14.69,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.58,14.58,14.58,0.0,0.0,14.67,14.67,14.67,0.0,0.0
2019-08-18,14.74,14.74,14.74,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.63,14.63,14.63,0.0,0.0,14.63,14.63,14.63,0.0,0.0
2019-08-25,14.67,14.67,14.67,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-09-01,14.62,14.62,14.62,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-09-08,14.93,14.93,14.93,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.9,14.9,14.9,0.0,0.0
2019-09-15,14.97,14.97,14.97,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-09-22,14.97,14.97,14.97,0.0,0.0,14.98,14.98,14.98,0.0,0.0,14.88,14.88,14.88,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2019-09-29,14.62,14.62,14.62,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.6,14.6,14.6,0.0,0.0,14.64,14.64,14.64,0.0,0.0
2019-10-06,14.7,14.7,14.7,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-10-13,14.75,14.75,14.75,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.75,14.75,14.75,0.0,0.0
2019-10-20,14.86,14.86,14.86,0.0,0.0,14.87,14.87,14.87,0.0,0.0,14.82,14.82,14.82,0.0,0.0,14.85,14.85,14.85,0.0,0.0
2019-10-27,14.86,14.86,14.86,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.92,14.92,14.92,0.0,0.0
2019-11-03,14.73,14.73,14.73,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.71,14.71,14.71,0.0,0.0,14.71,14.71,14.71,0.0,0.0
2019-11-10,14.72,14.72,14.72,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2019-11-17,14.66,14.66,14.66,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.62,14.62,14.62,0.0,0.0,14.66,14.66,14.66,0.0,0.0
2019-11-24,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2019-12-01,14.68,14.68,14.68,0.0,0.0,14.7,14.7,14.7,0.0,0.0,14.64,14.64,14.64,0.0,0.0,14.68,14.68,14.68,0.0,0.0
2019-12-08,14.69,14.69,14.69,0.0,0.0,14.74,14.74,14.74,0.0,0.0,14.69,14.69,14.69,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-12-15,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2019-12-22,15.15,15.15,15.15,0.0,0.0,15.15,15.15,15.15,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.04,15.04,15.04,0.0,0.0
2019-12-29,14.79,14.79,14.79,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.83,14.83,14.83,0.0,0.0
2020-01-05,14.88,14.88,14.88,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.84,14.84,14.84,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2020-01-12,15.06,15.06,15.06,0.0,0.0,15.12,15.12,15.12,0.0,0.0,15.04,15.04,15.04,0.0,0.0,15.07,15.07,15.07,0.0,0.0
2020-01-19,15.07,15.07,15.07,0.0,0.0,15.09,15.09,15.09,0.0,0.0,14.92,14.92,14.92,0.0,0.0,14.95,14.95,14.95,0.0,0.0
2020-01-26,14.89,14.89,14.89,0.0,0.0,14.89,14.89,14.89,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2020-02-02,14.87,14.87,14.87,0.0,0.0,14.91,14.91,14.91,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.88,14.88,14.88,0.0,0.0
2020-02-09,15.01,15.01,15.01,0.0,0.0,15.02,15.02,15.02,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.02,15.02,15.02,0.0,0.0
2020-02-16,14.97,14.97,14.97,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.93,14.93,14.93,0.0,0.0,14.97,14.97,14.97,0.0,0.0
2020-02-23,13.45,13.45,13.45,0.0,0.0,13.45,13.45,13.45,0.0,0.0,13.06,13.06,13.06,0.0,0.0,13.32,13.32,13.32,0.0,0.0
2020-03-01,13.26,13.26,13.26,0.0,0.0,13.52,13.52,13.52,0.0,0.0,13.26,13.26,13.26,0.0,0.0,13.33,13.33,13.33,0.0,0.0
2020-03-08,10.66,10.66,10.66,0.0,0.0,10.66,10.66,10.66,0.0,0.0,10.1,10.1,10.1,0.0,0.0,10.5,10.5,10.5,0.0,0.0
2020-03-15,8.5,8.5,8.5,0.0,0.0,8.82,8.82,8.82,0.0,0.0,7.92,7.92,7.92,0.0,0.0,8.13,8.13,8.13,0.0,0.0
2020-03-22,9.1,9.1,9.1,0.0,0.0,9.11,9.11,9.11,0.0,0.0,8.8,8.8,8.8,0.0,0.0,8.98,8.98,8.98,0.0,0.0
2020-03-29,8.14,8.14,8.14,0.0,0.0,8.14,8.14,8.14,0.0,0.0,7.61,7.61,7.61,0.0,0.0,7.74,7.74,7.74,0.0,0.0
2020-04-05,9.15,9.15,9.15,0.0,0.0,10.06,10.06,10.06,0.0,0.0,9.15,9.15,9.15,0.0,0.0,9.7,9.7,9.7,0.0,0.0
2020-04-12,9.55,9.55,9.55,0.0,0.0,9.65,9.65,9.65,0.0,0.0,9.49,9.49,9.49,0.0,0.0,9.56,9.56,9.56,0.0,0.0
2020-04-19,9.46,9.46,9.46,0.0,0.0,9.51,9.51,9.51,0.0,0.0,9.35,9.35,9.35,0.0,0.0,9.51,9.51,9.51,0.0,0.0
2020-04-26,10.05,10.05,10.05,0.0,0.0,10.05,10.05,10.05,0.0,0.0,9.74,9.74,9.74,0.0,0.0,9.77,9.77,9.77,0.0,0.0
2020-05-03,9.88,9.88,9.88,0.0,0.0,10.06,10.06,10.06,0.0,0.0,9.88,9.88,9.88,0.0,0.0,10.06,10.06,10.06,0.0,0.0
2020-05-10,9.6,9.6,9.6,0.0,0.0,9.71,9.71,9.71,0.0,0.0,9.57,9.57,9.57,0.0,0.0,9.67,9.67,9.67,0.0,0.0
2020-05-17,10.38,10.38,10.38,0.0,0.0,10.44,10.44,10.44,0.0,0.0,10.35,10.35,10.35,0.0,0.0,10.43,10.43,10.43,0.0,0.0
2020-05-24,10.75,10.75,10.75,0.0,0.0,10.82,10.82,10.82,0.0,0.0,10.64,10.64,10.64,0.0,0.0,10.8,10.8,10.8,0.0,0.0
2020-05-31,11.66,11.66,11.66,0.0,0.0,11.99,11.99,11.99,0.0,0.0,11.66,11.66,11.66,0.0,0.0,11.82,11.82,11.82,0.0,0.0
2020-06-07,11.16,11.16,11.16,0.0,0.0,11.22,11.22,11.22,0.0,0.0,10.87,10.87,10.87,0.0,0.0,11.12,11.12,11.12,0.0,0.0
2020-06-14,11.29,11.29,11.29,0.0,0.0,11.31,11.31,11.31,0.0,0.0,11.07,11.07,11.07,0.0,0.0,11.07,11.07,11.07,0.0,0.0
2020-06-21,10.75,10.75,10.75,0.0,0.0,10.75,10.75,10.75,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.55,10.55,10.55,0.0,0.0
2020-06-28,10.94,10.94,10.94,0.0,0.0,10.98,10.98,10.98,0.0,0.0,10.83,10.83,10.83,0.0,0.0,10.83,10.83,10.83,0.0,0.0
2020-07-05,10.61,10.61,10.61,0.0,0.0,10.61,10.61,10.61,0.0,0.0,10.52,10.52,10.52,0.0,0.0,10.52,10.52,10.52,0.0,0.0
