Date,MGRCStock_Open_average,MGRCStock_Open_max,MGRCStock_Open_min,MGRCStock_Open_volatility,MGRCStock_Open_change,MGRCStock_High_average,MGRCStock_High_max,MGRCStock_High_min,MGRCStock_High_volatility,MGRCStock_High_change,MGRCStock_Low_average,MGRCStock_Low_max,MGRCStock_Low_min,MGRCStock_Low_volatility,MGRCStock_Low_change,MGRCStock_Close_average,MGRCStock_Close_max,MGRCStock_Close_min,MGRCStock_Close_volatility,MGRCStock_Close_change,MGRCStock_Volume_average,MGRCStock_Volume_max,MGRCStock_Volume_min,MGRCStock_Volume_volatility,MGRCStock_Volume_change
2018-01-14,49.825,50.27,49.62,0.6500000000000057,0.10999999999999943,50.565,50.69,50.47,0.21999999999999886,0.07000000000000028,49.3475,49.66,48.93,0.7299999999999969,0.480000000000004,49.9875,50.52,49.4,1.1200000000000045,1.1200000000000045,69322,99342,43155,56187,-56187
2018-01-21,49.878,50.41,48.85,1.5599999999999952,-1.5599999999999952,50.208,50.63,49.48,1.1500000000000057,-0.8999999999999986,49.112,50.14,47.78,2.3599999999999994,-1.0700000000000003,49.63,50.51,48.63,1.8799999999999955,-1.1099999999999994,50757,69709,27924,41785,30131
2018-01-28,48.336,49.17,47.3,1.8700000000000045,-1.8700000000000045,48.964,49.59,47.88,1.7100000000000009,-0.3500000000000014,46.988,48.68,44.76,3.9200000000000017,-3.229999999999997,48.286,48.83,47.79,1.0399999999999991,-0.4299999999999997,63726,86767,49276,37491,32530
2018-02-04,47.402,48.03,46.72,1.3100000000000023,-1.0700000000000003,48.44,49.03,47.83,1.2000000000000028,0.4200000000000017,46.678,47.41,45.42,1.9899999999999949,-1.9899999999999949,47.204,47.81,46.58,1.230000000000004,-0.8200000000000003,90129,133619,68156,65463,-28437
2018-02-11,47.07,47.65,46.53,1.1199999999999974,0.8700000000000045,47.788,48.43,47.32,1.1099999999999994,0.8599999999999994,46.518,47.52,45.4,2.1200000000000045,1.7000000000000028,47.446,47.9,46.97,0.9299999999999997,0.75,45513,63223,34475,28748,-28748
2018-02-18,48.01,48.18,47.66,0.5200000000000031,0.45000000000000284,48.745,49.21,48.48,0.730000000000004,-0.2600000000000051,47.629999999999995,47.85,47.43,0.4200000000000017,0.00999999999999801,48.1025,48.32,47.93,0.39000000000000057,0.18999999999999773,47925,59256,36247,23009,-16175
2018-02-25,49.336,50.41,48.33,2.0799999999999983,1.240000000000002,50.216,51.49,48.68,2.8100000000000023,2.200000000000003,48.936,49.75,47.71,2.039999999999999,1.5700000000000003,49.524,50.62,47.95,2.6699999999999946,2.049999999999997,92335,216718,29069,187649,64646
2018-03-04,50.839999999999996,51.69,50.0,1.6899999999999977,1.2299999999999969,51.705999999999996,53.57,50.8,2.770000000000003,2.770000000000003,50.388,51.58,48.74,2.8399999999999963,2.8399999999999963,51.412,53.24,50.0,3.240000000000002,3.240000000000002,168106,278201,73369,204832,132412
2018-03-11,53.19,53.72,52.74,0.9799999999999969,0.39000000000000057,53.734,54.26,53.2,1.0599999999999952,0.6499999999999986,52.728,53.52,52.5,1.0200000000000031,1.0200000000000031,53.147999999999996,53.72,52.68,1.0399999999999991,1.0399999999999991,177915,333743,66491,267252,199548
2018-03-18,54.254,54.84,53.62,1.220000000000006,1.0700000000000003,55.2,55.65,54.86,0.7899999999999991,0.35999999999999943,53.498,54.62,52.78,1.8399999999999963,-0.5900000000000034,54.160000000000004,55.1,52.91,2.190000000000005,-1.3700000000000045,145471,177742,87550,90192,49486
