Date,Guggenheim Invest S&P 500 Pure ValueEtf_Open_average,Guggenheim Invest S&P 500 Pure ValueEtf_Open_max,Guggenheim Invest S&P 500 Pure ValueEtf_Open_min,Guggenheim Invest S&P 500 Pure ValueEtf_Open_volatility,Guggenheim Invest S&P 500 Pure ValueEtf_Open_change,Guggenheim Invest S&P 500 Pure ValueEtf_High_average,Guggenheim Invest S&P 500 Pure ValueEtf_High_max,Guggenheim Invest S&P 500 Pure ValueEtf_High_min,Guggenheim Invest S&P 500 Pure ValueEtf_High_volatility,Guggenheim Invest S&P 500 Pure ValueEtf_High_change,Guggenheim Invest S&P 500 Pure ValueEtf_Low_average,Guggenheim Invest S&P 500 Pure ValueEtf_Low_max,Guggenheim Invest S&P 500 Pure ValueEtf_Low_min,Guggenheim Invest S&P 500 Pure ValueEtf_Low_volatility,Guggenheim Invest S&P 500 Pure ValueEtf_Low_change,Guggenheim Invest S&P 500 Pure ValueEtf_Close_average,Guggenheim Invest S&P 500 Pure ValueEtf_Close_max,Guggenheim Invest S&P 500 Pure ValueEtf_Close_min,Guggenheim Invest S&P 500 Pure ValueEtf_Close_volatility,Guggenheim Invest S&P 500 Pure ValueEtf_Close_change
2018-03-25,64.15,64.15,64.15,0.0,0.0,64.82,64.82,64.82,0.0,0.0,64.15,64.15,64.15,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2018-04-01,64.97,64.97,64.97,0.0,0.0,65.28,65.28,65.28,0.0,0.0,63.66,63.66,63.66,0.0,0.0,64.18,64.18,64.18,0.0,0.0
2018-04-08,65.66,65.66,65.66,0.0,0.0,65.66,65.66,65.66,0.0,0.0,64.86,64.86,64.86,0.0,0.0,65.06,65.06,65.06,0.0,0.0
2018-04-15,66.11,66.11,66.11,0.0,0.0,66.26,66.26,66.26,0.0,0.0,65.68,65.68,65.68,0.0,0.0,65.9,65.9,65.9,0.0,0.0
2018-04-22,66.77,66.77,66.77,0.0,0.0,67.11,67.11,67.11,0.0,0.0,66.74,66.74,66.74,0.0,0.0,66.99,66.99,66.99,0.0,0.0
2018-04-29,64.43,64.43,64.43,0.0,0.0,65.54,65.54,65.54,0.0,0.0,64.34,64.34,64.34,0.0,0.0,65.21,65.21,65.21,0.0,0.0
2018-05-06,66.14,66.14,66.14,0.0,0.0,66.32,66.32,66.32,0.0,0.0,65.89,65.89,65.89,0.0,0.0,66.12,66.12,66.12,0.0,0.0
2018-05-13,67.33,67.33,67.33,0.0,0.0,67.33,67.33,67.33,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.89,66.89,66.89,0.0,0.0
2018-05-20,66.35,66.35,66.35,0.0,0.0,66.41,66.41,66.41,0.0,0.0,66.19,66.19,66.19,0.0,0.0,66.39,66.39,66.39,0.0,0.0
2018-05-27,66.31,66.31,66.31,0.0,0.0,66.62,66.62,66.62,0.0,0.0,66.3,66.3,66.3,0.0,0.0,66.5,66.5,66.5,0.0,0.0
2018-06-03,67.95,67.95,67.95,0.0,0.0,68.2,68.2,68.2,0.0,0.0,67.68,67.68,67.68,0.0,0.0,68.2,68.2,68.2,0.0,0.0
2018-06-10,67.25,67.25,67.25,0.0,0.0,67.61,67.61,67.61,0.0,0.0,67.0,67.0,67.0,0.0,0.0,67.57,67.57,67.57,0.0,0.0
2018-06-17,67.68,67.68,67.68,0.0,0.0,67.86,67.86,67.86,0.0,0.0,67.2,67.2,67.2,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2018-06-24,66.23,66.23,66.23,0.0,0.0,66.44,66.44,66.44,0.0,0.0,65.72,65.72,65.72,0.0,0.0,65.73,65.73,65.73,0.0,0.0
2018-07-01,65.82,65.82,65.82,0.0,0.0,66.49,66.49,66.49,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.36,66.36,66.36,0.0,0.0
2018-07-08,66.47,66.47,66.47,0.0,0.0,66.85,66.85,66.85,0.0,0.0,66.37,66.37,66.37,0.0,0.0,66.63,66.63,66.63,0.0,0.0
2018-07-15,66.7,66.7,66.7,0.0,0.0,66.73,66.73,66.73,0.0,0.0,66.5,66.5,66.5,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2018-07-22,67.59,67.59,67.59,0.0,0.0,67.89,67.89,67.89,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.62,67.62,67.62,0.0,0.0
2018-07-29,67.58,67.58,67.58,0.0,0.0,68.04,68.04,68.04,0.0,0.0,67.58,67.58,67.58,0.0,0.0,68.02,68.02,68.02,0.0,0.0
2018-08-05,68.14,68.14,68.14,0.0,0.0,68.27,68.27,68.27,0.0,0.0,67.83,67.83,67.83,0.0,0.0,68.04,68.04,68.04,0.0,0.0
2018-08-12,68.11,68.11,68.11,0.0,0.0,68.83,68.83,68.83,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2018-08-19,69.41,69.41,69.41,0.0,0.0,69.49,69.49,69.49,0.0,0.0,69.3,69.3,69.3,0.0,0.0,69.45,69.45,69.45,0.0,0.0
2018-08-26,69.33,69.33,69.33,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.05,69.05,69.05,0.0,0.0,69.37,69.37,69.37,0.0,0.0
2018-09-02,68.97,68.97,68.97,0.0,0.0,69.11,69.11,69.11,0.0,0.0,68.7,68.7,68.7,0.0,0.0,68.9,68.9,68.9,0.0,0.0
2018-09-09,69.25,69.25,69.25,0.0,0.0,69.45,69.45,69.45,0.0,0.0,69.14,69.14,69.14,0.0,0.0,69.41,69.41,69.41,0.0,0.0
2018-09-16,70.64,70.64,70.64,0.0,0.0,70.64,70.64,70.64,0.0,0.0,70.29,70.29,70.29,0.0,0.0,70.36,70.36,70.36,0.0,0.0
2018-09-23,68.49,68.49,68.49,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.37,68.37,68.37,0.0,0.0,68.65,68.65,68.65,0.0,0.0
2018-09-30,68.81,68.81,68.81,0.0,0.0,69.03,69.03,69.03,0.0,0.0,68.25,68.25,68.25,0.0,0.0,68.46,68.46,68.46,0.0,0.0
2018-10-07,65.72,65.72,65.72,0.0,0.0,65.89,65.89,65.89,0.0,0.0,64.74,64.74,64.74,0.0,0.0,65.41,65.41,65.41,0.0,0.0
2018-10-14,65.67,65.67,65.67,0.0,0.0,66.23,66.23,66.23,0.0,0.0,65.5,65.5,65.5,0.0,0.0,65.62,65.62,65.62,0.0,0.0
2018-10-21,63.0,63.0,63.0,0.0,0.0,63.35,63.35,63.35,0.0,0.0,61.95,61.95,61.95,0.0,0.0,62.56,62.56,62.56,0.0,0.0
2018-10-28,66.01,66.01,66.01,0.0,0.0,66.45,66.45,66.45,0.0,0.0,65.1,65.1,65.1,0.0,0.0,65.53,65.53,65.53,0.0,0.0
2018-11-04,67.29,67.29,67.29,0.0,0.0,67.29,67.29,67.29,0.0,0.0,66.58,66.58,66.58,0.0,0.0,66.88,66.88,66.88,0.0,0.0
2018-11-11,64.81,64.81,64.81,0.0,0.0,65.2,65.2,65.2,0.0,0.0,64.56,64.56,64.56,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2018-11-18,62.86,62.86,62.86,0.0,0.0,63.2,63.2,63.2,0.0,0.0,62.67,62.67,62.67,0.0,0.0,62.91,62.91,62.91,0.0,0.0
2018-11-25,64.9,64.9,64.9,0.0,0.0,65.26,65.26,65.26,0.0,0.0,64.89,64.89,64.89,0.0,0.0,65.16,65.16,65.16,0.0,0.0
2018-12-02,62.77,62.77,62.77,0.0,0.0,63.16,63.16,63.16,0.0,0.0,61.13,61.13,61.13,0.0,0.0,61.39,61.39,61.39,0.0,0.0
2018-12-09,59.84,59.84,59.84,0.0,0.0,60.41,60.41,60.41,0.0,0.0,59.4,59.4,59.4,0.0,0.0,59.55,59.55,59.55,0.0,0.0
2018-12-16,56.48,56.48,56.48,0.0,0.0,57.48,57.48,57.48,0.0,0.0,55.28,55.28,55.28,0.0,0.0,55.44,55.44,55.44,0.0,0.0
2018-12-23,56.94,56.94,56.94,0.0,0.0,57.32,57.32,57.32,0.0,0.0,56.26,56.26,56.26,0.0,0.0,56.49,56.49,56.49,0.0,0.0
2018-12-30,57.6,57.6,57.6,0.0,0.0,58.83,58.83,58.83,0.0,0.0,57.55,57.55,57.55,0.0,0.0,58.69,58.69,58.69,0.0,0.0
2019-01-06,60.24,60.24,60.24,0.0,0.0,60.99,60.99,60.99,0.0,0.0,60.1,60.1,60.1,0.0,0.0,60.74,60.74,60.74,0.0,0.0
2019-01-13,62.0,62.0,62.0,0.0,0.0,62.58,62.58,62.58,0.0,0.0,61.7,61.7,61.7,0.0,0.0,62.51,62.51,62.51,0.0,0.0
2019-01-20,62.31,62.31,62.31,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.31,62.31,62.31,0.0,0.0,62.57,62.57,62.57,0.0,0.0
2019-01-27,63.32,63.32,63.32,0.0,0.0,63.38,63.38,63.38,0.0,0.0,62.94,62.94,62.94,0.0,0.0,63.15,63.15,63.15,0.0,0.0
2019-02-03,62.55,62.55,62.55,0.0,0.0,62.66,62.66,62.66,0.0,0.0,61.73,61.73,61.73,0.0,0.0,62.52,62.52,62.52,0.0,0.0
2019-02-10,64.13,64.13,64.13,0.0,0.0,64.64,64.64,64.64,0.0,0.0,64.1,64.1,64.1,0.0,0.0,64.63,64.63,64.63,0.0,0.0
2019-02-17,65.07,65.07,65.07,0.0,0.0,65.12,65.12,65.12,0.0,0.0,64.81,64.81,64.81,0.0,0.0,65.09,65.09,65.09,0.0,0.0
2019-02-24,65.01,65.01,65.01,0.0,0.0,65.32,65.32,65.32,0.0,0.0,64.52,64.52,64.52,0.0,0.0,64.8,64.8,64.8,0.0,0.0
2019-03-03,62.25,62.25,62.25,0.0,0.0,62.63,62.63,62.63,0.0,0.0,62.12,62.12,62.12,0.0,0.0,62.58,62.58,62.58,0.0,0.0
2019-03-10,64.11,64.11,64.11,0.0,0.0,64.43,64.43,64.43,0.0,0.0,64.08,64.08,64.08,0.0,0.0,64.19,64.19,64.19,0.0,0.0
2019-03-17,63.32,63.32,63.32,0.0,0.0,63.36,63.36,63.36,0.0,0.0,61.97,61.97,61.97,0.0,0.0,62.1,62.1,62.1,0.0,0.0
2019-03-24,63.25,63.25,63.25,0.0,0.0,63.28,63.28,63.28,0.0,0.0,62.81,62.81,62.81,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-03-31,64.83,64.83,64.83,0.0,0.0,65.25,65.25,65.25,0.0,0.0,64.83,64.83,64.83,0.0,0.0,65.19,65.19,65.19,0.0,0.0
2019-04-07,65.79,65.79,65.79,0.0,0.0,66.21,66.21,66.21,0.0,0.0,65.51,65.51,65.51,0.0,0.0,65.79,65.79,65.79,0.0,0.0
2019-04-14,65.82,65.82,65.82,0.0,0.0,65.85,65.85,65.85,0.0,0.0,65.49,65.49,65.49,0.0,0.0,65.7,65.7,65.7,0.0,0.0
2019-04-21,65.43,65.43,65.43,0.0,0.0,65.92,65.92,65.92,0.0,0.0,65.27,65.27,65.27,0.0,0.0,65.92,65.92,65.92,0.0,0.0
2019-04-28,65.72,65.72,65.72,0.0,0.0,66.1,66.1,66.1,0.0,0.0,65.63,65.63,65.63,0.0,0.0,66.0,66.0,66.0,0.0,0.0
2019-05-05,64.11,64.11,64.11,0.0,0.0,64.71,64.71,64.71,0.0,0.0,63.35,63.35,63.35,0.0,0.0,64.64,64.64,64.64,0.0,0.0
2019-05-12,63.59,63.59,63.59,0.0,0.0,64.35,64.35,64.35,0.0,0.0,63.55,63.55,63.55,0.0,0.0,63.62,63.62,63.62,0.0,0.0
2019-05-19,62.72,62.72,62.72,0.0,0.0,62.87,62.87,62.87,0.0,0.0,62.45,62.45,62.45,0.0,0.0,62.71,62.71,62.71,0.0,0.0
2019-05-26,60.37,60.37,60.37,0.0,0.0,60.46,60.46,60.46,0.0,0.0,60.02,60.02,60.02,0.0,0.0,60.15,60.15,60.15,0.0,0.0
2019-06-02,63.04,63.04,63.04,0.0,0.0,63.3,63.3,63.3,0.0,0.0,62.87,62.87,62.87,0.0,0.0,63.08,63.08,63.08,0.0,0.0
2019-06-09,63.74,63.74,63.74,0.0,0.0,63.74,63.74,63.74,0.0,0.0,63.28,63.28,63.28,0.0,0.0,63.54,63.54,63.54,0.0,0.0
2019-06-16,64.54,64.54,64.54,0.0,0.0,64.81,64.81,64.81,0.0,0.0,64.45,64.45,64.45,0.0,0.0,64.48,64.48,64.48,0.0,0.0
2019-06-23,64.53,64.53,64.53,0.0,0.0,65.08,65.08,65.08,0.0,0.0,64.49,64.49,64.49,0.0,0.0,65.0,65.0,65.0,0.0,0.0
2019-06-30,65.54,65.54,65.54,0.0,0.0,65.77,65.77,65.77,0.0,0.0,65.27,65.27,65.27,0.0,0.0,65.77,65.77,65.77,0.0,0.0
2019-07-07,65.73,65.73,65.73,0.0,0.0,66.25,66.25,66.25,0.0,0.0,65.73,65.73,65.73,0.0,0.0,66.21,66.21,66.21,0.0,0.0
2019-07-14,65.45,65.45,65.45,0.0,0.0,65.64,65.64,65.64,0.0,0.0,65.19,65.19,65.19,0.0,0.0,65.19,65.19,65.19,0.0,0.0
2019-07-21,65.89,65.89,65.89,0.0,0.0,66.22,66.22,66.22,0.0,0.0,65.58,65.58,65.58,0.0,0.0,66.15,66.15,66.15,0.0,0.0
2019-07-28,63.78,63.78,63.78,0.0,0.0,63.86,63.86,63.86,0.0,0.0,62.9,62.9,62.9,0.0,0.0,63.23,63.23,63.23,0.0,0.0
2019-08-04,62.74,62.74,62.74,0.0,0.0,62.74,62.74,62.74,0.0,0.0,62.02,62.02,62.02,0.0,0.0,62.31,62.31,62.31,0.0,0.0
2019-08-11,59.8,59.8,59.8,0.0,0.0,60.8,60.8,60.8,0.0,0.0,59.8,59.8,59.8,0.0,0.0,60.67,60.67,60.67,0.0,0.0
2019-08-18,61.19,61.19,61.19,0.0,0.0,61.67,61.67,61.67,0.0,0.0,59.69,59.69,59.69,0.0,0.0,59.94,59.94,59.94,0.0,0.0
2019-08-25,61.69,61.69,61.69,0.0,0.0,62.0,62.0,62.0,0.0,0.0,61.43,61.43,61.43,0.0,0.0,61.56,61.56,61.56,0.0,0.0
2019-09-01,63.34,63.34,63.34,0.0,0.0,63.62,63.62,63.62,0.0,0.0,63.09,63.09,63.09,0.0,0.0,63.46,63.46,63.46,0.0,0.0
2019-09-08,66.34,66.34,66.34,0.0,0.0,66.72,66.72,66.72,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.28,66.28,66.28,0.0,0.0
2019-09-15,65.73,65.73,65.73,0.0,0.0,65.96,65.96,65.96,0.0,0.0,65.28,65.28,65.28,0.0,0.0,65.39,65.39,65.39,0.0,0.0
2019-09-22,64.99,64.99,64.99,0.0,0.0,65.22,65.22,65.22,0.0,0.0,64.52,64.52,64.52,0.0,0.0,64.8,64.8,64.8,0.0,0.0
2019-09-29,62.5,62.5,62.5,0.0,0.0,63.21,63.21,63.21,0.0,0.0,62.39,62.39,62.39,0.0,0.0,63.17,63.17,63.17,0.0,0.0
2019-10-06,63.61,63.61,63.61,0.0,0.0,64.5,64.5,64.5,0.0,0.0,63.61,63.61,63.61,0.0,0.0,63.97,63.97,63.97,0.0,0.0
2019-10-13,64.4,64.4,64.4,0.0,0.0,64.95,64.95,64.95,0.0,0.0,64.4,64.4,64.4,0.0,0.0,64.79,64.79,64.79,0.0,0.0
2019-10-20,65.65,65.65,65.65,0.0,0.0,66.27,66.27,66.27,0.0,0.0,65.64,65.64,65.64,0.0,0.0,66.19,66.19,66.19,0.0,0.0
2019-10-27,65.88,65.88,65.88,0.0,0.0,66.66,66.66,66.66,0.0,0.0,65.84,65.84,65.84,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2019-11-03,67.92,67.92,67.92,0.0,0.0,68.22,68.22,68.22,0.0,0.0,67.65,67.65,67.65,0.0,0.0,68.22,68.22,68.22,0.0,0.0
2019-11-10,68.25,68.25,68.25,0.0,0.0,68.29,68.29,68.29,0.0,0.0,68.0,68.0,68.0,0.0,0.0,68.26,68.26,68.26,0.0,0.0
2019-11-17,67.75,67.75,67.75,0.0,0.0,68.03,68.03,68.03,0.0,0.0,67.63,67.63,67.63,0.0,0.0,67.83,67.83,67.83,0.0,0.0
2019-11-24,68.13,68.13,68.13,0.0,0.0,68.22,68.22,68.22,0.0,0.0,67.94,67.94,67.94,0.0,0.0,68.01,68.01,68.01,0.0,0.0
2019-12-01,67.7,67.7,67.7,0.0,0.0,68.02,68.02,68.02,0.0,0.0,67.7,67.7,67.7,0.0,0.0,67.84,67.84,67.84,0.0,0.0
2019-12-08,68.92,68.92,68.92,0.0,0.0,69.24,69.24,69.24,0.0,0.0,68.31,68.31,68.31,0.0,0.0,68.45,68.45,68.45,0.0,0.0
2019-12-15,69.35,69.35,69.35,0.0,0.0,69.64,69.64,69.64,0.0,0.0,69.28,69.28,69.28,0.0,0.0,69.41,69.41,69.41,0.0,0.0
2019-12-22,69.52,69.52,69.52,0.0,0.0,69.52,69.52,69.52,0.0,0.0,68.94,68.94,68.94,0.0,0.0,69.0,69.0,69.0,0.0,0.0
2019-12-29,68.93,68.93,68.93,0.0,0.0,68.99,68.99,68.99,0.0,0.0,68.53,68.53,68.53,0.0,0.0,68.66,68.66,68.66,0.0,0.0
2020-01-05,69.08,69.08,69.08,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.6,68.6,68.6,0.0,0.0,68.68,68.68,68.68,0.0,0.0
2020-01-12,69.69,69.69,69.69,0.0,0.0,69.81,69.81,69.81,0.0,0.0,69.48,69.48,69.48,0.0,0.0,69.6,69.6,69.6,0.0,0.0
2020-01-19,68.56,68.56,68.56,0.0,0.0,68.56,68.56,68.56,0.0,0.0,66.91,66.91,66.91,0.0,0.0,67.34,67.34,67.34,0.0,0.0
2020-01-26,65.99,65.99,65.99,0.0,0.0,66.06,66.06,66.06,0.0,0.0,64.83,64.83,64.83,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2020-02-02,67.49,67.49,67.49,0.0,0.0,67.49,67.49,67.49,0.0,0.0,67.06,67.06,67.06,0.0,0.0,67.2,67.2,67.2,0.0,0.0
2020-02-09,67.98,67.98,67.98,0.0,0.0,67.99,67.99,67.99,0.0,0.0,67.32,67.32,67.32,0.0,0.0,67.61,67.61,67.61,0.0,0.0
2020-02-16,67.24,67.24,67.24,0.0,0.0,67.24,67.24,67.24,0.0,0.0,66.75,66.75,66.75,0.0,0.0,67.0,67.0,67.0,0.0,0.0
2020-02-23,55.51,55.51,55.51,0.0,0.0,56.79,56.79,56.79,0.0,0.0,55.0,55.0,55.0,0.0,0.0,56.65,56.65,56.65,0.0,0.0
2020-03-01,53.15,53.15,53.15,0.0,0.0,54.4,54.4,54.4,0.0,0.0,52.41,52.41,52.41,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2020-03-08,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2020-03-15,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0,36.24,36.24,36.24,0.0,0.0
2020-03-22,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0,40.23,40.23,40.23,0.0,0.0
2020-03-29,37.52,37.52,37.52,0.0,0.0,37.99,37.99,37.99,0.0,0.0,36.53,36.53,36.53,0.0,0.0,37.09,37.09,37.09,0.0,0.0
2020-04-05,44.42,44.42,44.42,0.0,0.0,45.99,45.99,45.99,0.0,0.0,43.94,43.94,43.94,0.0,0.0,44.88,44.88,44.88,0.0,0.0
2020-04-12,42.5,42.5,42.5,0.0,0.0,43.61,43.61,43.61,0.0,0.0,42.43,42.43,42.43,0.0,0.0,43.44,43.44,43.44,0.0,0.0
2020-04-19,42.56,42.56,42.56,0.0,0.0,43.06,43.06,43.06,0.0,0.0,41.93,41.93,41.93,0.0,0.0,42.75,42.75,42.75,0.0,0.0
2020-04-26,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.71,43.71,43.71,0.0,0.0
2020-05-03,44.29,44.29,44.29,0.0,0.0,45.22,45.22,45.22,0.0,0.0,44.17,44.17,44.17,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2020-05-10,41.32,41.32,41.32,0.0,0.0,42.31,42.31,42.31,0.0,0.0,41.32,41.32,41.32,0.0,0.0,42.05,42.05,42.05,0.0,0.0
2020-05-17,45.04,45.04,45.04,0.0,0.0,45.07,45.07,45.07,0.0,0.0,44.35,44.35,44.35,0.0,0.0,44.92,44.92,44.92,0.0,0.0
2020-05-24,47.19,47.19,47.19,0.0,0.0,47.49,47.49,47.49,0.0,0.0,46.47,46.47,46.47,0.0,0.0,47.17,47.17,47.17,0.0,0.0
2020-05-31,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.02,54.02,54.02,0.0,0.0
2020-06-07,49.3,49.3,49.3,0.0,0.0,49.55,49.55,49.55,0.0,0.0,47.63,47.63,47.63,0.0,0.0,48.99,48.99,48.99,0.0,0.0
2020-06-14,50.62,50.62,50.62,0.0,0.0,50.62,50.62,50.62,0.0,0.0,48.67,48.67,48.67,0.0,0.0,49.06,49.06,49.06,0.0,0.0
2020-06-21,47.03,47.03,47.03,0.0,0.0,47.03,47.03,47.03,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.97,45.97,45.97,0.0,0.0
2020-06-28,47.3,47.3,47.3,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.3,47.3,47.3,0.0,0.0
2020-07-05,47.38,47.38,47.38,0.0,0.0,47.46,47.46,47.46,0.0,0.0,46.68,46.68,46.68,0.0,0.0,46.77,46.77,46.77,0.0,0.0
