Date,ATNIStock_Open_average,ATNIStock_Open_max,ATNIStock_Open_min,ATNIStock_Open_volatility,ATNIStock_Open_change,ATNIStock_High_average,ATNIStock_High_max,ATNIStock_High_min,ATNIStock_High_volatility,ATNIStock_High_change,ATNIStock_Low_average,ATNIStock_Low_max,ATNIStock_Low_min,ATNIStock_Low_volatility,ATNIStock_Low_change,ATNIStock_Close_average,ATNIStock_Close_max,ATNIStock_Close_min,ATNIStock_Close_volatility,ATNIStock_Close_change,ATNIStock_Volume_average,ATNIStock_Volume_max,ATNIStock_Volume_min,ATNIStock_Volume_volatility,ATNIStock_Volume_change
2018-01-14,60.445,62.28,58.63,3.6499999999999986,-3.6499999999999986,61.7375,63.14,60.49,2.6499999999999986,-2.6499999999999986,59.16,60.45,58.23,2.220000000000006,-2.1700000000000017,59.545,60.77,58.52,2.25,-1.7000000000000028,83433,110906,60946,49960,-49960
2018-01-21,59.318,60.41,58.37,2.039999999999999,1.009999999999998,60.108,60.62,59.64,0.9799999999999969,0.519999999999996,58.612,58.98,58.28,0.6999999999999957,0.3200000000000003,59.602,59.96,59.09,0.8699999999999974,0.13000000000000256,85116,153008,51974,101034,35069
2018-01-28,59.304,60.01,58.5,1.509999999999998,-1.509999999999998,59.936,60.87,58.57,2.299999999999997,-2.299999999999997,58.374,58.87,56.78,2.0899999999999963,-2.0,58.986,59.64,57.73,1.9100000000000037,-1.9100000000000037,102352,129122,78479,50643,3200
2018-02-04,55.642,57.36,54.35,3.009999999999998,-3.009999999999998,56.583999999999996,58.94,54.35,4.589999999999996,-3.549999999999997,54.154,55.35,52.62,2.730000000000004,-2.730000000000004,54.938,56.45,53.42,3.030000000000001,-2.280000000000001,99010,168661,71458,97203,9892
2018-02-11,54.318,55.78,53.25,2.530000000000001,1.990000000000002,55.728,57.78,54.51,3.270000000000003,3.270000000000003,53.258,55.26,52.52,2.739999999999995,2.519999999999996,55.06,56.48,53.78,2.6999999999999957,2.4399999999999977,80656,133368,40431,92937,-92937
2018-02-18,56.6625,59.3,55.01,4.289999999999999,3.2099999999999937,58.894999999999996,62.28,55.79,6.490000000000002,5.710000000000001,56.152499999999996,59.3,54.41,4.890000000000001,4.640000000000001,57.7725,61.6,54.92,6.68,6.340000000000003,74261,130196,39781,90415,16452
2018-02-25,60.81,62.01,59.95,2.059999999999995,-1.3800000000000026,62.016,62.59,61.31,1.2800000000000011,0.1600000000000037,59.867999999999995,60.91,59.36,1.5499999999999972,-1.2199999999999989,60.738,62.05,59.9,2.1499999999999986,-1.519999999999996,81934,141411,63748,77663,1726
2018-03-04,61.634,62.72,60.12,2.6000000000000014,1.3000000000000043,62.518,63.14,61.85,1.2899999999999991,-0.5599999999999952,60.336,61.3,59.24,2.059999999999995,0.8299999999999983,61.544,62.7,60.24,2.460000000000001,-1.259999999999998,94308,120804,62660,58144,-52272
2018-03-11,59.696,60.12,59.16,0.9600000000000009,-0.8200000000000003,60.364,60.63,59.83,0.8000000000000043,-0.07000000000000028,58.696,58.84,58.47,0.37000000000000455,0.37000000000000455,59.682,60.15,59.11,1.0399999999999991,0.3500000000000014,196281,493004,70088,422916,327265
2018-03-18,60.102000000000004,60.68,59.79,0.8900000000000006,-0.020000000000003126,60.782,61.35,60.08,1.2700000000000031,-0.5399999999999991,59.434000000000005,59.95,58.95,1.0,-0.1599999999999966,60.018,60.54,59.23,1.3100000000000023,-1.3100000000000023,82363,106965,61410,45555,-4221
2018-03-25,58.88,59.84,57.84,2.0,-0.5500000000000043,60.0,61.17,59.18,1.990000000000002,-0.9400000000000048,58.0825,59.25,57.42,1.8299999999999983,1.4299999999999997,58.7675,59.62,57.91,1.7100000000000009,1.0899999999999963,90571,103250,71317,31933,-18114
2018-04-01,59.27,60.24,58.12,2.1200000000000045,0.7100000000000009,60.452,61.87,59.44,2.4299999999999997,1.8999999999999986,58.108,59.69,57.07,2.6199999999999974,2.6199999999999974,59.461999999999996,60.73,57.51,3.219999999999999,3.219999999999999,76010,144654,40131,104523,-90644
2018-04-08,62.391999999999996,63.79,60.94,2.8500000000000014,2.6799999999999997,63.256,64.22,62.0,2.219999999999999,2.219999999999999,61.906,63.06,60.83,2.230000000000004,2.230000000000004,62.776,63.67,61.32,2.3500000000000014,2.3500000000000014,47706,64331,35516,28815,-1036
2018-04-15,66.174,67.36,64.23,3.1299999999999955,2.299999999999997,67.306,67.9,66.42,1.480000000000004,0.9699999999999989,65.282,66.27,63.5,2.769999999999996,2.430000000000007,66.492,67.38,66.09,1.289999999999992,-0.12999999999999545,64837,137481,32952,104529,-30069
2018-04-22,64.49199999999999,66.35,59.55,6.799999999999997,-6.719999999999999,64.906,67.25,59.85,7.399999999999999,-6.419999999999995,62.01,65.41,56.15,9.259999999999998,-8.410000000000004,63.366,66.3,57.03,9.269999999999996,-9.039999999999992,88326,200060,36431,163629,161282
2018-04-29,53.108,56.73,51.86,4.869999999999997,-4.649999999999999,53.686,56.82,52.3,4.520000000000003,-3.490000000000002,51.519999999999996,52.82,50.75,2.0700000000000003,-1.6400000000000006,52.476,53.0,52.04,0.9600000000000009,-0.0799999999999983,96110,119216,78516,40700,-27104
2018-05-06,52.358,52.97,51.85,1.1199999999999974,-0.7100000000000009,52.974,54.1,52.58,1.5200000000000031,-1.5200000000000031,51.726,51.96,51.37,0.5900000000000034,0.5900000000000034,52.25,52.53,51.98,0.5500000000000043,-0.259999999999998,70019,116010,33289,82721,-82721
