Date,UNHStock_Open_average,UNHStock_Open_max,UNHStock_Open_min,UNHStock_Open_volatility,UNHStock_Open_change,UNHStock_High_average,UNHStock_High_max,UNHStock_High_min,UNHStock_High_volatility,UNHStock_High_change,UNHStock_Low_average,UNHStock_Low_max,UNHStock_Low_min,UNHStock_Low_volatility,UNHStock_Low_change,UNHStock_Close_average,UNHStock_Close_max,UNHStock_Close_min,UNHStock_Close_volatility,UNHStock_Close_change,UNHStock_Volume_average,UNHStock_Volume_max,UNHStock_Volume_min,UNHStock_Volume_volatility,UNHStock_Volume_change
2018-01-14,237.87,244.18,233.37,10.810000000000002,10.810000000000002,240.5525,244.35,235.0,9.349999999999994,9.349999999999994,236.18,241.07,231.25,9.819999999999993,9.819999999999993,239.46,243.35,232.9,10.449999999999989,10.449999999999989,5626304,6852619,4293632,2558987,-2558987
2018-01-21,244.468,246.01,242.99,3.019999999999982,1.4099999999999966,246.602,248.74,243.79,4.950000000000017,4.950000000000017,243.168,244.46,241.36,3.0999999999999943,3.0999999999999943,245.454,248.47,243.56,4.909999999999997,4.909999999999997,3016256,4012161,2420503,1591658,-1396819
2018-01-28,238.652,249.28,232.88,16.400000000000006,-16.28,242.93,250.79,236.3,14.48999999999998,-14.48999999999998,236.056,247.4,231.19,16.210000000000008,-16.210000000000008,237.588,247.41,231.88,15.530000000000001,-15.530000000000001,5509169,11565538,2564688,9000850,1395216
2018-02-04,221.73,230.79,212.2,18.590000000000003,-12.789999999999992,227.764,233.11,223.28,9.830000000000013,-9.830000000000013,213.694,221.51,208.48,13.030000000000001,3.530000000000001,221.68800000000002,225.82,216.46,9.359999999999985,0.9399999999999977,6014334,7064825,4902390,2162435,-64651
2018-02-11,225.16,229.27,222.44,6.8300000000000125,3.5500000000000114,229.002,230.55,227.12,3.430000000000007,2.5500000000000114,223.178,225.7,221.74,3.9599999999999795,3.549999999999983,227.3,229.37,225.69,3.680000000000007,3.680000000000007,3922300,4912013,2878356,2033657,-1290337
2018-02-18,227.065,227.91,226.15,1.759999999999991,-0.009999999999990905,229.565,230.32,228.75,1.5699999999999932,1.5699999999999932,225.4275,225.91,225.08,0.8299999999999841,0.29999999999998295,227.26,230.16,225.13,5.030000000000001,3.5,2926565,3371907,2393949,977958,-778391
2018-02-25,229.874,234.42,223.21,11.20999999999998,-8.429999999999978,232.052,235.89,225.82,10.069999999999993,-8.689999999999998,226.712,232.44,222.59,9.849999999999994,-7.109999999999985,228.476,234.06,224.45,9.610000000000014,-8.870000000000005,3340653,4368572,2613605,1754967,-693417
2018-03-04,226.136,228.92,223.37,5.549999999999983,2.740000000000009,228.18,229.43,226.52,2.9099999999999966,-2.9099999999999966,223.37,223.92,222.5,1.4199999999999875,-0.28999999999999204,226.398,228.38,224.73,3.6500000000000057,-2.9499999999999886,3371547,4834585,2627307,2207278,2207278
2018-03-11,226.472,229.66,223.53,6.1299999999999955,3.4499999999999886,229.296,231.27,227.0,4.27000000000001,4.27000000000001,224.872,227.75,222.77,4.97999999999999,4.97999999999999,226.486,229.48,222.77,6.7099999999999795,5.090000000000003,3705968,5690267,3048175,2642092,2572922
2018-03-18,223.264,227.31,215.75,11.560000000000002,-11.560000000000002,224.48,227.97,217.73,10.240000000000009,-10.240000000000009,219.596,223.88,212.5,11.379999999999995,-11.180000000000007,220.482,226.78,212.55,14.22999999999999,-12.5,4378427,5894829,3407257,2487572,2333948
2018-03-25,218.445,220.32,215.19,5.1299999999999955,4.189999999999998,221.155,223.35,219.41,3.9399999999999977,3.9399999999999977,215.5375,217.04,214.0,3.039999999999992,-0.6999999999999886,217.3825,219.07,214.0,5.069999999999993,-5.069999999999993,3998069,5529392,3179518,2349874,1968136
2018-04-01,223.12,229.46,218.46,11.0,8.189999999999998,227.468,231.58,222.99,8.590000000000003,5.199999999999989,220.67,226.79,214.63,12.159999999999997,7.189999999999998,224.72,229.07,217.2,11.870000000000005,6.760000000000019,4425302,6220689,3231724,2988965,-2988965
2018-04-08,224.87800000000001,225.58,224.04,1.5400000000000205,-0.4800000000000182,226.31199999999998,228.16,225.39,2.7700000000000102,0.0,222.806,223.49,221.69,1.8000000000000114,0.7199999999999989,223.988,226.79,221.9,4.889999999999986,1.5500000000000114,2889580,3482120,2496580,985540,-534940
2018-04-15,235.534,239.31,227.11,12.199999999999989,8.939999999999998,237.726,241.67,231.85,9.819999999999993,5.25,233.406,236.3,226.35,9.950000000000017,7.150000000000006,235.218,238.55,230.32,8.230000000000018,4.740000000000009,3841583,6180286,2734927,3445359,-1668614
2018-04-22,235.60999999999999,237.63,233.45,4.180000000000007,2.3400000000000034,237.402,240.54,235.1,5.439999999999998,4.329999999999984,233.512,237.15,230.44,6.710000000000008,4.069999999999993,236.13400000000001,240.18,234.22,5.960000000000008,5.840000000000003,2699246,3118766,2252787,865979,-749952
2018-04-29,235.69,241.0,231.97,9.030000000000001,-7.900000000000006,237.23000000000002,241.0,234.8,6.199999999999989,-4.349999999999994,233.018,236.4,229.31,7.090000000000003,-4.240000000000009,235.352,236.85,233.46,3.3899999999999864,-0.5,2870890,3542681,1999865,1542816,-1447020
2018-05-06,233.276,235.88,230.15,5.72999999999999,-2.299999999999983,235.444,238.8,233.42,5.380000000000024,1.8100000000000023,230.764,232.95,228.23,4.719999999999999,0.3199999999999932,233.40200000000002,238.28,229.21,9.069999999999993,4.5,2930817,3504188,2168955,1335233,-192910
2018-05-13,241.054,243.37,238.9,4.469999999999999,4.469999999999999,243.204,244.76,241.81,2.9499999999999886,1.0900000000000034,239.798,242.39,238.57,3.819999999999993,3.569999999999993,242.344,244.64,239.5,5.139999999999986,1.7399999999999807,2579766,3893625,1906100,1987525,-1609807
2018-05-20,244.91,248.0,242.95,5.050000000000011,-2.0500000000000114,246.748,249.17,245.44,3.7299999999999898,-3.589999999999975,242.99,244.84,241.63,3.210000000000008,-2.4000000000000057,245.004,247.9,242.73,5.170000000000016,-2.950000000000017,2579596,3047844,1554906,1492938,-1485800
2018-05-27,243.88750000000002,244.21,243.74,0.46999999999999886,-0.12000000000000455,244.525,245.75,243.74,2.009999999999991,-0.12000000000000455,241.21,242.63,240.24,2.3899999999999864,1.049999999999983,242.9925,244.94,241.51,3.430000000000007,1.1800000000000068,2561807,2966087,2071942,894145,-466427
2018-06-03,246.926,249.76,244.0,5.759999999999991,5.460000000000008,248.114,251.5,245.11,6.389999999999986,6.259999999999991,245.22,248.25,241.91,6.340000000000003,5.329999999999984,247.474,250.68,244.43,6.25,6.050000000000011,2304554,3034554,1531865,1502689,845688
2018-06-10,253.384,254.47,250.84,3.6299999999999955,3.430000000000007,255.526,256.73,253.94,2.7900000000000205,0.9899999999999807,251.85399999999998,253.66,250.17,3.490000000000009,2.1599999999999966,254.308,255.98,252.87,3.109999999999985,2.1999999999999886,3141898,4772229,2456594,2315635,1997049
2018-06-17,253.094,254.0,252.24,1.759999999999991,-1.759999999999991,254.16,255.11,253.3,1.8100000000000023,0.10000000000002274,251.456,252.13,250.92,1.210000000000008,-0.9399999999999977,253.392,254.87,251.89,2.980000000000018,-0.5,2361177,2743131,1961879,781252,781252
2018-06-24,249.448,254.36,244.9,9.460000000000008,-9.460000000000008,250.972,255.13,247.5,7.6299999999999955,-7.6299999999999955,246.62199999999999,249.54,242.23,7.310000000000002,-4.010000000000019,247.778,250.71,244.9,5.810000000000002,-5.3700000000000045,2808886,3556904,2157980,1398924,-272990
2018-07-01,248.35500000000002,251.01,245.0,6.009999999999991,6.009999999999991,249.785,251.73,247.73,4.0,4.0,246.965,249.42,244.12,5.299999999999983,5.299999999999983,248.93,250.76,246.98,3.780000000000001,3.280000000000001,1699189,2183067,1247991,935076,-221164
2018-07-08,254.804,256.39,252.13,4.259999999999991,4.259999999999991,256.548,259.01,254.01,5.0,5.0,253.896,256.02,251.05,4.96999999999997,4.96999999999997,255.71,258.7,253.67,5.030000000000001,5.030000000000001,1897361,2356197,1486018,870179,316644
2018-07-15,253.488,258.29,251.11,7.180000000000007,-7.120000000000033,255.526,258.45,252.52,5.929999999999978,-4.899999999999977,251.234,256.44,246.27,10.169999999999987,-5.27000000000001,253.664,256.98,250.29,6.690000000000026,-4.28000000000003,3647901,6932309,2014299,4918010,-1611126
2018-07-22,255.324,257.79,252.91,4.880000000000024,4.880000000000024,256.224,257.87,254.96,2.9099999999999966,2.5600000000000307,253.676,255.79,252.01,3.780000000000001,2.9599999999999795,254.862,257.0,252.74,4.259999999999991,3.2099999999999795,2136458,3048005,1479621,1568384,177169
2018-07-29,255.22,256.45,253.5,2.9499999999999886,0.539999999999992,256.41,257.56,255.2,2.3600000000000136,0.6700000000000159,253.06,254.3,252.23,2.0700000000000216,1.1899999999999977,254.746,257.22,253.22,4.000000000000028,3.380000000000024,2064224,3006726,1422323,1584403,-259284
2018-08-05,258.53000000000003,260.49,256.5,3.990000000000009,3.990000000000009,260.08,263.02,257.54,5.479999999999961,3.9599999999999795,257.788,259.31,255.47,3.8400000000000034,3.640000000000015,259.034,261.59,256.76,4.829999999999984,3.6000000000000227,1659118,2315032,1398440,916592,226619
2018-08-12,261.798,263.55,260.89,2.660000000000025,2.5500000000000114,263.484,264.3,262.55,1.75,1.579999999999984,260.702,261.72,259.19,2.5300000000000296,1.420000000000016,262.086,263.48,260.61,2.8700000000000045,1.419999999999959,1936116,2115921,1635347,480574,334332
2018-08-19,261.914,263.0,261.02,1.9800000000000182,-1.25,263.06,264.78,261.95,2.829999999999984,1.2899999999999636,260.772,261.75,259.56,2.1899999999999977,0.18000000000000682,262.106,264.28,260.74,3.5399999999999636,1.8799999999999955,1867240,2238686,1559266,679420,452520
2018-08-26,267.93399999999997,269.46,265.0,4.4599999999999795,3.2799999999999727,269.058,270.17,267.45,2.7200000000000273,1.759999999999991,266.862,268.11,264.42,3.6899999999999977,2.7799999999999727,268.288,269.0,267.08,1.920000000000016,1.3799999999999955,2807366,2976348,2604184,372164,347378
