Date,CRKStock_Open_average,CRKStock_Open_max,CRKStock_Open_min,CRKStock_Open_volatility,CRKStock_Open_change,CRKStock_High_average,CRKStock_High_max,CRKStock_High_min,CRKStock_High_volatility,CRKStock_High_change,CRKStock_Low_average,CRKStock_Low_max,CRKStock_Low_min,CRKStock_Low_volatility,CRKStock_Low_change,CRKStock_Close_average,CRKStock_Close_max,CRKStock_Close_min,CRKStock_Close_volatility,CRKStock_Close_change,CRKStock_Volume_average,CRKStock_Volume_max,CRKStock_Volume_min,CRKStock_Volume_volatility,CRKStock_Volume_change
2018-01-14,8.8475,9.17,8.64,0.5299999999999994,-0.5299999999999994,8.9975,9.19,8.89,0.29999999999999893,-0.22999999999999865,8.56,8.72,8.34,0.3800000000000008,-0.15000000000000036,8.765,8.79,8.73,0.05999999999999872,0.049999999999998934,234994,304361,168648,135713,-134669
2018-01-21,9.27,9.81,8.73,1.08,1.08,9.796,10.72,9.12,1.6000000000000014,1.6000000000000014,9.182,9.73,8.68,1.0500000000000007,1.0500000000000007,9.584,10.49,8.95,1.540000000000001,1.540000000000001,572215,727703,367562,360141,360141
2018-01-28,9.772,10.33,8.68,1.6500000000000004,-1.6500000000000004,9.927999999999999,10.6,8.68,1.92,-1.92,9.228,9.8,8.05,1.75,-1.75,9.458,10.24,8.45,1.790000000000001,-1.790000000000001,682089,911838,482142,429696,181480
2018-02-04,8.038,8.55,7.24,1.3100000000000005,-0.9399999999999995,8.488,9.06,7.35,1.7100000000000009,-1.7100000000000009,7.538,8.23,6.77,1.4600000000000009,-1.2400000000000002,7.844,8.62,7.11,1.509999999999999,-1.509999999999999,755983,1059645,467600,592045,-523440
2018-02-11,6.974,7.12,6.68,0.4400000000000004,-0.10000000000000053,7.196,7.45,7.09,0.3600000000000003,-0.2999999999999998,6.688,7.0,6.46,0.54,-0.2400000000000002,6.932,7.08,6.78,0.2999999999999998,-0.2999999999999998,372083,497272,266122,231150,-117702
2018-02-18,6.9475,7.35,6.68,0.6699999999999999,0.54,7.4350000000000005,7.78,7.11,0.6699999999999999,0.4900000000000002,6.805,7.13,6.62,0.5099999999999998,0.3200000000000003,7.055,7.33,6.64,0.6900000000000004,0.3799999999999999,831821,1159452,478111,681341,532290
2018-02-25,7.158,7.82,6.86,0.96,-0.8200000000000003,7.51,8.59,7.05,1.54,-0.9399999999999995,6.61,7.08,5.92,1.1600000000000001,-0.17999999999999972,7.138,7.55,6.84,0.71,0.39999999999999947,1010784,1702859,527472,1175387,-421797
2018-03-04,7.358,7.62,7.12,0.5,-0.39999999999999947,7.632,7.97,7.28,0.6899999999999995,-0.5599999999999996,7.15,7.4,6.89,0.5100000000000007,-0.3200000000000003,7.294,7.54,7.05,0.4900000000000002,-0.29000000000000004,448599,684382,253209,431173,-233689
2018-03-11,7.556,7.94,7.25,0.6900000000000004,0.41000000000000014,7.876,8.22,7.56,0.660000000000001,0.35000000000000053,7.359999999999999,7.56,7.1,0.45999999999999996,0.45999999999999996,7.594,7.91,7.36,0.5499999999999998,0.17999999999999972,357572,650056,210283,439773,-17238
2018-03-18,7.562,7.78,7.32,0.45999999999999996,0.05999999999999961,7.874,8.09,7.52,0.5700000000000003,0.33999999999999986,7.4,7.65,7.24,0.41000000000000014,0.41000000000000014,7.586,7.91,7.25,0.6600000000000001,0.6600000000000001,518233,675589,260665,414924,-30255
2018-03-25,7.5725,7.94,7.04,0.9000000000000004,-0.9000000000000004,7.7675,8.07,7.39,0.6800000000000006,-0.6299999999999999,7.275,7.59,6.99,0.5999999999999996,-0.5700000000000003,7.4075,7.76,7.01,0.75,-0.4500000000000002,356401,572894,181505,391389,50100
2018-04-01,6.334,7.54,5.84,1.7000000000000002,-1.5,6.51,7.54,6.05,1.4900000000000002,-1.4900000000000002,5.796,6.08,5.45,0.6299999999999999,-0.47999999999999954,5.93,6.26,5.49,0.7699999999999996,-0.5699999999999994,1087768,2184659,638108,1546551,-1423282
2018-04-08,5.5040000000000004,5.83,5.2,0.6299999999999999,0.07000000000000028,5.712,5.85,5.55,0.2999999999999998,0.1299999999999999,5.184,5.37,5.03,0.33999999999999986,0.08000000000000007,5.388,5.75,5.11,0.6399999999999997,0.10999999999999943,777092,1087320,491877,595443,-244957
2018-04-15,5.126,5.4,4.85,0.5500000000000007,-0.29000000000000004,5.334,5.59,5.09,0.5,-0.20999999999999996,4.86,5.1,4.67,0.4299999999999997,0.010000000000000675,5.04,5.31,4.83,0.47999999999999954,0.21999999999999975,838146,973024,724930,248094,-248094
2018-04-22,5.718,7.07,4.6,2.4700000000000006,1.87,5.976,7.85,4.78,3.0699999999999994,1.9400000000000004,5.444,6.81,4.51,2.3,1.6999999999999993,5.656,7.0,4.58,2.42,1.8600000000000003,2692397,9669743,675826,8993917,295271
2018-04-29,6.922,7.01,6.78,0.22999999999999954,-0.1299999999999999,7.164,7.34,7.04,0.2999999999999998,-0.2999999999999998,6.852,6.96,6.74,0.21999999999999975,-0.16000000000000014,6.97,7.06,6.84,0.21999999999999975,0.040000000000000036,563031,1138585,266215,872370,-872370
2018-05-06,7.43,8.12,7.04,1.0799999999999992,1.0799999999999992,7.94,9.39,7.22,2.170000000000001,2.0200000000000005,7.254,8.1,6.76,1.3399999999999999,1.08,7.75,8.92,7.09,1.83,1.83,910529,1856575,505072,1351503,1351503
2018-05-13,9.6,10.18,8.99,1.1899999999999995,1.1899999999999995,10.044,10.73,9.52,1.2100000000000009,1.2100000000000009,9.48,10.03,8.99,1.0399999999999991,1.0399999999999991,9.894,10.61,9.26,1.3499999999999996,1.3499999999999996,715431,1066332,394299,672033,-533831
2018-05-20,10.774000000000001,11.05,10.5,0.5500000000000007,-0.16999999999999993,11.138,11.47,10.66,0.8100000000000005,-0.6999999999999993,10.198,10.65,9.61,1.040000000000001,-0.7200000000000006,10.68,10.87,10.38,0.48999999999999844,-0.33000000000000007,965770,1246743,570120,676623,67730
2018-05-27,10.8725,11.55,10.25,1.3000000000000007,1.3000000000000007,11.364999999999998,11.7,10.87,0.8300000000000001,0.8300000000000001,10.4875,10.96,10.02,0.9400000000000013,0.41000000000000014,11.0425,11.5,10.51,0.9900000000000002,0.46000000000000085,819349,1148205,627174,521031,521031
2018-06-03,10.68,11.0,10.37,0.6300000000000008,-0.33999999999999986,10.898,11.12,10.76,0.35999999999999943,-0.2599999999999998,10.314,10.63,10.08,0.5500000000000007,0.3000000000000007,10.620000000000001,10.72,10.52,0.20000000000000107,-0.0600000000000005,622014,1115852,373151,742701,-742701
2018-06-10,10.582,10.75,10.36,0.39000000000000057,-0.040000000000000924,10.746,10.87,10.39,0.47999999999999865,-0.379999999999999,10.268,10.6,9.51,1.0899999999999999,-0.7900000000000009,10.456,10.8,9.71,1.0899999999999999,-0.9699999999999989,438848,785870,281850,504020,358140
