Date,IACStock_Open_average,IACStock_Open_max,IACStock_Open_min,IACStock_Open_volatility,IACStock_Open_change,IACStock_High_average,IACStock_High_max,IACStock_High_min,IACStock_High_volatility,IACStock_High_change,IACStock_Low_average,IACStock_Low_max,IACStock_Low_min,IACStock_Low_volatility,IACStock_Low_change,IACStock_Close_average,IACStock_Close_max,IACStock_Close_min,IACStock_Close_volatility,IACStock_Close_change,IACStock_Volume_average,IACStock_Volume_max,IACStock_Volume_min,IACStock_Volume_volatility,IACStock_Volume_change
2018-01-14,135.04,135.49,134.05,1.4399999999999977,-0.0700000000000216,136.20499999999998,137.53,135.52,2.009999999999991,1.3600000000000136,133.26749999999998,134.75,132.37,2.3799999999999955,2.3799999999999955,135.09,137.2,132.77,4.429999999999978,4.429999999999978,583208,771258,353888,417370,194015
2018-01-21,142.072,143.78,137.72,6.060000000000002,6.030000000000001,143.836,144.74,141.22,3.5200000000000102,3.3600000000000136,140.84,142.31,137.5,4.810000000000002,4.810000000000002,142.796,144.54,140.94,3.5999999999999943,3.5999999999999943,717915,1127553,385780,741773,-274968
2018-01-28,144.244,145.72,142.39,3.3300000000000125,1.6800000000000068,145.71,146.9,144.26,2.640000000000015,2.490000000000009,142.59,143.92,140.38,3.539999999999992,2.339999999999975,144.36599999999999,145.09,143.54,1.5500000000000114,0.7299999999999898,737352,1055981,475368,580613,280512
2018-02-04,142.15,150.42,136.44,13.97999999999999,-7.159999999999997,145.474,150.59,138.83,11.759999999999991,-6.599999999999994,136.51999999999998,142.23,130.19,12.039999999999992,-9.819999999999993,139.85999999999999,145.35,134.64,10.710000000000008,-3.0500000000000114,1476016,2480420,693936,1786484,709039
2018-02-11,144.214,151.37,138.52,12.849999999999994,9.780000000000001,147.484,151.5,141.38,10.120000000000005,8.759999999999991,141.988,147.53,136.97,10.560000000000002,10.560000000000002,146.23,149.74,140.34,9.400000000000006,8.75,1133697,1729342,500551,1228791,-571068
2018-02-18,150.28750000000002,151.4,148.11,3.289999999999992,3.1899999999999977,153.27499999999998,154.51,151.6,2.9099999999999966,2.789999999999992,148.8,150.89,146.43,4.4599999999999795,4.4599999999999795,151.46,153.99,149.83,4.159999999999997,4.159999999999997,712137,798106,581503,216603,216603
2018-02-25,150.674,154.14,148.38,5.759999999999991,-5.759999999999991,152.91,154.53,151.85,2.680000000000007,-1.710000000000008,148.106,152.11,145.01,7.100000000000023,-7.100000000000023,150.32999999999998,152.53,148.88,3.6500000000000057,0.30000000000001137,752672,1013423,560032,453391,-23262
2018-03-04,155.018,159.38,151.35,8.030000000000001,8.030000000000001,157.26,161.0,154.36,6.639999999999986,6.639999999999986,154.064,158.25,150.56,7.689999999999998,7.689999999999998,156.88400000000001,160.81,154.09,6.719999999999999,6.719999999999999,520535,598486,432923,165563,-8231
2018-03-11,162.374,166.04,159.5,6.539999999999992,4.329999999999984,164.512,166.64,162.23,4.409999999999997,4.3700000000000045,160.714,164.08,158.9,5.180000000000007,5.050000000000011,162.862,166.03,159.4,6.6299999999999955,2.569999999999993,766753,980064,658234,321830,-270621
2018-03-18,161.84799999999998,165.69,158.29,7.400000000000006,-5.280000000000001,163.966,166.42,161.71,4.7099999999999795,-2.789999999999992,159.326,161.28,157.54,3.740000000000009,-1.490000000000009,160.966,164.58,158.3,6.280000000000001,-2.6000000000000227,935985,1368331,685131,683200,114138
2018-03-25,159.4025,164.73,155.51,9.219999999999999,-5.3300000000000125,161.1475,165.49,157.41,8.080000000000013,-5.829999999999984,155.5775,159.5,153.12,6.3799999999999955,-5.530000000000001,157.76,163.48,154.11,9.369999999999976,-7.099999999999994,911226,1203739,785436,418303,-245
2018-04-01,152.424,155.87,149.02,6.849999999999994,-4.200000000000017,154.66,156.99,152.41,4.5800000000000125,-2.8500000000000227,149.646,151.53,148.46,3.069999999999993,-0.9099999999999966,151.544,153.36,150.23,3.130000000000024,-0.7400000000000091,826128,957698,708856,248842,-20677
2018-04-08,155.012,157.79,151.36,6.429999999999978,6.429999999999978,156.698,158.5,154.53,3.969999999999999,3.969999999999999,153.652,155.43,151.04,4.390000000000015,3.9399999999999977,155.234,157.27,151.89,5.380000000000024,4.760000000000019,790795,1044837,422105,622732,-125364
2018-04-15,161.968,165.33,157.26,8.070000000000022,8.070000000000022,163.714,166.08,158.88,7.200000000000017,7.200000000000017,160.012,162.51,155.8,6.7099999999999795,5.689999999999998,162.324,164.5,158.63,5.8700000000000045,3.170000000000016,577409,907851,430118,477733,96186
2018-04-22,160.588,163.34,157.35,5.990000000000009,-1.8000000000000114,162.37199999999999,164.5,159.25,5.25,-2.3400000000000034,157.476,160.55,154.67,5.880000000000024,-2.719999999999999,159.196,161.56,157.43,4.1299999999999955,-2.530000000000001,527066,652621,375403,277218,-247960
2018-04-29,143.282,161.61,130.62,30.99000000000001,-26.95999999999998,145.632,163.66,133.5,30.159999999999997,-29.69999999999999,135.458,157.77,128.8,28.97,-28.97,138.32999999999998,162.14,130.63,31.50999999999999,-29.72,2590269,5555942,769243,4786699,704456
2018-05-06,139.084,143.0,133.1,9.900000000000006,9.900000000000006,142.604,149.5,137.44,12.060000000000002,12.060000000000002,136.326,143.0,132.25,10.75,10.490000000000009,140.648,148.26,135.87,12.389999999999986,12.389999999999986,1971991,2478811,1266774,1212037,834019
2018-05-13,145.158,148.19,142.28,5.909999999999997,-2.3100000000000023,147.634,150.12,144.91,5.210000000000008,-1.6500000000000057,143.738,144.51,142.0,2.509999999999991,0.8400000000000034,145.526,148.0,143.71,4.289999999999992,4.289999999999992,807348,1374594,482304,892290,-749050
2018-05-20,150.00400000000002,152.3,147.89,4.410000000000025,3.4399999999999977,152.18,154.49,149.94,4.550000000000011,4.550000000000011,148.786,151.51,146.0,5.509999999999991,4.579999999999984,151.018,152.86,148.7,4.160000000000025,3.3400000000000034,661907,952155,498635,453520,3446
2018-05-27,153.89249999999998,156.76,151.82,4.939999999999998,4.939999999999998,156.4475,159.46,152.51,6.950000000000017,6.950000000000017,153.11,156.47,150.22,6.25,6.25,154.64749999999998,158.5,150.98,7.52000000000001,7.52000000000001,896115,1011709,744338,267371,-100420
2018-06-03,137.682,160.0,51.25,108.75,-107.81,138.464,160.62,51.68,108.94,-108.16999999999999,135.852,158.77,50.87,107.9,-105.78999999999999,136.95,159.22,51.46,107.75999999999999,-107.28999999999999,788264,1179697,402123,777574,777574
2018-06-10,52.422,53.09,51.61,1.480000000000004,0.8300000000000054,53.124,53.56,52.72,0.8400000000000034,0.6099999999999994,51.888,52.31,51.38,0.9299999999999997,0.779999999999994,52.586,53.29,51.59,1.6999999999999957,1.6999999999999957,937434,1373830,686102,687728,343478
2018-06-17,53.076,53.44,52.82,0.6199999999999974,0.20000000000000284,53.572,53.96,53.02,0.9399999999999977,-0.9399999999999977,52.392,52.84,51.56,1.2800000000000011,-1.0999999999999943,52.944,53.94,51.9,2.039999999999999,-2.039999999999999,797036,983321,715217,268104,268104
2018-06-24,50.468,51.34,49.22,2.1200000000000045,-1.3400000000000034,51.04,51.67,50.38,1.2899999999999991,-1.2600000000000051,49.606,50.25,48.68,1.5700000000000003,-0.4799999999999969,50.138,50.9,49.5,1.3999999999999986,-0.5600000000000023,666934,723171,613115,110056,-44897
2018-07-01,50.175,50.62,49.46,1.1599999999999966,0.8999999999999986,50.835,51.24,50.4,0.8400000000000034,0.8400000000000034,49.8475,50.35,49.16,1.1900000000000048,1.1900000000000048,50.425,50.91,50.12,0.7899999999999991,0.5999999999999943,388622,500218,236846,263372,-174913
2018-07-08,50.488,51.13,49.33,1.8000000000000043,-0.020000000000003126,51.168,51.65,50.39,1.259999999999998,-0.37999999999999545,49.885999999999996,50.46,49.33,1.1300000000000026,-0.30000000000000426,50.402,50.89,49.69,1.2000000000000028,-0.259999999999998,586407,742320,465408,276912,-129939
2018-07-15,50.322,50.84,49.95,0.8900000000000006,-0.6199999999999974,50.802,51.04,50.32,0.7199999999999989,-0.6300000000000026,49.752,49.92,49.56,0.35999999999999943,-0.30999999999999517,50.236,50.72,49.69,1.0300000000000011,-0.8500000000000014,545409,655679,441409,214270,214270
2018-07-22,50.516,51.08,49.61,1.4699999999999989,1.2199999999999989,51.39,52.02,50.42,1.6000000000000014,0.8900000000000006,49.364,50.07,48.48,1.5900000000000034,-0.8600000000000065,50.402,51.54,49.37,2.1700000000000017,-0.9400000000000048,851273,1144010,685757,458253,132897
2018-07-29,48.534,49.92,47.84,2.0799999999999983,0.8700000000000045,49.526,50.35,48.77,1.5799999999999983,0.75,47.884,49.07,47.38,1.6899999999999977,1.6899999999999977,48.792,50.0,47.65,2.3500000000000014,2.3500000000000014,884540,1087745,685035,402710,-273674
2018-08-05,54.462,59.83,50.03,9.799999999999997,9.799999999999997,56.38,63.94,50.96,12.979999999999997,12.979999999999997,53.838,59.62,49.64,9.979999999999997,9.979999999999997,55.962,63.19,50.77,12.419999999999995,12.419999999999995,1594697,2369876,816357,1553519,1187935
2018-08-12,62.068,62.97,61.52,1.4499999999999957,-1.4399999999999977,62.922000000000004,64.15,61.56,2.5900000000000034,-1.6300000000000026,61.018,62.08,59.95,2.1299999999999955,-1.4600000000000009,61.698,62.59,60.65,1.9400000000000048,-0.29000000000000625,1108658,1656385,778910,877475,-829554
2018-08-19,62.882,64.5,61.97,2.530000000000001,1.9799999999999969,63.93,65.89,62.52,3.3699999999999974,3.3699999999999974,62.53,64.43,61.29,3.1400000000000077,3.1400000000000077,63.482,65.26,61.96,3.3000000000000043,2.8900000000000077,790778,972597,611326,361271,-170582
2018-08-26,65.13,65.74,64.0,1.7399999999999949,-1.4899999999999949,65.522,66.42,64.83,1.5900000000000034,-1.5900000000000034,64.43599999999999,65.21,63.86,1.3499999999999943,-1.2099999999999937,64.914,65.62,64.0,1.6200000000000045,-1.0500000000000114,686046,1068814,509383,559431,-456747
2018-09-02,64.695,66.3,63.68,2.6199999999999974,-1.240000000000002,65.955,66.99,64.35,2.6400000000000006,-1.0499999999999972,63.29,63.92,62.76,1.1600000000000037,-0.4200000000000017,65.105,66.42,64.01,2.4099999999999966,-0.4899999999999949,944618,1376146,582974,793172,535061
2018-09-09,68.886,72.69,66.2,6.489999999999995,6.489999999999995,70.33,73.19,67.24,5.950000000000003,5.950000000000003,67.876,71.42,64.67,6.75,6.75,69.952,72.84,66.8,6.040000000000006,5.150000000000006,1257046,2468110,798086,1670024,-215165
