Date,TRXStock_Open_average,TRXStock_Open_max,TRXStock_Open_min,TRXStock_Open_volatility,TRXStock_Open_change,TRXStock_High_average,TRXStock_High_max,TRXStock_High_min,TRXStock_High_volatility,TRXStock_High_change,TRXStock_Low_average,TRXStock_Low_max,TRXStock_Low_min,TRXStock_Low_volatility,TRXStock_Low_change,TRXStock_Close_average,TRXStock_Close_max,TRXStock_Close_min,TRXStock_Close_volatility,TRXStock_Close_change,TRXStock_Volume_average,TRXStock_Volume_max,TRXStock_Volume_min,TRXStock_Volume_volatility,TRXStock_Volume_change
2018-01-14,0.38975,0.415,0.364,0.05099999999999999,-0.05099999999999999,0.39375,0.415,0.37,0.044999999999999984,-0.044999999999999984,0.36575,0.38,0.349,0.031000000000000028,-0.025000000000000022,0.371,0.39,0.35,0.040000000000000036,-0.03400000000000003,26081,35792,16750,19042,-19042
2018-01-21,0.3874,0.41700000000000004,0.35200000000000004,0.065,0.03699999999999998,0.3994,0.42,0.37,0.04999999999999999,0.02999999999999997,0.3752,0.395,0.35,0.04500000000000004,0.02100000000000002,0.3858,0.41,0.35600000000000004,0.05399999999999994,0.02400000000000002,35968,59577,12470,47107,8879
2018-01-28,0.3768,0.39,0.368,0.02200000000000002,-0.010000000000000009,0.3868,0.39799999999999996,0.376,0.021999999999999964,-0.010000000000000009,0.364,0.374,0.353,0.02100000000000002,-0.016000000000000014,0.3742,0.386,0.36,0.026000000000000023,-0.01100000000000001,25226,46388,15228,31160,22239
2018-02-04,0.342,0.358,0.332,0.025999999999999968,-0.01799999999999996,0.357,0.38,0.34600000000000003,0.033999999999999975,-0.01100000000000001,0.3346,0.34,0.33,0.010000000000000009,-0.009000000000000008,0.3394,0.345,0.331,0.013999999999999957,-0.013999999999999957,22999,35138,8944,26194,-16940
2018-02-11,0.3644,0.405,0.34299999999999997,0.062000000000000055,0.02200000000000002,0.38220000000000004,0.405,0.35600000000000004,0.04899999999999999,0.010000000000000009,0.3526,0.37,0.34,0.02999999999999997,0.017000000000000015,0.3694,0.39,0.34299999999999997,0.04700000000000004,0.006000000000000005,22732,36616,13936,22680,-4657
2018-02-18,0.36025,0.375,0.349,0.026000000000000023,0.01799999999999996,0.37525,0.385,0.365,0.020000000000000018,0.010000000000000009,0.34725,0.35,0.341,0.008999999999999952,0.0010000000000000009,0.36,0.376,0.349,0.027000000000000024,0.01100000000000001,18291,29388,3230,26158,-10756
2018-02-25,0.354,0.363,0.34,0.022999999999999965,-0.022999999999999965,0.3592,0.375,0.34600000000000003,0.02899999999999997,-0.01699999999999996,0.347,0.355,0.335,0.019999999999999962,-0.009999999999999953,0.3506,0.36,0.335,0.024999999999999967,-0.013999999999999957,11280,30693,2312,28381,-5723
2018-03-04,0.3422,0.35,0.33,0.019999999999999962,-0.01899999999999996,0.3522,0.36,0.34700000000000003,0.012999999999999956,-0.008000000000000063,0.3388,0.348,0.33,0.01799999999999996,-0.01799999999999996,0.34380000000000005,0.35600000000000004,0.336,0.020000000000000018,-0.020000000000000018,20504,50180,6428,43752,17555
2018-03-11,0.3272,0.35,0.303,0.046999999999999986,0.0010000000000000009,0.3488,0.35,0.34700000000000003,0.002999999999999947,0.002999999999999947,0.3186,0.33,0.303,0.027000000000000024,0.007000000000000062,0.3388,0.35,0.33,0.019999999999999962,0.009999999999999953,15031,22385,9996,12389,-2491
2018-03-18,0.35960000000000003,0.371,0.348,0.02300000000000002,0.02300000000000002,0.3908,0.409,0.38,0.02899999999999997,0.01100000000000001,0.3562,0.371,0.348,0.02300000000000002,0.02300000000000002,0.3778,0.387,0.36200000000000004,0.024999999999999967,0.0020000000000000018,22812,45431,8764,36667,-19265
2018-03-25,0.38375000000000004,0.39,0.365,0.025000000000000022,-0.025000000000000022,0.396,0.406,0.39,0.016000000000000014,-0.014000000000000012,0.36975,0.37200000000000005,0.365,0.007000000000000062,-0.007000000000000062,0.385,0.40299999999999997,0.37,0.032999999999999974,-0.01899999999999996,27685,44242,17534,26708,-26708
2018-04-01,0.3812,0.39,0.375,0.015000000000000013,0.008000000000000007,0.3896,0.39399999999999996,0.384,0.009999999999999953,-0.0020000000000000018,0.376,0.381,0.373,0.008000000000000007,-0.0010000000000000009,0.3824,0.39,0.38,0.010000000000000009,0.0,11220,31916,3578,28338,1018
2018-04-08,0.417,0.445,0.38,0.065,0.065,0.453,0.49,0.41,0.08000000000000002,0.08000000000000002,0.4144,0.445,0.375,0.07,0.07,0.437,0.48100000000000004,0.39,0.09100000000000003,0.09100000000000003,51582,85287,16598,68689,49180
2018-04-15,0.5328,0.57,0.499,0.07099999999999995,0.040999999999999925,0.5536,0.597,0.505,0.09199999999999997,0.013999999999999901,0.5092,0.539,0.49,0.049000000000000044,0.040000000000000036,0.5236000000000001,0.561,0.495,0.06600000000000006,0.03200000000000003,87538,115311,54919,60392,-47862
2018-04-22,0.5452,0.57,0.511,0.05899999999999994,-0.029000000000000026,0.5656,0.57,0.562,0.007999999999999896,-0.007999999999999896,0.5254,0.54,0.504,0.03600000000000003,-0.029000000000000026,0.5444,0.557,0.52,0.03700000000000003,0.01200000000000001,42555,86057,26782,59275,-57116
