Date,GMStock_Open_average,GMStock_Open_max,GMStock_Open_min,GMStock_Open_volatility,GMStock_Open_change,GMStock_High_average,GMStock_High_max,GMStock_High_min,GMStock_High_volatility,GMStock_High_change,GMStock_Low_average,GMStock_Low_max,GMStock_Low_min,GMStock_Low_volatility,GMStock_Low_change,GMStock_Close_average,GMStock_Close_max,GMStock_Close_min,GMStock_Close_volatility,GMStock_Close_change,GMStock_Volume_average,GMStock_Volume_max,GMStock_Volume_min,GMStock_Volume_volatility,GMStock_Volume_change
2018-01-14,44.335,45.1,44.01,1.0900000000000034,-1.0500000000000043,44.5175,45.52,44.09,1.4299999999999997,-1.4299999999999997,43.457499999999996,43.75,43.04,0.7100000000000009,-0.7100000000000009,43.8075,44.19,43.15,1.0399999999999991,-1.0399999999999991,15590958,20169296,11868110,8301186,-5698520
2018-01-21,43.556,44.46,43.16,1.3000000000000043,0.1600000000000037,43.86,44.48,43.42,1.0599999999999952,0.14000000000000057,43.03,43.45,42.82,0.6300000000000026,0.1700000000000017,43.496,44.16,43.16,1.0,0.20000000000000284,13105717,19562094,9131233,10430861,-10430861
2018-01-28,42.684,43.47,42.12,1.3500000000000014,-1.25,42.964,43.78,42.27,1.509999999999998,-1.509999999999998,42.088,42.98,40.85,2.1299999999999955,-2.1299999999999955,42.312,43.02,41.0,2.020000000000003,-2.020000000000003,12006078,19781172,8177531,11603641,5804613
2018-02-04,41.292,42.46,40.06,2.3999999999999986,0.17999999999999972,42.428,43.56,41.67,1.8900000000000006,0.29999999999999716,40.426,41.65,39.51,2.1400000000000006,0.7199999999999989,41.2,42.39,39.54,2.8500000000000014,1.9200000000000017,20737025,26988260,18035384,8952876,-62624
2018-02-11,41.718,42.06,41.03,1.0300000000000011,-0.10000000000000142,42.217999999999996,42.62,41.91,0.7100000000000009,-0.3399999999999963,41.262,41.61,40.93,0.6799999999999997,-0.6099999999999994,41.63,42.0,41.09,0.9099999999999966,-0.9099999999999966,12637683,19392044,8937154,10454890,-4520269
2018-02-18,40.839999999999996,41.05,40.66,0.39000000000000057,0.14999999999999858,41.2425,41.33,41.14,0.18999999999999773,-0.18999999999999773,40.545,40.59,40.5,0.09000000000000341,-0.010000000000005116,40.7875,40.91,40.56,0.3499999999999943,0.13999999999999346,8035818,9098549,6424209,2674340,-1390362
2018-02-25,39.85,41.49,37.47,4.020000000000003,-3.6099999999999994,40.102,41.62,37.61,4.009999999999998,-4.009999999999998,38.836,40.75,36.59,4.159999999999997,-4.159999999999997,39.256,41.54,37.43,4.109999999999999,-4.109999999999999,19104943,26183080,9397071,16786009,14663439
2018-03-04,37.646,38.02,37.33,0.6900000000000048,0.5200000000000031,37.966,38.08,37.84,0.23999999999999488,0.17999999999999972,37.338,37.66,37.11,0.5499999999999972,0.5499999999999972,37.818000000000005,37.93,37.74,0.18999999999999773,0.10000000000000142,12920095,15052041,12011053,3040988,261133
2018-03-11,38.042,38.48,37.87,0.6099999999999994,0.05000000000000426,38.256,38.61,37.99,0.6199999999999974,0.1599999999999966,37.676,37.87,37.58,0.28999999999999915,0.10999999999999943,37.864,38.01,37.69,0.3200000000000003,0.10999999999999943,11112570,13364043,8140097,5223946,-1042212
2018-03-18,37.174,37.93,36.42,1.509999999999998,-1.509999999999998,37.436,38.02,36.59,1.4299999999999997,-1.3899999999999935,36.356,37.1,35.13,1.9699999999999989,-1.4099999999999966,36.6,37.58,35.17,2.4099999999999966,-1.8399999999999963,12111081,15155039,8494780,6660259,1130874
2018-03-25,35.7,36.02,35.01,1.0100000000000051,-0.10999999999999943,36.0975,36.52,35.79,0.730000000000004,0.47000000000000597,35.0925,35.69,34.5,1.1899999999999977,0.4099999999999966,35.667500000000004,36.34,34.87,1.470000000000006,0.3500000000000014,14487267,17905724,9320238,8585486,3729542
