Date,DCTHStock_Open_average,DCTHStock_Open_max,DCTHStock_Open_min,DCTHStock_Open_volatility,DCTHStock_Open_change,DCTHStock_High_average,DCTHStock_High_max,DCTHStock_High_min,DCTHStock_High_volatility,DCTHStock_High_change,DCTHStock_Low_average,DCTHStock_Low_max,DCTHStock_Low_min,DCTHStock_Low_volatility,DCTHStock_Low_change,DCTHStock_Close_average,DCTHStock_Close_max,DCTHStock_Close_min,DCTHStock_Close_volatility,DCTHStock_Close_change,DCTHStock_Volume_average,DCTHStock_Volume_max,DCTHStock_Volume_min,DCTHStock_Volume_volatility,DCTHStock_Volume_change
2018-01-14,18.25625,19.775,16.85,2.924999999999997,-2.924999999999997,19.283749999999998,20.75,17.9,2.8500000000000014,-2.8500000000000014,16.225,17.55,15.0,2.5500000000000007,-2.5500000000000007,17.1875,18.75,15.5,3.25,-2.4499999999999993,25750,35147,13688,21459,10367
2018-01-21,14.72,15.75,13.2,2.5500000000000007,-0.75,16.71,20.25,15.5,4.75,4.25,13.515,15.0,12.5,2.5,2.5,15.2449,18.74,12.65,6.089999999999998,6.089999999999998,32502,57493,11599,45894,-24424
2018-01-28,16.8,20.0,15.5,4.5,-4.5,17.79,21.0,15.75,5.25,-4.25,14.9,15.5,14.45,1.0500000000000007,-1.0,15.91,17.0,15.3,1.6999999999999993,-1.25,16767,28433,11995,16438,-15409
2018-02-04,17.264,20.0,15.75,4.25,4.25,19.19,21.5,17.0,4.5,4.050000000000001,16.479,18.1,14.75,3.3500000000000014,3.3500000000000014,17.8525,20.32,15.5,4.82,3.6000000000000014,14086,30749,8759,21990,2468
2018-02-11,14.435,18.4,10.15,8.249999999999998,-8.249999999999998,14.59,18.75,10.2,8.55,-8.55,12.03,14.25,8.8,5.449999999999999,-4.85,12.77,15.0,9.3,5.699999999999999,-5.699999999999999,49148,108779,9594,99185,4415
2018-02-18,10.19375,11.45,9.3,2.1499999999999986,0.9499999999999993,10.875,11.45,9.75,1.6999999999999993,1.0999999999999996,9.49375,9.65,9.3,0.34999999999999964,0.1999999999999993,10.0875,10.35,9.7,0.6500000000000004,0.6500000000000004,18642,25387,12962,12425,-10194
2018-02-25,8.645,10.5,6.775,3.7249999999999996,-3.7249999999999996,9.02,10.75,7.5,3.25,-2.5,7.55,9.75,6.2,3.55,-3.25,7.96,10.0,6.85,3.1500000000000004,-2.9000000000000004,34227,57023,13394,43629,18257
2018-03-04,7.035,7.45,6.3,1.1500000000000004,-0.9500000000000002,7.57,7.95,6.95,1.0,-1.0,6.475,7.0,5.85,1.1500000000000004,-1.0750000000000002,6.85,7.3,6.45,0.8499999999999996,-0.7999999999999998,24534,50301,10425,39876,8128
2018-03-11,6.745,7.2,6.25,0.9500000000000002,-0.04999999999999982,7.46,7.75,7.0,0.75,0.04999999999999982,6.28,6.7,6.05,0.6500000000000004,0.15000000000000036,6.67,7.15,6.3,0.8500000000000005,-0.39999999999999947,24927,27960,18591,9369,819
2018-03-18,6.065,6.4,5.775,0.625,-0.625,6.32,6.65,6.15,0.5,-0.40000000000000036,5.69,5.85,5.55,0.2999999999999998,-0.1999999999999993,5.9,6.0,5.7,0.2999999999999998,-0.2999999999999998,12880,19194,7833,11361,-6939
2018-03-25,5.86875,5.95,5.725,0.22500000000000053,-0.1750000000000007,5.925,6.0,5.8,0.20000000000000018,-0.20000000000000018,5.4875,5.7,5.0,0.7000000000000002,-0.6500000000000004,5.609375,5.9,5.15,0.75,-0.5499999999999998,18382,36524,9660,26864,26864
2018-04-01,4.9,5.5,4.25,1.25,-0.15000000000000036,5.4425,5.85,4.65,1.1999999999999993,0.13750000000000018,4.1897,4.6485,3.55,1.0985000000000005,0.9500000000000002,4.685,5.3,4.225,1.0750000000000002,0.27500000000000036,22249,34542,13562,20980,-13570
2018-04-08,4.08,5.05,3.75,1.2999999999999998,1.2249999999999996,4.48,5.5,3.95,1.5499999999999998,1.5,3.61,4.75,2.9,1.85,1.85,4.04,4.95,3.55,1.4000000000000004,1.4000000000000004,24208,35898,15776,20122,-6065
2018-04-15,4.055,5.2,3.375,1.8250000000000002,-1.8250000000000002,4.24,5.25,3.6,1.65,-1.65,3.4499999999999997,4.1,3.15,0.9499999999999997,-0.7999999999999998,3.65,4.55,3.3,1.25,-1.25,41240,78376,21557,56819,6702
2018-04-22,3.38,3.55,3.1,0.44999999999999973,-0.25,3.5299,3.55,3.5,0.04999999999999982,0.0,3.15,3.3,3.05,0.25,0.15000000000000036,3.3889,3.5495,3.2,0.3494999999999999,0.14500000000000002,14835,19011,7917,11094,-9958
2018-04-29,2.44,3.45,1.34,2.1100000000000003,-2.1100000000000003,3.3594,5.88,1.767,4.1129999999999995,2.38,1.9284,3.25,1.22,2.0300000000000002,-1.978,2.634,4.12,1.35,2.77,0.6699999999999999,171823,521091,7874,513217,513217
2018-05-06,3.7039999999999997,4.2,3.0,1.2000000000000002,-1.0599999999999996,4.51584,6.44,3.35,3.0900000000000003,-2.74,3.13616,3.7608,2.42,1.3408000000000002,-0.5,3.617,4.57,3.055,1.5150000000000001,-1.2000000000000002,120552,325597,48479,277118,-277118
2018-05-13,3.46,4.0,3.19,0.81,0.1599999999999997,3.75,4.4,3.35,1.0500000000000003,0.09999999999999964,3.23226,3.48,3.02,0.45999999999999996,0.3780000000000001,3.52,4.09,3.15,0.94,0.3500000000000001,26223,60553,9748,50805,-6523
2018-05-20,3.1300399999999997,3.4802,2.73,0.7502,-0.5802,3.29486,3.6279,3.0,0.6278999999999999,-0.6278999999999999,2.93016,3.2,2.6708,0.5292000000000003,-0.25,3.172,3.49,2.81,0.6800000000000002,-0.4900000000000002,14224,28567,6477,22090,-7802
2018-05-27,3.0661,3.15,3.0094,0.14060000000000006,0.07560000000000011,3.19,3.36,3.11,0.25,0.21999999999999975,2.94,3.01,2.75,0.2599999999999998,0.009999999999999787,3.0825,3.2,3.0,0.20000000000000018,0.20000000000000018,11105,14230,8054,6176,-3171
2018-06-03,3.206,3.35,3.11,0.2400000000000002,-0.050000000000000266,3.386,3.48,3.3,0.18000000000000016,-0.15000000000000036,3.068,3.12,3.0,0.1200000000000001,0.10999999999999988,3.3258,3.48,3.23,0.25,0.040000000000000036,10360,24852,3127,21725,-6659
2018-06-10,2.996,3.2,2.75,0.4500000000000002,-0.31000000000000005,3.092,3.28,2.8,0.48,-0.48,2.818,3.1,2.54,0.56,-0.56,2.9502,3.21,2.77,0.43999999999999995,-0.43999999999999995,13883,25115,3611,21504,20138
2018-06-17,2.642,2.7,2.6,0.10000000000000009,-0.03000000000000025,2.8172,2.9,2.75,0.1499999999999999,0.10999999999999988,2.564,2.64,2.54,0.10000000000000009,-0.0900000000000003,2.768,2.8,2.75,0.04999999999999982,0.029999999999999805,5055,6460,4279,2181,-307
2018-06-24,2.682,2.77,2.6,0.16999999999999993,-0.1499999999999999,2.7399999999999998,2.78,2.69,0.08999999999999986,0.009999999999999787,2.578,2.6,2.55,0.050000000000000266,0.040000000000000036,2.6557999999999997,2.78,2.6,0.17999999999999972,0.17999999999999972,8088,12739,2851,9888,2918
2018-07-01,2.70975,2.93,2.6,0.33000000000000007,-0.33000000000000007,2.7625,2.93,2.7,0.22999999999999998,-0.2200000000000002,2.5575,2.6,2.54,0.06000000000000005,-0.050000000000000266,2.6265,2.71,2.54,0.16999999999999993,-0.15399999999999991,6250,9565,4382,5183,4863
2018-07-08,2.576,2.68,2.5,0.18000000000000016,0.07000000000000028,2.6742,2.75,2.59,0.16000000000000014,0.14000000000000012,2.388,2.55,2.26,0.29000000000000004,0.1499999999999999,2.5180000000000002,2.74,2.26,0.4800000000000004,0.29000000000000004,7818,14134,2769,11365,-4677
2018-07-15,2.5044,2.6,2.352,0.24800000000000022,-0.050000000000000266,2.548,2.6,2.5,0.10000000000000009,-0.050000000000000266,2.334,2.44,2.19,0.25,-0.15000000000000036,2.44,2.55,2.33,0.21999999999999975,0.11999999999999966,6757,16029,1505,14524,-5639
2018-07-22,2.356,2.45,2.31,0.14000000000000012,-0.009999999999999787,2.486,2.5,2.45,0.04999999999999982,-0.009999999999999787,2.316,2.35,2.25,0.10000000000000009,-0.009999999999999787,2.408,2.5,2.25,0.25,-0.009999999999999787,5998,11977,1434,10543,8929
2018-07-29,2.35,2.55,1.99,0.5599999999999998,-0.4600000000000002,2.3819999999999997,2.55,2.05,0.5,-0.4500000000000002,2.122,2.35,1.76,0.5900000000000001,-0.3700000000000001,2.308,2.55,1.99,0.5599999999999998,-0.51,13813,25068,7477,17591,2915
2018-08-05,1.966,2.19,1.86,0.32999999999999985,-0.08000000000000007,2.074,2.2,1.95,0.2500000000000002,-0.2200000000000002,1.8778,2.0,1.76,0.24,-0.18100000000000005,1.9378,2.2,1.819,0.3810000000000002,-0.3810000000000002,7556,12205,4428,7777,-4047
2018-08-12,1.8252,1.9,1.79,0.10999999999999988,0.040000000000000036,1.892,1.92,1.85,0.06999999999999984,-0.010000000000000009,1.786,1.8,1.76,0.040000000000000036,-0.040000000000000036,1.828,1.89,1.79,0.09999999999999987,-0.07000000000000006,3861,7139,1586,5553,-1258
2018-08-19,1.904,2.06,1.8,0.26,-0.029999999999999805,2.0380000000000003,2.2,1.85,0.3500000000000001,-0.3500000000000001,1.8459999999999999,1.9,1.76,0.1399999999999999,-0.11999999999999988,1.968,2.13,1.84,0.2899999999999998,-0.2899999999999998,9217,13378,3709,9669,635
2018-08-26,1.8426,1.903,1.8,0.10299999999999998,-0.09299999999999997,1.954,2.04,1.9,0.14000000000000012,-0.030000000000000027,1.7884,1.85,1.76,0.09000000000000008,0.031999999999999806,1.8539999999999999,1.9,1.76,0.1399999999999999,0.1399999999999999,14685,24561,3037,21524,-6602
2018-09-02,1.885,1.98,1.76,0.21999999999999997,0.21999999999999997,2.0425,2.1,1.97,0.13000000000000012,0.10000000000000009,1.8592499999999998,1.95,1.76,0.18999999999999995,0.18999999999999995,1.93525,2.1,1.831,0.26900000000000013,0.26900000000000013,21792,49051,3511,45540,23297
2018-09-09,3.177,3.675,2.17,1.505,1.33,3.618,3.8,3.5,0.2999999999999998,-0.2999999999999998,2.838,3.38,2.1,1.2799999999999998,0.8999999999999999,3.29,3.46,3.15,0.31000000000000005,-0.07999999999999963,90796,222589,37851,184738,-184738
2018-09-16,5.69,8.88,3.36,5.520000000000001,3.4,7.25,10.3,3.39,6.91,3.3699999999999997,4.7472,7.21,3.1,4.109999999999999,1.1199999999999997,5.818,8.68,3.25,5.43,1.0999999999999996,251194,437978,26150,411828,239502
2018-09-23,3.814,4.61,2.76,1.8500000000000005,-1.7400000000000002,4.26,6.0,2.82,3.18,-3.18,2.916,4.36,1.74,2.62,-2.62,3.2560000000000002,4.7,1.84,2.8600000000000003,-2.8600000000000003,211327,355272,96841,258431,165781
2018-09-30,1.608,2.0,1.24,0.76,-0.6100000000000001,1.8072,2.45,1.296,1.1540000000000001,-0.7539999999999998,1.356,1.85,1.02,0.8300000000000001,-0.75,1.478,2.0,1.15,0.8500000000000001,-0.8500000000000001,309136,715504,144186,571318,2463
2018-10-07,1.132,1.21,1.06,0.1499999999999999,-0.08999999999999986,1.1808,1.25,1.08,0.16999999999999993,-0.08400000000000007,1.058,1.11,1.0,0.1100000000000001,-0.06000000000000005,1.1119999999999999,1.2,1.02,0.17999999999999994,-0.11999999999999988,103725,132443,60877,71566,-55509
2018-10-14,0.783,1.02,0.53,0.49,-0.49,0.852,1.09,0.67,0.42000000000000004,-0.3400000000000001,0.65804,0.9,0.5201,0.3799,-0.37,0.71752,0.9006,0.56,0.3405999999999999,-0.18059999999999998,343295,472570,281639,190931,190931
2018-10-21,0.6184999999999999,0.85,0.53,0.31999999999999995,-0.275,0.6285999999999999,0.85,0.5579999999999999,0.29200000000000004,-0.275,0.53222,0.56,0.5011,0.05890000000000006,-0.010000000000000009,0.564,0.595,0.54,0.05499999999999994,-0.025000000000000022,313947,439485,122047,317438,-234561
