Date,SPDR S&P Oil & Gas Equipment & ServicesEtf_Open_average,SPDR S&P Oil & Gas Equipment & ServicesEtf_Open_max,SPDR S&P Oil & Gas Equipment & ServicesEtf_Open_min,SPDR S&P Oil & Gas Equipment & ServicesEtf_Open_volatility,SPDR S&P Oil & Gas Equipment & ServicesEtf_Open_change,SPDR S&P Oil & Gas Equipment & ServicesEtf_High_average,SPDR S&P Oil & Gas Equipment & ServicesEtf_High_max,SPDR S&P Oil & Gas Equipment & ServicesEtf_High_min,SPDR S&P Oil & Gas Equipment & ServicesEtf_High_volatility,SPDR S&P Oil & Gas Equipment & ServicesEtf_High_change,SPDR S&P Oil & Gas Equipment & ServicesEtf_Low_average,SPDR S&P Oil & Gas Equipment & ServicesEtf_Low_max,SPDR S&P Oil & Gas Equipment & ServicesEtf_Low_min,SPDR S&P Oil & Gas Equipment & ServicesEtf_Low_volatility,SPDR S&P Oil & Gas Equipment & ServicesEtf_Low_change,SPDR S&P Oil & Gas Equipment & ServicesEtf_Close_average,SPDR S&P Oil & Gas Equipment & ServicesEtf_Close_max,SPDR S&P Oil & Gas Equipment & ServicesEtf_Close_min,SPDR S&P Oil & Gas Equipment & ServicesEtf_Close_volatility,SPDR S&P Oil & Gas Equipment & ServicesEtf_Close_change
2019-07-14,87.8,87.8,87.8,0.0,0.0,89.0,89.0,89.0,0.0,0.0,86.7,86.7,86.7,0.0,0.0,88.8,88.8,88.8,0.0,0.0
2019-07-21,88.5,88.5,88.5,0.0,0.0,88.9,88.9,88.9,0.0,0.0,87.35,87.35,87.35,0.0,0.0,88.2,88.2,88.2,0.0,0.0
2019-07-28,86.9,86.9,86.9,0.0,0.0,86.9,86.9,86.9,0.0,0.0,82.05,82.05,82.05,0.0,0.0,82.6,82.6,82.6,0.0,0.0
2019-08-04,77.9,77.9,77.9,0.0,0.0,77.9,77.9,77.9,0.0,0.0,74.3,74.3,74.3,0.0,0.0,75.2,75.2,75.2,0.0,0.0
2019-08-11,69.1,69.1,69.1,0.0,0.0,71.8,71.8,71.8,0.0,0.0,68.9,68.9,68.9,0.0,0.0,71.7,71.7,71.7,0.0,0.0
2019-08-18,71.2,71.2,71.2,0.0,0.0,72.5,72.5,72.5,0.0,0.0,68.4,68.4,68.4,0.0,0.0,68.6,68.6,68.6,0.0,0.0
2019-08-25,72.8,72.8,72.8,0.0,0.0,73.9,73.9,73.9,0.0,0.0,71.1,71.1,71.1,0.0,0.0,71.8,71.8,71.8,0.0,0.0
2019-09-01,75.1,75.1,75.1,0.0,0.0,76.95,76.95,76.95,0.0,0.0,73.25,73.25,73.25,0.0,0.0,75.9,75.9,75.9,0.0,0.0
2019-09-08,82.0,82.0,82.0,0.0,0.0,83.5,83.5,83.5,0.0,0.0,80.6,80.6,80.6,0.0,0.0,81.8,81.8,81.8,0.0,0.0
2019-09-15,80.8,80.8,80.8,0.0,0.0,81.5,81.5,81.5,0.0,0.0,79.5,79.5,79.5,0.0,0.0,80.2,80.2,80.2,0.0,0.0
2019-09-22,73.1,73.1,73.1,0.0,0.0,74.85,74.85,74.85,0.0,0.0,72.45,72.45,72.45,0.0,0.0,72.9,72.9,72.9,0.0,0.0
2019-09-29,69.5,69.5,69.5,0.0,0.0,69.6,69.6,69.6,0.0,0.0,67.42,67.42,67.42,0.0,0.0,67.9,67.9,67.9,0.0,0.0
2019-10-06,68.5,68.5,68.5,0.0,0.0,71.4,71.4,71.4,0.0,0.0,68.5,68.5,68.5,0.0,0.0,70.7,70.7,70.7,0.0,0.0
2019-10-13,69.1,69.1,69.1,0.0,0.0,70.1,70.1,70.1,0.0,0.0,67.35,67.35,67.35,0.0,0.0,67.5,67.5,67.5,0.0,0.0
2019-10-20,69.8,69.8,69.8,0.0,0.0,71.25,71.25,71.25,0.0,0.0,69.6,69.6,69.6,0.0,0.0,71.0,71.0,71.0,0.0,0.0
2019-10-27,67.8,67.8,67.8,0.0,0.0,70.3,70.3,70.3,0.0,0.0,67.3,67.3,67.3,0.0,0.0,70.3,70.3,70.3,0.0,0.0
2019-11-03,70.7,70.7,70.7,0.0,0.0,71.6,71.6,71.6,0.0,0.0,69.6,69.6,69.6,0.0,0.0,71.6,71.6,71.6,0.0,0.0
2019-11-10,67.6,67.6,67.6,0.0,0.0,69.0,69.0,69.0,0.0,0.0,67.45,67.45,67.45,0.0,0.0,68.8,68.8,68.8,0.0,0.0
2019-11-17,67.5,67.5,67.5,0.0,0.0,68.4,68.4,68.4,0.0,0.0,67.05,67.05,67.05,0.0,0.0,67.8,67.8,67.8,0.0,0.0
2019-11-24,68.7,68.7,68.7,0.0,0.0,68.9,68.9,68.9,0.0,0.0,67.8,67.8,67.8,0.0,0.0,68.5,68.5,68.5,0.0,0.0
2019-12-01,69.5,69.5,69.5,0.0,0.0,72.9,72.9,72.9,0.0,0.0,69.3,69.3,69.3,0.0,0.0,72.7,72.7,72.7,0.0,0.0
2019-12-08,76.5,76.5,76.5,0.0,0.0,77.5,77.5,77.5,0.0,0.0,75.51,75.51,75.51,0.0,0.0,75.8,75.8,75.8,0.0,0.0
2019-12-15,79.9,79.9,79.9,0.0,0.0,80.0,80.0,80.0,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.9,78.9,78.9,0.0,0.0
2019-12-22,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,80.05,80.05,80.05,0.0,0.0,80.2,80.2,80.2,0.0,0.0
2019-12-29,83.2,83.2,83.2,0.0,0.0,83.8,83.8,83.8,0.0,0.0,81.6,81.6,81.6,0.0,0.0,82.7,82.7,82.7,0.0,0.0
2020-01-05,79.5,79.5,79.5,0.0,0.0,79.6,79.6,79.6,0.0,0.0,78.3,78.3,78.3,0.0,0.0,78.8,78.8,78.8,0.0,0.0
2020-01-12,78.0,78.0,78.0,0.0,0.0,78.55,78.55,78.55,0.0,0.0,76.6,76.6,76.6,0.0,0.0,76.9,76.9,76.9,0.0,0.0
2020-01-19,71.1,71.1,71.1,0.0,0.0,71.1,71.1,71.1,0.0,0.0,68.2,68.2,68.2,0.0,0.0,69.1,69.1,69.1,0.0,0.0
2020-01-26,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,64.4,64.4,64.4,0.0,0.0,65.2,65.2,65.2,0.0,0.0
2020-02-02,66.5,66.5,66.5,0.0,0.0,67.4,67.4,67.4,0.0,0.0,65.8,65.8,65.8,0.0,0.0,66.6,66.6,66.6,0.0,0.0
2020-02-09,66.9,66.9,66.9,0.0,0.0,67.2,67.2,67.2,0.0,0.0,65.7,65.7,65.7,0.0,0.0,66.8,66.8,66.8,0.0,0.0
2020-02-16,66.0,66.0,66.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,63.6,63.6,63.6,0.0,0.0,64.5,64.5,64.5,0.0,0.0
2020-02-23,50.5,50.5,50.5,0.0,0.0,53.7,53.7,53.7,0.0,0.0,50.3,50.3,50.3,0.0,0.0,53.7,53.7,53.7,0.0,0.0
2020-03-01,46.9,46.9,46.9,0.0,0.0,47.3,47.3,47.3,0.0,0.0,42.4,42.4,42.4,0.0,0.0,42.7,42.7,42.7,0.0,0.0
2020-03-08,2.61,2.61,2.61,0.0,0.0,2.61,2.61,2.61,0.0,0.0,2.61,2.61,2.61,0.0,0.0,2.61,2.61,2.61,0.0,0.0
2020-03-15,2.2,2.2,2.2,0.0,0.0,2.2,2.2,2.2,0.0,0.0,2.2,2.2,2.2,0.0,0.0,2.2,2.2,2.2,0.0,0.0
2020-03-22,2.3,2.3,2.3,0.0,0.0,2.3,2.3,2.3,0.0,0.0,2.3,2.3,2.3,0.0,0.0,2.3,2.3,2.3,0.0,0.0
2020-03-29,24.04,24.04,24.04,0.0,0.0,24.09,24.09,24.09,0.0,0.0,21.58,21.58,21.58,0.0,0.0,22.3,22.3,22.3,0.0,0.0
2020-04-05,27.79,27.79,27.79,0.0,0.0,29.7,29.7,29.7,0.0,0.0,25.63,25.63,25.63,0.0,0.0,27.08,27.08,27.08,0.0,0.0
2020-04-12,23.53,23.53,23.53,0.0,0.0,24.61,24.61,24.61,0.0,0.0,23.38,23.38,23.38,0.0,0.0,24.58,24.58,24.58,0.0,0.0
2020-04-19,27.16,27.16,27.16,0.0,0.0,28.13,28.13,28.13,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.97,25.97,25.97,0.0,0.0
2020-04-26,27.17,27.17,27.17,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.17,27.17,27.17,0.0,0.0,27.17,27.17,27.17,0.0,0.0
2020-05-03,27.48,27.48,27.48,0.0,0.0,29.18,29.18,29.18,0.0,0.0,27.39,27.39,27.39,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2020-05-10,26.7,26.7,26.7,0.0,0.0,27.31,27.31,27.31,0.0,0.0,26.59,26.59,26.59,0.0,0.0,26.77,26.77,26.77,0.0,0.0
2020-05-17,30.65,30.65,30.65,0.0,0.0,30.65,30.65,30.65,0.0,0.0,29.52,29.52,29.52,0.0,0.0,30.06,30.06,30.06,0.0,0.0
2020-05-24,33.0,33.0,33.0,0.0,0.0,33.01,33.01,33.01,0.0,0.0,31.53,31.53,31.53,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2020-05-31,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.21,42.21,42.21,0.0,0.0
2020-06-07,37.53,37.53,37.53,0.0,0.0,38.12,38.12,38.12,0.0,0.0,35.33,35.33,35.33,0.0,0.0,36.61,36.61,36.61,0.0,0.0
2020-06-14,36.9,36.9,36.9,0.0,0.0,36.9,36.9,36.9,0.0,0.0,34.83,34.83,34.83,0.0,0.0,35.02,35.02,35.02,0.0,0.0
2020-06-21,32.91,32.91,32.91,0.0,0.0,33.05,33.05,33.05,0.0,0.0,31.48,31.48,31.48,0.0,0.0,31.73,31.73,31.73,0.0,0.0
2020-06-28,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0,32.69,32.69,32.69,0.0,0.0
2020-07-05,33.02,33.02,33.02,0.0,0.0,33.14,33.14,33.14,0.0,0.0,32.32,32.32,32.32,0.0,0.0,32.32,32.32,32.32,0.0,0.0
