Date,THCStock_Open_average,THCStock_Open_max,THCStock_Open_min,THCStock_Open_volatility,THCStock_Open_change,THCStock_High_average,THCStock_High_max,THCStock_High_min,THCStock_High_volatility,THCStock_High_change,THCStock_Low_average,THCStock_Low_max,THCStock_Low_min,THCStock_Low_volatility,THCStock_Low_change,THCStock_Close_average,THCStock_Close_max,THCStock_Close_min,THCStock_Close_volatility,THCStock_Close_change,THCStock_Volume_average,THCStock_Volume_max,THCStock_Volume_min,THCStock_Volume_volatility,THCStock_Volume_change
2018-01-14,16.245,16.33,16.09,0.23999999999999844,0.19000000000000128,16.665,17.26,16.42,0.8399999999999999,0.8399999999999999,15.9975,16.13,15.84,0.28999999999999915,0.28999999999999915,16.525,17.24,16.2,1.0399999999999991,1.0399999999999991,2512552,3899194,1738513,2160681,1352492
2018-01-21,18.096,18.6,17.41,1.1900000000000013,1.1900000000000013,18.426,19.04,18.1,0.9399999999999977,0.9399999999999977,17.852,18.26,17.4,0.860000000000003,0.860000000000003,18.352,18.97,17.96,1.009999999999998,0.8699999999999974,2902401,5351120,1716175,3634945,-2744315
2018-01-28,19.07,19.61,18.77,0.8399999999999999,-0.17999999999999972,19.38,19.69,18.82,0.870000000000001,-0.7300000000000004,18.572,18.87,17.99,0.8800000000000026,-0.8800000000000026,18.982,19.61,18.26,1.3499999999999979,-0.879999999999999,2441511,3557567,1312703,2244864,-1829052
2018-02-04,17.91,18.35,17.15,1.2000000000000028,-0.4200000000000017,18.516,18.84,18.24,0.6000000000000014,-0.28000000000000114,17.404,18.09,16.94,1.1499999999999986,-0.6099999999999994,17.964000000000002,18.3,17.6,0.6999999999999993,0.4200000000000017,2123839,2555914,1412692,1143222,613031
2018-02-11,18.614,19.53,18.01,1.5199999999999996,1.4200000000000017,19.276,19.94,18.85,1.0899999999999999,0.9600000000000009,18.3,19.25,17.64,1.6099999999999994,1.6099999999999994,18.99,19.5,18.49,1.0100000000000016,0.75,2532476,3622063,1820138,1801925,-834213
2018-02-18,19.345,19.57,19.2,0.370000000000001,-0.10000000000000142,19.71,19.88,19.52,0.35999999999999943,-0.21000000000000085,19.035,19.25,18.68,0.5700000000000003,-0.5700000000000003,19.28,19.38,19.1,0.2799999999999976,-0.0799999999999983,1281763,1487547,1024368,463179,372528
2018-02-25,20.636,21.45,19.27,2.1799999999999997,1.6999999999999993,21.25,22.02,19.34,2.6799999999999997,2.6799999999999997,20.16,20.56,18.86,1.6999999999999993,1.6000000000000014,20.684,21.93,19.07,2.8599999999999994,2.8599999999999994,4185918,8378031,1654669,6723362,1578279
2018-03-04,22.658,24.0,21.45,2.5500000000000007,2.0599999999999987,23.36,24.26,21.97,2.2900000000000027,2.2900000000000027,22.456,23.82,21.24,2.580000000000002,2.580000000000002,23.106,24.18,21.35,2.8299999999999983,2.8299999999999983,2924555,3569566,2400124,1169442,124483
2018-03-11,24.544,24.87,24.24,0.6300000000000026,0.620000000000001,24.884,24.98,24.73,0.25,0.21999999999999886,24.1,24.41,23.89,0.5199999999999996,-0.13000000000000256,24.534000000000002,24.8,24.16,0.6400000000000006,-0.05000000000000071,2235662,2950316,1512888,1437428,-245225
2018-03-18,24.602,25.07,24.25,0.8200000000000003,-0.3500000000000014,25.044,25.24,24.79,0.4499999999999993,-0.10999999999999943,24.21,24.57,23.97,0.6000000000000014,-0.26000000000000156,24.526,25.12,24.07,1.0500000000000007,-0.3500000000000014,2073390,2948724,1522124,1426600,369358
2018-03-25,24.4425,24.95,23.89,1.0599999999999987,-0.8900000000000006,24.7325,25.04,24.42,0.6199999999999974,-0.5300000000000011,23.817500000000003,24.35,23.5,0.8500000000000014,-0.8500000000000014,24.195,24.82,23.83,0.990000000000002,-0.5700000000000003,2624571,3337201,2343202,993999,987528
2018-04-01,23.858,24.19,23.21,0.9800000000000004,0.030000000000001137,24.458,24.86,24.3,0.5599999999999987,0.120000000000001,23.439999999999998,23.99,22.9,1.0899999999999999,0.620000000000001,23.852,24.43,23.19,1.2399999999999984,0.5,1892782,2239689,1748026,491663,-381153
2018-04-08,23.426,23.92,22.79,1.1300000000000026,-0.4400000000000013,24.004,24.39,23.57,0.8200000000000003,0.1700000000000017,23.12,23.74,22.78,0.9599999999999973,-0.389999999999997,23.253999999999998,23.74,22.9,0.8399999999999999,-0.029999999999997584,2003024,2925421,1206045,1719376,895171
2018-04-15,24.142,24.53,23.71,0.8200000000000003,0.7399999999999984,24.54,25.0,24.17,0.8299999999999983,0.33999999999999986,23.744,24.16,23.34,0.8200000000000003,0.5999999999999979,24.236,24.51,24.03,0.4800000000000004,0.05999999999999872,1236866,1639325,1012625,626700,87442
2018-04-22,23.823999999999998,24.2,23.33,0.870000000000001,-0.7200000000000024,24.494,25.0,23.98,1.0199999999999996,0.8099999999999987,23.364,23.77,22.66,1.1099999999999994,-0.23000000000000043,23.998,24.47,23.28,1.1899999999999977,0.21999999999999886,1975282,2945315,1014483,1930832,1565901
2018-04-29,28.216,31.67,24.34,7.330000000000002,7.330000000000002,30.02,32.11,24.8,7.309999999999999,7.309999999999999,27.78,31.04,23.77,7.27,7.27,29.312,31.69,23.94,7.75,7.18,5210333,11328217,2134215,9194002,-183004
2018-05-06,31.956,32.59,31.47,1.1200000000000045,1.0400000000000027,32.624,32.94,32.17,0.769999999999996,0.769999999999996,31.442,32.1,30.94,1.1600000000000001,0.8099999999999987,32.174,32.68,31.31,1.370000000000001,0.8099999999999987,1695548,2260920,1053178,1207742,-1044378
2018-05-13,33.214,33.96,32.66,1.3000000000000043,1.3000000000000043,33.676,34.16,33.16,1.0,0.9000000000000057,32.812,33.26,32.48,0.7800000000000011,0.7800000000000011,33.324,33.75,32.95,0.7999999999999972,0.37999999999999545,1208681,1459629,968308,491321,-473818
2018-05-20,33.388,33.84,32.72,1.1200000000000045,0.3300000000000054,33.942,34.8,33.3,1.5,0.9699999999999989,33.012,33.76,32.25,1.509999999999998,0.5399999999999991,33.64,34.47,33.08,1.3900000000000006,0.6700000000000017,1657614,3397190,620354,2776836,1184309
2018-05-27,35.51,36.65,34.43,2.219999999999999,1.1000000000000014,36.39,37.52,35.49,2.030000000000001,0.29999999999999716,34.67,35.4,34.03,1.3699999999999974,0.29999999999999716,35.6775,36.71,35.23,1.480000000000004,-0.11000000000000654,2410065,3238459,1607671,1630788,-821259
2018-06-03,35.85,36.53,35.23,1.3000000000000043,0.7700000000000031,36.56,37.54,35.77,1.769999999999996,1.769999999999996,35.53,36.0,34.64,1.3599999999999994,1.3599999999999994,36.168,36.81,35.47,1.3400000000000034,1.3400000000000034,1241477,1573421,1048708,524713,524713
2018-06-10,37.334,38.37,36.49,1.8799999999999955,-0.35999999999999943,38.024,38.81,37.11,1.7000000000000028,-1.7000000000000028,36.638,37.14,36.08,1.0600000000000023,-0.7700000000000031,37.186,38.35,36.31,2.039999999999999,-2.039999999999999,1618409,2630583,1072975,1557608,-978332
