Date,Vanguard Mega CapEtf_Open_average,Vanguard Mega CapEtf_Open_max,Vanguard Mega CapEtf_Open_min,Vanguard Mega CapEtf_Open_volatility,Vanguard Mega CapEtf_Open_change,Vanguard Mega CapEtf_High_average,Vanguard Mega CapEtf_High_max,Vanguard Mega CapEtf_High_min,Vanguard Mega CapEtf_High_volatility,Vanguard Mega CapEtf_High_change,Vanguard Mega CapEtf_Low_average,Vanguard Mega CapEtf_Low_max,Vanguard Mega CapEtf_Low_min,Vanguard Mega CapEtf_Low_volatility,Vanguard Mega CapEtf_Low_change,Vanguard Mega CapEtf_Close_average,Vanguard Mega CapEtf_Close_max,Vanguard Mega CapEtf_Close_min,Vanguard Mega CapEtf_Close_volatility,Vanguard Mega CapEtf_Close_change
2018-03-25,89.75,89.75,89.75,0.0,0.0,91.12,91.12,91.12,0.0,0.0,89.53,89.53,89.53,0.0,0.0,90.59,90.59,90.59,0.0,0.0
2018-04-01,90.63,90.63,90.63,0.0,0.0,91.17,91.17,91.17,0.0,0.0,88.77,88.77,88.77,0.0,0.0,89.34,89.34,89.34,0.0,0.0
2018-04-08,92.09,92.09,92.09,0.0,0.0,92.09,92.09,92.09,0.0,0.0,90.89,90.89,90.89,0.0,0.0,91.26,91.26,91.26,0.0,0.0
2018-04-15,92.61,92.61,92.61,0.0,0.0,92.61,92.61,92.61,0.0,0.0,91.52,91.52,91.52,0.0,0.0,91.79,91.79,91.79,0.0,0.0
2018-04-22,92.05,92.05,92.05,0.0,0.0,92.05,92.05,92.05,0.0,0.0,91.42,91.42,91.42,0.0,0.0,91.8,91.8,91.8,0.0,0.0
2018-04-29,90.03,90.03,90.03,0.0,0.0,91.74,91.74,91.74,0.0,0.0,90.03,90.03,90.03,0.0,0.0,91.55,91.55,91.55,0.0,0.0
2018-05-06,93.71,93.71,93.71,0.0,0.0,94.04,94.04,94.04,0.0,0.0,93.52,93.52,93.52,0.0,0.0,93.86,93.86,93.86,0.0,0.0
2018-05-13,93.56,93.56,93.56,0.0,0.0,93.6,93.6,93.6,0.0,0.0,93.3,93.3,93.3,0.0,0.0,93.4,93.4,93.4,0.0,0.0
2018-05-20,93.77,93.77,93.77,0.0,0.0,93.94,93.94,93.94,0.0,0.0,93.55,93.55,93.55,0.0,0.0,93.73,93.73,93.73,0.0,0.0
2018-05-27,93.82,93.82,93.82,0.0,0.0,94.35,94.35,94.35,0.0,0.0,93.82,93.82,93.82,0.0,0.0,94.29,94.29,94.29,0.0,0.0
2018-06-03,95.51,95.51,95.51,0.0,0.0,95.9,95.9,95.9,0.0,0.0,95.41,95.41,95.41,0.0,0.0,95.89,95.89,95.89,0.0,0.0
2018-06-10,95.76,95.76,95.76,0.0,0.0,96.04,96.04,96.04,0.0,0.0,95.4,95.4,95.4,0.0,0.0,95.97,95.97,95.97,0.0,0.0
2018-06-17,95.35,95.35,95.35,0.0,0.0,95.35,95.35,95.35,0.0,0.0,94.93,94.93,94.93,0.0,0.0,94.95,94.95,94.95,0.0,0.0
2018-06-24,93.78,93.78,93.78,0.0,0.0,94.24,94.24,94.24,0.0,0.0,93.39,93.39,93.39,0.0,0.0,93.39,93.39,93.39,0.0,0.0
2018-07-01,94.06,94.06,94.06,0.0,0.0,94.94,94.94,94.94,0.0,0.0,93.95,93.95,93.95,0.0,0.0,94.77,94.77,94.77,0.0,0.0
2018-07-08,96.15,96.15,96.15,0.0,0.0,96.43,96.43,96.43,0.0,0.0,96.0,96.0,96.0,0.0,0.0,96.35,96.35,96.35,0.0,0.0
2018-07-15,96.45,96.45,96.45,0.0,0.0,96.65,96.65,96.65,0.0,0.0,96.36,96.36,96.36,0.0,0.0,96.41,96.41,96.41,0.0,0.0
2018-07-22,97.86,97.86,97.86,0.0,0.0,97.86,97.86,97.86,0.0,0.0,96.83,96.83,96.83,0.0,0.0,97.06,97.06,97.06,0.0,0.0
2018-07-29,97.5,97.5,97.5,0.0,0.0,97.92,97.92,97.92,0.0,0.0,97.45,97.45,97.45,0.0,0.0,97.92,97.92,97.92,0.0,0.0
2018-08-05,97.93,97.93,97.93,0.0,0.0,98.05,98.05,98.05,0.0,0.0,97.54,97.54,97.54,0.0,0.0,97.78,97.78,97.78,0.0,0.0
2018-08-12,97.96,97.96,97.96,0.0,0.0,98.59,98.59,98.59,0.0,0.0,97.88,97.88,97.88,0.0,0.0,98.41,98.41,98.41,0.0,0.0
2018-08-19,98.76,98.76,98.76,0.0,0.0,99.27,99.27,99.27,0.0,0.0,98.76,98.76,98.76,0.0,0.0,99.21,99.21,99.21,0.0,0.0
2018-08-26,100.13,100.13,100.13,0.0,0.0,100.4,100.4,100.4,0.0,0.0,99.99,99.99,99.99,0.0,0.0,100.26,100.26,100.26,0.0,0.0
2018-09-02,99.08,99.08,99.08,0.0,0.0,99.61,99.61,99.61,0.0,0.0,99.0,99.0,99.0,0.0,0.0,99.2,99.2,99.2,0.0,0.0
2018-09-09,100.52,100.52,100.52,0.0,0.0,100.58,100.58,100.58,0.0,0.0,100.22,100.22,100.22,0.0,0.0,100.5,100.5,100.5,0.0,0.0
2018-09-16,101.94,101.94,101.94,0.0,0.0,101.94,101.94,101.94,0.0,0.0,101.39,101.39,101.39,0.0,0.0,101.39,101.39,101.39,0.0,0.0
2018-09-23,100.37,100.37,100.37,0.0,0.0,100.72,100.72,100.72,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.49,100.49,100.49,0.0,0.0
2018-09-30,100.31,100.31,100.31,0.0,0.0,100.47,100.47,100.47,0.0,0.0,99.17,99.17,99.17,0.0,0.0,99.71,99.71,99.71,0.0,0.0
2018-10-07,96.01,96.01,96.01,0.0,0.0,96.04,96.04,96.04,0.0,0.0,94.45,94.45,94.45,0.0,0.0,95.71,95.71,95.71,0.0,0.0
2018-10-14,96.1,96.1,96.1,0.0,0.0,96.77,96.77,96.77,0.0,0.0,95.64,95.64,95.64,0.0,0.0,95.78,95.78,95.78,0.0,0.0
2018-10-21,92.23,92.23,92.23,0.0,0.0,93.22,93.22,93.22,0.0,0.0,91.13,91.13,91.13,0.0,0.0,92.09,92.09,92.09,0.0,0.0
2018-10-28,95.14,95.14,95.14,0.0,0.0,95.17,95.17,95.17,0.0,0.0,93.42,93.42,93.42,0.0,0.0,94.11,94.11,94.11,0.0,0.0
2018-11-04,96.73,96.73,96.73,0.0,0.0,96.73,96.73,96.73,0.0,0.0,95.8,95.8,95.8,0.0,0.0,96.28,96.28,96.28,0.0,0.0
2018-11-11,94.03,94.03,94.03,0.0,0.0,95.03,95.03,95.03,0.0,0.0,93.9,93.9,93.9,0.0,0.0,94.74,94.74,94.74,0.0,0.0
2018-11-18,91.01,91.01,91.01,0.0,0.0,91.47,91.47,91.47,0.0,0.0,90.94,90.94,90.94,0.0,0.0,91.0,91.0,91.0,0.0,0.0
2018-11-25,94.81,94.81,94.81,0.0,0.0,95.69,95.69,95.69,0.0,0.0,94.78,94.78,94.78,0.0,0.0,95.61,95.61,95.61,0.0,0.0
2018-12-02,93.41,93.41,93.41,0.0,0.0,93.88,93.88,93.88,0.0,0.0,91.03,91.03,91.03,0.0,0.0,91.35,91.35,91.35,0.0,0.0
2018-12-09,91.27,91.27,91.27,0.0,0.0,91.57,91.57,91.57,0.0,0.0,90.14,90.14,90.14,0.0,0.0,90.36,90.36,90.36,0.0,0.0
2018-12-16,85.94,85.94,85.94,0.0,0.0,87.06,87.06,87.06,0.0,0.0,83.78,83.78,83.78,0.0,0.0,84.02,84.02,84.02,0.0,0.0
2018-12-23,86.58,86.58,86.58,0.0,0.0,87.26,87.26,87.26,0.0,0.0,85.73,85.73,85.73,0.0,0.0,86.04,86.04,86.04,0.0,0.0
2018-12-30,85.98,85.98,85.98,0.0,0.0,87.9,87.9,87.9,0.0,0.0,85.93,85.93,85.93,0.0,0.0,87.67,87.67,87.67,0.0,0.0
2019-01-06,89.3,89.3,89.3,0.0,0.0,89.74,89.74,89.74,0.0,0.0,89.07,89.07,89.07,0.0,0.0,89.72,89.72,89.72,0.0,0.0
2019-01-13,91.91,91.91,91.91,0.0,0.0,92.48,92.48,92.48,0.0,0.0,91.56,91.56,91.56,0.0,0.0,92.28,92.28,92.28,0.0,0.0
2019-01-20,91.94,91.94,91.94,0.0,0.0,92.28,92.28,92.28,0.0,0.0,91.82,91.82,91.82,0.0,0.0,91.97,91.97,91.97,0.0,0.0
2019-01-27,93.48,93.48,93.48,0.0,0.0,93.85,93.85,93.85,0.0,0.0,93.19,93.19,93.19,0.0,0.0,93.46,93.46,93.46,0.0,0.0
2019-02-03,93.1,93.1,93.1,0.0,0.0,93.43,93.43,93.43,0.0,0.0,92.64,92.64,92.64,0.0,0.0,93.43,93.43,93.43,0.0,0.0
2019-02-10,95.54,95.54,95.54,0.0,0.0,95.86,95.86,95.86,0.0,0.0,95.41,95.41,95.41,0.0,0.0,95.86,95.86,95.86,0.0,0.0
2019-02-17,96.09,96.09,96.09,0.0,0.0,96.48,96.48,96.48,0.0,0.0,95.98,95.98,95.98,0.0,0.0,96.44,96.44,96.44,0.0,0.0
2019-02-24,96.91,96.91,96.91,0.0,0.0,97.02,97.02,97.02,0.0,0.0,96.46,96.46,96.46,0.0,0.0,96.94,96.94,96.94,0.0,0.0
2019-03-03,94.41,94.41,94.41,0.0,0.0,94.97,94.97,94.97,0.0,0.0,94.22,94.22,94.22,0.0,0.0,94.97,94.97,94.97,0.0,0.0
2019-03-10,97.5,97.5,97.5,0.0,0.0,98.08,98.08,98.08,0.0,0.0,97.43,97.43,97.43,0.0,0.0,97.85,97.85,97.85,0.0,0.0
2019-03-17,98.45,98.45,98.45,0.0,0.0,98.59,98.59,98.59,0.0,0.0,97.07,97.07,97.07,0.0,0.0,97.07,97.07,97.07,0.0,0.0
2019-03-24,97.6,97.6,97.6,0.0,0.0,97.75,97.75,97.75,0.0,0.0,97.18,97.18,97.18,0.0,0.0,97.69,97.69,97.69,0.0,0.0
2019-03-31,99.46,99.46,99.46,0.0,0.0,99.64,99.64,99.64,0.0,0.0,99.44,99.44,99.44,0.0,0.0,99.63,99.63,99.63,0.0,0.0
2019-04-07,100.09,100.09,100.09,0.0,0.0,100.24,100.24,100.24,0.0,0.0,99.86,99.86,99.86,0.0,0.0,100.19,100.19,100.19,0.0,0.0
2019-04-14,100.31,100.31,100.31,0.0,0.0,100.31,100.31,100.31,0.0,0.0,99.81,99.81,99.81,0.0,0.0,100.19,100.19,100.19,0.0,0.0
2019-04-21,101.02,101.02,101.02,0.0,0.0,101.5,101.5,101.5,0.0,0.0,100.8,100.8,100.8,0.0,0.0,101.5,101.5,101.5,0.0,0.0
2019-04-28,101.22,101.22,101.22,0.0,0.0,101.78,101.78,101.78,0.0,0.0,101.22,101.22,101.22,0.0,0.0,101.68,101.68,101.68,0.0,0.0
2019-05-05,98.73,98.73,98.73,0.0,0.0,99.9,99.9,99.9,0.0,0.0,97.67,97.67,97.67,0.0,0.0,99.6,99.6,99.6,0.0,0.0
2019-05-12,98.64,98.64,98.64,0.0,0.0,99.85,99.85,99.85,0.0,0.0,98.64,98.64,98.64,0.0,0.0,98.94,98.94,98.94,0.0,0.0
2019-05-19,98.19,98.19,98.19,0.0,0.0,98.33,98.33,98.33,0.0,0.0,97.71,97.71,97.71,0.0,0.0,97.88,97.88,97.88,0.0,0.0
2019-05-26,95.57,95.57,95.57,0.0,0.0,95.84,95.84,95.84,0.0,0.0,95.19,95.19,95.19,0.0,0.0,95.23,95.23,95.23,0.0,0.0
2019-06-02,98.68,98.68,98.68,0.0,0.0,99.83,99.83,99.83,0.0,0.0,98.68,98.68,98.68,0.0,0.0,99.44,99.44,99.44,0.0,0.0
2019-06-09,99.99,99.99,99.99,0.0,0.0,100.19,100.19,100.19,0.0,0.0,99.71,99.71,99.71,0.0,0.0,99.99,99.99,99.99,0.0,0.0
2019-06-16,102.2,102.2,102.2,0.0,0.0,102.74,102.74,102.74,0.0,0.0,102.17,102.17,102.17,0.0,0.0,102.24,102.24,102.24,0.0,0.0
2019-06-23,101.13,101.13,101.13,0.0,0.0,101.4,101.4,101.4,0.0,0.0,100.94,100.94,100.94,0.0,0.0,101.25,101.25,101.25,0.0,0.0
2019-06-30,102.85,102.85,102.85,0.0,0.0,103.22,103.22,103.22,0.0,0.0,102.44,102.44,102.44,0.0,0.0,103.14,103.14,103.14,0.0,0.0
2019-07-07,103.75,103.75,103.75,0.0,0.0,104.03,104.03,104.03,0.0,0.0,103.67,103.67,103.67,0.0,0.0,103.99,103.99,103.99,0.0,0.0
2019-07-14,103.8,103.8,103.8,0.0,0.0,103.8,103.8,103.8,0.0,0.0,102.78,102.78,102.78,0.0,0.0,102.82,102.82,102.82,0.0,0.0
2019-07-21,104.1,104.1,104.1,0.0,0.0,104.62,104.62,104.62,0.0,0.0,104.1,104.1,104.1,0.0,0.0,104.52,104.52,104.52,0.0,0.0
2019-07-28,101.75,101.75,101.75,0.0,0.0,101.75,101.75,101.75,0.0,0.0,100.7,100.7,100.7,0.0,0.0,101.31,101.31,101.31,0.0,0.0
2019-08-04,101.29,101.29,101.29,0.0,0.0,101.47,101.47,101.47,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.93,100.93,100.93,0.0,0.0
2019-08-11,99.14,99.14,99.14,0.0,0.0,100.11,100.11,100.11,0.0,0.0,99.14,99.14,99.14,0.0,0.0,99.95,99.95,99.95,0.0,0.0
2019-08-18,100.69,100.69,100.69,0.0,0.0,101.29,101.29,101.29,0.0,0.0,98.14,98.14,98.14,0.0,0.0,98.58,98.58,98.58,0.0,0.0
2019-08-25,101.71,101.71,101.71,0.0,0.0,101.88,101.88,101.88,0.0,0.0,100.96,100.96,100.96,0.0,0.0,101.26,101.26,101.26,0.0,0.0
2019-09-01,103.32,103.32,103.32,0.0,0.0,103.38,103.38,103.38,0.0,0.0,103.11,103.11,103.11,0.0,0.0,103.14,103.14,103.14,0.0,0.0
2019-09-08,104.36,104.36,104.36,0.0,0.0,104.47,104.47,104.47,0.0,0.0,104.06,104.06,104.06,0.0,0.0,104.17,104.17,104.17,0.0,0.0
2019-09-15,104.45,104.45,104.45,0.0,0.0,104.51,104.51,104.51,0.0,0.0,103.5,103.5,103.5,0.0,0.0,103.67,103.67,103.67,0.0,0.0
2019-09-22,103.46,103.46,103.46,0.0,0.0,103.46,103.46,103.46,0.0,0.0,102.0,102.0,102.0,0.0,0.0,102.56,102.56,102.56,0.0,0.0
2019-09-29,100.78,100.78,100.78,0.0,0.0,101.93,101.93,101.93,0.0,0.0,100.66,100.66,100.66,0.0,0.0,101.87,101.87,101.87,0.0,0.0
2019-10-06,102.57,102.57,102.57,0.0,0.0,103.34,103.34,103.34,0.0,0.0,102.3,102.3,102.3,0.0,0.0,102.53,102.53,102.53,0.0,0.0
2019-10-13,103.32,103.32,103.32,0.0,0.0,103.61,103.61,103.61,0.0,0.0,102.74,102.74,102.74,0.0,0.0,103.05,103.05,103.05,0.0,0.0
2019-10-20,103.71,103.71,103.71,0.0,0.0,104.55,104.55,104.55,0.0,0.0,103.71,103.71,103.71,0.0,0.0,104.42,104.42,104.42,0.0,0.0
2019-10-27,105.63,105.63,105.63,0.0,0.0,106.05,106.05,106.05,0.0,0.0,105.6,105.6,105.6,0.0,0.0,106.05,106.05,106.05,0.0,0.0
2019-11-03,106.77,106.77,106.77,0.0,0.0,107.14,107.14,107.14,0.0,0.0,106.46,106.46,106.46,0.0,0.0,107.14,107.14,107.14,0.0,0.0
2019-11-10,107.88,107.88,107.88,0.0,0.0,108.16,108.16,108.16,0.0,0.0,107.64,107.64,107.64,0.0,0.0,108.16,108.16,108.16,0.0,0.0
2019-11-17,107.97,107.97,107.97,0.0,0.0,107.97,107.97,107.97,0.0,0.0,107.57,107.57,107.57,0.0,0.0,107.92,107.92,107.92,0.0,0.0
2019-11-24,109.27,109.27,109.27,0.0,0.0,109.33,109.33,109.33,0.0,0.0,108.98,108.98,108.98,0.0,0.0,109.09,109.09,109.09,0.0,0.0
2019-12-01,108.92,108.92,108.92,0.0,0.0,109.37,109.37,109.37,0.0,0.0,108.92,108.92,108.92,0.0,0.0,109.19,109.19,109.19,0.0,0.0
2019-12-08,110.0,110.0,110.0,0.0,0.0,110.53,110.53,110.53,0.0,0.0,109.67,109.67,109.67,0.0,0.0,110.11,110.11,110.11,0.0,0.0
2019-12-15,111.98,111.98,111.98,0.0,0.0,112.12,112.12,112.12,0.0,0.0,111.81,111.81,111.81,0.0,0.0,111.96,111.96,111.96,0.0,0.0
2019-12-22,112.4,112.4,112.4,0.0,0.0,112.48,112.48,112.48,0.0,0.0,112.01,112.01,112.01,0.0,0.0,112.21,112.21,112.21,0.0,0.0
2019-12-29,111.75,111.75,111.75,0.0,0.0,112.49,112.49,112.49,0.0,0.0,111.53,111.53,111.53,0.0,0.0,112.07,112.07,112.07,0.0,0.0
2020-01-05,113.94,113.94,113.94,0.0,0.0,113.94,113.94,113.94,0.0,0.0,113.15,113.15,113.15,0.0,0.0,113.32,113.32,113.32,0.0,0.0
2020-01-12,115.35,115.35,115.35,0.0,0.0,115.49,115.49,115.49,0.0,0.0,115.12,115.12,115.12,0.0,0.0,115.47,115.47,115.47,0.0,0.0
2020-01-19,115.74,115.74,115.74,0.0,0.0,115.74,115.74,115.74,0.0,0.0,113.96,113.96,113.96,0.0,0.0,114.39,114.39,114.39,0.0,0.0
2020-01-26,114.06,114.06,114.06,0.0,0.0,114.06,114.06,114.06,0.0,0.0,111.81,111.81,111.81,0.0,0.0,112.18,112.18,112.18,0.0,0.0
2020-02-02,116.22,116.22,116.22,0.0,0.0,116.5,116.5,116.5,0.0,0.0,115.83,115.83,115.83,0.0,0.0,116.03,116.03,116.03,0.0,0.0
2020-02-09,117.84,117.84,117.84,0.0,0.0,117.91,117.91,117.91,0.0,0.0,117.5,117.5,117.5,0.0,0.0,117.91,117.91,117.91,0.0,0.0
2020-02-16,117.17,117.17,117.17,0.0,0.0,117.19,117.19,117.19,0.0,0.0,116.18,116.18,116.18,0.0,0.0,116.53,116.53,116.53,0.0,0.0
2020-02-23,100.4,100.4,100.4,0.0,0.0,103.34,103.34,103.34,0.0,0.0,99.76,99.76,99.76,0.0,0.0,103.32,103.32,103.32,0.0,0.0
2020-03-01,102.49,102.49,102.49,0.0,0.0,104.57,104.57,104.57,0.0,0.0,101.58,101.58,101.58,0.0,0.0,104.0,104.0,104.0,0.0,0.0
2020-03-08,95.46,95.46,95.46,0.0,0.0,95.46,95.46,95.46,0.0,0.0,95.46,95.46,95.46,0.0,0.0,95.46,95.46,95.46,0.0,0.0
2020-03-15,81.38,81.38,81.38,0.0,0.0,81.38,81.38,81.38,0.0,0.0,81.38,81.38,81.38,0.0,0.0,81.38,81.38,81.38,0.0,0.0
2020-03-22,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0
2020-03-29,88.76,88.76,88.76,0.0,0.0,89.53,89.53,89.53,0.0,0.0,86.82,86.82,86.82,0.0,0.0,87.83,87.83,87.83,0.0,0.0
2020-04-05,98.04,98.04,98.04,0.0,0.0,98.79,98.79,98.79,0.0,0.0,97.15,97.15,97.15,0.0,0.0,97.9,97.9,97.9,0.0,0.0
2020-04-12,101.09,101.09,101.09,0.0,0.0,101.51,101.51,101.51,0.0,0.0,99.93,99.93,99.93,0.0,0.0,101.4,101.4,101.4,0.0,0.0
2020-04-19,99.34,99.34,99.34,0.0,0.0,100.24,100.24,100.24,0.0,0.0,98.5,98.5,98.5,0.0,0.0,100.1,100.1,100.1,0.0,0.0
2020-04-26,99.88,99.88,99.88,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.88,99.88,99.88,0.0,0.0,99.88,99.88,99.88,0.0,0.0
2020-05-03,102.78,102.78,102.78,0.0,0.0,103.39,103.39,103.39,0.0,0.0,102.5,102.5,102.5,0.0,0.0,103.39,103.39,103.39,0.0,0.0
2020-05-10,100.01,100.01,100.01,0.0,0.0,101.46,101.46,101.46,0.0,0.0,100.0,100.0,100.0,0.0,0.0,101.46,101.46,101.46,0.0,0.0
2020-05-17,104.17,104.17,104.17,0.0,0.0,104.47,104.47,104.47,0.0,0.0,103.71,103.71,103.71,0.0,0.0,104.45,104.45,104.45,0.0,0.0
2020-05-24,106.81,106.81,106.81,0.0,0.0,107.62,107.62,107.62,0.0,0.0,105.76,105.76,105.76,0.0,0.0,107.41,107.41,107.41,0.0,0.0
2020-05-31,112.4,112.4,112.4,0.0,0.0,112.4,112.4,112.4,0.0,0.0,112.4,112.4,112.4,0.0,0.0,112.4,112.4,112.4,0.0,0.0
2020-06-07,109.03,109.03,109.03,0.0,0.0,109.14,109.14,109.14,0.0,0.0,105.62,105.62,105.62,0.0,0.0,107.4,107.4,107.4,0.0,0.0
2020-06-14,111.67,111.67,111.67,0.0,0.0,111.67,111.67,111.67,0.0,0.0,109.1,109.1,109.1,0.0,0.0,109.63,109.63,109.63,0.0,0.0
2020-06-21,108.49,108.49,108.49,0.0,0.0,108.49,108.49,108.49,0.0,0.0,106.04,106.04,106.04,0.0,0.0,106.1,106.1,106.1,0.0,0.0
2020-06-28,110.7,110.7,110.7,0.0,0.0,110.7,110.7,110.7,0.0,0.0,110.7,110.7,110.7,0.0,0.0,110.7,110.7,110.7,0.0,0.0
2020-07-05,112.09,112.09,112.09,0.0,0.0,112.84,112.84,112.84,0.0,0.0,111.42,111.42,111.42,0.0,0.0,111.54,111.54,111.54,0.0,0.0
