Date,DPWStock_Open_average,DPWStock_Open_max,DPWStock_Open_min,DPWStock_Open_volatility,DPWStock_Open_change,DPWStock_High_average,DPWStock_High_max,DPWStock_High_min,DPWStock_High_volatility,DPWStock_High_change,DPWStock_Low_average,DPWStock_Low_max,DPWStock_Low_min,DPWStock_Low_volatility,DPWStock_Low_change,DPWStock_Close_average,DPWStock_Close_max,DPWStock_Close_min,DPWStock_Close_volatility,DPWStock_Close_change,DPWStock_Volume_average,DPWStock_Volume_max,DPWStock_Volume_min,DPWStock_Volume_volatility,DPWStock_Volume_change
2018-01-14,1810.0,1920.0,1744.0,176.0,40.0,1938.0,2040.0,1840.0,200.0,-128.0,1742.0,1800.0,1672.0,128.0,24.0,1846.0,1880.0,1816.0,64.0,8.0,462,558,343,215,-190
2018-01-21,1792.0,1912.0,1728.0,184.0,32.0,1865.6,1944.0,1800.0,144.0,16.0,1721.6,1744.0,1688.0,56.0,32.0,1784.0,1856.0,1736.0,120.0,40.0,316,478,185,293,-104
2018-01-28,1704.0,1848.0,1520.0,328.0,-328.0,1737.6,1888.0,1520.0,368.0,-368.0,1572.8,1760.0,1280.0,480.0,-480.0,1622.4,1808.0,1288.0,520.0,-472.0,359,594,257,337,291
2018-02-04,1248.0,1440.0,912.0,528.0,200.0,1409.6,1632.0,1184.0,448.0,208.0,1102.4,1288.0,856.0,432.0,232.0,1229.6,1328.0,960.0,368.0,368.0,838,1652,328,1324,-276
2018-02-11,1371.2,1504.0,1240.0,264.0,160.0,1422.4,1552.0,1256.0,296.0,176.0,1289.6,1400.0,1176.0,224.0,176.0,1352.0,1496.0,1216.0,280.0,136.0,391,661,164,497,46
2018-02-18,1446.0,1624.0,1344.0,280.0,-200.0,1502.0,1664.0,1416.0,248.0,-240.0,1370.0,1528.0,1304.0,224.0,-216.0,1435.94,1607.76,1328.0,279.76,-279.76,387,744,173,571,-546
2018-02-25,1296.0,1440.0,1200.0,240.0,-176.0,1305.6,1472.0,1200.0,272.0,-192.0,1212.8,1352.0,1080.0,272.0,-272.0,1225.6,1352.0,1128.0,224.0,-224.0,243,506,126,380,-4
2018-03-04,1088.0,1120.0,1040.0,80.0,-40.0,1120.0,1168.0,1072.0,96.0,-56.0,1041.6,1080.0,1000.0,80.0,-64.0,1060.8,1136.0,1016.0,120.0,-120.0,208,283,132,151,79
2018-03-11,1048.0,1112.0,968.0,144.0,-88.0,1067.2,1120.0,992.0,128.0,-120.0,996.8,1024.0,928.0,96.0,-88.0,1044.8,1104.0,984.0,120.0,-120.0,303,391,202,189,18
2018-03-18,867.2,944.0,808.0,136.0,-64.0,883.2,944.0,832.0,112.0,-64.0,792.672,872.0,739.2,132.79999999999995,-72.0,841.6,888.0,784.0,104.0,-64.0,319,464,145,319,148
2018-03-25,730.0,800.0,664.0,136.0,-136.0,732.0,800.0,668.0,132.0,-132.0,676.3199999999999,769.28,616.0,153.27999999999997,-153.27999999999997,703.98,799.92,640.0,159.91999999999996,-159.91999999999996,215,247,174,73,43
2018-04-01,641.728,672.4,616.0,56.39999999999998,56.39999999999998,674.048,696.0,648.0,48.0,24.399999999999977,611.488,632.88,592.24,40.639999999999986,23.67999999999995,647.9056,672.0,608.568,63.432000000000016,31.192000000000007,199,272,87,185,136
2018-04-08,744.608,1120.0,618.88,501.12,481.44000000000005,829.232,1200.0,639.2,560.8,557.04,698.72,944.0,612.0,332.0,332.0,769.072,968.0,625.6,342.4,340.0,778,2068,118,1950,1295
2018-04-15,948.8,1024.0,896.0,128.0,-72.0,977.6,1112.0,896.0,216.0,-96.0,858.88,976.0,798.4,177.60000000000002,-56.0,888.0,992.0,824.0,168.0,-96.0,415,561,296,265,265
2018-04-22,812.0,864.0,764.0,100.0,-100.0,821.904,872.0,783.92,88.08000000000004,-82.39999999999998,761.776,796.16,736.0,60.15999999999997,-47.43999999999994,785.024,832.0,749.52,82.48000000000002,-32.799999999999955,416,575,239,336,-336
2018-04-29,783.376,800.0,776.0,24.0,-4.8799999999999955,797.904,824.0,781.52,42.48000000000002,-42.48000000000002,743.584,760.0,730.4,29.600000000000023,-6.399999999999977,765.968,800.0,744.0,56.0,-56.0,325,499,161,338,-2
2018-05-06,681.632,728.0,664.0,64.0,-56.0,702.24,728.0,672.0,56.0,-16.0,659.184,672.0,640.0,32.0,-4.0,679.168,693.68,654.24,39.43999999999994,2.5599999999999454,181,281,101,180,-180
2018-05-13,652.8,704.0,608.0,96.0,-40.0,677.712,719.28,645.2,74.07999999999993,-59.19999999999993,641.344,687.44,600.0,87.44000000000005,-55.91999999999996,662.96,714.4,624.08,90.31999999999994,-63.67999999999995,202,377,58,319,119
2018-05-20,596.016,648.0,560.0,88.0,-80.0,598.608,648.0,568.24,79.75999999999999,-79.20000000000005,567.2,604.0,548.0,56.0,-48.0,578.58336,624.0,556.96,67.03999999999996,-56.0,149,310,53,257,-145
2018-05-27,538.54,562.96,512.0,50.960000000000036,-50.960000000000036,540.0,562.96,512.0,50.960000000000036,-50.960000000000036,519.4,553.6,496.0,57.60000000000002,-57.60000000000002,524.6,554.4,512.0,42.39999999999998,-42.39999999999998,85,135,63,72,-2
2018-06-03,526.08,600.0,495.2,104.80000000000001,88.0,549.312,636.0,495.2,140.8,124.0,491.536,535.92,464.4,71.51999999999998,71.03999999999996,512.592,546.64,486.64,60.0,60.0,272,662,135,527,507
2018-06-10,525.104,544.0,512.0,32.0,6.480000000000018,526.496,550.96,512.0,38.960000000000036,13.440000000000055,498.24,508.0,495.2,12.800000000000011,-12.0,504.81600000000003,512.0,496.0,16.0,-13.360000000000014,235,412,174,238,210
2018-06-17,498.08,520.0,480.88,39.120000000000005,-32.160000000000025,504.448,520.0,498.4,21.600000000000023,-21.600000000000023,476.432,485.36,472.0,13.360000000000014,-13.360000000000014,483.824,490.4,472.8,17.599999999999966,-9.600000000000023,151,230,90,140,-132
