Date,SCCOStock_Open_average,SCCOStock_Open_max,SCCOStock_Open_min,SCCOStock_Open_volatility,SCCOStock_Open_change,SCCOStock_High_average,SCCOStock_High_max,SCCOStock_High_min,SCCOStock_High_volatility,SCCOStock_High_change,SCCOStock_Low_average,SCCOStock_Low_max,SCCOStock_Low_min,SCCOStock_Low_volatility,SCCOStock_Low_change,SCCOStock_Close_average,SCCOStock_Close_max,SCCOStock_Close_min,SCCOStock_Close_volatility,SCCOStock_Close_change,SCCOStock_Volume_average,SCCOStock_Volume_max,SCCOStock_Volume_min,SCCOStock_Volume_volatility,SCCOStock_Volume_change
2018-01-14,49.67,49.83,49.39,0.4399999999999977,-0.14000000000000057,50.072500000000005,50.36,49.92,0.4399999999999977,0.4399999999999977,49.405,49.62,49.24,0.37999999999999545,0.37999999999999545,49.7575,50.34,49.34,1.0,1.0,756191,832166,658299,173867,-58919
2018-01-21,49.952,50.58,49.35,1.2299999999999969,0.769999999999996,50.326,50.9,49.77,1.1299999999999955,0.5899999999999963,49.525999999999996,50.12,48.9,1.2199999999999989,0.9699999999999989,49.984,50.63,49.16,1.470000000000006,0.5399999999999991,896070,1233210,431597,801613,-528619
2018-01-28,49.132,50.58,48.3,2.280000000000001,-1.9600000000000009,49.468,50.69,48.7,1.9899999999999949,-1.9199999999999946,48.176,49.73,46.78,2.9499999999999957,-2.9499999999999957,48.576,49.75,47.4,2.3500000000000014,-2.3500000000000014,851259,1212180,546701,665479,511000
2018-02-04,46.704,47.59,45.99,1.6000000000000014,-0.7299999999999969,47.76,48.56,46.9,1.6600000000000037,-1.6600000000000037,45.916,47.02,45.19,1.8300000000000054,-0.7299999999999969,46.812,48.02,45.47,2.5500000000000043,-0.3500000000000014,1365598,1558080,1161593,396487,96424
2018-02-11,48.578,51.24,46.6,4.640000000000001,3.8799999999999955,49.961999999999996,51.64,47.19,4.450000000000003,4.18,48.296,50.3,46.59,3.7099999999999937,3.7099999999999937,49.504,51.04,46.87,4.170000000000002,3.6300000000000026,1072131,1823057,553905,1269152,245942
2018-02-18,50.394999999999996,50.85,49.91,0.9400000000000048,0.9400000000000048,51.322500000000005,52.22,50.95,1.269999999999996,1.1299999999999955,50.055,50.85,49.29,1.5600000000000023,1.5600000000000023,50.79,52.17,49.84,2.3299999999999983,1.7000000000000028,1066777,1538105,781258,756847,756847
2018-02-25,53.008,53.45,52.65,0.8000000000000043,0.07000000000000028,53.513999999999996,53.87,52.98,0.8900000000000006,-0.8900000000000006,52.414,52.94,51.92,1.019999999999996,-0.5899999999999963,53.196,53.78,52.73,1.0500000000000043,-0.8299999999999983,1687357,2085323,1331763,753560,-247134
2018-03-04,53.828,54.47,52.5,1.9699999999999989,1.5200000000000031,54.71,55.52,53.6,1.9200000000000017,1.4600000000000009,53.566,54.02,52.41,1.6100000000000065,1.6100000000000065,54.268,54.81,53.26,1.5500000000000043,1.3000000000000043,1232567,1596824,1059362,537462,106462
2018-03-11,54.684,54.8,54.54,0.259999999999998,0.01999999999999602,54.946,55.11,54.79,0.3200000000000003,0.3200000000000003,54.136,54.45,53.6,0.8500000000000014,0.6999999999999957,54.492,54.7,54.21,0.490000000000002,0.269999999999996,903701,1168018,638182,529836,248234
2018-03-18,54.8,55.39,54.25,1.1400000000000006,0.3500000000000014,55.352,56.61,54.54,2.0700000000000003,0.060000000000002274,54.126,55.27,53.45,1.8200000000000003,-0.44999999999999574,54.636,55.85,53.46,2.3900000000000006,-0.9799999999999969,1029465,1247071,630417,616654,444296
2018-03-25,53.572500000000005,54.15,52.95,1.1999999999999957,-1.1099999999999994,54.1475,54.57,53.39,1.1799999999999997,0.45000000000000284,52.6525,53.1,52.16,0.9400000000000048,-0.3500000000000014,53.5,54.18,52.43,1.75,0.1700000000000017,927334,1089348,722584,366764,-15621
2018-04-01,54.928,55.93,54.15,1.7800000000000011,1.4699999999999989,55.82,56.66,55.01,1.6499999999999986,0.23999999999999488,54.364,55.8,53.38,2.4199999999999946,0.36999999999999744,55.076,56.09,54.23,1.8600000000000065,0.490000000000002,999482,1257320,715652,541668,-417826
2018-04-08,55.52,55.99,54.89,1.1000000000000014,0.10999999999999943,55.967999999999996,56.75,54.93,1.8200000000000003,0.36999999999999744,55.018,55.62,54.14,1.4799999999999969,0.269999999999996,55.482,56.18,54.37,1.8100000000000023,0.5300000000000011,1066429,1341384,832328,509056,285170
2018-04-15,56.594,57.51,55.45,2.059999999999995,1.4499999999999957,57.038000000000004,58.09,56.21,1.8800000000000026,0.759999999999998,56.048,57.22,55.19,2.030000000000001,0.7600000000000051,56.6,57.34,55.82,1.5200000000000031,0.3399999999999963,893114,1226398,635745,590653,-149025
2018-04-22,54.226,55.99,52.48,3.510000000000005,-2.8200000000000003,54.82,56.03,53.34,2.6899999999999977,-2.6599999999999966,53.086,55.25,51.36,3.8900000000000006,-3.3100000000000023,53.926,55.37,53.02,2.3499999999999943,-2.0999999999999943,1418841,2049819,877384,1172435,751147
2018-04-29,52.31,53.3,51.53,1.769999999999996,-1.769999999999996,52.83,53.56,52.2,1.3599999999999994,-0.37000000000000455,51.572,52.8,50.53,2.269999999999996,-1.4599999999999937,52.214,52.96,51.74,1.2199999999999989,0.14999999999999858,1022464,1190145,800045,390100,148370
2018-05-06,52.138,52.99,51.47,1.5200000000000031,-0.3300000000000054,52.558,53.24,51.86,1.3800000000000026,-0.44000000000000483,51.424,51.83,50.78,1.0499999999999972,-0.14000000000000057,51.772,52.33,51.07,1.259999999999998,-0.30999999999999517,1027521,1393883,643676,750207,-325394
