Date,First Trust Emerging Markets Equity SelectEtf_Open_average,First Trust Emerging Markets Equity SelectEtf_Open_max,First Trust Emerging Markets Equity SelectEtf_Open_min,First Trust Emerging Markets Equity SelectEtf_Open_volatility,First Trust Emerging Markets Equity SelectEtf_Open_change,First Trust Emerging Markets Equity SelectEtf_High_average,First Trust Emerging Markets Equity SelectEtf_High_max,First Trust Emerging Markets Equity SelectEtf_High_min,First Trust Emerging Markets Equity SelectEtf_High_volatility,First Trust Emerging Markets Equity SelectEtf_High_change,First Trust Emerging Markets Equity SelectEtf_Low_average,First Trust Emerging Markets Equity SelectEtf_Low_max,First Trust Emerging Markets Equity SelectEtf_Low_min,First Trust Emerging Markets Equity SelectEtf_Low_volatility,First Trust Emerging Markets Equity SelectEtf_Low_change,First Trust Emerging Markets Equity SelectEtf_Close_average,First Trust Emerging Markets Equity SelectEtf_Close_max,First Trust Emerging Markets Equity SelectEtf_Close_min,First Trust Emerging Markets Equity SelectEtf_Close_volatility,First Trust Emerging Markets Equity SelectEtf_Close_change
2018-01-14,57.74,57.74,57.74,0.0,0.0,57.81,57.81,57.81,0.0,0.0,57.74,57.74,57.74,0.0,0.0,57.8,57.8,57.8,0.0,0.0
2018-01-21,59.55,59.55,59.55,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.55,59.55,59.55,0.0,0.0,59.55,59.55,59.55,0.0,0.0
2018-01-28,57.62,57.62,57.62,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.62,57.62,57.62,0.0,0.0
2018-02-04,52.98,52.98,52.98,0.0,0.0,53.87,53.87,53.87,0.0,0.0,52.98,52.98,52.98,0.0,0.0,53.87,53.87,53.87,0.0,0.0
2018-02-11,56.56,56.56,56.56,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.56,56.56,56.56,0.0,0.0
2018-02-18,56.53,56.53,56.53,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.53,56.53,56.53,0.0,0.0
2018-02-25,54.66,54.66,54.66,0.0,0.0,54.66,54.66,54.66,0.0,0.0,54.66,54.66,54.66,0.0,0.0,54.66,54.66,54.66,0.0,0.0
2018-03-04,56.31,56.31,56.31,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.17,56.17,56.17,0.0,0.0,56.17,56.17,56.17,0.0,0.0
2018-03-11,55.77,55.77,55.77,0.0,0.0,55.77,55.77,55.77,0.0,0.0,55.77,55.77,55.77,0.0,0.0,55.77,55.77,55.77,0.0,0.0
2018-03-18,55.52,55.52,55.52,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.52,55.52,55.52,0.0,0.0,55.52,55.52,55.52,0.0,0.0
2018-03-25,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0,54.56,54.56,54.56,0.0,0.0
2018-04-01,54.71,54.71,54.71,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.71,54.71,54.71,0.0,0.0,54.71,54.71,54.71,0.0,0.0
2018-04-08,55.03,55.03,55.03,0.0,0.0,55.13,55.13,55.13,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2018-04-15,54.67,54.67,54.67,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.67,54.67,54.67,0.0,0.0,54.67,54.67,54.67,0.0,0.0
2018-04-22,54.11,54.11,54.11,0.0,0.0,54.4,54.4,54.4,0.0,0.0,54.11,54.11,54.11,0.0,0.0,54.4,54.4,54.4,0.0,0.0
2018-04-29,53.42,53.42,53.42,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.42,53.42,53.42,0.0,0.0
2018-05-06,52.98,52.98,52.98,0.0,0.0,52.98,52.98,52.98,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0
2018-05-13,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.4,53.4,53.4,0.0,0.0
2018-05-20,52.62,52.62,52.62,0.0,0.0,52.95,52.95,52.95,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.95,52.95,52.95,0.0,0.0
2018-05-27,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.48,52.48,52.48,0.0,0.0
2018-06-03,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2018-06-10,51.15,51.15,51.15,0.0,0.0,51.47,51.47,51.47,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.47,51.47,51.47,0.0,0.0
2018-06-17,50.36,50.36,50.36,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.13,50.13,50.13,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2018-06-24,49.71,49.71,49.71,0.0,0.0,49.71,49.71,49.71,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2018-07-01,49.55,49.55,49.55,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2018-07-08,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2018-07-15,50.41,50.41,50.41,0.0,0.0,50.83,50.83,50.83,0.0,0.0,50.41,50.41,50.41,0.0,0.0,50.62,50.62,50.62,0.0,0.0
2018-07-22,52.15,52.15,52.15,0.0,0.0,52.21,52.21,52.21,0.0,0.0,51.74,51.74,51.74,0.0,0.0,51.74,51.74,51.74,0.0,0.0
2018-07-29,51.82,51.82,51.82,0.0,0.0,51.82,51.82,51.82,0.0,0.0,51.62,51.62,51.62,0.0,0.0,51.62,51.62,51.62,0.0,0.0
2018-08-05,50.8,50.8,50.8,0.0,0.0,50.8,50.8,50.8,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.43,50.43,50.43,0.0,0.0
2018-08-12,49.63,49.63,49.63,0.0,0.0,49.8,49.8,49.8,0.0,0.0,49.33,49.33,49.33,0.0,0.0,49.33,49.33,49.33,0.0,0.0
2018-08-19,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0,50.35,50.35,50.35,0.0,0.0
2018-08-26,49.99,49.99,49.99,0.0,0.0,49.99,49.99,49.99,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2018-09-02,49.07,49.07,49.07,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.0,49.0,49.0,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2018-09-09,49.15,49.15,49.15,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.15,49.15,49.15,0.0,0.0,49.27,49.27,49.27,0.0,0.0
2018-09-16,49.58,49.58,49.58,0.0,0.0,49.89,49.89,49.89,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2018-09-23,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2018-09-30,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.27,48.27,48.27,0.0,0.0,48.27,48.27,48.27,0.0,0.0
2018-10-07,46.83,46.83,46.83,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.83,46.83,46.83,0.0,0.0,46.83,46.83,46.83,0.0,0.0
2018-10-14,46.72,46.72,46.72,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2018-10-21,46.2,46.2,46.2,0.0,0.0,46.2,46.2,46.2,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.95,45.95,45.95,0.0,0.0
2018-10-28,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0,47.9,47.9,47.9,0.0,0.0
2018-11-04,48.06,48.06,48.06,0.0,0.0,48.06,48.06,48.06,0.0,0.0,47.72,47.72,47.72,0.0,0.0,47.77,47.77,47.77,0.0,0.0
2018-11-11,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.19,49.19,49.19,0.0,0.0
2018-11-18,48.37,48.37,48.37,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.13,48.13,48.13,0.0,0.0,48.14,48.14,48.14,0.0,0.0
2018-11-25,48.76,48.76,48.76,0.0,0.0,49.11,49.11,49.11,0.0,0.0,48.73,48.73,48.73,0.0,0.0,49.11,49.11,49.11,0.0,0.0
2018-12-02,48.7,48.7,48.7,0.0,0.0,48.7,48.7,48.7,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.44,48.44,48.44,0.0,0.0
2018-12-09,47.82,47.82,47.82,0.0,0.0,48.1,48.1,48.1,0.0,0.0,47.76,47.76,47.76,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2018-12-16,47.33,47.33,47.33,0.0,0.0,47.33,47.33,47.33,0.0,0.0,47.08,47.08,47.08,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2018-12-23,47.76,47.76,47.76,0.0,0.0,48.09,48.09,48.09,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.75,47.75,47.75,0.0,0.0
2018-12-30,48.1,48.1,48.1,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.1,48.1,48.1,0.0,0.0,48.64,48.64,48.64,0.0,0.0
2019-01-06,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0,49.59,49.59,49.59,0.0,0.0
2019-01-13,50.79,50.79,50.79,0.0,0.0,50.96,50.96,50.96,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.81,50.81,50.81,0.0,0.0
2019-01-20,51.47,51.47,51.47,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.32,51.32,51.32,0.0,0.0,51.41,51.41,51.41,0.0,0.0
2019-01-27,51.92,51.92,51.92,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.92,51.92,51.92,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2019-02-03,51.3,51.3,51.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0,51.3,51.3,51.3,0.0,0.0
2019-02-10,50.82,50.82,50.82,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.82,50.82,50.82,0.0,0.0
2019-02-17,51.81,51.81,51.81,0.0,0.0,51.81,51.81,51.81,0.0,0.0,51.64,51.64,51.64,0.0,0.0,51.64,51.64,51.64,0.0,0.0
2019-02-24,51.47,51.47,51.47,0.0,0.0,51.47,51.47,51.47,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.34,51.34,51.34,0.0,0.0
2019-03-03,50.82,50.82,50.82,0.0,0.0,50.82,50.82,50.82,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.77,50.77,50.77,0.0,0.0
2019-03-10,51.95,51.95,51.95,0.0,0.0,51.95,51.95,51.95,0.0,0.0,51.91,51.91,51.91,0.0,0.0,51.91,51.91,51.91,0.0,0.0
2019-03-17,51.76,51.76,51.76,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.76,51.76,51.76,0.0,0.0,51.76,51.76,51.76,0.0,0.0
2019-03-24,51.2,51.2,51.2,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.2,51.2,51.2,0.0,0.0,51.2,51.2,51.2,0.0,0.0
2019-03-31,52.31,52.31,52.31,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.31,52.31,52.31,0.0,0.0
2019-04-07,51.97,51.97,51.97,0.0,0.0,51.97,51.97,51.97,0.0,0.0,51.84,51.84,51.84,0.0,0.0,51.84,51.84,51.84,0.0,0.0
2019-04-14,52.4,52.4,52.4,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.4,52.4,52.4,0.0,0.0,52.4,52.4,52.4,0.0,0.0
2019-04-21,51.24,51.24,51.24,0.0,0.0,51.48,51.48,51.48,0.0,0.0,51.23,51.23,51.23,0.0,0.0,51.48,51.48,51.48,0.0,0.0
2019-04-28,52.14,52.14,52.14,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2019-05-05,49.81,49.81,49.81,0.0,0.0,50.12,50.12,50.12,0.0,0.0,49.77,49.77,49.77,0.0,0.0,50.12,50.12,50.12,0.0,0.0
2019-05-12,48.97,48.97,48.97,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.85,48.85,48.85,0.0,0.0,48.85,48.85,48.85,0.0,0.0
2019-05-19,49.68,49.68,49.68,0.0,0.0,49.68,49.68,49.68,0.0,0.0,49.55,49.55,49.55,0.0,0.0,49.55,49.55,49.55,0.0,0.0
2019-05-26,50.44,50.44,50.44,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.44,50.44,50.44,0.0,0.0,50.49,50.49,50.49,0.0,0.0
2019-06-02,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2019-06-09,50.6,50.6,50.6,0.0,0.0,50.6,50.6,50.6,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2019-06-16,52.19,52.19,52.19,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.94,51.94,51.94,0.0,0.0
2019-06-23,52.26,52.26,52.26,0.0,0.0,52.35,52.35,52.35,0.0,0.0,52.08,52.08,52.08,0.0,0.0,52.08,52.08,52.08,0.0,0.0
2019-06-30,52.5,52.5,52.5,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.41,52.41,52.41,0.0,0.0,52.41,52.41,52.41,0.0,0.0
2019-07-07,52.67,52.67,52.67,0.0,0.0,52.67,52.67,52.67,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2019-07-14,52.61,52.61,52.61,0.0,0.0,52.61,52.61,52.61,0.0,0.0,52.28,52.28,52.28,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-07-21,51.77,51.77,51.77,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.77,51.77,51.77,0.0,0.0
2019-07-28,49.97,49.97,49.97,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.97,49.97,49.97,0.0,0.0,50.02,50.02,50.02,0.0,0.0
2019-08-04,49.48,49.48,49.48,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.37,49.37,49.37,0.0,0.0,49.37,49.37,49.37,0.0,0.0
2019-08-11,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0,48.62,48.62,48.62,0.0,0.0
2019-08-18,48.52,48.52,48.52,0.0,0.0,48.52,48.52,48.52,0.0,0.0,47.86,47.86,47.86,0.0,0.0,47.86,47.86,47.86,0.0,0.0
2019-08-25,49.24,49.24,49.24,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.24,49.24,49.24,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2019-09-01,49.95,49.95,49.95,0.0,0.0,50.11,50.11,50.11,0.0,0.0,49.83,49.83,49.83,0.0,0.0,49.83,49.83,49.83,0.0,0.0
2019-09-08,50.79,50.79,50.79,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.79,50.79,50.79,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2019-09-15,50.71,50.71,50.71,0.0,0.0,50.89,50.89,50.89,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2019-09-22,49.53,49.53,49.53,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.04,49.04,49.04,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2019-09-29,48.81,48.81,48.81,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.81,48.81,48.81,0.0,0.0,48.81,48.81,48.81,0.0,0.0
2019-10-06,49.87,49.87,49.87,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.49,49.49,49.49,0.0,0.0,49.49,49.49,49.49,0.0,0.0
2019-10-13,50.31,50.31,50.31,0.0,0.0,50.36,50.36,50.36,0.0,0.0,50.16,50.16,50.16,0.0,0.0,50.16,50.16,50.16,0.0,0.0
2019-10-20,50.69,50.69,50.69,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.69,50.69,50.69,0.0,0.0,50.73,50.73,50.73,0.0,0.0
2019-10-27,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2019-11-03,51.52,51.52,51.52,0.0,0.0,51.52,51.52,51.52,0.0,0.0,51.16,51.16,51.16,0.0,0.0,51.16,51.16,51.16,0.0,0.0
2019-11-10,50.51,50.51,50.51,0.0,0.0,50.51,50.51,50.51,0.0,0.0,50.42,50.42,50.42,0.0,0.0,50.42,50.42,50.42,0.0,0.0
2019-11-17,50.25,50.25,50.25,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.2,50.2,50.2,0.0,0.0,50.32,50.32,50.32,0.0,0.0
2019-11-24,49.87,49.87,49.87,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.39,49.39,49.39,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2019-12-01,50.27,50.27,50.27,0.0,0.0,50.37,50.37,50.37,0.0,0.0,50.1,50.1,50.1,0.0,0.0,50.37,50.37,50.37,0.0,0.0
2019-12-08,51.85,51.85,51.85,0.0,0.0,51.85,51.85,51.85,0.0,0.0,51.26,51.26,51.26,0.0,0.0,51.59,51.59,51.59,0.0,0.0
2019-12-15,52.28,52.28,52.28,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.38,52.38,52.38,0.0,0.0
2019-12-22,52.58,52.58,52.58,0.0,0.0,52.62,52.62,52.62,0.0,0.0,52.5,52.5,52.5,0.0,0.0,52.62,52.62,52.62,0.0,0.0
2019-12-29,52.74,52.74,52.74,0.0,0.0,52.76,52.76,52.76,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.76,52.76,52.76,0.0,0.0
2020-01-05,52.79,52.79,52.79,0.0,0.0,52.96,52.96,52.96,0.0,0.0,52.68,52.68,52.68,0.0,0.0,52.81,52.81,52.81,0.0,0.0
2020-01-12,53.2,53.2,53.2,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.12,53.12,53.12,0.0,0.0,53.27,53.27,53.27,0.0,0.0
2020-01-19,52.45,52.45,52.45,0.0,0.0,52.46,52.46,52.46,0.0,0.0,51.94,51.94,51.94,0.0,0.0,52.06,52.06,52.06,0.0,0.0
2020-01-26,49.51,49.51,49.51,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.64,49.64,49.64,0.0,0.0
2020-02-02,50.52,50.52,50.52,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.28,50.28,50.28,0.0,0.0,50.28,50.28,50.28,0.0,0.0
2020-02-09,50.78,50.78,50.78,0.0,0.0,50.78,50.78,50.78,0.0,0.0,50.75,50.75,50.75,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2020-02-16,50.11,50.11,50.11,0.0,0.0,50.11,50.11,50.11,0.0,0.0,49.96,49.96,49.96,0.0,0.0,49.96,49.96,49.96,0.0,0.0
2020-02-23,45.97,45.97,45.97,0.0,0.0,46.85,46.85,46.85,0.0,0.0,45.91,45.91,45.91,0.0,0.0,46.85,46.85,46.85,0.0,0.0
