Date,TLGTStock_Open_average,TLGTStock_Open_max,TLGTStock_Open_min,TLGTStock_Open_volatility,TLGTStock_Open_change,TLGTStock_High_average,TLGTStock_High_max,TLGTStock_High_min,TLGTStock_High_volatility,TLGTStock_High_change,TLGTStock_Low_average,TLGTStock_Low_max,TLGTStock_Low_min,TLGTStock_Low_volatility,TLGTStock_Low_change,TLGTStock_Close_average,TLGTStock_Close_max,TLGTStock_Close_min,TLGTStock_Close_volatility,TLGTStock_Close_change,TLGTStock_Volume_average,TLGTStock_Volume_max,TLGTStock_Volume_min,TLGTStock_Volume_volatility,TLGTStock_Volume_change
2018-01-14,3.5625,3.72,3.43,0.29000000000000004,-0.06000000000000005,3.68,3.83,3.53,0.30000000000000027,-0.11000000000000032,3.375,3.45,3.28,0.17000000000000037,0.1200000000000001,3.53,3.71,3.4,0.31000000000000005,0.08000000000000007,947042,1236108,575711,660397,-565733
2018-01-21,3.364,3.49,3.29,0.20000000000000018,-0.20000000000000018,3.42,3.51,3.33,0.17999999999999972,-0.17999999999999972,3.278,3.35,3.22,0.1299999999999999,-0.10999999999999988,3.316,3.4,3.28,0.1200000000000001,-0.08999999999999986,347828,454886,261193,193693,79984
2018-01-28,3.132,3.3,2.98,0.31999999999999984,-0.31999999999999984,3.159,3.335,3.0,0.33499999999999996,-0.33499999999999996,2.988,3.17,2.75,0.41999999999999993,-0.41999999999999993,3.06,3.18,2.89,0.29000000000000004,-0.29000000000000004,553110,752138,362494,389644,389644
2018-02-04,2.958,3.08,2.8,0.28000000000000025,0.18999999999999995,3.066,3.13,2.985,0.14500000000000002,0.05500000000000016,2.8726,2.98,2.773,0.20699999999999985,0.050000000000000266,2.974,3.06,2.85,0.20999999999999996,0.08999999999999986,428557,819838,239740,580098,-519180
2018-02-11,3.0180000000000002,3.1,2.95,0.1499999999999999,0.1299999999999999,3.132,3.21,3.03,0.18000000000000016,0.13000000000000034,2.988,3.09,2.93,0.1599999999999997,0.07999999999999963,3.072,3.14,3.0,0.14000000000000012,0.14000000000000012,643435,1295237,317630,977607,771173
2018-02-18,3.0599999999999996,3.11,3.03,0.08000000000000007,-0.06000000000000005,3.11,3.18,3.05,0.13000000000000034,-0.13000000000000034,2.9924999999999997,3.01,2.95,0.05999999999999961,-0.05999999999999961,3.0225,3.04,3.0,0.040000000000000036,-0.040000000000000036,422305,1091241,154278,936963,-864660
2018-02-25,2.8979999999999997,3.03,2.71,0.31999999999999984,-0.31999999999999984,2.928,3.06,2.78,0.28000000000000025,-0.28000000000000025,2.79,2.94,2.63,0.31000000000000005,-0.29000000000000004,2.83,3.0,2.68,0.31999999999999984,-0.31999999999999984,287345,424875,229347,195528,62725
2018-03-04,2.738,2.84,2.67,0.16999999999999993,0.010000000000000231,2.824,2.92,2.71,0.20999999999999996,-0.06000000000000005,2.666,2.78,2.59,0.18999999999999995,-0.03000000000000025,2.738,2.85,2.66,0.18999999999999995,-0.010000000000000231,459298,766863,289119,477744,-45457
2018-03-11,2.684,2.77,2.57,0.20000000000000018,0.040000000000000036,2.855,3.39,2.65,0.7400000000000002,0.5900000000000003,2.574,2.69,2.43,0.2599999999999998,0.0,2.676,3.0,2.48,0.52,0.2999999999999998,1707366,5028726,306408,4722318,4722318
2018-03-18,3.246,3.53,3.0,0.5299999999999998,0.5299999999999998,3.4177999999999997,3.5989999999999998,3.25,0.34899999999999975,0.26000000000000023,3.142,3.36,3.0,0.3599999999999999,0.3599999999999999,3.272,3.53,3.1,0.4299999999999997,0.19999999999999973,1345112,1855996,882877,973119,-331799
