Date,WisdomTree International SmallCap DividendEtf_Open_average,WisdomTree International SmallCap DividendEtf_Open_max,WisdomTree International SmallCap DividendEtf_Open_min,WisdomTree International SmallCap DividendEtf_Open_volatility,WisdomTree International SmallCap DividendEtf_Open_change,WisdomTree International SmallCap DividendEtf_High_average,WisdomTree International SmallCap DividendEtf_High_max,WisdomTree International SmallCap DividendEtf_High_min,WisdomTree International SmallCap DividendEtf_High_volatility,WisdomTree International SmallCap DividendEtf_High_change,WisdomTree International SmallCap DividendEtf_Low_average,WisdomTree International SmallCap DividendEtf_Low_max,WisdomTree International SmallCap DividendEtf_Low_min,WisdomTree International SmallCap DividendEtf_Low_volatility,WisdomTree International SmallCap DividendEtf_Low_change,WisdomTree International SmallCap DividendEtf_Close_average,WisdomTree International SmallCap DividendEtf_Close_max,WisdomTree International SmallCap DividendEtf_Close_min,WisdomTree International SmallCap DividendEtf_Close_volatility,WisdomTree International SmallCap DividendEtf_Close_change
2018-07-15,71.68,71.68,71.68,0.0,0.0,71.98,71.98,71.98,0.0,0.0,71.68,71.68,71.68,0.0,0.0,71.85,71.85,71.85,0.0,0.0
2018-07-22,72.98,72.98,72.98,0.0,0.0,73.14,73.14,73.14,0.0,0.0,72.71,72.71,72.71,0.0,0.0,72.86,72.86,72.86,0.0,0.0
2018-07-29,71.83,71.83,71.83,0.0,0.0,71.98,71.98,71.98,0.0,0.0,71.78,71.78,71.78,0.0,0.0,71.91,71.91,71.91,0.0,0.0
2018-08-05,70.7,70.7,70.7,0.0,0.0,70.72,70.72,70.72,0.0,0.0,70.33,70.33,70.33,0.0,0.0,70.53,70.53,70.53,0.0,0.0
2018-08-12,69.6,69.6,69.6,0.0,0.0,70.3,70.3,70.3,0.0,0.0,69.6,69.6,69.6,0.0,0.0,70.1,70.1,70.1,0.0,0.0
2018-08-19,71.0,71.0,71.0,0.0,0.0,71.29,71.29,71.29,0.0,0.0,70.96,70.96,70.96,0.0,0.0,71.18,71.18,71.18,0.0,0.0
2018-08-26,71.46,71.46,71.46,0.0,0.0,71.7,71.7,71.7,0.0,0.0,71.22,71.22,71.22,0.0,0.0,71.41,71.41,71.41,0.0,0.0
2018-09-02,69.71,69.71,69.71,0.0,0.0,69.93,69.93,69.93,0.0,0.0,69.53,69.53,69.53,0.0,0.0,69.77,69.77,69.77,0.0,0.0
2018-09-09,70.86,70.86,70.86,0.0,0.0,71.02,71.02,71.02,0.0,0.0,70.67,70.67,70.67,0.0,0.0,70.81,70.81,70.81,0.0,0.0
2018-09-16,72.44,72.44,72.44,0.0,0.0,72.57,72.57,72.57,0.0,0.0,72.37,72.37,72.37,0.0,0.0,72.46,72.46,72.46,0.0,0.0
2018-09-23,71.1,71.1,71.1,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.02,71.02,71.02,0.0,0.0,71.14,71.14,71.14,0.0,0.0
2018-09-30,69.94,69.94,69.94,0.0,0.0,69.94,69.94,69.94,0.0,0.0,69.37,69.37,69.37,0.0,0.0,69.76,69.76,69.76,0.0,0.0
2018-10-07,67.0,67.0,67.0,0.0,0.0,67.11,67.11,67.11,0.0,0.0,66.35,66.35,66.35,0.0,0.0,67.03,67.03,67.03,0.0,0.0
2018-10-14,66.7,66.7,66.7,0.0,0.0,66.88,66.88,66.88,0.0,0.0,66.55,66.55,66.55,0.0,0.0,66.66,66.66,66.66,0.0,0.0
2018-10-21,63.4,63.4,63.4,0.0,0.0,64.2,64.2,64.2,0.0,0.0,63.12,63.12,63.12,0.0,0.0,63.71,63.71,63.71,0.0,0.0
2018-10-28,66.61,66.61,66.61,0.0,0.0,66.71,66.71,66.71,0.0,0.0,65.88,65.88,65.88,0.0,0.0,66.23,66.23,66.23,0.0,0.0
2018-11-04,66.48,66.48,66.48,0.0,0.0,66.48,66.48,66.48,0.0,0.0,66.14,66.14,66.14,0.0,0.0,66.42,66.42,66.42,0.0,0.0
2018-11-11,64.75,64.75,64.75,0.0,0.0,65.27,65.27,65.27,0.0,0.0,64.75,64.75,64.75,0.0,0.0,65.25,65.25,65.25,0.0,0.0
2018-11-18,63.76,63.76,63.76,0.0,0.0,63.97,63.97,63.97,0.0,0.0,63.76,63.76,63.76,0.0,0.0,63.84,63.84,63.84,0.0,0.0
2018-11-25,64.99,64.99,64.99,0.0,0.0,65.2,65.2,65.2,0.0,0.0,64.86,64.86,64.86,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2018-12-02,63.53,63.53,63.53,0.0,0.0,63.62,63.62,63.62,0.0,0.0,62.63,62.63,62.63,0.0,0.0,62.84,62.84,62.84,0.0,0.0
2018-12-09,62.05,62.05,62.05,0.0,0.0,62.33,62.33,62.33,0.0,0.0,61.97,61.97,61.97,0.0,0.0,62.08,62.08,62.08,0.0,0.0
2018-12-16,59.8,59.8,59.8,0.0,0.0,59.97,59.97,59.97,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.19,59.19,59.19,0.0,0.0
2018-12-23,60.29,60.29,60.29,0.0,0.0,60.46,60.46,60.46,0.0,0.0,59.98,59.98,59.98,0.0,0.0,60.2,60.2,60.2,0.0,0.0
2018-12-30,60.75,60.75,60.75,0.0,0.0,61.71,61.71,61.71,0.0,0.0,60.65,60.65,60.65,0.0,0.0,61.52,61.52,61.52,0.0,0.0
2019-01-06,63.06,63.06,63.06,0.0,0.0,63.23,63.23,63.23,0.0,0.0,62.93,62.93,62.93,0.0,0.0,63.06,63.06,63.06,0.0,0.0
2019-01-13,64.1,64.1,64.1,0.0,0.0,64.14,64.14,64.14,0.0,0.0,63.92,63.92,63.92,0.0,0.0,64.04,64.04,64.04,0.0,0.0
2019-01-20,64.24,64.24,64.24,0.0,0.0,64.58,64.58,64.58,0.0,0.0,64.24,64.24,64.24,0.0,0.0,64.42,64.42,64.42,0.0,0.0
2019-01-27,64.64,64.64,64.64,0.0,0.0,64.81,64.81,64.81,0.0,0.0,64.49,64.49,64.49,0.0,0.0,64.61,64.61,64.61,0.0,0.0
2019-02-03,63.7,63.7,63.7,0.0,0.0,63.72,63.72,63.72,0.0,0.0,63.38,63.38,63.38,0.0,0.0,63.71,63.71,63.71,0.0,0.0
2019-02-10,65.0,65.0,65.0,0.0,0.0,65.16,65.16,65.16,0.0,0.0,64.84,64.84,64.84,0.0,0.0,65.15,65.15,65.15,0.0,0.0
2019-02-17,65.88,65.88,65.88,0.0,0.0,65.97,65.97,65.97,0.0,0.0,65.73,65.73,65.73,0.0,0.0,65.83,65.83,65.83,0.0,0.0
2019-02-24,66.58,66.58,66.58,0.0,0.0,66.66,66.66,66.66,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.53,66.53,66.53,0.0,0.0
2019-03-03,64.73,64.73,64.73,0.0,0.0,64.96,64.96,64.96,0.0,0.0,64.63,64.63,64.63,0.0,0.0,64.93,64.93,64.93,0.0,0.0
2019-03-10,66.25,66.25,66.25,0.0,0.0,66.6,66.6,66.6,0.0,0.0,66.25,66.25,66.25,0.0,0.0,66.51,66.51,66.51,0.0,0.0
2019-03-17,66.26,66.26,66.26,0.0,0.0,66.35,66.35,66.35,0.0,0.0,65.71,65.71,65.71,0.0,0.0,65.8,65.8,65.8,0.0,0.0
2019-03-24,65.78,65.78,65.78,0.0,0.0,65.86,65.86,65.86,0.0,0.0,65.54,65.54,65.54,0.0,0.0,65.81,65.81,65.81,0.0,0.0
2019-03-31,67.24,67.24,67.24,0.0,0.0,67.32,67.32,67.32,0.0,0.0,67.1,67.1,67.1,0.0,0.0,67.19,67.19,67.19,0.0,0.0
2019-04-07,67.5,67.5,67.5,0.0,0.0,67.62,67.62,67.62,0.0,0.0,67.46,67.46,67.46,0.0,0.0,67.52,67.52,67.52,0.0,0.0
2019-04-14,67.74,67.74,67.74,0.0,0.0,67.74,67.74,67.74,0.0,0.0,67.54,67.54,67.54,0.0,0.0,67.59,67.59,67.59,0.0,0.0
2019-04-21,67.19,67.19,67.19,0.0,0.0,67.37,67.37,67.37,0.0,0.0,67.08,67.08,67.08,0.0,0.0,67.32,67.32,67.32,0.0,0.0
2019-04-28,67.13,67.13,67.13,0.0,0.0,67.6,67.6,67.6,0.0,0.0,67.13,67.13,67.13,0.0,0.0,67.52,67.52,67.52,0.0,0.0
2019-05-05,65.57,65.57,65.57,0.0,0.0,66.03,66.03,66.03,0.0,0.0,65.27,65.27,65.27,0.0,0.0,65.95,65.95,65.95,0.0,0.0
2019-05-12,65.06,65.06,65.06,0.0,0.0,65.32,65.32,65.32,0.0,0.0,65.0,65.0,65.0,0.0,0.0,65.04,65.04,65.04,0.0,0.0
2019-05-19,64.85,64.85,64.85,0.0,0.0,64.94,64.94,64.94,0.0,0.0,64.68,64.68,64.68,0.0,0.0,64.89,64.89,64.89,0.0,0.0
2019-05-26,63.73,63.73,63.73,0.0,0.0,64.07,64.07,64.07,0.0,0.0,63.73,63.73,63.73,0.0,0.0,63.97,63.97,63.97,0.0,0.0
2019-06-02,65.46,65.46,65.46,0.0,0.0,65.79,65.79,65.79,0.0,0.0,65.38,65.38,65.38,0.0,0.0,65.59,65.59,65.59,0.0,0.0
2019-06-09,65.24,65.24,65.24,0.0,0.0,65.24,65.24,65.24,0.0,0.0,64.95,64.95,64.95,0.0,0.0,65.01,65.01,65.01,0.0,0.0
2019-06-16,66.1,66.1,66.1,0.0,0.0,66.33,66.33,66.33,0.0,0.0,66.02,66.02,66.02,0.0,0.0,66.25,66.25,66.25,0.0,0.0
2019-06-23,65.11,65.11,65.11,0.0,0.0,65.12,65.12,65.12,0.0,0.0,64.94,64.94,64.94,0.0,0.0,65.02,65.02,65.02,0.0,0.0
2019-06-30,65.66,65.66,65.66,0.0,0.0,65.85,65.85,65.85,0.0,0.0,65.48,65.48,65.48,0.0,0.0,65.83,65.83,65.83,0.0,0.0
2019-07-07,65.27,65.27,65.27,0.0,0.0,65.36,65.36,65.36,0.0,0.0,65.18,65.18,65.18,0.0,0.0,65.35,65.35,65.35,0.0,0.0
2019-07-14,64.49,64.49,64.49,0.0,0.0,64.7,64.7,64.7,0.0,0.0,64.42,64.42,64.42,0.0,0.0,64.42,64.42,64.42,0.0,0.0
2019-07-21,64.63,64.63,64.63,0.0,0.0,64.7,64.7,64.7,0.0,0.0,64.57,64.57,64.57,0.0,0.0,64.65,64.65,64.65,0.0,0.0
2019-07-28,62.63,62.63,62.63,0.0,0.0,62.63,62.63,62.63,0.0,0.0,62.15,62.15,62.15,0.0,0.0,62.39,62.39,62.39,0.0,0.0
2019-08-04,61.62,61.62,61.62,0.0,0.0,61.62,61.62,61.62,0.0,0.0,61.23,61.23,61.23,0.0,0.0,61.33,61.33,61.33,0.0,0.0
2019-08-11,59.87,59.87,59.87,0.0,0.0,60.41,60.41,60.41,0.0,0.0,59.87,59.87,59.87,0.0,0.0,60.39,60.39,60.39,0.0,0.0
2019-08-18,61.18,61.18,61.18,0.0,0.0,61.49,61.49,61.49,0.0,0.0,60.53,60.53,60.53,0.0,0.0,60.55,60.55,60.55,0.0,0.0
2019-08-25,61.47,61.47,61.47,0.0,0.0,61.52,61.52,61.52,0.0,0.0,61.11,61.11,61.11,0.0,0.0,61.33,61.33,61.33,0.0,0.0
2019-09-01,62.71,62.71,62.71,0.0,0.0,62.81,62.81,62.81,0.0,0.0,62.64,62.64,62.64,0.0,0.0,62.65,62.65,62.65,0.0,0.0
2019-09-08,64.84,64.84,64.84,0.0,0.0,65.01,65.01,65.01,0.0,0.0,64.75,64.75,64.75,0.0,0.0,64.95,64.95,64.95,0.0,0.0
2019-09-15,64.77,64.77,64.77,0.0,0.0,64.9,64.9,64.9,0.0,0.0,64.54,64.54,64.54,0.0,0.0,64.54,64.54,64.54,0.0,0.0
2019-09-22,63.65,63.65,63.65,0.0,0.0,63.65,63.65,63.65,0.0,0.0,63.17,63.17,63.17,0.0,0.0,63.26,63.26,63.26,0.0,0.0
2019-09-29,62.42,62.42,62.42,0.0,0.0,62.99,62.99,62.99,0.0,0.0,62.42,62.42,62.42,0.0,0.0,62.99,62.99,62.99,0.0,0.0
2019-10-06,64.17,64.17,64.17,0.0,0.0,64.79,64.79,64.79,0.0,0.0,64.17,64.17,64.17,0.0,0.0,64.42,64.42,64.42,0.0,0.0
2019-10-13,65.44,65.44,65.44,0.0,0.0,65.7,65.7,65.7,0.0,0.0,65.39,65.39,65.39,0.0,0.0,65.62,65.62,65.62,0.0,0.0
2019-10-20,65.94,65.94,65.94,0.0,0.0,66.18,66.18,66.18,0.0,0.0,65.84,65.84,65.84,0.0,0.0,66.12,66.12,66.12,0.0,0.0
2019-10-27,66.75,66.75,66.75,0.0,0.0,67.11,67.11,67.11,0.0,0.0,66.75,66.75,66.75,0.0,0.0,67.11,67.11,67.11,0.0,0.0
2019-11-03,67.66,67.66,67.66,0.0,0.0,67.83,67.83,67.83,0.0,0.0,67.5,67.5,67.5,0.0,0.0,67.76,67.76,67.76,0.0,0.0
2019-11-10,67.82,67.82,67.82,0.0,0.0,68.02,68.02,68.02,0.0,0.0,67.82,67.82,67.82,0.0,0.0,67.93,67.93,67.93,0.0,0.0
2019-11-17,67.58,67.58,67.58,0.0,0.0,67.67,67.67,67.67,0.0,0.0,67.47,67.47,67.47,0.0,0.0,67.6,67.6,67.6,0.0,0.0
2019-11-24,68.34,68.34,68.34,0.0,0.0,68.34,68.34,68.34,0.0,0.0,68.11,68.11,68.11,0.0,0.0,68.16,68.16,68.16,0.0,0.0
2019-12-01,69.34,69.34,69.34,0.0,0.0,69.49,69.49,69.49,0.0,0.0,69.33,69.33,69.33,0.0,0.0,69.47,69.47,69.47,0.0,0.0
2019-12-08,70.88,70.88,70.88,0.0,0.0,71.23,71.23,71.23,0.0,0.0,70.74,70.74,70.74,0.0,0.0,70.99,70.99,70.99,0.0,0.0
2019-12-15,70.98,70.98,70.98,0.0,0.0,71.08,71.08,71.08,0.0,0.0,70.95,70.95,70.95,0.0,0.0,70.99,70.99,70.99,0.0,0.0
2019-12-22,71.22,71.22,71.22,0.0,0.0,71.33,71.33,71.33,0.0,0.0,71.05,71.05,71.05,0.0,0.0,71.05,71.05,71.05,0.0,0.0
2019-12-29,70.75,70.75,70.75,0.0,0.0,71.2,71.2,71.2,0.0,0.0,70.75,70.75,70.75,0.0,0.0,70.82,70.82,70.82,0.0,0.0
2020-01-05,70.51,70.51,70.51,0.0,0.0,70.53,70.53,70.53,0.0,0.0,70.09,70.09,70.09,0.0,0.0,70.18,70.18,70.18,0.0,0.0
2020-01-12,70.69,70.69,70.69,0.0,0.0,70.9,70.9,70.9,0.0,0.0,70.6,70.6,70.6,0.0,0.0,70.78,70.78,70.78,0.0,0.0
2020-01-19,70.44,70.44,70.44,0.0,0.0,70.44,70.44,70.44,0.0,0.0,69.78,69.78,69.78,0.0,0.0,69.91,69.91,69.91,0.0,0.0
2020-01-26,68.23,68.23,68.23,0.0,0.0,68.23,68.23,68.23,0.0,0.0,67.64,67.64,67.64,0.0,0.0,67.82,67.82,67.82,0.0,0.0
2020-02-02,68.46,68.46,68.46,0.0,0.0,68.54,68.54,68.54,0.0,0.0,68.23,68.23,68.23,0.0,0.0,68.29,68.29,68.29,0.0,0.0
2020-02-09,69.1,69.1,69.1,0.0,0.0,69.1,69.1,69.1,0.0,0.0,68.82,68.82,68.82,0.0,0.0,68.93,68.93,68.93,0.0,0.0
2020-02-16,67.75,67.75,67.75,0.0,0.0,67.78,67.78,67.78,0.0,0.0,67.52,67.52,67.52,0.0,0.0,67.61,67.61,67.61,0.0,0.0
2020-02-23,60.21,60.21,60.21,0.0,0.0,61.21,61.21,61.21,0.0,0.0,59.87,59.87,59.87,0.0,0.0,61.1,61.1,61.1,0.0,0.0
2020-03-01,59.45,59.45,59.45,0.0,0.0,59.87,59.87,59.87,0.0,0.0,59.03,59.03,59.03,0.0,0.0,59.7,59.7,59.7,0.0,0.0
2020-03-08,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2020-03-15,42.64,42.64,42.64,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.64,42.64,42.64,0.0,0.0,42.64,42.64,42.64,0.0,0.0
2020-03-22,47.58,47.58,47.58,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.58,47.58,47.58,0.0,0.0,47.58,47.58,47.58,0.0,0.0
2020-03-29,45.53,45.53,45.53,0.0,0.0,45.69,45.69,45.69,0.0,0.0,44.7,44.7,44.7,0.0,0.0,44.96,44.96,44.96,0.0,0.0
2020-04-05,50.0,50.0,50.0,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.0,50.0,50.0,0.0,0.0,50.17,50.17,50.17,0.0,0.0
2020-04-12,49.89,49.89,49.89,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.57,49.57,49.57,0.0,0.0,50.08,50.08,50.08,0.0,0.0
2020-04-19,49.76,49.76,49.76,0.0,0.0,50.08,50.08,50.08,0.0,0.0,49.45,49.45,49.45,0.0,0.0,49.99,49.99,49.99,0.0,0.0
2020-04-26,51.02,51.02,51.02,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.02,51.02,51.02,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2020-05-03,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0
2020-05-10,50.68,50.68,50.68,0.0,0.0,50.77,50.77,50.77,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.75,50.75,50.75,0.0,0.0
2020-05-17,52.34,52.34,52.34,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.25,52.25,52.25,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2020-05-24,55.2,55.2,55.2,0.0,0.0,55.39,55.39,55.39,0.0,0.0,54.75,54.75,54.75,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2020-05-31,58.83,58.83,58.83,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.83,58.83,58.83,0.0,0.0
2020-06-07,56.34,56.34,56.34,0.0,0.0,56.53,56.53,56.53,0.0,0.0,55.27,55.27,55.27,0.0,0.0,55.96,55.96,55.96,0.0,0.0
2020-06-14,57.24,57.24,57.24,0.0,0.0,57.24,57.24,57.24,0.0,0.0,56.33,56.33,56.33,0.0,0.0,56.33,56.33,56.33,0.0,0.0
2020-06-21,55.73,55.73,55.73,0.0,0.0,55.73,55.73,55.73,0.0,0.0,55.03,55.03,55.03,0.0,0.0,55.15,55.15,55.15,0.0,0.0
2020-06-28,55.92,55.92,55.92,0.0,0.0,55.92,55.92,55.92,0.0,0.0,55.92,55.92,55.92,0.0,0.0,55.92,55.92,55.92,0.0,0.0
2020-07-05,56.56,56.56,56.56,0.0,0.0,56.76,56.76,56.76,0.0,0.0,56.18,56.18,56.18,0.0,0.0,56.18,56.18,56.18,0.0,0.0
