Date,SAVEStock_Open_average,SAVEStock_Open_max,SAVEStock_Open_min,SAVEStock_Open_volatility,SAVEStock_Open_change,SAVEStock_High_average,SAVEStock_High_max,SAVEStock_High_min,SAVEStock_High_volatility,SAVEStock_High_change,SAVEStock_Low_average,SAVEStock_Low_max,SAVEStock_Low_min,SAVEStock_Low_volatility,SAVEStock_Low_change,SAVEStock_Close_average,SAVEStock_Close_max,SAVEStock_Close_min,SAVEStock_Close_volatility,SAVEStock_Close_change,SAVEStock_Volume_average,SAVEStock_Volume_max,SAVEStock_Volume_min,SAVEStock_Volume_volatility,SAVEStock_Volume_change
2018-01-14,46.39,47.9,45.07,2.8299999999999983,-2.8299999999999983,46.6125,47.95,45.55,2.4000000000000057,-2.4000000000000057,45.019999999999996,45.65,44.76,0.8900000000000006,-0.8599999999999994,45.3125,46.21,44.89,1.3200000000000003,-1.0200000000000031,1782311,2938213,842161,2096052,-1973615
2018-01-21,42.414,45.14,40.57,4.57,-4.57,43.186,45.29,41.49,3.799999999999997,-3.799999999999997,41.146,42.81,39.52,3.289999999999999,-2.6700000000000017,42.222,44.59,40.18,4.410000000000004,-1.8500000000000014,2279634,3892441,1506215,2386226,-634261
2018-01-28,41.79,42.15,41.31,0.8399999999999963,0.6599999999999966,42.24,42.66,41.74,0.9199999999999946,0.5499999999999972,41.275999999999996,41.97,40.79,1.1799999999999997,-0.36999999999999744,41.692,42.12,41.07,1.0499999999999972,-0.3500000000000014,931449,1077401,764626,312775,9771
2018-02-04,40.316,41.18,39.42,1.759999999999998,-1.25,40.852,41.99,39.6,2.3900000000000006,-1.8399999999999963,39.106,40.21,37.8,2.4100000000000037,-1.9200000000000017,39.782000000000004,40.42,39.06,1.3599999999999994,-0.6300000000000026,1584901,1893854,1335041,558813,-51901
2018-02-11,39.522,39.84,38.85,0.990000000000002,0.1599999999999966,39.976,40.3,39.65,0.6499999999999986,-0.17999999999999972,38.952,39.58,38.49,1.0899999999999963,0.6899999999999977,39.576,39.91,39.09,0.8199999999999932,-0.18999999999999773,1359440,2428013,585014,1842999,-1034338
2018-02-18,39.6425,39.96,39.19,0.7700000000000031,0.37999999999999545,40.25,40.83,39.68,1.1499999999999986,0.2700000000000031,39.0775,39.46,38.83,0.6300000000000026,0.10000000000000142,39.445,39.91,38.9,1.009999999999998,0.5900000000000034,914921,1089308,841053,248255,-204866
2018-02-25,39.732,40.07,39.0,1.0700000000000003,0.3299999999999983,40.75,41.99,40.0,1.990000000000002,1.8000000000000043,38.98,39.71,38.05,1.6600000000000037,0.22999999999999687,40.204,41.85,38.75,3.1000000000000014,1.7700000000000031,1689690,2249458,1265999,983459,886088
2018-03-04,42.11,43.39,41.54,1.8500000000000014,1.5300000000000011,42.824,43.46,42.3,1.1600000000000037,1.1500000000000057,41.814,42.7,41.21,1.490000000000002,1.490000000000002,42.354,43.0,41.72,1.2800000000000011,1.2800000000000011,996017,1113972,861205,252767,-59697
2018-03-11,44.078,45.17,42.97,2.200000000000003,1.3599999999999994,44.916000000000004,45.82,43.37,2.450000000000003,1.970000000000006,43.66,44.33,42.47,1.8599999999999994,1.8599999999999994,44.438,45.12,43.28,1.8399999999999963,1.8399999999999963,1019568,1487963,621271,866692,295310
2018-03-18,43.552,44.81,41.29,3.520000000000003,-3.520000000000003,43.948,45.13,41.59,3.539999999999999,-3.539999999999999,42.486,44.23,39.87,4.359999999999999,-4.07,42.736,44.82,39.96,4.859999999999999,-4.479999999999997,1189995,1771740,735260,1036480,472757
