Date,HPRStock_Open_average,HPRStock_Open_max,HPRStock_Open_min,HPRStock_Open_volatility,HPRStock_Open_change,HPRStock_High_average,HPRStock_High_max,HPRStock_High_min,HPRStock_High_volatility,HPRStock_High_change,HPRStock_Low_average,HPRStock_Low_max,HPRStock_Low_min,HPRStock_Low_volatility,HPRStock_Low_change,HPRStock_Close_average,HPRStock_Close_max,HPRStock_Close_min,HPRStock_Close_volatility,HPRStock_Close_change,HPRStock_Volume_average,HPRStock_Volume_max,HPRStock_Volume_min,HPRStock_Volume_volatility,HPRStock_Volume_change
2018-01-14,5.2275,5.35,5.12,0.22999999999999954,-0.14999999999999947,5.3225,5.45,5.16,0.29000000000000004,-0.16999999999999993,5.085,5.16,5.0,0.16000000000000014,-0.16000000000000014,5.195,5.35,5.08,0.2699999999999996,-0.09999999999999964,1989287,2231827,1777650,454177,-362919
2018-01-21,5.244,5.38,5.07,0.3099999999999996,0.1999999999999993,5.354,5.42,5.27,0.15000000000000036,-0.07000000000000028,5.144,5.2,5.07,0.1299999999999999,0.05999999999999961,5.2379999999999995,5.3,5.16,0.13999999999999968,-0.1299999999999999,2065876,2886410,1375848,1510562,-1510562
2018-01-28,5.122,5.26,5.02,0.2400000000000002,0.1299999999999999,5.234,5.44,5.08,0.3600000000000003,0.11000000000000032,5.008,5.08,4.89,0.1900000000000004,0.010000000000000675,5.164,5.34,5.06,0.28000000000000025,0.04999999999999982,2794907,4191800,1914686,2277114,2277114
2018-02-04,5.138,5.41,4.93,0.4800000000000004,-0.29000000000000004,5.296,5.52,4.98,0.5399999999999991,-0.39999999999999947,4.946,5.17,4.65,0.5199999999999996,-0.5199999999999996,5.076,5.42,4.89,0.5300000000000002,-0.2699999999999996,3450831,4232425,3009764,1222661,594213
2018-02-11,5.128,5.45,4.96,0.4900000000000002,0.2599999999999998,5.334,5.5,5.11,0.3899999999999997,0.3899999999999997,5.036,5.18,4.92,0.2599999999999998,0.2599999999999998,5.242,5.44,5.07,0.3700000000000001,0.29000000000000004,1899160,2218726,1374758,843968,-35859
2018-02-18,5.305,5.39,5.21,0.17999999999999972,-0.08999999999999986,5.445,5.53,5.35,0.1800000000000006,-0.1800000000000006,5.225,5.31,5.16,0.14999999999999947,-0.08999999999999986,5.255,5.33,5.17,0.16000000000000014,-0.0600000000000005,2133753,2534713,1827993,706720,706720
2018-02-25,4.974,5.35,4.39,0.96,-0.9100000000000001,5.1000000000000005,5.49,4.61,0.8799999999999999,-0.8200000000000003,4.716,5.27,4.32,0.9499999999999993,-0.9499999999999993,4.8020000000000005,5.39,4.37,1.0199999999999996,-0.8599999999999994,3219261,5717637,2101488,3616149,601262
2018-03-04,4.646,4.87,4.49,0.3799999999999999,0.14999999999999947,4.792,4.91,4.62,0.29000000000000004,-0.16000000000000014,4.514,4.66,4.43,0.23000000000000043,0.04999999999999982,4.676,4.84,4.53,0.3099999999999996,-0.16000000000000014,2515433,3458389,1720145,1738244,-533746
2018-03-11,4.7,4.76,4.66,0.09999999999999964,0.04999999999999982,4.812,4.86,4.75,0.11000000000000032,0.010000000000000675,4.606,4.66,4.5,0.16000000000000014,-0.020000000000000462,4.718,4.82,4.66,0.16000000000000014,0.10000000000000053,2983558,6788106,1808831,4979275,4707467
2018-03-18,5.0440000000000005,5.24,4.78,0.45999999999999996,0.41999999999999993,5.344,5.62,4.92,0.7000000000000002,0.6699999999999999,4.986,5.19,4.72,0.47000000000000064,0.4300000000000006,5.146,5.26,4.84,0.41999999999999993,0.41999999999999993,1847527,2669907,1110807,1559100,-720557
2018-03-25,5.08,5.34,4.82,0.5199999999999996,-0.4899999999999993,5.2175,5.45,4.96,0.4900000000000002,-0.33000000000000007,4.785,4.86,4.71,0.15000000000000036,-0.03000000000000025,4.95,5.08,4.8,0.28000000000000025,0.04999999999999982,1696762,2299990,985359,1314631,-435773
2018-04-01,5.02,5.22,4.82,0.39999999999999947,0.1299999999999999,5.148,5.28,5.03,0.25,0.15000000000000036,4.856,5.02,4.73,0.28999999999999915,0.21999999999999975,5.046,5.23,4.83,0.40000000000000036,0.28000000000000025,1484703,1931653,967721,963932,-14045
2018-04-08,5.44,5.57,5.18,0.39000000000000057,0.39000000000000057,5.626,5.75,5.37,0.3799999999999999,0.3099999999999996,5.386,5.53,5.15,0.3799999999999999,0.3799999999999999,5.504,5.62,5.21,0.41000000000000014,0.41000000000000014,1264999,1828277,779428,1048849,56719
2018-04-15,5.882,6.29,5.59,0.7000000000000002,0.5099999999999998,6.056,6.36,5.63,0.7300000000000004,0.5899999999999999,5.79,6.12,5.5,0.6200000000000001,0.5300000000000002,5.9399999999999995,6.18,5.59,0.5899999999999999,0.5099999999999998,1592116,2874529,934987,1939542,248052
2018-04-22,6.522,6.9,6.05,0.8500000000000005,0.6900000000000004,6.8,7.38,6.4,0.9799999999999995,0.4299999999999997,6.388,6.62,6.03,0.5899999999999999,0.5499999999999998,6.6080000000000005,6.75,6.4,0.34999999999999964,0.33999999999999986,1950631,2374590,1518148,856442,216393
2018-04-29,6.92,7.05,6.75,0.2999999999999998,0.1299999999999999,7.116,7.24,7.04,0.20000000000000018,-0.05999999999999961,6.852,7.0,6.75,0.25,0.09999999999999964,6.954,7.03,6.87,0.16000000000000014,0.03000000000000025,1773886,2305909,1139327,1166582,-988470
2018-05-06,6.81,7.1,6.58,0.5199999999999996,-0.3700000000000001,6.99,7.22,6.69,0.5299999999999994,-0.5299999999999994,6.57,6.98,6.18,0.8000000000000007,-0.8000000000000007,6.678,7.05,6.18,0.8700000000000001,-0.8300000000000001,2610866,4738654,1730348,3008306,440096
2018-05-13,6.354,6.9,6.21,0.6900000000000004,0.6800000000000006,6.588,7.1,6.21,0.8899999999999997,0.75,6.226,6.76,5.9,0.8599999999999994,0.7000000000000002,6.512,7.01,6.18,0.8300000000000001,0.79,1941045,2654046,1249404,1404642,1090158
2018-05-20,7.082,7.47,6.87,0.5999999999999996,-0.20000000000000018,7.24,7.6,6.98,0.6199999999999992,-0.46999999999999975,6.8500000000000005,7.06,6.57,0.4899999999999993,-0.45999999999999996,7.078,7.41,6.93,0.4800000000000004,-0.4800000000000004,2057881,3003420,1576385,1427035,-1427035
2018-05-27,6.965,7.16,6.77,0.39000000000000057,0.39000000000000057,7.12,7.25,6.98,0.2699999999999996,0.17999999999999972,6.775,6.95,6.65,0.2999999999999998,0.009999999999999787,7.0,7.14,6.86,0.27999999999999936,0.08999999999999986,2292625,3432655,1199481,2233174,2233174
2018-06-03,6.51,6.95,6.31,0.6400000000000006,-0.33000000000000007,6.668,6.95,6.34,0.6100000000000003,-0.15000000000000036,6.262,6.5,6.1,0.40000000000000036,0.2599999999999998,6.452,6.66,6.3,0.3600000000000003,0.2999999999999998,1708892,2067112,1382071,685041,-650138
2018-06-10,6.438,6.69,6.11,0.5800000000000001,-0.4899999999999993,6.514,6.81,6.11,0.6999999999999993,-0.6999999999999993,6.21,6.59,5.75,0.8399999999999999,-0.8399999999999999,6.288,6.67,5.83,0.8399999999999999,-0.8399999999999999,1614830,3418761,858159,2560602,2560602
2018-06-17,6.07,6.2,5.83,0.3700000000000001,0.33000000000000007,6.22,6.28,6.18,0.10000000000000053,0.08999999999999986,5.88,6.04,5.69,0.34999999999999964,0.23999999999999932,6.054,6.22,5.87,0.34999999999999964,-0.04999999999999982,1939699,4644796,914855,3729941,3115992
2018-06-24,6.0760000000000005,6.28,5.82,0.45999999999999996,-0.1200000000000001,6.258,6.48,6.04,0.4400000000000004,-0.009999999999999787,5.92,6.05,5.76,0.29000000000000004,0.28000000000000025,6.026,6.24,5.8,0.4400000000000004,0.28000000000000025,1750841,2848649,959843,1888806,-1888806
2018-07-01,6.0575,6.09,6.03,0.05999999999999961,0.009999999999999787,6.1725,6.29,6.09,0.20000000000000018,0.17999999999999972,5.94,6.03,5.83,0.20000000000000018,0.20000000000000018,6.0975,6.28,6.02,0.2600000000000007,0.2600000000000007,883835,1217992,666765,551227,296518
2018-07-08,6.406,6.53,6.3,0.23000000000000043,0.20000000000000018,6.585999999999999,6.72,6.51,0.20999999999999996,0.15000000000000036,6.332,6.46,6.24,0.21999999999999975,0.21999999999999975,6.454,6.51,6.41,0.09999999999999964,0.05999999999999961,1188633,1739561,877784,861777,252536
2018-07-15,6.462,6.65,6.35,0.3000000000000007,0.22000000000000064,6.578,6.7,6.41,0.29000000000000004,0.14999999999999947,6.36,6.5,6.23,0.2699999999999996,0.21999999999999975,6.52,6.66,6.39,0.27000000000000046,0.22000000000000064,1535083,2180350,1051682,1128668,-1001946
2018-07-22,6.89,7.06,6.61,0.4499999999999993,0.34999999999999964,7.058,7.24,6.94,0.2999999999999998,0.040000000000000036,6.782,6.89,6.61,0.27999999999999936,0.13999999999999968,6.908,7.02,6.76,0.2599999999999998,-0.08000000000000007,1604947,2101677,1169359,932318,-500099
2018-07-29,6.582,6.77,6.39,0.3799999999999999,-0.23999999999999932,6.686,6.85,6.54,0.3099999999999996,-0.20999999999999996,6.456,6.69,6.33,0.3600000000000003,-0.28000000000000025,6.542,6.72,6.46,0.2599999999999998,-0.25,1167835,1474691,914547,560144,105199
2018-08-05,5.884,6.49,4.99,1.5,-1.5,5.95,6.55,5.13,1.42,-1.42,5.568,6.41,4.85,1.5600000000000005,-1.5600000000000005,5.666,6.42,5.03,1.3899999999999997,-1.3499999999999996,2855188,6096597,1337129,4759468,1434232
2018-08-12,4.878,5.0,4.73,0.2699999999999996,-0.04999999999999982,4.972,5.1,4.87,0.22999999999999954,0.04999999999999982,4.732,4.9,4.6,0.3000000000000007,0.13000000000000078,4.848,4.93,4.71,0.21999999999999975,0.10999999999999943,2320255,3609500,1754628,1854872,-1745668
2018-08-19,5.12,5.33,4.92,0.41000000000000014,0.41000000000000014,5.232,5.43,5.04,0.3899999999999997,0.3899999999999997,5.048,5.25,4.86,0.3899999999999997,0.3899999999999997,5.136,5.29,4.91,0.3799999999999999,0.33999999999999986,1503926,2517143,1015659,1501484,-382475
2018-08-26,5.282,5.42,5.12,0.2999999999999998,0.019999999999999574,5.464,5.54,5.36,0.17999999999999972,0.13999999999999968,5.156,5.25,5.09,0.16000000000000014,0.15000000000000036,5.324,5.51,5.11,0.39999999999999947,0.39999999999999947,2027972,2977894,1092431,1885463,347812
2018-09-02,5.4399999999999995,5.6,5.36,0.23999999999999932,-0.17999999999999972,5.505,5.67,5.38,0.29000000000000004,-0.09999999999999964,5.25,5.38,5.17,0.20999999999999996,-0.20999999999999996,5.3100000000000005,5.42,5.23,0.1899999999999995,-0.16999999999999993,1317309,1749678,1065281,684397,-426243
2018-09-09,5.188,5.3,5.03,0.2699999999999996,-0.2699999999999996,5.288,5.42,5.15,0.2699999999999996,-0.2699999999999996,5.07,5.21,4.92,0.29000000000000004,-0.21999999999999975,5.152,5.25,5.05,0.20000000000000018,-0.20000000000000018,1442812,2019811,866410,1153401,-256173
2018-09-16,5.272,5.53,5.03,0.5,0.16999999999999993,5.41,5.53,5.26,0.27000000000000046,0.040000000000000036,5.162,5.36,5.03,0.33000000000000007,0.04999999999999982,5.2860000000000005,5.45,5.18,0.27000000000000046,-0.03000000000000025,1986832,2949233,1341948,1607285,1379277
2018-09-23,5.024,5.2,4.81,0.39000000000000057,-0.39000000000000057,5.122,5.26,4.97,0.29000000000000004,-0.27999999999999936,4.806,5.02,4.64,0.3799999999999999,0.1299999999999999,4.972,5.17,4.82,0.34999999999999964,-0.20999999999999996,1911045,3791725,1125704,2666021,-2439263
2018-09-30,4.694,4.89,4.41,0.47999999999999954,-0.47999999999999954,4.764,4.94,4.42,0.5200000000000005,-0.5200000000000005,4.512,4.77,4.22,0.5499999999999998,-0.5499999999999998,4.558,4.88,4.22,0.6600000000000001,-0.6600000000000001,1616332,2091186,1102173,989013,989013
2018-10-07,4.432,4.53,4.22,0.3100000000000005,0.29000000000000004,4.588,4.76,4.43,0.33000000000000007,0.16000000000000014,4.344,4.45,4.19,0.2599999999999998,0.14999999999999947,4.502,4.55,4.42,0.1299999999999999,0.1299999999999999,2340946,2779400,1837726,941674,941674
2018-10-14,4.488,4.57,4.32,0.25,-0.23999999999999932,4.588,4.74,4.41,0.33000000000000007,-0.2599999999999998,4.34,4.5,4.04,0.45999999999999996,-0.45999999999999996,4.3999999999999995,4.55,4.1,0.4500000000000002,-0.40000000000000036,1842815,3315536,948572,2366964,2366964
2018-10-21,3.824,4.08,3.61,0.4700000000000002,-0.41999999999999993,3.908,4.13,3.77,0.3599999999999999,-0.3599999999999999,3.64,3.85,3.51,0.3400000000000003,-0.3400000000000003,3.7520000000000002,3.99,3.56,0.43000000000000016,-0.3400000000000003,1929620,2486378,1189853,1296525,-1296525
2018-10-28,3.7720000000000002,4.12,3.5,0.6200000000000001,0.5,4.074,4.54,3.69,0.8500000000000001,0.73,3.71,4.12,3.45,0.6699999999999999,0.6699999999999999,3.876,4.36,3.51,0.8500000000000005,0.8500000000000005,2848855,5265661,1285222,3980439,999134
2018-11-04,4.62,5.1,4.35,0.75,-0.10000000000000053,4.816,5.55,4.52,1.0300000000000002,0.0,4.362,4.68,4.03,0.6499999999999995,-0.20000000000000018,4.524,4.69,4.46,0.23000000000000043,-0.019999999999999574,3729441,6633635,2651877,3981758,499229
2018-11-11,4.1899999999999995,4.52,4.1,0.41999999999999993,-0.41999999999999993,4.3340000000000005,4.63,4.19,0.4399999999999995,-0.3899999999999997,4.004,4.08,3.93,0.1499999999999999,-0.1200000000000001,4.114,4.19,4.06,0.13000000000000078,-0.040000000000000036,2298215,2999493,1298873,1700620,-770789
2018-11-18,3.96,4.05,3.78,0.27,-0.22999999999999998,4.055,4.14,3.86,0.2799999999999998,-0.27,3.8175,3.9,3.66,0.23999999999999977,-0.18999999999999995,3.9325,4.12,3.69,0.43000000000000016,-0.43000000000000016,1627664,2690033,920814,1769219,-1041339
2018-11-25,3.47,3.75,3.31,0.43999999999999995,-0.3999999999999999,3.536,3.81,3.35,0.45999999999999996,-0.45999999999999996,3.312,3.54,3.2,0.33999999999999986,-0.33999999999999986,3.388,3.59,3.26,0.33000000000000007,-0.33000000000000007,2249567,3057281,1724245,1333036,252334
2018-12-02,3.3225,3.48,3.14,0.33999999999999986,-0.25,3.4175,3.58,3.26,0.3200000000000003,-0.27,3.165,3.34,2.97,0.36999999999999966,-0.34999999999999964,3.2424999999999997,3.51,3.01,0.5,-0.5,1969945,2627210,1229301,1397909,281959
2018-12-09,2.9,2.96,2.8,0.16000000000000014,-0.1200000000000001,2.976,3.06,2.85,0.20999999999999996,-0.1499999999999999,2.754,2.88,2.58,0.2999999999999998,-0.22999999999999998,2.802,2.89,2.58,0.31000000000000005,-0.2799999999999998,1367584,1561351,1057526,503825,191890
2018-12-16,2.4579999999999997,2.57,2.33,0.23999999999999977,-0.22999999999999998,2.554,2.79,2.42,0.3700000000000001,-0.3700000000000001,2.352,2.53,2.18,0.34999999999999964,-0.34999999999999964,2.382,2.54,2.24,0.2999999999999998,-0.2999999999999998,3675775,7675710,2167183,5508527,5508527
2018-12-23,2.3575,2.59,2.15,0.43999999999999995,0.41999999999999993,2.52,2.65,2.26,0.3900000000000001,0.38000000000000034,2.245,2.44,2.06,0.3799999999999999,0.33999999999999986,2.4125,2.57,2.11,0.45999999999999996,0.3400000000000003,2072153,3692364,1301424,2390940,215242
2018-12-30,2.55,2.72,2.41,0.31000000000000005,0.26000000000000023,2.705,2.91,2.53,0.38000000000000034,0.38000000000000034,2.4899999999999998,2.69,2.36,0.33000000000000007,0.33000000000000007,2.6625,2.9,2.49,0.4099999999999997,0.4099999999999997,1934284,2662520,1411127,1251393,730785
2019-01-06,3.112,3.21,2.93,0.2799999999999998,0.23999999999999977,3.224,3.25,3.15,0.10000000000000009,0.08000000000000007,2.95,3.03,2.82,0.20999999999999996,0.20999999999999996,3.14,3.23,3.05,0.18000000000000016,-0.10000000000000009,2088053,2664466,1365767,1298699,-1015431
