Date,Schwab US Dividend EquityEtf_Open_average,Schwab US Dividend EquityEtf_Open_max,Schwab US Dividend EquityEtf_Open_min,Schwab US Dividend EquityEtf_Open_volatility,Schwab US Dividend EquityEtf_Open_change,Schwab US Dividend EquityEtf_High_average,Schwab US Dividend EquityEtf_High_max,Schwab US Dividend EquityEtf_High_min,Schwab US Dividend EquityEtf_High_volatility,Schwab US Dividend EquityEtf_High_change,Schwab US Dividend EquityEtf_Low_average,Schwab US Dividend EquityEtf_Low_max,Schwab US Dividend EquityEtf_Low_min,Schwab US Dividend EquityEtf_Low_volatility,Schwab US Dividend EquityEtf_Low_change,Schwab US Dividend EquityEtf_Close_average,Schwab US Dividend EquityEtf_Close_max,Schwab US Dividend EquityEtf_Close_min,Schwab US Dividend EquityEtf_Close_volatility,Schwab US Dividend EquityEtf_Close_change
2018-05-13,49.48,49.48,49.48,0.0,0.0,49.51,49.51,49.51,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.39,49.39,49.39,0.0,0.0
2018-05-20,49.54,49.54,49.54,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.46,49.46,49.46,0.0,0.0,49.6,49.6,49.6,0.0,0.0
2018-05-27,49.64,49.64,49.64,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.82,49.82,49.82,0.0,0.0
2018-06-03,50.56,50.56,50.56,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.56,50.56,50.56,0.0,0.0,50.88,50.88,50.88,0.0,0.0
2018-06-10,50.6,50.6,50.6,0.0,0.0,50.93,50.93,50.93,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.92,50.92,50.92,0.0,0.0
2018-06-17,50.4,50.4,50.4,0.0,0.0,50.52,50.52,50.52,0.0,0.0,50.33,50.33,50.33,0.0,0.0,50.34,50.34,50.34,0.0,0.0
2018-06-24,49.4,49.4,49.4,0.0,0.0,49.65,49.65,49.65,0.0,0.0,49.28,49.28,49.28,0.0,0.0,49.29,49.29,49.29,0.0,0.0
2018-07-01,49.62,49.62,49.62,0.0,0.0,49.98,49.98,49.98,0.0,0.0,49.5,49.5,49.5,0.0,0.0,49.85,49.85,49.85,0.0,0.0
2018-07-08,50.38,50.38,50.38,0.0,0.0,50.66,50.66,50.66,0.0,0.0,50.38,50.38,50.38,0.0,0.0,50.58,50.58,50.58,0.0,0.0
2018-07-15,50.55,50.55,50.55,0.0,0.0,50.71,50.71,50.71,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.6,50.6,50.6,0.0,0.0
2018-07-22,51.15,51.15,51.15,0.0,0.0,51.28,51.28,51.28,0.0,0.0,50.97,50.97,50.97,0.0,0.0,51.1,51.1,51.1,0.0,0.0
2018-07-29,51.38,51.38,51.38,0.0,0.0,51.77,51.77,51.77,0.0,0.0,51.38,51.38,51.38,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2018-08-05,51.55,51.55,51.55,0.0,0.0,51.61,51.61,51.61,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.47,51.47,51.47,0.0,0.0
2018-08-12,52.03,52.03,52.03,0.0,0.0,52.48,52.48,52.48,0.0,0.0,52.02,52.02,52.02,0.0,0.0,52.36,52.36,52.36,0.0,0.0
2018-08-19,52.38,52.38,52.38,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.36,52.36,52.36,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2018-08-26,52.56,52.56,52.56,0.0,0.0,52.74,52.74,52.74,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.71,52.71,52.71,0.0,0.0
2018-09-02,52.96,52.96,52.96,0.0,0.0,53.13,53.13,53.13,0.0,0.0,52.82,52.82,52.82,0.0,0.0,52.96,52.96,52.96,0.0,0.0
2018-09-09,53.43,53.43,53.43,0.0,0.0,53.49,53.49,53.49,0.0,0.0,53.28,53.28,53.28,0.0,0.0,53.46,53.46,53.46,0.0,0.0
2018-09-16,54.23,54.23,54.23,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.12,54.12,54.12,0.0,0.0,54.15,54.15,54.15,0.0,0.0
2018-09-23,52.84,52.84,52.84,0.0,0.0,53.05,53.05,53.05,0.0,0.0,52.77,52.77,52.77,0.0,0.0,53.0,53.0,53.0,0.0,0.0
2018-09-30,53.0,53.0,53.0,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.51,52.51,52.51,0.0,0.0,52.69,52.69,52.69,0.0,0.0
2018-10-07,50.77,50.77,50.77,0.0,0.0,50.78,50.78,50.78,0.0,0.0,49.95,49.95,49.95,0.0,0.0,50.5,50.5,50.5,0.0,0.0
2018-10-14,50.57,50.57,50.57,0.0,0.0,50.94,50.94,50.94,0.0,0.0,50.43,50.43,50.43,0.0,0.0,50.56,50.56,50.56,0.0,0.0
2018-10-21,49.21,49.21,49.21,0.0,0.0,49.45,49.45,49.45,0.0,0.0,48.58,48.58,48.58,0.0,0.0,48.97,48.97,48.97,0.0,0.0
2018-10-28,50.76,50.76,50.76,0.0,0.0,50.78,50.78,50.78,0.0,0.0,49.86,49.86,49.86,0.0,0.0,50.29,50.29,50.29,0.0,0.0
2018-11-04,51.69,51.69,51.69,0.0,0.0,51.8,51.8,51.8,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.52,51.52,51.52,0.0,0.0
2018-11-11,50.65,50.65,50.65,0.0,0.0,51.2,51.2,51.2,0.0,0.0,50.65,50.65,50.65,0.0,0.0,51.03,51.03,51.03,0.0,0.0
2018-11-18,49.37,49.37,49.37,0.0,0.0,49.64,49.64,49.64,0.0,0.0,49.3,49.3,49.3,0.0,0.0,49.41,49.41,49.41,0.0,0.0
2018-11-25,50.99,50.99,50.99,0.0,0.0,51.6,51.6,51.6,0.0,0.0,50.95,50.95,50.95,0.0,0.0,51.55,51.55,51.55,0.0,0.0
2018-12-02,50.2,50.2,50.2,0.0,0.0,50.42,50.42,50.42,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2018-12-09,48.77,48.77,48.77,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.34,48.34,48.34,0.0,0.0,48.47,48.47,48.47,0.0,0.0
2018-12-16,46.03,46.03,46.03,0.0,0.0,46.95,46.95,46.95,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.51,45.51,45.51,0.0,0.0
2018-12-23,46.88,46.88,46.88,0.0,0.0,47.2,47.2,47.2,0.0,0.0,46.43,46.43,46.43,0.0,0.0,46.58,46.58,46.58,0.0,0.0
2018-12-30,46.61,46.61,46.61,0.0,0.0,47.41,47.41,47.41,0.0,0.0,46.53,46.53,46.53,0.0,0.0,47.32,47.32,47.32,0.0,0.0
2019-01-06,48.15,48.15,48.15,0.0,0.0,48.47,48.47,48.47,0.0,0.0,48.09,48.09,48.09,0.0,0.0,48.4,48.4,48.4,0.0,0.0
2019-01-13,48.88,48.88,48.88,0.0,0.0,49.33,49.33,49.33,0.0,0.0,48.83,48.83,48.83,0.0,0.0,49.24,49.24,49.24,0.0,0.0
2019-01-20,49.13,49.13,49.13,0.0,0.0,49.3,49.3,49.3,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.1,49.1,49.1,0.0,0.0
2019-01-27,49.92,49.92,49.92,0.0,0.0,50.06,50.06,50.06,0.0,0.0,49.73,49.73,49.73,0.0,0.0,49.93,49.93,49.93,0.0,0.0
2019-02-03,49.96,49.96,49.96,0.0,0.0,50.2,50.2,50.2,0.0,0.0,49.72,49.72,49.72,0.0,0.0,50.18,50.18,50.18,0.0,0.0
2019-02-10,51.47,51.47,51.47,0.0,0.0,51.73,51.73,51.73,0.0,0.0,51.45,51.45,51.45,0.0,0.0,51.72,51.72,51.72,0.0,0.0
2019-02-17,51.9,51.9,51.9,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.78,51.78,51.78,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2019-02-24,52.17,52.17,52.17,0.0,0.0,52.23,52.23,52.23,0.0,0.0,51.77,51.77,51.77,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-03-03,50.86,50.86,50.86,0.0,0.0,51.04,51.04,51.04,0.0,0.0,50.66,50.66,50.66,0.0,0.0,51.02,51.02,51.02,0.0,0.0
2019-03-10,52.1,52.1,52.1,0.0,0.0,52.31,52.31,52.31,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.27,52.27,52.27,0.0,0.0
2019-03-17,52.19,52.19,52.19,0.0,0.0,52.27,52.27,52.27,0.0,0.0,51.55,51.55,51.55,0.0,0.0,51.61,51.61,51.61,0.0,0.0
2019-03-24,52.2,52.2,52.2,0.0,0.0,52.32,52.32,52.32,0.0,0.0,52.01,52.01,52.01,0.0,0.0,52.28,52.28,52.28,0.0,0.0
2019-03-31,53.18,53.18,53.18,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.06,53.06,53.06,0.0,0.0,53.3,53.3,53.3,0.0,0.0
2019-04-07,53.5,53.5,53.5,0.0,0.0,53.64,53.64,53.64,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.6,53.6,53.6,0.0,0.0
2019-04-14,54.35,54.35,54.35,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.02,54.02,54.02,0.0,0.0,54.21,54.21,54.21,0.0,0.0
2019-04-21,53.49,53.49,53.49,0.0,0.0,53.74,53.74,53.74,0.0,0.0,53.35,53.35,53.35,0.0,0.0,53.74,53.74,53.74,0.0,0.0
2019-04-28,53.8,53.8,53.8,0.0,0.0,54.04,54.04,54.04,0.0,0.0,53.68,53.68,53.68,0.0,0.0,53.99,53.99,53.99,0.0,0.0
2019-05-05,52.21,52.21,52.21,0.0,0.0,52.82,52.82,52.82,0.0,0.0,51.67,51.67,51.67,0.0,0.0,52.67,52.67,52.67,0.0,0.0
2019-05-12,51.91,51.91,51.91,0.0,0.0,52.46,52.46,52.46,0.0,0.0,51.86,51.86,51.86,0.0,0.0,52.04,52.04,52.04,0.0,0.0
2019-05-19,51.63,51.63,51.63,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.21,51.21,51.21,0.0,0.0,51.4,51.4,51.4,0.0,0.0
2019-05-26,50.12,50.12,50.12,0.0,0.0,50.27,50.27,50.27,0.0,0.0,49.82,49.82,49.82,0.0,0.0,49.86,49.86,49.86,0.0,0.0
2019-06-02,52.24,52.24,52.24,0.0,0.0,52.64,52.64,52.64,0.0,0.0,52.22,52.22,52.22,0.0,0.0,52.39,52.39,52.39,0.0,0.0
2019-06-09,52.73,52.73,52.73,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.56,52.56,52.56,0.0,0.0,52.72,52.72,52.72,0.0,0.0
2019-06-16,53.64,53.64,53.64,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.56,53.56,53.56,0.0,0.0,53.64,53.64,53.64,0.0,0.0
2019-06-23,53.05,53.05,53.05,0.0,0.0,53.21,53.21,53.21,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.07,53.07,53.07,0.0,0.0
2019-06-30,53.66,53.66,53.66,0.0,0.0,53.78,53.78,53.78,0.0,0.0,53.31,53.31,53.31,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2019-07-07,53.75,53.75,53.75,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.75,53.75,53.75,0.0,0.0,54.07,54.07,54.07,0.0,0.0
2019-07-14,54.0,54.0,54.0,0.0,0.0,54.1,54.1,54.1,0.0,0.0,53.71,53.71,53.71,0.0,0.0,53.75,53.75,53.75,0.0,0.0
2019-07-21,54.85,54.85,54.85,0.0,0.0,55.08,55.08,55.08,0.0,0.0,54.68,54.68,54.68,0.0,0.0,55.04,55.04,55.04,0.0,0.0
2019-07-28,53.08,53.08,53.08,0.0,0.0,53.16,53.16,53.16,0.0,0.0,52.7,52.7,52.7,0.0,0.0,52.9,52.9,52.9,0.0,0.0
2019-08-04,52.74,52.74,52.74,0.0,0.0,52.83,52.83,52.83,0.0,0.0,52.05,52.05,52.05,0.0,0.0,52.3,52.3,52.3,0.0,0.0
2019-08-11,51.58,51.58,51.58,0.0,0.0,52.24,52.24,52.24,0.0,0.0,51.57,51.57,51.57,0.0,0.0,52.14,52.14,52.14,0.0,0.0
2019-08-18,52.9,52.9,52.9,0.0,0.0,53.06,53.06,53.06,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.71,51.71,51.71,0.0,0.0
2019-08-25,53.4,53.4,53.4,0.0,0.0,53.55,53.55,53.55,0.0,0.0,53.14,53.14,53.14,0.0,0.0,53.25,53.25,53.25,0.0,0.0
2019-09-01,54.43,54.43,54.43,0.0,0.0,54.55,54.55,54.55,0.0,0.0,54.24,54.24,54.24,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-09-08,55.83,55.83,55.83,0.0,0.0,55.93,55.93,55.93,0.0,0.0,55.59,55.59,55.59,0.0,0.0,55.65,55.65,55.65,0.0,0.0
2019-09-15,55.27,55.27,55.27,0.0,0.0,55.36,55.36,55.36,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.87,54.87,54.87,0.0,0.0
2019-09-22,54.58,54.58,54.58,0.0,0.0,54.73,54.73,54.73,0.0,0.0,54.2,54.2,54.2,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2019-09-29,53.53,53.53,53.53,0.0,0.0,54.17,54.17,54.17,0.0,0.0,53.46,53.46,53.46,0.0,0.0,54.13,54.13,54.13,0.0,0.0
2019-10-06,54.35,54.35,54.35,0.0,0.0,54.91,54.91,54.91,0.0,0.0,54.35,54.35,54.35,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2019-10-13,54.68,54.68,54.68,0.0,0.0,54.9,54.9,54.9,0.0,0.0,54.61,54.61,54.61,0.0,0.0,54.74,54.74,54.74,0.0,0.0
2019-10-20,55.13,55.13,55.13,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.12,55.12,55.12,0.0,0.0,55.5,55.5,55.5,0.0,0.0
2019-10-27,55.83,55.83,55.83,0.0,0.0,56.09,56.09,56.09,0.0,0.0,55.82,55.82,55.82,0.0,0.0,56.09,56.09,56.09,0.0,0.0
2019-11-03,56.75,56.75,56.75,0.0,0.0,56.95,56.95,56.95,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.95,56.95,56.95,0.0,0.0
2019-11-10,56.98,56.98,56.98,0.0,0.0,57.03,57.03,57.03,0.0,0.0,56.8,56.8,56.8,0.0,0.0,57.01,57.01,57.01,0.0,0.0
2019-11-17,56.62,56.62,56.62,0.0,0.0,56.66,56.66,56.66,0.0,0.0,56.45,56.45,56.45,0.0,0.0,56.61,56.61,56.61,0.0,0.0
2019-11-24,57.25,57.25,57.25,0.0,0.0,57.29,57.29,57.29,0.0,0.0,57.02,57.02,57.02,0.0,0.0,57.09,57.09,57.09,0.0,0.0
2019-12-01,57.17,57.17,57.17,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.07,57.07,57.07,0.0,0.0,57.34,57.34,57.34,0.0,0.0
2019-12-08,57.49,57.49,57.49,0.0,0.0,57.71,57.71,57.71,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.38,57.38,57.38,0.0,0.0
2019-12-15,57.82,57.82,57.82,0.0,0.0,58.12,58.12,58.12,0.0,0.0,57.8,57.8,57.8,0.0,0.0,58.06,58.06,58.06,0.0,0.0
2019-12-22,58.22,58.22,58.22,0.0,0.0,58.22,58.22,58.22,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.15,58.15,58.15,0.0,0.0
2019-12-29,57.56,57.56,57.56,0.0,0.0,57.83,57.83,57.83,0.0,0.0,57.5,57.5,57.5,0.0,0.0,57.65,57.65,57.65,0.0,0.0
2020-01-05,58.26,58.26,58.26,0.0,0.0,58.37,58.37,58.37,0.0,0.0,57.92,57.92,57.92,0.0,0.0,57.99,57.99,57.99,0.0,0.0
2020-01-12,59.05,59.05,59.05,0.0,0.0,59.22,59.22,59.22,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.15,59.15,59.15,0.0,0.0
2020-01-19,59.52,59.52,59.52,0.0,0.0,59.56,59.56,59.56,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.84,58.84,58.84,0.0,0.0
2020-01-26,57.78,57.78,57.78,0.0,0.0,57.83,57.83,57.83,0.0,0.0,56.71,56.71,56.71,0.0,0.0,56.9,56.9,56.9,0.0,0.0
2020-02-02,58.81,58.81,58.81,0.0,0.0,58.82,58.82,58.82,0.0,0.0,58.4,58.4,58.4,0.0,0.0,58.48,58.48,58.48,0.0,0.0
2020-02-09,58.99,58.99,58.99,0.0,0.0,58.99,58.99,58.99,0.0,0.0,58.62,58.62,58.62,0.0,0.0,58.85,58.85,58.85,0.0,0.0
2020-02-16,58.39,58.39,58.39,0.0,0.0,58.44,58.44,58.44,0.0,0.0,58.09,58.09,58.09,0.0,0.0,58.2,58.2,58.2,0.0,0.0
2020-02-23,50.73,50.73,50.73,0.0,0.0,51.67,51.67,51.67,0.0,0.0,49.98,49.98,49.98,0.0,0.0,51.58,51.58,51.58,0.0,0.0
2020-03-01,51.47,51.47,51.47,0.0,0.0,52.47,52.47,52.47,0.0,0.0,51.13,51.13,51.13,0.0,0.0,52.22,52.22,52.22,0.0,0.0
2020-03-08,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0,47.38,47.38,47.38,0.0,0.0
2020-03-15,40.54,40.54,40.54,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.54,40.54,40.54,0.0,0.0,40.54,40.54,40.54,0.0,0.0
2020-03-22,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.41,44.41,44.41,0.0,0.0
2020-03-29,44.59,44.59,44.59,0.0,0.0,45.22,45.22,45.22,0.0,0.0,43.82,43.82,43.82,0.0,0.0,44.3,44.3,44.3,0.0,0.0
2020-04-05,48.94,48.94,48.94,0.0,0.0,49.62,49.62,49.62,0.0,0.0,48.44,48.44,48.44,0.0,0.0,48.72,48.72,48.72,0.0,0.0
2020-04-12,49.5,49.5,49.5,0.0,0.0,50.03,50.03,50.03,0.0,0.0,49.06,49.06,49.06,0.0,0.0,49.9,49.9,49.9,0.0,0.0
2020-04-19,48.92,48.92,48.92,0.0,0.0,49.65,49.65,49.65,0.0,0.0,48.72,48.72,48.72,0.0,0.0,49.51,49.51,49.51,0.0,0.0
2020-04-26,49.32,49.32,49.32,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.32,49.32,49.32,0.0,0.0,49.32,49.32,49.32,0.0,0.0
2020-05-03,50.27,50.27,50.27,0.0,0.0,50.88,50.88,50.88,0.0,0.0,50.15,50.15,50.15,0.0,0.0,50.81,50.81,50.81,0.0,0.0
2020-05-10,49.04,49.04,49.04,0.0,0.0,49.8,49.8,49.8,0.0,0.0,48.93,48.93,48.93,0.0,0.0,49.56,49.56,49.56,0.0,0.0
2020-05-17,50.63,50.63,50.63,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.32,50.32,50.32,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2020-05-24,52.34,52.34,52.34,0.0,0.0,52.71,52.71,52.71,0.0,0.0,51.77,51.77,51.77,0.0,0.0,52.52,52.52,52.52,0.0,0.0
2020-05-31,55.7,55.7,55.7,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.7,55.7,55.7,0.0,0.0
2020-06-07,52.97,52.97,52.97,0.0,0.0,52.97,52.97,52.97,0.0,0.0,51.2,51.2,51.2,0.0,0.0,52.16,52.16,52.16,0.0,0.0
2020-06-14,53.96,53.96,53.96,0.0,0.0,54.0,54.0,54.0,0.0,0.0,52.72,52.72,52.72,0.0,0.0,52.94,52.94,52.94,0.0,0.0
2020-06-21,51.1,51.1,51.1,0.0,0.0,51.1,51.1,51.1,0.0,0.0,49.86,49.86,49.86,0.0,0.0,50.03,50.03,50.03,0.0,0.0
2020-06-28,51.69,51.69,51.69,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.69,51.69,51.69,0.0,0.0,51.69,51.69,51.69,0.0,0.0
2020-07-05,51.71,51.71,51.71,0.0,0.0,51.88,51.88,51.88,0.0,0.0,51.28,51.28,51.28,0.0,0.0,51.38,51.38,51.38,0.0,0.0
