Date,LNDCStock_Open_average,LNDCStock_Open_max,LNDCStock_Open_min,LNDCStock_Open_volatility,LNDCStock_Open_change,LNDCStock_High_average,LNDCStock_High_max,LNDCStock_High_min,LNDCStock_High_volatility,LNDCStock_High_change,LNDCStock_Low_average,LNDCStock_Low_max,LNDCStock_Low_min,LNDCStock_Low_volatility,LNDCStock_Low_change,LNDCStock_Close_average,LNDCStock_Close_max,LNDCStock_Close_min,LNDCStock_Close_volatility,LNDCStock_Close_change,LNDCStock_Volume_average,LNDCStock_Volume_max,LNDCStock_Volume_min,LNDCStock_Volume_volatility,LNDCStock_Volume_change
2018-01-14,12.775,12.9,12.6,0.3000000000000007,0.0,13.025,13.25,12.9,0.34999999999999964,0.3000000000000007,12.675,12.8,12.55,0.25,0.25,12.85,13.15,12.6,0.5500000000000007,0.5500000000000007,62671,71918,50215,21703,14350
2018-01-21,13.09,13.2,13.0,0.1999999999999993,-0.15000000000000036,13.184,13.25,13.1,0.15000000000000036,0.0,12.884,13.05,12.75,0.3000000000000007,-0.3000000000000007,13.1,13.25,12.95,0.3000000000000007,0.0,33573,42758,22561,20197,-5578
2018-01-28,13.034,13.15,12.9,0.25,-0.129999999999999,13.209999999999999,13.25,13.15,0.09999999999999964,-0.09999999999999964,12.93,12.95,12.9,0.049999999999998934,0.0,13.1,13.15,13.05,0.09999999999999964,0.049999999999998934,39558,46521,28014,18507,5056
2018-02-04,12.85,13.0,12.75,0.25,-0.1999999999999993,13.07,13.55,12.85,0.7000000000000011,0.5,12.693999999999999,12.8,12.62,0.1800000000000015,0.10000000000000142,12.94,13.4,12.7,0.7000000000000011,0.5500000000000007,78828,114097,44647,69450,27371
2018-02-11,13.23,13.45,13.05,0.3999999999999986,0.09999999999999964,13.5,14.0,13.2,0.8000000000000007,0.5500000000000007,12.934,13.45,12.22,1.2299999999999986,0.4499999999999993,13.4,13.9,13.15,0.75,0.75,50738,91604,27297,64307,16107
2018-02-18,13.4725,13.8,13.1,0.7000000000000011,-0.7000000000000011,13.595,13.85,13.3,0.5499999999999989,-0.5499999999999989,13.175,13.5,12.95,0.5500000000000007,-0.5500000000000007,13.3375,13.7,13.0,0.6999999999999993,-0.3999999999999986,46180,66728,29520,37208,-22306
2018-02-25,13.02,13.3,12.65,0.6500000000000004,-0.6500000000000004,13.16,13.35,12.95,0.40000000000000036,-0.29999999999999893,12.81,13.1,12.55,0.5499999999999989,-0.4499999999999993,12.99,13.25,12.75,0.5,-0.3000000000000007,48595,88095,22478,65617,32205
2018-03-04,13.370000000000001,14.0,13.05,0.9499999999999993,0.9499999999999993,13.726,14.38,13.15,1.2300000000000004,1.2300000000000004,13.214,13.75,12.75,1.0,0.9000000000000004,13.64,14.35,13.05,1.299999999999999,1.299999999999999,49442,84235,22978,61257,-7955
2018-03-11,14.120000000000001,14.55,13.3,1.25,-1.0,14.27,14.55,13.8,0.75,-0.6999999999999993,13.73,14.15,13.25,0.9000000000000004,-0.8499999999999996,13.88,14.45,13.3,1.1499999999999986,-1.0999999999999996,70149,144385,38801,105584,87938
2018-03-18,13.18,13.45,12.9,0.5499999999999989,-0.34999999999999964,13.370000000000001,13.55,13.15,0.40000000000000036,-0.40000000000000036,13.06,13.3,12.9,0.40000000000000036,-0.40000000000000036,13.12,13.45,12.9,0.5499999999999989,-0.5499999999999989,43371,67752,29200,38552,25608
2018-03-25,13.0625,13.25,12.9,0.34999999999999964,0.09999999999999964,13.325,13.75,13.15,0.5999999999999996,0.5999999999999996,12.85,13.0,12.7,0.3000000000000007,0.3000000000000007,13.0375,13.25,12.9,0.34999999999999964,0.10000000000000142,47702,78800,21305,57495,-1376
2018-04-01,13.454,14.0,12.97,1.0299999999999994,1.0299999999999994,13.85,14.25,13.1,1.1500000000000004,1.0999999999999996,13.014,13.45,12.84,0.6099999999999994,0.08000000000000007,13.56,14.1,13.05,1.049999999999999,0.4499999999999993,135174,181640,84164,97476,-86207
2018-04-08,13.65,13.85,13.45,0.40000000000000036,0.29999999999999893,13.889999999999999,13.95,13.85,0.09999999999999964,0.0,13.4,13.7,12.85,0.8499999999999996,0.8000000000000007,13.67,13.85,13.4,0.4499999999999993,0.40000000000000036,93641,244972,10834,234138,-234138
2018-04-15,13.85,14.0,13.75,0.25,-0.05000000000000071,13.99,14.05,13.9,0.15000000000000036,-0.09999999999999964,13.73,13.8,13.55,0.25,-0.1999999999999993,13.87,14.0,13.75,0.25,-0.15000000000000036,36460,45016,26495,18521,-18521
2018-04-22,13.72,13.85,13.65,0.1999999999999993,-0.15000000000000036,13.78,13.85,13.7,0.15000000000000036,-0.15000000000000036,13.504,13.6,13.4,0.1999999999999993,0.030000000000001137,13.64,13.7,13.55,0.14999999999999858,-0.09999999999999964,18680,33965,7611,26354,-7650
2018-04-29,13.35,13.6,13.2,0.40000000000000036,-0.40000000000000036,13.48,13.6,13.4,0.1999999999999993,0.0,13.2,13.25,13.1,0.15000000000000036,0.09999999999999964,13.360000000000001,13.5,13.3,0.1999999999999993,0.1999999999999993,27302,38498,14131,24367,-9879
2018-05-06,13.42,13.55,13.25,0.3000000000000007,-0.25,13.53,13.65,13.4,0.25,-0.10000000000000142,13.23,13.35,13.05,0.29999999999999893,-0.25,13.35,13.55,13.2,0.3500000000000014,-0.25,35797,57394,20314,37080,8342
2018-05-13,13.25,13.55,13.1,0.45000000000000107,0.25,13.44,13.75,13.15,0.5999999999999996,0.4499999999999993,13.15,13.45,13.0,0.4499999999999993,0.3999999999999986,13.32,13.7,13.05,0.6499999999999986,0.5499999999999989,38823,47014,25875,21139,16663
2018-05-20,13.65,13.75,13.6,0.15000000000000036,0.05000000000000071,13.860000000000001,14.05,13.75,0.3000000000000007,0.25,13.57,13.7,13.5,0.1999999999999993,0.09999999999999964,13.756,14.05,13.6,0.45000000000000107,0.370000000000001,27689,40054,13418,26636,-17784
2018-05-27,14.0625,14.15,13.95,0.20000000000000107,0.20000000000000107,14.275,14.45,14.15,0.29999999999999893,0.15000000000000036,13.9125,14.05,13.7,0.3500000000000014,0.3500000000000014,14.125,14.2,14.05,0.14999999999999858,0.14999999999999858,38259,61336,22801,38535,-4485
2018-06-03,14.23,14.35,13.95,0.40000000000000036,0.3500000000000014,14.4,14.5,14.3,0.1999999999999993,0.1999999999999993,13.895999999999999,14.25,13.03,1.2200000000000006,1.17,14.29,14.35,14.2,0.15000000000000036,0.05000000000000071,21519,29884,11731,18153,-7575
2018-06-10,14.15,14.25,14.1,0.15000000000000036,-0.15000000000000036,14.31,14.5,14.2,0.3000000000000007,-0.09999999999999964,14.09,14.15,14.05,0.09999999999999964,-0.05000000000000071,14.19,14.3,14.1,0.20000000000000107,0.10000000000000142,27308,62491,8047,54444,42922
2018-06-17,14.28,14.4,14.1,0.3000000000000007,0.09999999999999964,14.53,15.1,14.2,0.9000000000000004,0.75,14.129999999999999,14.35,13.95,0.40000000000000036,0.40000000000000036,14.39,14.9,14.1,0.8000000000000007,0.8000000000000007,127248,335831,28657,307174,307174
2018-06-24,15.18,15.5,14.95,0.5500000000000007,0.10000000000000142,15.41,15.6,15.2,0.40000000000000036,-0.40000000000000036,15.03,15.35,14.9,0.4499999999999993,0.0,15.17,15.45,14.9,0.5499999999999989,-0.5499999999999989,68591,96550,49085,47465,-45863
2018-07-01,14.95,15.15,14.7,0.45000000000000107,0.25,15.190000000000001,15.25,15.15,0.09999999999999964,0.09999999999999964,14.595,15.05,14.2,0.8500000000000014,0.41999999999999993,15.0,15.15,14.65,0.5,0.0,120283,231586,70456,161130,6320
2018-07-08,14.959999999999999,15.0,14.9,0.09999999999999964,-0.049999999999998934,15.07,15.15,14.95,0.20000000000000107,-0.20000000000000107,14.83,14.9,14.75,0.15000000000000036,-0.15000000000000036,14.89,14.95,14.8,0.14999999999999858,-0.14999999999999858,53906,73810,37129,36681,-12958
2018-07-15,14.49,14.8,14.35,0.45000000000000107,-0.3000000000000007,14.620000000000001,14.8,14.5,0.3000000000000007,-0.25,14.306,14.4,14.07,0.33000000000000007,0.05000000000000071,14.43,14.5,14.4,0.09999999999999964,0.09999999999999964,78325,150423,40353,110070,60969
2018-07-22,14.52,14.75,14.3,0.4499999999999993,0.25,14.58,14.75,14.5,0.25,0.15000000000000036,14.28,14.45,14.05,0.3999999999999986,-0.34999999999999964,14.379999999999999,14.5,14.15,0.34999999999999964,-0.34999999999999964,41261,72075,22394,49681,14300
2018-07-29,13.959999999999999,14.95,13.15,1.799999999999999,-0.6500000000000004,14.113999999999999,14.95,13.57,1.379999999999999,-0.5499999999999989,13.494,14.04,13.15,0.8899999999999988,-0.8599999999999994,13.61,14.05,13.25,0.8000000000000007,-0.75,63975,95389,50184,45205,10032
