Date,ABCStock_Open_average,ABCStock_Open_max,ABCStock_Open_min,ABCStock_Open_volatility,ABCStock_Open_change,ABCStock_High_average,ABCStock_High_max,ABCStock_High_min,ABCStock_High_volatility,ABCStock_High_change,ABCStock_Low_average,ABCStock_Low_max,ABCStock_Low_min,ABCStock_Low_volatility,ABCStock_Low_change,ABCStock_Close_average,ABCStock_Close_max,ABCStock_Close_min,ABCStock_Close_volatility,ABCStock_Close_change,ABCStock_Volume_average,ABCStock_Volume_max,ABCStock_Volume_min,ABCStock_Volume_volatility,ABCStock_Volume_change
2018-01-14,100.3175,101.53,99.1,2.430000000000007,1.7700000000000102,101.435,101.85,100.67,1.1799999999999926,0.9099999999999966,99.53,99.77,98.97,0.7999999999999972,0.6599999999999966,100.4425,101.3,99.55,1.75,0.5100000000000051,1750444,1895835,1371361,524474,-498370
2018-01-21,103.16,104.67,100.28,4.390000000000001,4.280000000000001,104.352,105.73,102.73,3.0,3.0,102.442,104.11,99.66,4.450000000000003,4.450000000000003,103.988,105.48,102.66,2.8200000000000074,2.8200000000000074,1448527,2111679,992747,1118932,139883
2018-01-28,101.39,105.14,97.74,7.400000000000006,-6.049999999999997,102.372,106.27,99.09,7.179999999999993,-7.179999999999993,99.118,104.86,95.73,9.129999999999995,-8.950000000000003,100.506,105.09,96.02,9.070000000000007,-9.070000000000007,2288526,3113941,1422994,1690947,237273
2018-02-04,93.38,95.62,91.6,4.02000000000001,-3.0799999999999983,94.666,96.52,92.54,3.9799999999999898,-3.9799999999999898,89.398,91.69,85.8,5.890000000000001,-5.890000000000001,91.68,94.22,89.19,5.030000000000001,-2.710000000000008,2955195,4574997,1742133,2832864,1392297
2018-02-11,96.486,101.67,89.85,11.820000000000007,6.88000000000001,97.882,102.0,91.54,10.459999999999994,8.519999999999996,94.268,96.55,88.75,7.799999999999997,7.799999999999997,96.124,99.4,89.45,9.950000000000003,9.950000000000003,4306518,9725753,2157414,7568339,630409
2018-02-18,98.78,99.82,97.57,2.25,-1.4100000000000108,99.4225,100.05,98.49,1.5600000000000023,-1.5600000000000023,97.545,98.52,96.65,1.8699999999999903,-1.8499999999999943,98.5125,99.94,97.12,2.819999999999993,-1.519999999999996,2260880,3416759,1127598,2289161,-556083
2018-02-25,97.016,101.01,92.7,8.310000000000002,-5.890000000000001,98.438,101.56,94.58,6.980000000000004,-6.3799999999999955,94.296,98.1,92.51,5.589999999999989,-5.539999999999992,96.128,100.58,93.3,7.280000000000001,-6.6200000000000045,2278011,4738397,1432256,3306141,-61188
2018-03-04,95.086,96.89,93.01,3.8799999999999955,3.8799999999999955,96.752,99.05,95.26,3.789999999999992,3.789999999999992,94.402,96.76,92.84,3.9200000000000017,3.9200000000000017,96.088,99.0,94.7,4.299999999999997,4.099999999999994,1173498,1338205,1025425,312780,-279656
2018-03-11,99.402,100.88,97.43,3.4499999999999886,-1.779999999999987,100.202,101.39,98.23,3.1599999999999966,-2.789999999999992,98.25,100.34,96.46,3.8800000000000097,-2.510000000000005,98.688,100.6,96.61,3.989999999999995,-3.680000000000007,1446580,1597497,1251468,346029,10760
2018-03-18,90.498,96.34,85.34,11.0,-11.0,91.17,96.34,86.46,9.88000000000001,-9.88000000000001,87.742,92.82,83.81,9.009999999999991,-9.009999999999991,88.144,93.0,84.03,8.969999999999999,-8.969999999999999,2338518,4618935,1127156,3491779,502398
2018-03-25,84.85,85.13,84.45,0.6799999999999926,0.23999999999999488,85.6625,86.62,85.08,1.5400000000000063,1.5400000000000063,83.8575,85.04,82.88,2.160000000000011,2.160000000000011,85.07,86.21,84.01,2.1999999999999886,1.259999999999991,1650384,1969574,1454646,514928,-121146
2018-04-01,84.788,86.29,82.76,3.530000000000001,0.19000000000001194,86.586,88.57,84.01,4.559999999999988,0.4899999999999949,83.176,85.14,81.58,3.5600000000000023,2.8000000000000114,85.128,87.38,82.67,4.709999999999994,2.739999999999995,1908550,3188226,1318566,1869660,-364989
2018-04-08,87.864,89.55,85.81,3.739999999999995,2.5799999999999983,89.136,89.9,87.69,2.210000000000008,1.0900000000000034,86.902,87.89,85.34,2.549999999999997,0.769999999999996,87.96,89.09,86.79,2.299999999999997,0.029999999999986926,979406,1235726,649423,586303,116086
2018-04-15,90.516,92.59,86.82,5.77000000000001,5.180000000000007,91.978,94.22,89.67,4.549999999999997,2.3499999999999943,88.886,91.4,84.19,7.210000000000008,4.930000000000007,90.824,92.75,88.77,3.980000000000004,1.1000000000000085,2405677,5103493,886708,4216785,-4216785
2018-04-22,91.05,91.93,89.92,2.010000000000005,1.7800000000000011,92.066,93.25,90.82,2.430000000000007,2.430000000000007,90.274,91.72,89.3,2.4200000000000017,1.8799999999999955,91.492,93.07,90.14,2.9299999999999926,2.3299999999999983,963311,1080625,722434,358191,120734
2018-04-29,89.21000000000001,93.28,84.51,8.769999999999996,-8.769999999999996,91.152,95.0,87.3,7.700000000000003,-5.980000000000004,86.806,90.53,83.49,7.040000000000006,-7.040000000000006,88.74000000000001,92.18,85.37,6.810000000000002,-4.209999999999994,2345671,3502257,1108237,2394020,854212
2018-05-06,85.372,86.45,84.58,1.8700000000000045,-0.8500000000000085,86.778,87.83,85.47,2.3599999999999994,0.01999999999999602,84.53999999999999,85.41,83.77,1.6400000000000006,0.04000000000000625,85.30199999999999,86.88,84.69,2.1899999999999977,2.1899999999999977,1756529,2054238,1285238,769000,568041
2018-05-13,86.548,87.43,85.93,1.5,-0.5900000000000034,87.514,88.47,86.73,1.7399999999999949,-1.4399999999999977,85.536,86.91,84.7,2.2099999999999937,-2.2099999999999937,86.15599999999999,87.28,84.77,2.510000000000005,-2.510000000000005,1180326,1531683,1014965,516718,294289
2018-05-20,84.344,85.23,83.56,1.6700000000000017,-0.7700000000000102,85.468,86.13,84.63,1.5,0.519999999999996,83.59400000000001,84.26,82.34,1.9200000000000017,-0.060000000000002274,84.478,85.49,83.96,1.5300000000000011,1.1499999999999915,992892,1224084,786150,437934,-186300
2018-05-27,83.62,84.57,82.66,1.9099999999999966,-1.9099999999999966,84.37,84.84,83.63,1.210000000000008,-1.210000000000008,82.175,82.49,81.97,0.519999999999996,0.04000000000000625,83.045,84.13,82.14,1.9899999999999949,0.7700000000000102,1168652,1390587,910885,479702,-370090
2018-06-03,85.21600000000001,87.34,82.87,4.469999999999999,3.7299999999999898,86.534,87.71,85.23,2.4799999999999898,1.8599999999999994,84.642,86.43,82.74,3.690000000000012,2.3900000000000006,85.79,87.15,84.32,2.8300000000000125,1.7700000000000102,1110873,1261045,976768,284277,160838
2018-06-10,89.21,92.9,86.25,6.650000000000006,6.650000000000006,91.3,94.88,87.86,7.019999999999996,7.019999999999996,88.66799999999999,92.0,86.13,5.8700000000000045,5.8700000000000045,90.836,94.85,87.28,7.569999999999993,7.569999999999993,1803046,2459618,1014116,1445502,447486
2018-06-17,92.85,94.27,90.93,3.339999999999989,-0.9200000000000017,93.694,94.41,92.18,2.2299999999999898,-0.06999999999999318,91.824,92.87,90.39,2.480000000000004,1.5600000000000023,92.736,93.5,91.57,1.9300000000000068,1.9300000000000068,1012899,1270803,640624,630179,-239615
2018-06-24,88.964,93.15,83.24,9.91000000000001,-6.990000000000009,90.19800000000001,93.81,86.56,7.25,-7.25,87.524,91.35,82.14,9.209999999999994,-6.969999999999999,88.75999999999999,92.22,85.27,6.950000000000003,-6.950000000000003,1772875,5020165,670936,4349229,730892
2018-07-01,86.19,87.61,84.8,2.8100000000000023,2.8100000000000023,87.07249999999999,88.14,85.74,2.4000000000000057,2.4000000000000057,85.3375,86.83,83.59,3.239999999999995,3.239999999999995,86.8925,87.97,85.72,2.25,2.25,942473,1260134,622627,637507,-244631
