Date,AVGOStock_Open_average,AVGOStock_Open_max,AVGOStock_Open_min,AVGOStock_Open_volatility,AVGOStock_Open_change,AVGOStock_High_average,AVGOStock_High_max,AVGOStock_High_min,AVGOStock_High_volatility,AVGOStock_High_change,AVGOStock_Low_average,AVGOStock_Low_max,AVGOStock_Low_min,AVGOStock_Low_volatility,AVGOStock_Low_change,AVGOStock_Close_average,AVGOStock_Close_max,AVGOStock_Close_min,AVGOStock_Close_volatility,AVGOStock_Close_change,AVGOStock_Volume_average,AVGOStock_Volume_max,AVGOStock_Volume_min,AVGOStock_Volume_volatility,AVGOStock_Volume_change
2018-01-14,266.3175,269.15,265.18,3.9699999999999704,3.9699999999999704,268.2575,270.06,266.53,3.5300000000000296,2.4399999999999977,263.1675,266.07,260.46,5.610000000000014,4.409999999999968,266.3125,269.8,263.25,6.550000000000011,3.1399999999999864,3279373,3736467,2996280,740187,-356539
2018-01-21,259.104,265.65,249.42,16.22999999999999,-16.22999999999999,260.64799999999997,266.77,250.95,15.819999999999993,-15.819999999999993,253.394,260.62,245.24,15.379999999999995,-15.379999999999995,255.99,262.9,247.29,15.609999999999985,-11.320000000000022,4331356,5952019,2723046,3228973,2178394
2018-01-28,243.604,250.0,236.77,13.22999999999999,-11.509999999999991,246.304,253.14,237.96,15.179999999999978,-11.530000000000001,239.51,244.86,234.09,10.77000000000001,-9.400000000000006,241.75,248.03,235.48,12.550000000000011,-9.990000000000009,6041766,8048176,4600217,3447959,795140
2018-02-04,233.84799999999998,238.76,225.62,13.139999999999986,-1.8900000000000148,240.62800000000001,244.0,237.12,6.8799999999999955,-6.8799999999999955,229.052,237.0,224.9,12.099999999999994,-1.3499999999999943,234.186,240.38,228.1,12.280000000000001,7.400000000000006,5509550,7774422,4047486,3726936,-2749397
2018-02-11,244.88400000000001,251.27,237.86,13.409999999999997,13.409999999999997,248.874,252.37,245.48,6.890000000000015,6.890000000000015,242.702,248.04,237.5,10.539999999999992,10.539999999999992,247.728,251.83,244.4,7.430000000000007,4.489999999999981,2849016,3506266,2371856,1134410,-242389
2018-02-18,250.625,252.49,248.75,3.740000000000009,3.3899999999999864,254.335,255.74,253.1,2.640000000000015,-0.710000000000008,248.6325,250.29,247.52,2.769999999999982,2.769999999999982,250.325,253.71,248.62,5.090000000000003,4.090000000000003,2686748,4169278,1827971,2341307,-2341307
2018-02-25,248.88400000000001,254.08,240.43,13.650000000000006,-11.530000000000001,252.98,255.67,249.12,6.549999999999983,-3.259999999999991,246.04,251.68,240.23,11.450000000000017,-10.77000000000001,249.08,252.95,243.31,9.639999999999986,-2.079999999999984,2646684,2887800,2117622,770178,-147636
2018-03-04,248.948,249.9,248.26,1.6400000000000148,-1.3199999999999932,250.924,254.28,248.3,5.97999999999999,2.9399999999999977,245.722,247.63,243.42,4.210000000000008,4.210000000000008,249.144,253.78,246.95,6.8300000000000125,6.800000000000011,3036281,3355403,2589960,765443,488222
2018-03-11,263.162,266.43,260.65,5.78000000000003,2.3500000000000227,266.598,273.85,262.34,11.510000000000048,-0.6999999999999886,258.582,263.5,254.41,9.090000000000003,-5.210000000000008,261.456,267.76,254.87,12.889999999999986,-7.96999999999997,6645986,11395491,3961893,7433598,6007405
2018-03-18,244.838,253.1,240.58,12.519999999999982,-9.719999999999999,249.41400000000002,256.49,245.22,11.27000000000001,-11.27000000000001,241.204,242.77,240.06,2.710000000000008,-2.3600000000000136,243.87199999999999,246.0,242.36,3.6399999999999864,-2.469999999999999,5804880,7126677,4307781,2818896,-1219723
